*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Mar 31 2025 20:14:32
*************************************************
parsing config file: /data3/config/mlop.ini

trace_0 /data3/CLOUD9/traces/cloud9_phase3_core0.trace.xz
Heartbeat CPU  1 instructions:   88000000 cycles:  326643523 heartbeat IPC: 0.11989 cumulative IPC: 0.12494 (Simulation time: 0 hr 13 min 14 sec) 
Heartbeat CPU  3 instructions:  103000002 cycles:  327233844 heartbeat IPC: 0.15264 cumulative IPC: 0.14989 (Simulation time: 0 hr 13 min 14 sec) 
Heartbeat CPU  2 instructions:   93000001 cycles:  332010606 heartbeat IPC: 0.17387 cumulative IPC: 0.13790 (Simulation time: 0 hr 13 min 21 sec) 
Heartbeat CPU  0 instructions:   99000000 cycles:  333290358 heartbeat IPC: 0.13428 cumulative IPC: 0.15346 (Simulation time: 0 hr 13 min 23 sec) 
Heartbeat CPU  3 instructions:  104000000 cycles:  333817546 heartbeat IPC: 0.15189 cumulative IPC: 0.14993 (Simulation time: 0 hr 13 min 24 sec) 
Heartbeat CPU  1 instructions:   89000001 cycles:  335168274 heartbeat IPC: 0.11731 cumulative IPC: 0.12474 (Simulation time: 0 hr 13 min 26 sec) 
*** Reached end of trace for Core: 0 Repeating trace: /data3/CLOUD9/traces/cloud9_phase3_core0.trace.xz
Heartbeat CPU  0 instructions:  100000000 cycles:  336831162 heartbeat IPC: 0.28242 cumulative IPC: 0.15492 (Simulation time: 0 hr 13 min 29 sec) 
Heartbeat CPU  2 instructions:   94000000 cycles:  337591720 heartbeat IPC: 0.17918 cumulative IPC: 0.13863 (Simulation time: 0 hr 13 min 30 sec) 
Heartbeat CPU  3 instructions:  105000001 cycles:  340382523 heartbeat IPC: 0.15232 cumulative IPC: 0.14998 (Simulation time: 0 hr 13 min 34 sec) 
Heartbeat CPU  2 instructions:   95000002 cycles:  343275553 heartbeat IPC: 0.17594 cumulative IPC: 0.13929 (Simulation time: 0 hr 13 min 39 sec) 
Heartbeat CPU  1 instructions:   90000002 cycles:  343505262 heartbeat IPC: 0.11995 cumulative IPC: 0.12461 (Simulation time: 0 hr 13 min 39 sec) 
Heartbeat CPU  0 instructions:  101000003 cycles:  343980323 heartbeat IPC: 0.13988 cumulative IPC: 0.15458 (Simulation time: 0 hr 13 min 40 sec) 
Heartbeat CPU  3 instructions:  106000000 cycles:  346935556 heartbeat IPC: 0.15260 cumulative IPC: 0.15003 (Simulation time: 0 hr 13 min 44 sec) 
Heartbeat CPU  2 instructions:   96000000 cycles:  349234700 heartbeat IPC: 0.16781 cumulative IPC: 0.13981 (Simulation time: 0 hr 13 min 47 sec) 
Heartbeat CPU  0 instructions:  102000003 cycles:  351530193 heartbeat IPC: 0.13245 cumulative IPC: 0.15407 (Simulation time: 0 hr 13 min 51 sec) 
Heartbeat CPU  1 instructions:   91000003 cycles:  351905557 heartbeat IPC: 0.11904 cumulative IPC: 0.12447 (Simulation time: 0 hr 13 min 52 sec) 
Heartbeat CPU  3 instructions:  107000000 cycles:  353484817 heartbeat IPC: 0.15269 cumulative IPC: 0.15009 (Simulation time: 0 hr 13 min 54 sec) 
Heartbeat CPU  2 instructions:   97000002 cycles:  355109012 heartbeat IPC: 0.17023 cumulative IPC: 0.14035 (Simulation time: 0 hr 13 min 56 sec) 
Heartbeat CPU  1 instructions:   92000000 cycles:  358212564 heartbeat IPC: 0.15855 cumulative IPC: 0.12511 (Simulation time: 0 hr 14 min 2 sec) 
Heartbeat CPU  0 instructions:  103000002 cycles:  358842530 heartbeat IPC: 0.13676 cumulative IPC: 0.15370 (Simulation time: 0 hr 14 min 3 sec) 
Heartbeat CPU  3 instructions:  108000000 cycles:  360052555 heartbeat IPC: 0.15226 cumulative IPC: 0.15013 (Simulation time: 0 hr 14 min 5 sec) 
Heartbeat CPU  2 instructions:   98000000 cycles:  361449303 heartbeat IPC: 0.15772 cumulative IPC: 0.14067 (Simulation time: 0 hr 14 min 7 sec) 
Heartbeat CPU  1 instructions:   93000002 cycles:  362708078 heartbeat IPC: 0.22244 cumulative IPC: 0.12640 (Simulation time: 0 hr 14 min 9 sec) 
Heartbeat CPU  0 instructions:  104000000 cycles:  365474707 heartbeat IPC: 0.15078 cumulative IPC: 0.15364 (Simulation time: 0 hr 14 min 14 sec) 
Heartbeat CPU  3 instructions:  109000002 cycles:  366651177 heartbeat IPC: 0.15155 cumulative IPC: 0.15016 (Simulation time: 0 hr 14 min 16 sec) 
Heartbeat CPU  2 instructions:   99000001 cycles:  367597806 heartbeat IPC: 0.16264 cumulative IPC: 0.14107 (Simulation time: 0 hr 14 min 17 sec) 
Heartbeat CPU  1 instructions:   94000003 cycles:  369726328 heartbeat IPC: 0.14249 cumulative IPC: 0.12672 (Simulation time: 0 hr 14 min 20 sec) 
Heartbeat CPU  0 instructions:  105000001 cycles:  371518155 heartbeat IPC: 0.16547 cumulative IPC: 0.15384 (Simulation time: 0 hr 14 min 23 sec) 
Heartbeat CPU  3 instructions:  110000003 cycles:  373231004 heartbeat IPC: 0.15198 cumulative IPC: 0.15019 (Simulation time: 0 hr 14 min 25 sec) 
*** Reached end of trace for Core: 2 Repeating trace: /data3/CLOUD9/traces/cloud9_phase3_core2.trace.xz
Heartbeat CPU  2 instructions:  100000000 cycles:  373598145 heartbeat IPC: 0.16666 cumulative IPC: 0.14150 (Simulation time: 0 hr 14 min 26 sec) 
Heartbeat CPU  1 instructions:   95000001 cycles:  377973135 heartbeat IPC: 0.12126 cumulative IPC: 0.12660 (Simulation time: 0 hr 14 min 33 sec) 
Heartbeat CPU  0 instructions:  106000002 cycles:  378419554 heartbeat IPC: 0.14490 cumulative IPC: 0.15367 (Simulation time: 0 hr 14 min 34 sec) 
Heartbeat CPU  2 instructions:  101000001 cycles:  378957802 heartbeat IPC: 0.18658 cumulative IPC: 0.14218 (Simulation time: 0 hr 14 min 35 sec) 
Heartbeat CPU  3 instructions:  111000000 cycles:  379789432 heartbeat IPC: 0.15248 cumulative IPC: 0.15023 (Simulation time: 0 hr 14 min 36 sec) 
Heartbeat CPU  0 instructions:  107000003 cycles:  385260639 heartbeat IPC: 0.14618 cumulative IPC: 0.15353 (Simulation time: 0 hr 14 min 44 sec) 
Heartbeat CPU  1 instructions:   96000000 cycles:  386278879 heartbeat IPC: 0.12040 cumulative IPC: 0.12645 (Simulation time: 0 hr 14 min 45 sec) 
Heartbeat CPU  3 instructions:  112000000 cycles:  386380136 heartbeat IPC: 0.15173 cumulative IPC: 0.15026 (Simulation time: 0 hr 14 min 46 sec) 
Heartbeat CPU  2 instructions:  102000002 cycles:  386915108 heartbeat IPC: 0.12567 cumulative IPC: 0.14182 (Simulation time: 0 hr 14 min 46 sec) 
Heartbeat CPU  0 instructions:  108000000 cycles:  392080569 heartbeat IPC: 0.14663 cumulative IPC: 0.15340 (Simulation time: 0 hr 14 min 54 sec) 
Heartbeat CPU  3 instructions:  113000001 cycles:  392958608 heartbeat IPC: 0.15201 cumulative IPC: 0.15029 (Simulation time: 0 hr 14 min 55 sec) 
Heartbeat CPU  1 instructions:   97000001 cycles:  394619259 heartbeat IPC: 0.11990 cumulative IPC: 0.12631 (Simulation time: 0 hr 14 min 57 sec) 
Heartbeat CPU  2 instructions:  103000002 cycles:  395178372 heartbeat IPC: 0.12102 cumulative IPC: 0.14136 (Simulation time: 0 hr 14 min 58 sec) 
Heartbeat CPU  0 instructions:  109000003 cycles:  398725578 heartbeat IPC: 0.15049 cumulative IPC: 0.15335 (Simulation time: 0 hr 15 min 3 sec) 
Heartbeat CPU  3 instructions:  114000001 cycles:  399524741 heartbeat IPC: 0.15230 cumulative IPC: 0.15032 (Simulation time: 0 hr 15 min 4 sec) 
Heartbeat CPU  1 instructions:   98000001 cycles:  403039254 heartbeat IPC: 0.11876 cumulative IPC: 0.12614 (Simulation time: 0 hr 15 min 9 sec) 
Heartbeat CPU  2 instructions:  104000000 cycles:  403451866 heartbeat IPC: 0.12087 cumulative IPC: 0.14091 (Simulation time: 0 hr 15 min 10 sec) 
Heartbeat CPU  0 instructions:  110000000 cycles:  404774715 heartbeat IPC: 0.16531 cumulative IPC: 0.15354 (Simulation time: 0 hr 15 min 12 sec) 
Heartbeat CPU  3 instructions:  115000003 cycles:  406084216 heartbeat IPC: 0.15245 cumulative IPC: 0.15036 (Simulation time: 0 hr 15 min 14 sec) 
Heartbeat CPU  1 instructions:   99000000 cycles:  411415247 heartbeat IPC: 0.11939 cumulative IPC: 0.12599 (Simulation time: 0 hr 15 min 22 sec) 
Heartbeat CPU  0 instructions:  111000000 cycles:  411440120 heartbeat IPC: 0.15003 cumulative IPC: 0.15348 (Simulation time: 0 hr 15 min 22 sec) 
Heartbeat CPU  2 instructions:  105000003 cycles:  411840944 heartbeat IPC: 0.11920 cumulative IPC: 0.14045 (Simulation time: 0 hr 15 min 22 sec) 
Heartbeat CPU  3 instructions:  116000000 cycles:  412647644 heartbeat IPC: 0.15236 cumulative IPC: 0.15039 (Simulation time: 0 hr 15 min 23 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:  418710250 heartbeat IPC: 0.13755 cumulative IPC: 0.15319 (Simulation time: 0 hr 15 min 32 sec) 
Heartbeat CPU  3 instructions:  117000001 cycles:  419253653 heartbeat IPC: 0.15138 cumulative IPC: 0.15041 (Simulation time: 0 hr 15 min 33 sec) 
*** Reached end of trace for Core: 1 Repeating trace: /data3/CLOUD9/traces/cloud9_phase3_core1.trace.xz
Heartbeat CPU  1 instructions:  100000000 cycles:  419804653 heartbeat IPC: 0.11920 cumulative IPC: 0.12585 (Simulation time: 0 hr 15 min 33 sec) 
Heartbeat CPU  2 instructions:  106000002 cycles:  420231599 heartbeat IPC: 0.11918 cumulative IPC: 0.14000 (Simulation time: 0 hr 15 min 34 sec) 
Heartbeat CPU  0 instructions:  113000000 cycles:  425146309 heartbeat IPC: 0.15537 cumulative IPC: 0.15322 (Simulation time: 0 hr 15 min 41 sec) 
Heartbeat CPU  3 instructions:  118000002 cycles:  425840653 heartbeat IPC: 0.15181 cumulative IPC: 0.15043 (Simulation time: 0 hr 15 min 42 sec) 
Heartbeat CPU  1 instructions:  101000000 cycles:  428195356 heartbeat IPC: 0.11918 cumulative IPC: 0.12571 (Simulation time: 0 hr 15 min 45 sec) 
Heartbeat CPU  2 instructions:  107000003 cycles:  428588686 heartbeat IPC: 0.11966 cumulative IPC: 0.13958 (Simulation time: 0 hr 15 min 46 sec) 
Heartbeat CPU  0 instructions:  114000001 cycles:  431608125 heartbeat IPC: 0.15476 cumulative IPC: 0.15325 (Simulation time: 0 hr 15 min 50 sec) 
Heartbeat CPU  3 instructions:  119000001 cycles:  432418336 heartbeat IPC: 0.15203 cumulative IPC: 0.15046 (Simulation time: 0 hr 15 min 51 sec) 
Heartbeat CPU  1 instructions:  102000001 cycles:  436708033 heartbeat IPC: 0.11747 cumulative IPC: 0.12554 (Simulation time: 0 hr 15 min 57 sec) 
Heartbeat CPU  2 instructions:  108000000 cycles:  436916518 heartbeat IPC: 0.12008 cumulative IPC: 0.13919 (Simulation time: 0 hr 15 min 58 sec) 
Heartbeat CPU  0 instructions:  115000001 cycles:  438056705 heartbeat IPC: 0.15507 cumulative IPC: 0.15328 (Simulation time: 0 hr 15 min 59 sec) 
Heartbeat CPU  3 instructions:  120000000 cycles:  439030445 heartbeat IPC: 0.15124 cumulative IPC: 0.15047 (Simulation time: 0 hr 16 min 1 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:  444631176 heartbeat IPC: 0.15210 cumulative IPC: 0.15326 (Simulation time: 0 hr 16 min 9 sec) 
Heartbeat CPU  1 instructions:  103000001 cycles:  445131574 heartbeat IPC: 0.11871 cumulative IPC: 0.12541 (Simulation time: 0 hr 16 min 9 sec) 
Heartbeat CPU  2 instructions:  109000000 cycles:  445244556 heartbeat IPC: 0.12008 cumulative IPC: 0.13881 (Simulation time: 0 hr 16 min 9 sec) 
Heartbeat CPU  3 instructions:  121000002 cycles:  445670083 heartbeat IPC: 0.15061 cumulative IPC: 0.15047 (Simulation time: 0 hr 16 min 10 sec) 
Heartbeat CPU  1 instructions:  104000000 cycles:  449842750 heartbeat IPC: 0.21226 cumulative IPC: 0.12636 (Simulation time: 0 hr 16 min 17 sec) 
Heartbeat CPU  0 instructions:  117000000 cycles:  450355656 heartbeat IPC: 0.17469 cumulative IPC: 0.15354 (Simulation time: 0 hr 16 min 18 sec) 
Heartbeat CPU  3 instructions:  122000001 cycles:  452299493 heartbeat IPC: 0.15084 cumulative IPC: 0.15048 (Simulation time: 0 hr 16 min 22 sec) 
Heartbeat CPU  2 instructions:  110000001 cycles:  453628259 heartbeat IPC: 0.11928 cumulative IPC: 0.13843 (Simulation time: 0 hr 16 min 24 sec) 
Heartbeat CPU  0 instructions:  118000001 cycles:  453731980 heartbeat IPC: 0.29618 cumulative IPC: 0.15466 (Simulation time: 0 hr 16 min 24 sec) 
Heartbeat CPU  1 instructions:  105000003 cycles:  455176121 heartbeat IPC: 0.18750 cumulative IPC: 0.12712 (Simulation time: 0 hr 16 min 27 sec) 
Heartbeat CPU  0 instructions:  119000000 cycles:  458158798 heartbeat IPC: 0.22590 cumulative IPC: 0.15538 (Simulation time: 0 hr 16 min 32 sec) 
Heartbeat CPU  3 instructions:  123000003 cycles:  458922482 heartbeat IPC: 0.15099 cumulative IPC: 0.15049 (Simulation time: 0 hr 16 min 33 sec) 
Heartbeat CPU  0 instructions:  120000000 cycles:  460433697 heartbeat IPC: 0.43958 cumulative IPC: 0.15686 (Simulation time: 0 hr 16 min 36 sec) 
Heartbeat CPU  2 instructions:  111000003 cycles:  462303137 heartbeat IPC: 0.11528 cumulative IPC: 0.13797 (Simulation time: 0 hr 16 min 39 sec) 
Heartbeat CPU  1 instructions:  106000001 cycles:  463271899 heartbeat IPC: 0.12352 cumulative IPC: 0.12705 (Simulation time: 0 hr 16 min 40 sec) 
Heartbeat CPU  3 instructions:  124000000 cycles:  465519728 heartbeat IPC: 0.15158 cumulative IPC: 0.15050 (Simulation time: 0 hr 16 min 44 sec) 
Heartbeat CPU  0 instructions:  121000000 cycles:  466615182 heartbeat IPC: 0.16177 cumulative IPC: 0.15693 (Simulation time: 0 hr 16 min 45 sec) 
Heartbeat CPU  2 instructions:  112000000 cycles:  470666675 heartbeat IPC: 0.11957 cumulative IPC: 0.13763 (Simulation time: 0 hr 16 min 51 sec) 
Heartbeat CPU  1 instructions:  107000000 cycles:  471563741 heartbeat IPC: 0.12060 cumulative IPC: 0.12693 (Simulation time: 0 hr 16 min 53 sec) 
Heartbeat CPU  3 instructions:  125000003 cycles:  471998333 heartbeat IPC: 0.15435 cumulative IPC: 0.15056 (Simulation time: 0 hr 16 min 53 sec) 
Heartbeat CPU  0 instructions:  122000000 cycles:  472462970 heartbeat IPC: 0.17100 cumulative IPC: 0.15711 (Simulation time: 0 hr 16 min 54 sec) 
Heartbeat CPU  3 instructions:  126000003 cycles:  478436851 heartbeat IPC: 0.15532 cumulative IPC: 0.15063 (Simulation time: 0 hr 17 min 3 sec) 
Heartbeat CPU  2 instructions:  113000001 cycles:  479090450 heartbeat IPC: 0.11871 cumulative IPC: 0.13728 (Simulation time: 0 hr 17 min 4 sec) 
Heartbeat CPU  1 instructions:  108000000 cycles:  479886864 heartbeat IPC: 0.12015 cumulative IPC: 0.12681 (Simulation time: 0 hr 17 min 5 sec) 
Heartbeat CPU  0 instructions:  123000001 cycles:  480125904 heartbeat IPC: 0.13050 cumulative IPC: 0.15667 (Simulation time: 0 hr 17 min 5 sec) 
Heartbeat CPU  3 instructions:  127000001 cycles:  484876482 heartbeat IPC: 0.15529 cumulative IPC: 0.15069 (Simulation time: 0 hr 17 min 11 sec) 
Heartbeat CPU  2 instructions:  114000002 cycles:  486606288 heartbeat IPC: 0.13305 cumulative IPC: 0.13721 (Simulation time: 0 hr 17 min 14 sec) 
Heartbeat CPU  1 instructions:  109000002 cycles:  488286150 heartbeat IPC: 0.11906 cumulative IPC: 0.12667 (Simulation time: 0 hr 17 min 17 sec) 
Heartbeat CPU  0 instructions:  124000000 cycles:  488919811 heartbeat IPC: 0.11371 cumulative IPC: 0.15586 (Simulation time: 0 hr 17 min 18 sec) 
Heartbeat CPU  3 instructions:  128000000 cycles:  491322741 heartbeat IPC: 0.15513 cumulative IPC: 0.15075 (Simulation time: 0 hr 17 min 22 sec) 
Heartbeat CPU  2 instructions:  115000003 cycles:  491490783 heartbeat IPC: 0.20473 cumulative IPC: 0.13792 (Simulation time: 0 hr 17 min 22 sec) 
Heartbeat CPU  1 instructions:  110000000 cycles:  496723824 heartbeat IPC: 0.11852 cumulative IPC: 0.12652 (Simulation time: 0 hr 17 min 29 sec) 
Heartbeat CPU  0 instructions:  125000000 cycles:  497304141 heartbeat IPC: 0.11927 cumulative IPC: 0.15521 (Simulation time: 0 hr 17 min 30 sec) 
Heartbeat CPU  2 instructions:  116000000 cycles:  497592159 heartbeat IPC: 0.16390 cumulative IPC: 0.13825 (Simulation time: 0 hr 17 min 31 sec) 
Heartbeat CPU  3 instructions:  129000000 cycles:  497795077 heartbeat IPC: 0.15450 cumulative IPC: 0.15080 (Simulation time: 0 hr 17 min 31 sec) 
Heartbeat CPU  3 instructions:  130000000 cycles:  504279892 heartbeat IPC: 0.15421 cumulative IPC: 0.15085 (Simulation time: 0 hr 17 min 40 sec) 
Heartbeat CPU  1 instructions:  111000000 cycles:  505089285 heartbeat IPC: 0.11954 cumulative IPC: 0.12640 (Simulation time: 0 hr 17 min 41 sec) 
Heartbeat CPU  0 instructions:  126000001 cycles:  505664227 heartbeat IPC: 0.11962 cumulative IPC: 0.15459 (Simulation time: 0 hr 17 min 42 sec) 
Heartbeat CPU  2 instructions:  117000000 cycles:  505851671 heartbeat IPC: 0.12107 cumulative IPC: 0.13796 (Simulation time: 0 hr 17 min 42 sec) 
Heartbeat CPU  3 instructions:  131000001 cycles:  510750948 heartbeat IPC: 0.15453 cumulative IPC: 0.15090 (Simulation time: 0 hr 17 min 49 sec) 
Heartbeat CPU  1 instructions:  112000000 cycles:  513460943 heartbeat IPC: 0.11945 cumulative IPC: 0.12629 (Simulation time: 0 hr 17 min 52 sec) 
Heartbeat CPU  2 instructions:  118000001 cycles:  514145916 heartbeat IPC: 0.12057 cumulative IPC: 0.13766 (Simulation time: 0 hr 17 min 53 sec) 
Heartbeat CPU  0 instructions:  127000000 cycles:  514171843 heartbeat IPC: 0.11754 cumulative IPC: 0.15395 (Simulation time: 0 hr 17 min 53 sec) 
Heartbeat CPU  3 instructions:  132000000 cycles:  517174987 heartbeat IPC: 0.15567 cumulative IPC: 0.15096 (Simulation time: 0 hr 17 min 57 sec) 
Heartbeat CPU  0 instructions:  128000000 cycles:  519515098 heartbeat IPC: 0.18715 cumulative IPC: 0.15431 (Simulation time: 0 hr 18 min 1 sec) 
Heartbeat CPU  1 instructions:  113000003 cycles:  521948745 heartbeat IPC: 0.11782 cumulative IPC: 0.12614 (Simulation time: 0 hr 18 min 5 sec) 
Heartbeat CPU  2 instructions:  119000002 cycles:  522440890 heartbeat IPC: 0.12056 cumulative IPC: 0.13738 (Simulation time: 0 hr 18 min 6 sec) 
Heartbeat CPU  3 instructions:  133000000 cycles:  523634433 heartbeat IPC: 0.15481 cumulative IPC: 0.15101 (Simulation time: 0 hr 18 min 8 sec) 
Heartbeat CPU  0 instructions:  129000001 cycles:  524237290 heartbeat IPC: 0.21177 cumulative IPC: 0.15485 (Simulation time: 0 hr 18 min 9 sec) 
Heartbeat CPU  0 instructions:  130000002 cycles:  528985711 heartbeat IPC: 0.21060 cumulative IPC: 0.15537 (Simulation time: 0 hr 18 min 16 sec) 
Heartbeat CPU  3 instructions:  134000002 cycles:  530064482 heartbeat IPC: 0.15552 cumulative IPC: 0.15107 (Simulation time: 0 hr 18 min 18 sec) 
Heartbeat CPU  1 instructions:  114000002 cycles:  530382881 heartbeat IPC: 0.11857 cumulative IPC: 0.12602 (Simulation time: 0 hr 18 min 18 sec) 
Heartbeat CPU  2 instructions:  120000000 cycles:  530803071 heartbeat IPC: 0.11959 cumulative IPC: 0.13709 (Simulation time: 0 hr 18 min 19 sec) 
Heartbeat CPU  0 instructions:  131000003 cycles:  533618647 heartbeat IPC: 0.21585 cumulative IPC: 0.15592 (Simulation time: 0 hr 18 min 23 sec) 
Heartbeat CPU  3 instructions:  135000002 cycles:  536558278 heartbeat IPC: 0.15399 cumulative IPC: 0.15110 (Simulation time: 0 hr 18 min 28 sec) 
Heartbeat CPU  0 instructions:  132000000 cycles:  538012551 heartbeat IPC: 0.22759 cumulative IPC: 0.15653 (Simulation time: 0 hr 18 min 31 sec) 
Heartbeat CPU  1 instructions:  115000001 cycles:  539090308 heartbeat IPC: 0.11484 cumulative IPC: 0.12583 (Simulation time: 0 hr 18 min 32 sec) 
Heartbeat CPU  2 instructions:  121000001 cycles:  539165769 heartbeat IPC: 0.11958 cumulative IPC: 0.13680 (Simulation time: 0 hr 18 min 32 sec) 
Heartbeat CPU  0 instructions:  133000002 cycles:  542638066 heartbeat IPC: 0.21619 cumulative IPC: 0.15706 (Simulation time: 0 hr 18 min 38 sec) 
Heartbeat CPU  3 instructions:  136000000 cycles:  543002232 heartbeat IPC: 0.15518 cumulative IPC: 0.15115 (Simulation time: 0 hr 18 min 38 sec) 
Heartbeat CPU  0 instructions:  134000000 cycles:  547420539 heartbeat IPC: 0.20910 cumulative IPC: 0.15754 (Simulation time: 0 hr 18 min 45 sec) 
Heartbeat CPU  2 instructions:  122000003 cycles:  547533013 heartbeat IPC: 0.11951 cumulative IPC: 0.13653 (Simulation time: 0 hr 18 min 45 sec) 
Heartbeat CPU  1 instructions:  116000000 cycles:  547540709 heartbeat IPC: 0.11834 cumulative IPC: 0.12571 (Simulation time: 0 hr 18 min 45 sec) 
Heartbeat CPU  3 instructions:  137000000 cycles:  549452807 heartbeat IPC: 0.15502 cumulative IPC: 0.15120 (Simulation time: 0 hr 18 min 48 sec) 
Heartbeat CPU  0 instructions:  135000000 cycles:  552494510 heartbeat IPC: 0.19708 cumulative IPC: 0.15792 (Simulation time: 0 hr 18 min 53 sec) 
Heartbeat CPU  2 instructions:  123000002 cycles:  555842645 heartbeat IPC: 0.12034 cumulative IPC: 0.13628 (Simulation time: 0 hr 18 min 58 sec) 
Heartbeat CPU  3 instructions:  138000003 cycles:  555927413 heartbeat IPC: 0.15445 cumulative IPC: 0.15124 (Simulation time: 0 hr 18 min 58 sec) 
Heartbeat CPU  1 instructions:  117000000 cycles:  556047838 heartbeat IPC: 0.11755 cumulative IPC: 0.12558 (Simulation time: 0 hr 18 min 58 sec) 
Heartbeat CPU  0 instructions:  136000000 cycles:  558691639 heartbeat IPC: 0.16137 cumulative IPC: 0.15796 (Simulation time: 0 hr 19 min 2 sec) 
Heartbeat CPU  3 instructions:  139000001 cycles:  562406715 heartbeat IPC: 0.15434 cumulative IPC: 0.15128 (Simulation time: 0 hr 19 min 8 sec) 
Heartbeat CPU  1 instructions:  118000000 cycles:  563621689 heartbeat IPC: 0.13203 cumulative IPC: 0.12567 (Simulation time: 0 hr 19 min 10 sec) 
Heartbeat CPU  2 instructions:  124000000 cycles:  564223906 heartbeat IPC: 0.11931 cumulative IPC: 0.13601 (Simulation time: 0 hr 19 min 11 sec) 
Heartbeat CPU  0 instructions:  137000001 cycles:  564243981 heartbeat IPC: 0.18010 cumulative IPC: 0.15818 (Simulation time: 0 hr 19 min 11 sec) 
Heartbeat CPU  1 instructions:  119000002 cycles:  568528368 heartbeat IPC: 0.20380 cumulative IPC: 0.12637 (Simulation time: 0 hr 19 min 19 sec) 
Heartbeat CPU  3 instructions:  140000000 cycles:  568842359 heartbeat IPC: 0.15538 cumulative IPC: 0.15133 (Simulation time: 0 hr 19 min 19 sec) 
Heartbeat CPU  0 instructions:  138000003 cycles:  569371024 heartbeat IPC: 0.19504 cumulative IPC: 0.15853 (Simulation time: 0 hr 19 min 20 sec) 
Heartbeat CPU  2 instructions:  125000003 cycles:  572621508 heartbeat IPC: 0.11908 cumulative IPC: 0.13575 (Simulation time: 0 hr 19 min 25 sec) 
Heartbeat CPU  1 instructions:  120000000 cycles:  574574844 heartbeat IPC: 0.16539 cumulative IPC: 0.12680 (Simulation time: 0 hr 19 min 28 sec) 
Heartbeat CPU  0 instructions:  139000003 cycles:  575161714 heartbeat IPC: 0.17269 cumulative IPC: 0.15868 (Simulation time: 0 hr 19 min 29 sec) 
Heartbeat CPU  3 instructions:  141000000 cycles:  575284973 heartbeat IPC: 0.15522 cumulative IPC: 0.15137 (Simulation time: 0 hr 19 min 29 sec) 
Heartbeat CPU  2 instructions:  126000003 cycles:  581308963 heartbeat IPC: 0.11511 cumulative IPC: 0.13543 (Simulation time: 0 hr 19 min 38 sec) 
Heartbeat CPU  0 instructions:  140000000 cycles:  581446515 heartbeat IPC: 0.15911 cumulative IPC: 0.15868 (Simulation time: 0 hr 19 min 38 sec) 
Heartbeat CPU  3 instructions:  142000002 cycles:  581761108 heartbeat IPC: 0.15441 cumulative IPC: 0.15141 (Simulation time: 0 hr 19 min 39 sec) 
Heartbeat CPU  1 instructions:  121000002 cycles:  582946235 heartbeat IPC: 0.11945 cumulative IPC: 0.12669 (Simulation time: 0 hr 19 min 41 sec) 
Heartbeat CPU  0 instructions:  141000002 cycles:  587237022 heartbeat IPC: 0.17270 cumulative IPC: 0.15883 (Simulation time: 0 hr 19 min 47 sec) 
Heartbeat CPU  3 instructions:  143000002 cycles:  588200058 heartbeat IPC: 0.15530 cumulative IPC: 0.15145 (Simulation time: 0 hr 19 min 49 sec) 
Heartbeat CPU  2 instructions:  127000002 cycles:  589733711 heartbeat IPC: 0.11870 cumulative IPC: 0.13518 (Simulation time: 0 hr 19 min 51 sec) 
Heartbeat CPU  1 instructions:  122000002 cycles:  591214690 heartbeat IPC: 0.12094 cumulative IPC: 0.12660 (Simulation time: 0 hr 19 min 53 sec) 
Heartbeat CPU  0 instructions:  142000002 cycles:  592427542 heartbeat IPC: 0.19266 cumulative IPC: 0.15913 (Simulation time: 0 hr 19 min 55 sec) 
Heartbeat CPU  3 instructions:  144000000 cycles:  594666627 heartbeat IPC: 0.15464 cumulative IPC: 0.15149 (Simulation time: 0 hr 19 min 59 sec) 
Heartbeat CPU  0 instructions:  143000002 cycles:  598206662 heartbeat IPC: 0.17304 cumulative IPC: 0.15927 (Simulation time: 0 hr 20 min 4 sec) 
Heartbeat CPU  2 instructions:  128000000 cycles:  598209383 heartbeat IPC: 0.11798 cumulative IPC: 0.13493 (Simulation time: 0 hr 20 min 4 sec) 
Heartbeat CPU  1 instructions:  123000001 cycles:  599571349 heartbeat IPC: 0.11966 cumulative IPC: 0.12650 (Simulation time: 0 hr 20 min 6 sec) 
Heartbeat CPU  3 instructions:  145000002 cycles:  601143068 heartbeat IPC: 0.15441 cumulative IPC: 0.15152 (Simulation time: 0 hr 20 min 8 sec) 
Heartbeat CPU  0 instructions:  144000000 cycles:  604008189 heartbeat IPC: 0.17237 cumulative IPC: 0.15940 (Simulation time: 0 hr 20 min 13 sec) 
Heartbeat CPU  2 instructions:  129000001 cycles:  604602129 heartbeat IPC: 0.15643 cumulative IPC: 0.13517 (Simulation time: 0 hr 20 min 14 sec) 
Heartbeat CPU  3 instructions:  146000002 cycles:  607626050 heartbeat IPC: 0.15425 cumulative IPC: 0.15155 (Simulation time: 0 hr 20 min 19 sec) 
Heartbeat CPU  1 instructions:  124000000 cycles:  607999344 heartbeat IPC: 0.11865 cumulative IPC: 0.12639 (Simulation time: 0 hr 20 min 20 sec) 
Heartbeat CPU  2 instructions:  130000001 cycles:  609488461 heartbeat IPC: 0.20465 cumulative IPC: 0.13575 (Simulation time: 0 hr 20 min 22 sec) 
