*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Mar 31 2025 20:14:32
*************************************************
parsing config file: /data3/config/mlop.ini

trace_0 /data3/STREAMING/traces/streaming_phase2_core0.trace.xz
Heartbeat CPU  1 instructions:  166000003 cycles:  469733255 heartbeat IPC: 1.12233 cumulative IPC: 0.26048 (Simulation time: 0 hr 21 min 25 sec) 
Heartbeat CPU  3 instructions:  156000000 cycles:  470297553 heartbeat IPC: 0.21498 cumulative IPC: 0.23118 (Simulation time: 0 hr 21 min 27 sec) 
Heartbeat CPU  1 instructions:  167000000 cycles:  470618208 heartbeat IPC: 1.13000 cumulative IPC: 0.26221 (Simulation time: 0 hr 21 min 28 sec) 
Heartbeat CPU  1 instructions:  168000000 cycles:  471162424 heartbeat IPC: 1.83751 cumulative IPC: 0.26414 (Simulation time: 0 hr 21 min 30 sec) 
Heartbeat CPU  2 instructions:  155000000 cycles:  471554614 heartbeat IPC: 0.17378 cumulative IPC: 0.23599 (Simulation time: 0 hr 21 min 32 sec) 
Heartbeat CPU  1 instructions:  169000000 cycles:  471678185 heartbeat IPC: 1.93888 cumulative IPC: 0.26608 (Simulation time: 0 hr 21 min 32 sec) 
Heartbeat CPU  1 instructions:  170000000 cycles:  472209507 heartbeat IPC: 1.88210 cumulative IPC: 0.26801 (Simulation time: 0 hr 21 min 34 sec) 
Heartbeat CPU  1 instructions:  171000000 cycles:  472738964 heartbeat IPC: 1.88873 cumulative IPC: 0.26993 (Simulation time: 0 hr 21 min 36 sec) 
Heartbeat CPU  1 instructions:  172000000 cycles:  473306977 heartbeat IPC: 1.76052 cumulative IPC: 0.27183 (Simulation time: 0 hr 21 min 39 sec) 
Heartbeat CPU  0 instructions:  151000003 cycles:  473804471 heartbeat IPC: 0.21212 cumulative IPC: 0.22433 (Simulation time: 0 hr 21 min 41 sec) 
Heartbeat CPU  1 instructions:  173000002 cycles:  473869801 heartbeat IPC: 1.77676 cumulative IPC: 0.27372 (Simulation time: 0 hr 21 min 41 sec) 
Heartbeat CPU  1 instructions:  174000002 cycles:  474479595 heartbeat IPC: 1.63990 cumulative IPC: 0.27558 (Simulation time: 0 hr 21 min 43 sec) 
Heartbeat CPU  3 instructions:  157000000 cycles:  475056347 heartbeat IPC: 0.21014 cumulative IPC: 0.23096 (Simulation time: 0 hr 21 min 46 sec) 
Heartbeat CPU  1 instructions:  175000001 cycles:  475128810 heartbeat IPC: 1.54032 cumulative IPC: 0.27741 (Simulation time: 0 hr 21 min 46 sec) 
Heartbeat CPU  1 instructions:  176000000 cycles:  475727826 heartbeat IPC: 1.66940 cumulative IPC: 0.27927 (Simulation time: 0 hr 21 min 48 sec) 
Heartbeat CPU  1 instructions:  177000000 cycles:  476276806 heartbeat IPC: 1.82156 cumulative IPC: 0.28115 (Simulation time: 0 hr 21 min 50 sec) 
Heartbeat CPU  1 instructions:  178000002 cycles:  477032247 heartbeat IPC: 1.32373 cumulative IPC: 0.28290 (Simulation time: 0 hr 21 min 53 sec) 
Heartbeat CPU  2 instructions:  156000000 cycles:  477166904 heartbeat IPC: 0.17818 cumulative IPC: 0.23527 (Simulation time: 0 hr 21 min 53 sec) 
Heartbeat CPU  1 instructions:  179000002 cycles:  477741720 heartbeat IPC: 1.40950 cumulative IPC: 0.28467 (Simulation time: 0 hr 21 min 55 sec) 
Heartbeat CPU  1 instructions:  180000000 cycles:  478304520 heartbeat IPC: 1.77683 cumulative IPC: 0.28653 (Simulation time: 0 hr 21 min 58 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:  478752538 heartbeat IPC: 0.20210 cumulative IPC: 0.22408 (Simulation time: 0 hr 21 min 59 sec) 
Heartbeat CPU  1 instructions:  181000002 cycles:  478999801 heartbeat IPC: 1.43827 cumulative IPC: 0.28830 (Simulation time: 0 hr 22 min 0 sec) 
Heartbeat CPU  1 instructions:  182000001 cycles:  479600738 heartbeat IPC: 1.66407 cumulative IPC: 0.29013 (Simulation time: 0 hr 22 min 3 sec) 
Heartbeat CPU  3 instructions:  158000000 cycles:  479799674 heartbeat IPC: 0.21082 cumulative IPC: 0.23075 (Simulation time: 0 hr 22 min 3 sec) 
Heartbeat CPU  1 instructions:  183000001 cycles:  480265709 heartbeat IPC: 1.50382 cumulative IPC: 0.29191 (Simulation time: 0 hr 22 min 5 sec) 
Heartbeat CPU  1 instructions:  184000000 cycles:  480906287 heartbeat IPC: 1.56109 cumulative IPC: 0.29370 (Simulation time: 0 hr 22 min 8 sec) 
Heartbeat CPU  1 instructions:  185000003 cycles:  481546416 heartbeat IPC: 1.56219 cumulative IPC: 0.29548 (Simulation time: 0 hr 22 min 10 sec) 
Heartbeat CPU  1 instructions:  186000000 cycles:  482068823 heartbeat IPC: 1.91421 cumulative IPC: 0.29734 (Simulation time: 0 hr 22 min 12 sec) 
Heartbeat CPU  1 instructions:  187000000 cycles:  482583060 heartbeat IPC: 1.94463 cumulative IPC: 0.29920 (Simulation time: 0 hr 22 min 14 sec) 
Heartbeat CPU  2 instructions:  157000002 cycles:  482953583 heartbeat IPC: 0.17281 cumulative IPC: 0.23447 (Simulation time: 0 hr 22 min 16 sec) 
Heartbeat CPU  0 instructions:  153000003 cycles:  483450685 heartbeat IPC: 0.21285 cumulative IPC: 0.22397 (Simulation time: 0 hr 22 min 17 sec) 
Heartbeat CPU  3 instructions:  159000000 cycles:  484479781 heartbeat IPC: 0.21367 cumulative IPC: 0.23058 (Simulation time: 0 hr 22 min 19 sec) 
Heartbeat CPU  1 instructions:  188000000 cycles:  484902728 heartbeat IPC: 0.43110 cumulative IPC: 0.29986 (Simulation time: 0 hr 22 min 20 sec) 
Heartbeat CPU  0 instructions:  154000000 cycles:  488173115 heartbeat IPC: 0.21175 cumulative IPC: 0.22384 (Simulation time: 0 hr 22 min 26 sec) 
Heartbeat CPU  2 instructions:  158000000 cycles:  488668035 heartbeat IPC: 0.17499 cumulative IPC: 0.23374 (Simulation time: 0 hr 22 min 27 sec) 
Heartbeat CPU  3 instructions:  160000000 cycles:  489437945 heartbeat IPC: 0.20169 cumulative IPC: 0.23027 (Simulation time: 0 hr 22 min 28 sec) 
Heartbeat CPU  1 instructions:  189000000 cycles:  489643962 heartbeat IPC: 0.21092 cumulative IPC: 0.29895 (Simulation time: 0 hr 22 min 29 sec) 
Heartbeat CPU  0 instructions:  155000003 cycles:  492914027 heartbeat IPC: 0.21093 cumulative IPC: 0.22371 (Simulation time: 0 hr 22 min 35 sec) 
Heartbeat CPU  2 instructions:  159000000 cycles:  494274968 heartbeat IPC: 0.17835 cumulative IPC: 0.23307 (Simulation time: 0 hr 22 min 38 sec) 
Heartbeat CPU  1 instructions:  190000000 cycles:  494365189 heartbeat IPC: 0.21181 cumulative IPC: 0.29807 (Simulation time: 0 hr 22 min 38 sec) 
Heartbeat CPU  3 instructions:  161000003 cycles:  494367255 heartbeat IPC: 0.20287 cumulative IPC: 0.22998 (Simulation time: 0 hr 22 min 38 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:  497610644 heartbeat IPC: 0.21292 cumulative IPC: 0.22360 (Simulation time: 0 hr 22 min 44 sec) 
Heartbeat CPU  1 instructions:  191000002 cycles:  499063172 heartbeat IPC: 0.21286 cumulative IPC: 0.29723 (Simulation time: 0 hr 22 min 47 sec) 
Heartbeat CPU  3 instructions:  162000001 cycles:  499117842 heartbeat IPC: 0.21050 cumulative IPC: 0.22978 (Simulation time: 0 hr 22 min 47 sec) 
Heartbeat CPU  2 instructions:  160000000 cycles:  499890292 heartbeat IPC: 0.17808 cumulative IPC: 0.23242 (Simulation time: 0 hr 22 min 49 sec) 
Heartbeat CPU  0 instructions:  157000000 cycles:  502258740 heartbeat IPC: 0.21514 cumulative IPC: 0.22352 (Simulation time: 0 hr 22 min 53 sec) 
Heartbeat CPU  1 instructions:  192000000 cycles:  503657896 heartbeat IPC: 0.21764 cumulative IPC: 0.29646 (Simulation time: 0 hr 22 min 56 sec) 
Heartbeat CPU  3 instructions:  163000000 cycles:  503872443 heartbeat IPC: 0.21032 cumulative IPC: 0.22959 (Simulation time: 0 hr 22 min 56 sec) 
Heartbeat CPU  2 instructions:  161000001 cycles:  505606563 heartbeat IPC: 0.17494 cumulative IPC: 0.23174 (Simulation time: 0 hr 23 min 0 sec) 
Heartbeat CPU  0 instructions:  158000002 cycles:  506968844 heartbeat IPC: 0.21231 cumulative IPC: 0.22341 (Simulation time: 0 hr 23 min 2 sec) 
Heartbeat CPU  1 instructions:  193000001 cycles:  508415925 heartbeat IPC: 0.21017 cumulative IPC: 0.29561 (Simulation time: 0 hr 23 min 5 sec) 
Heartbeat CPU  3 instructions:  164000000 cycles:  508550672 heartbeat IPC: 0.21376 cumulative IPC: 0.22943 (Simulation time: 0 hr 23 min 6 sec) 
Heartbeat CPU  0 instructions:  159000003 cycles:  511337588 heartbeat IPC: 0.22890 cumulative IPC: 0.22346 (Simulation time: 0 hr 23 min 11 sec) 
Heartbeat CPU  2 instructions:  162000000 cycles:  511373686 heartbeat IPC: 0.17340 cumulative IPC: 0.23104 (Simulation time: 0 hr 23 min 11 sec) 
Heartbeat CPU  1 instructions:  194000002 cycles:  513164299 heartbeat IPC: 0.21060 cumulative IPC: 0.29478 (Simulation time: 0 hr 23 min 15 sec) 
Heartbeat CPU  3 instructions:  165000002 cycles:  513323376 heartbeat IPC: 0.20953 cumulative IPC: 0.22924 (Simulation time: 0 hr 23 min 15 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:  515258750 heartbeat IPC: 0.25503 cumulative IPC: 0.22371 (Simulation time: 0 hr 23 min 19 sec) 
Heartbeat CPU  2 instructions:  163000001 cycles:  517265637 heartbeat IPC: 0.16972 cumulative IPC: 0.23031 (Simulation time: 0 hr 23 min 23 sec) 
Heartbeat CPU  1 instructions:  195000003 cycles:  517932373 heartbeat IPC: 0.20973 cumulative IPC: 0.29395 (Simulation time: 0 hr 23 min 25 sec) 
Heartbeat CPU  3 instructions:  166000001 cycles:  518081858 heartbeat IPC: 0.21015 cumulative IPC: 0.22905 (Simulation time: 0 hr 23 min 25 sec) 
Heartbeat CPU  0 instructions:  161000002 cycles:  520051264 heartbeat IPC: 0.20866 cumulative IPC: 0.22357 (Simulation time: 0 hr 23 min 29 sec) 
Heartbeat CPU  2 instructions:  164000000 cycles:  520499515 heartbeat IPC: 0.30923 cumulative IPC: 0.23082 (Simulation time: 0 hr 23 min 30 sec) 
Heartbeat CPU  2 instructions:  165000003 cycles:  522267160 heartbeat IPC: 0.56573 cumulative IPC: 0.23202 (Simulation time: 0 hr 23 min 35 sec) 
Heartbeat CPU  1 instructions:  196000000 cycles:  522553671 heartbeat IPC: 0.21639 cumulative IPC: 0.29323 (Simulation time: 0 hr 23 min 35 sec) 
Heartbeat CPU  3 instructions:  167000001 cycles:  522839317 heartbeat IPC: 0.21020 cumulative IPC: 0.22887 (Simulation time: 0 hr 23 min 36 sec) 
Heartbeat CPU  2 instructions:  166000002 cycles:  523827561 heartbeat IPC: 0.64086 cumulative IPC: 0.23330 (Simulation time: 0 hr 23 min 39 sec) 
Heartbeat CPU  0 instructions:  162000001 cycles:  524698039 heartbeat IPC: 0.21520 cumulative IPC: 0.22349 (Simulation time: 0 hr 23 min 41 sec) 
Heartbeat CPU  2 instructions:  167000001 cycles:  525352059 heartbeat IPC: 0.65595 cumulative IPC: 0.23459 (Simulation time: 0 hr 23 min 43 sec) 
Heartbeat CPU  2 instructions:  168000000 cycles:  526778867 heartbeat IPC: 0.70086 cumulative IPC: 0.23592 (Simulation time: 0 hr 23 min 46 sec) 
Heartbeat CPU  1 instructions:  197000000 cycles:  527311981 heartbeat IPC: 0.21016 cumulative IPC: 0.29244 (Simulation time: 0 hr 23 min 48 sec) 
Heartbeat CPU  3 instructions:  168000000 cycles:  527505206 heartbeat IPC: 0.21432 cumulative IPC: 0.22874 (Simulation time: 0 hr 23 min 48 sec) 
Heartbeat CPU  2 instructions:  169000003 cycles:  528183989 heartbeat IPC: 0.71168 cumulative IPC: 0.23725 (Simulation time: 0 hr 23 min 50 sec) 
Heartbeat CPU  0 instructions:  163000001 cycles:  529505046 heartbeat IPC: 0.20803 cumulative IPC: 0.22334 (Simulation time: 0 hr 23 min 54 sec) 
Heartbeat CPU  2 instructions:  170000003 cycles:  529597044 heartbeat IPC: 0.70769 cumulative IPC: 0.23858 (Simulation time: 0 hr 23 min 54 sec) 
Heartbeat CPU  2 instructions:  171000000 cycles:  530851914 heartbeat IPC: 0.79689 cumulative IPC: 0.23997 (Simulation time: 0 hr 23 min 57 sec) 
Heartbeat CPU  2 instructions:  172000000 cycles:  531790867 heartbeat IPC: 1.06502 cumulative IPC: 0.24150 (Simulation time: 0 hr 24 min 0 sec) 
Heartbeat CPU  1 instructions:  198000003 cycles:  532066299 heartbeat IPC: 0.21034 cumulative IPC: 0.29167 (Simulation time: 0 hr 24 min 1 sec) 
Heartbeat CPU  3 instructions:  169000000 cycles:  532175359 heartbeat IPC: 0.21413 cumulative IPC: 0.22860 (Simulation time: 0 hr 24 min 1 sec) 
Heartbeat CPU  2 instructions:  173000001 cycles:  532764691 heartbeat IPC: 1.02688 cumulative IPC: 0.24301 (Simulation time: 0 hr 24 min 3 sec) 
Heartbeat CPU  2 instructions:  174000001 cycles:  533737818 heartbeat IPC: 1.02762 cumulative IPC: 0.24452 (Simulation time: 0 hr 24 min 6 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:  534204328 heartbeat IPC: 0.21280 cumulative IPC: 0.22324 (Simulation time: 0 hr 24 min 8 sec) 
Heartbeat CPU  2 instructions:  175000003 cycles:  534671850 heartbeat IPC: 1.07063 cumulative IPC: 0.24603 (Simulation time: 0 hr 24 min 9 sec) 
Heartbeat CPU  2 instructions:  176000000 cycles:  535632193 heartbeat IPC: 1.04129 cumulative IPC: 0.24753 (Simulation time: 0 hr 24 min 12 sec) 
Heartbeat CPU  1 instructions:  199000003 cycles:  536830573 heartbeat IPC: 0.20990 cumulative IPC: 0.29090 (Simulation time: 0 hr 24 min 15 sec) 
Heartbeat CPU  3 instructions:  170000003 cycles:  536836896 heartbeat IPC: 0.21452 cumulative IPC: 0.22847 (Simulation time: 0 hr 24 min 15 sec) 
Heartbeat CPU  2 instructions:  177000001 cycles:  537121283 heartbeat IPC: 0.67155 cumulative IPC: 0.24877 (Simulation time: 0 hr 24 min 16 sec) 
Heartbeat CPU  2 instructions:  178000000 cycles:  538705950 heartbeat IPC: 0.63105 cumulative IPC: 0.24995 (Simulation time: 0 hr 24 min 20 sec) 
Heartbeat CPU  0 instructions:  165000001 cycles:  538827902 heartbeat IPC: 0.21628 cumulative IPC: 0.22318 (Simulation time: 0 hr 24 min 20 sec) 
Heartbeat CPU  2 instructions:  179000002 cycles:  540108468 heartbeat IPC: 0.71300 cumulative IPC: 0.25122 (Simulation time: 0 hr 24 min 24 sec) 
*** Reached end of trace for Core: 1 Repeating trace: /data3/STREAMING/traces/streaming_phase2_core1.trace.xz
Heartbeat CPU  2 instructions:  180000000 cycles:  541466317 heartbeat IPC: 0.73646 cumulative IPC: 0.25250 (Simulation time: 0 hr 24 min 28 sec) 
Heartbeat CPU  3 instructions:  171000003 cycles:  541542973 heartbeat IPC: 0.21249 cumulative IPC: 0.22833 (Simulation time: 0 hr 24 min 28 sec) 
Heartbeat CPU  1 instructions:  200000000 cycles:  541569389 heartbeat IPC: 0.21102 cumulative IPC: 0.29017 (Simulation time: 0 hr 24 min 28 sec) 
Heartbeat CPU  2 instructions:  181000002 cycles:  542907724 heartbeat IPC: 0.69377 cumulative IPC: 0.25373 (Simulation time: 0 hr 24 min 31 sec) 
Heartbeat CPU  0 instructions:  166000003 cycles:  543401730 heartbeat IPC: 0.21864 cumulative IPC: 0.22314 (Simulation time: 0 hr 24 min 33 sec) 
Finished CPU 1 instructions: 150000001 cycles: 517652025 cumulative IPC: 0.28977 (Simulation time: 0 hr 24 min 35 sec) 
Heartbeat CPU  2 instructions:  182000000 cycles:  544295389 heartbeat IPC: 0.72063 cumulative IPC: 0.25498 (Simulation time: 0 hr 24 min 35 sec) 
Heartbeat CPU  2 instructions:  183000001 cycles:  545825366 heartbeat IPC: 0.65361 cumulative IPC: 0.25616 (Simulation time: 0 hr 24 min 39 sec) 
Heartbeat CPU  3 instructions:  172000000 cycles:  546211353 heartbeat IPC: 0.21421 cumulative IPC: 0.22820 (Simulation time: 0 hr 24 min 40 sec) 
Heartbeat CPU  1 instructions:  201000000 cycles:  546249943 heartbeat IPC: 0.21365 cumulative IPC: 0.28948 (Simulation time: 0 hr 24 min 40 sec) 
Heartbeat CPU  2 instructions:  184000000 cycles:  547366399 heartbeat IPC: 0.64891 cumulative IPC: 0.25732 (Simulation time: 0 hr 24 min 43 sec) 
Heartbeat CPU  0 instructions:  167000001 cycles:  548056045 heartbeat IPC: 0.21485 cumulative IPC: 0.22307 (Simulation time: 0 hr 24 min 45 sec) 
Heartbeat CPU  2 instructions:  185000000 cycles:  548808930 heartbeat IPC: 0.69323 cumulative IPC: 0.25852 (Simulation time: 0 hr 24 min 47 sec) 
Heartbeat CPU  2 instructions:  186000000 cycles:  550195752 heartbeat IPC: 0.72107 cumulative IPC: 0.25975 (Simulation time: 0 hr 24 min 51 sec) 
Heartbeat CPU  1 instructions:  202000000 cycles:  550825736 heartbeat IPC: 0.21854 cumulative IPC: 0.28886 (Simulation time: 0 hr 24 min 53 sec) 
Heartbeat CPU  3 instructions:  173000000 cycles:  550973294 heartbeat IPC: 0.21000 cumulative IPC: 0.22804 (Simulation time: 0 hr 24 min 53 sec) 
Heartbeat CPU  2 instructions:  187000000 cycles:  551565957 heartbeat IPC: 0.72982 cumulative IPC: 0.26098 (Simulation time: 0 hr 24 min 55 sec) 
Heartbeat CPU  0 instructions:  168000000 cycles:  552713290 heartbeat IPC: 0.21472 cumulative IPC: 0.22299 (Simulation time: 0 hr 24 min 58 sec) 
Heartbeat CPU  2 instructions:  188000000 cycles:  555070512 heartbeat IPC: 0.28534 cumulative IPC: 0.26114 (Simulation time: 0 hr 25 min 2 sec) 
Heartbeat CPU  1 instructions:  203000001 cycles:  555387367 heartbeat IPC: 0.21922 cumulative IPC: 0.28826 (Simulation time: 0 hr 25 min 3 sec) 
Heartbeat CPU  3 instructions:  174000002 cycles:  555859099 heartbeat IPC: 0.20467 cumulative IPC: 0.22782 (Simulation time: 0 hr 25 min 3 sec) 
Heartbeat CPU  0 instructions:  169000003 cycles:  557360389 heartbeat IPC: 0.21519 cumulative IPC: 0.22292 (Simulation time: 0 hr 25 min 6 sec) 
Heartbeat CPU  2 instructions:  189000003 cycles:  559155956 heartbeat IPC: 0.24477 cumulative IPC: 0.26101 (Simulation time: 0 hr 25 min 10 sec) 
Heartbeat CPU  1 instructions:  204000000 cycles:  560000406 heartbeat IPC: 0.21678 cumulative IPC: 0.28764 (Simulation time: 0 hr 25 min 12 sec) 
Heartbeat CPU  3 instructions:  175000003 cycles:  560655844 heartbeat IPC: 0.20847 cumulative IPC: 0.22765 (Simulation time: 0 hr 25 min 14 sec) 
Heartbeat CPU  2 instructions:  190000000 cycles:  561089854 heartbeat IPC: 0.51709 cumulative IPC: 0.26194 (Simulation time: 0 hr 25 min 15 sec) 
Heartbeat CPU  0 instructions:  170000000 cycles:  562141347 heartbeat IPC: 0.20916 cumulative IPC: 0.22280 (Simulation time: 0 hr 25 min 17 sec) 
Heartbeat CPU  2 instructions:  191000003 cycles:  562923158 heartbeat IPC: 0.54546 cumulative IPC: 0.26291 (Simulation time: 0 hr 25 min 19 sec) 
Heartbeat CPU  1 instructions:  205000000 cycles:  564655036 heartbeat IPC: 0.21484 cumulative IPC: 0.28701 (Simulation time: 0 hr 25 min 24 sec) 
Heartbeat CPU  2 instructions:  192000000 cycles:  564745042 heartbeat IPC: 0.54888 cumulative IPC: 0.26388 (Simulation time: 0 hr 25 min 24 sec) 
Heartbeat CPU  3 instructions:  176000000 cycles:  565330920 heartbeat IPC: 0.21390 cumulative IPC: 0.22753 (Simulation time: 0 hr 25 min 25 sec) 
Heartbeat CPU  0 instructions:  171000001 cycles:  565604140 heartbeat IPC: 0.28878 cumulative IPC: 0.22323 (Simulation time: 0 hr 25 min 26 sec) 
Heartbeat CPU  0 instructions:  172000000 cycles:  566278057 heartbeat IPC: 1.48386 cumulative IPC: 0.22480 (Simulation time: 0 hr 25 min 29 sec) 
Heartbeat CPU  0 instructions:  173000003 cycles:  566951256 heartbeat IPC: 1.48545 cumulative IPC: 0.22637 (Simulation time: 0 hr 25 min 31 sec) 
Heartbeat CPU  0 instructions:  174000000 cycles:  567492415 heartbeat IPC: 1.84788 cumulative IPC: 0.22799 (Simulation time: 0 hr 25 min 33 sec) 
Heartbeat CPU  0 instructions:  175000003 cycles:  568003077 heartbeat IPC: 1.95825 cumulative IPC: 0.22963 (Simulation time: 0 hr 25 min 35 sec) 
Heartbeat CPU  0 instructions:  176000000 cycles:  568715486 heartbeat IPC: 1.40368 cumulative IPC: 0.23117 (Simulation time: 0 hr 25 min 38 sec) 
Heartbeat CPU  1 instructions:  206000001 cycles:  569383805 heartbeat IPC: 0.21147 cumulative IPC: 0.28635 (Simulation time: 0 hr 25 min 39 sec) 
Heartbeat CPU  2 instructions:  193000001 cycles:  569541546 heartbeat IPC: 0.20849 cumulative IPC: 0.26339 (Simulation time: 0 hr 25 min 40 sec) 
Heartbeat CPU  3 instructions:  177000002 cycles:  570023836 heartbeat IPC: 0.21309 cumulative IPC: 0.22740 (Simulation time: 0 hr 25 min 40 sec) 
Heartbeat CPU  0 instructions:  177000000 cycles:  573446097 heartbeat IPC: 0.21139 cumulative IPC: 0.23100 (Simulation time: 0 hr 25 min 47 sec) 
Heartbeat CPU  1 instructions:  207000000 cycles:  574131370 heartbeat IPC: 0.21063 cumulative IPC: 0.28570 (Simulation time: 0 hr 25 min 49 sec) 
Heartbeat CPU  3 instructions:  178000001 cycles:  574789037 heartbeat IPC: 0.20985 cumulative IPC: 0.22725 (Simulation time: 0 hr 25 min 50 sec) 
Heartbeat CPU  2 instructions:  194000001 cycles:  575280650 heartbeat IPC: 0.17424 cumulative IPC: 0.26245 (Simulation time: 0 hr 25 min 51 sec) 
Heartbeat CPU  0 instructions:  178000002 cycles:  578061011 heartbeat IPC: 0.21669 cumulative IPC: 0.23088 (Simulation time: 0 hr 25 min 56 sec) 
Heartbeat CPU  1 instructions:  208000000 cycles:  578853181 heartbeat IPC: 0.21178 cumulative IPC: 0.28507 (Simulation time: 0 hr 25 min 58 sec) 
Heartbeat CPU  3 instructions:  179000002 cycles:  579400410 heartbeat IPC: 0.21686 cumulative IPC: 0.22716 (Simulation time: 0 hr 25 min 59 sec) 
Heartbeat CPU  2 instructions:  195000000 cycles:  581110737 heartbeat IPC: 0.17152 cumulative IPC: 0.26150 (Simulation time: 0 hr 26 min 2 sec) 
Heartbeat CPU  0 instructions:  179000000 cycles:  582610565 heartbeat IPC: 0.21980 cumulative IPC: 0.23079 (Simulation time: 0 hr 26 min 5 sec) 
Heartbeat CPU  1 instructions:  209000003 cycles:  583509140 heartbeat IPC: 0.21478 cumulative IPC: 0.28448 (Simulation time: 0 hr 26 min 7 sec) 
Heartbeat CPU  3 instructions:  180000000 cycles:  584091556 heartbeat IPC: 0.21317 cumulative IPC: 0.22705 (Simulation time: 0 hr 26 min 8 sec) 
Heartbeat CPU  2 instructions:  196000000 cycles:  586898546 heartbeat IPC: 0.17278 cumulative IPC: 0.26058 (Simulation time: 0 hr 26 min 14 sec) 
Heartbeat CPU  0 instructions:  180000000 cycles:  587156848 heartbeat IPC: 0.21996 cumulative IPC: 0.23070 (Simulation time: 0 hr 26 min 14 sec) 
Heartbeat CPU  1 instructions:  210000003 cycles:  588298311 heartbeat IPC: 0.20880 cumulative IPC: 0.28383 (Simulation time: 0 hr 26 min 16 sec) 
Heartbeat CPU  3 instructions:  181000003 cycles:  588755084 heartbeat IPC: 0.21443 cumulative IPC: 0.22694 (Simulation time: 0 hr 26 min 17 sec) 
Heartbeat CPU  0 instructions:  181000001 cycles:  591862105 heartbeat IPC: 0.21253 cumulative IPC: 0.23055 (Simulation time: 0 hr 26 min 23 sec) 
Heartbeat CPU  2 instructions:  197000003 cycles:  592719653 heartbeat IPC: 0.17179 cumulative IPC: 0.25967 (Simulation time: 0 hr 26 min 25 sec) 
Heartbeat CPU  1 instructions:  211000000 cycles:  593000970 heartbeat IPC: 0.21265 cumulative IPC: 0.28324 (Simulation time: 0 hr 26 min 25 sec) 
Heartbeat CPU  3 instructions:  182000001 cycles:  593462041 heartbeat IPC: 0.21245 cumulative IPC: 0.22682 (Simulation time: 0 hr 26 min 26 sec) 
Heartbeat CPU  0 instructions:  182000002 cycles:  596421360 heartbeat IPC: 0.21933 cumulative IPC: 0.23046 (Simulation time: 0 hr 26 min 32 sec) 
Heartbeat CPU  1 instructions:  212000000 cycles:  597752757 heartbeat IPC: 0.21045 cumulative IPC: 0.28264 (Simulation time: 0 hr 26 min 35 sec) 
Heartbeat CPU  3 instructions:  183000001 cycles:  598164246 heartbeat IPC: 0.21267 cumulative IPC: 0.22670 (Simulation time: 0 hr 26 min 35 sec) 
Heartbeat CPU  2 instructions:  198000000 cycles:  598629072 heartbeat IPC: 0.16922 cumulative IPC: 0.25873 (Simulation time: 0 hr 26 min 36 sec) 
Heartbeat CPU  0 instructions:  183000002 cycles:  600858387 heartbeat IPC: 0.22538 cumulative IPC: 0.23042 (Simulation time: 0 hr 26 min 41 sec) 
Heartbeat CPU  1 instructions:  213000002 cycles:  602494524 heartbeat IPC: 0.21089 cumulative IPC: 0.28205 (Simulation time: 0 hr 26 min 44 sec) 
Heartbeat CPU  3 instructions:  184000000 cycles:  602856259 heartbeat IPC: 0.21313 cumulative IPC: 0.22659 (Simulation time: 0 hr 26 min 45 sec) 
Heartbeat CPU  2 instructions:  199000001 cycles:  604509418 heartbeat IPC: 0.17006 cumulative IPC: 0.25783 (Simulation time: 0 hr 26 min 48 sec) 
Heartbeat CPU  0 instructions:  184000000 cycles:  605569419 heartbeat IPC: 0.21227 cumulative IPC: 0.23027 (Simulation time: 0 hr 26 min 50 sec) 
Heartbeat CPU  1 instructions:  214000001 cycles:  607244982 heartbeat IPC: 0.21051 cumulative IPC: 0.28146 (Simulation time: 0 hr 26 min 53 sec) 
Heartbeat CPU  3 instructions:  185000000 cycles:  607454624 heartbeat IPC: 0.21747 cumulative IPC: 0.22652 (Simulation time: 0 hr 26 min 54 sec) 
*** Reached end of trace for Core: 2 Repeating trace: /data3/STREAMING/traces/streaming_phase2_core2.trace.xz
Heartbeat CPU  2 instructions:  200000000 cycles:  609854413 heartbeat IPC: 0.18709 cumulative IPC: 0.25718 (Simulation time: 0 hr 26 min 59 sec) 
Finished CPU 2 instructions: 150000000 cycles: 583241719 cumulative IPC: 0.25718 (Simulation time: 0 hr 26 min 59 sec) 
Heartbeat CPU  0 instructions:  185000003 cycles:  610218287 heartbeat IPC: 0.21511 cumulative IPC: 0.23015 (Simulation time: 0 hr 27 min 0 sec) 
Heartbeat CPU  2 instructions:  201000001 cycles:  611316849 heartbeat IPC: 0.68379 cumulative IPC: 0.25825 (Simulation time: 0 hr 27 min 2 sec) 
Heartbeat CPU  1 instructions:  215000000 cycles:  612001363 heartbeat IPC: 0.21024 cumulative IPC: 0.28088 (Simulation time: 0 hr 27 min 4 sec) 
Heartbeat CPU  3 instructions:  186000001 cycles:  612082653 heartbeat IPC: 0.21607 cumulative IPC: 0.22644 (Simulation time: 0 hr 27 min 5 sec) 
Heartbeat CPU  2 instructions:  202000000 cycles:  612717159 heartbeat IPC: 0.71413 cumulative IPC: 0.25934 (Simulation time: 0 hr 27 min 6 sec) 
