*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Mar 31 2025 20:14:32
*************************************************
parsing config file: /data3/config/dspatch.ini

trace_0 /data3/STREAMING/traces/streaming_phase3_core0.trace.xz
Heartbeat CPU  0 instructions:    5000000 cycles:    2840541 heartbeat IPC: 1.92158 cumulative IPC: 1.76023 (Simulation time: 0 hr 0 min 36 sec) 
Heartbeat CPU  2 instructions:    5000000 cycles:    3215589 heartbeat IPC: 1.69311 cumulative IPC: 1.55493 (Simulation time: 0 hr 0 min 42 sec) 
Heartbeat CPU  3 instructions:    6000003 cycles:    3301956 heartbeat IPC: 2.03872 cumulative IPC: 1.81711 (Simulation time: 0 hr 0 min 43 sec) 
Heartbeat CPU  0 instructions:    6000000 cycles:    3345379 heartbeat IPC: 1.98083 cumulative IPC: 1.79352 (Simulation time: 0 hr 0 min 43 sec) 
Heartbeat CPU  1 instructions:    6000001 cycles:    3347442 heartbeat IPC: 1.84338 cumulative IPC: 1.79241 (Simulation time: 0 hr 0 min 44 sec) 
Heartbeat CPU  2 instructions:    6000003 cycles:    3807429 heartbeat IPC: 1.68965 cumulative IPC: 1.57587 (Simulation time: 0 hr 0 min 50 sec) 
Heartbeat CPU  3 instructions:    7000002 cycles:    3807557 heartbeat IPC: 1.97784 cumulative IPC: 1.83845 (Simulation time: 0 hr 0 min 50 sec) 
Heartbeat CPU  0 instructions:    7000002 cycles:    3857907 heartbeat IPC: 1.95112 cumulative IPC: 1.81446 (Simulation time: 0 hr 0 min 51 sec) 
Heartbeat CPU  1 instructions:    7000001 cycles:    3883573 heartbeat IPC: 1.86522 cumulative IPC: 1.80246 (Simulation time: 0 hr 0 min 51 sec) 
Heartbeat CPU  3 instructions:    8000000 cycles:    4319871 heartbeat IPC: 1.95192 cumulative IPC: 1.85191 (Simulation time: 0 hr 0 min 57 sec) 
Heartbeat CPU  0 instructions:    8000000 cycles:    4378946 heartbeat IPC: 1.91924 cumulative IPC: 1.82692 (Simulation time: 0 hr 0 min 58 sec) 
Heartbeat CPU  1 instructions:    8000000 cycles:    4407942 heartbeat IPC: 1.90705 cumulative IPC: 1.81491 (Simulation time: 0 hr 0 min 59 sec) 
Heartbeat CPU  2 instructions:    7000001 cycles:    4428074 heartbeat IPC: 1.61122 cumulative IPC: 1.58082 (Simulation time: 0 hr 0 min 59 sec) 
Heartbeat CPU  3 instructions:    9000002 cycles:    4836534 heartbeat IPC: 1.93550 cumulative IPC: 1.86084 (Simulation time: 0 hr 1 min 5 sec) 
Heartbeat CPU  0 instructions:    9000003 cycles:    4931903 heartbeat IPC: 1.80846 cumulative IPC: 1.82485 (Simulation time: 0 hr 1 min 6 sec) 
Heartbeat CPU  1 instructions:    9000001 cycles:    4937858 heartbeat IPC: 1.88709 cumulative IPC: 1.82265 (Simulation time: 0 hr 1 min 6 sec) 
Heartbeat CPU  2 instructions:    8000000 cycles:    5032948 heartbeat IPC: 1.65324 cumulative IPC: 1.58953 (Simulation time: 0 hr 1 min 7 sec) 
Heartbeat CPU  3 instructions:   10000001 cycles:    5378385 heartbeat IPC: 1.84552 cumulative IPC: 1.85929 (Simulation time: 0 hr 1 min 12 sec) 
Heartbeat CPU  0 instructions:   10000002 cycles:    5465731 heartbeat IPC: 1.87326 cumulative IPC: 1.82958 (Simulation time: 0 hr 1 min 14 sec) 
Heartbeat CPU  1 instructions:   10000001 cycles:    5474496 heartbeat IPC: 1.86345 cumulative IPC: 1.82665 (Simulation time: 0 hr 1 min 14 sec) 
Heartbeat CPU  2 instructions:    9000000 cycles:    5597891 heartbeat IPC: 1.77009 cumulative IPC: 1.60775 (Simulation time: 0 hr 1 min 16 sec) 
Heartbeat CPU  3 instructions:   11000002 cycles:    5918857 heartbeat IPC: 1.85024 cumulative IPC: 1.85847 (Simulation time: 0 hr 1 min 20 sec) 
Heartbeat CPU  0 instructions:   11000000 cycles:    5935224 heartbeat IPC: 2.12995 cumulative IPC: 1.85334 (Simulation time: 0 hr 1 min 21 sec) 
Heartbeat CPU  1 instructions:   11000000 cycles:    5994510 heartbeat IPC: 1.92302 cumulative IPC: 1.83501 (Simulation time: 0 hr 1 min 22 sec) 
Heartbeat CPU  2 instructions:   10000003 cycles:    6158119 heartbeat IPC: 1.78499 cumulative IPC: 1.62387 (Simulation time: 0 hr 1 min 25 sec) 
Heartbeat CPU  3 instructions:   12000000 cycles:    6431398 heartbeat IPC: 1.95106 cumulative IPC: 1.86585 (Simulation time: 0 hr 1 min 29 sec) 
Heartbeat CPU  0 instructions:   12000000 cycles:    6448707 heartbeat IPC: 1.94748 cumulative IPC: 1.86084 (Simulation time: 0 hr 1 min 29 sec) 
Heartbeat CPU  2 instructions:   11000003 cycles:    6477758 heartbeat IPC: 3.12853 cumulative IPC: 1.69812 (Simulation time: 0 hr 1 min 30 sec) 
Heartbeat CPU  1 instructions:   12000000 cycles:    6483596 heartbeat IPC: 2.04463 cumulative IPC: 1.85082 (Simulation time: 0 hr 1 min 30 sec) 
Heartbeat CPU  1 instructions:   13000000 cycles:    6980765 heartbeat IPC: 2.01139 cumulative IPC: 1.86226 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  3 instructions:   13000000 cycles:    6982132 heartbeat IPC: 1.81576 cumulative IPC: 1.86190 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  2 instructions:   12000000 cycles:    6984434 heartbeat IPC: 1.97364 cumulative IPC: 1.71811 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  0 instructions:   13000003 cycles:    6989799 heartbeat IPC: 1.84812 cumulative IPC: 1.85985 (Simulation time: 0 hr 1 min 38 sec) 
Heartbeat CPU  3 instructions:   14000003 cycles:    7514955 heartbeat IPC: 1.87680 cumulative IPC: 1.86295 (Simulation time: 0 hr 1 min 45 sec) 
Heartbeat CPU  1 instructions:   14000001 cycles:    7521976 heartbeat IPC: 1.84771 cumulative IPC: 1.86121 (Simulation time: 0 hr 1 min 45 sec) 
Heartbeat CPU  0 instructions:   14000003 cycles:    7525404 heartbeat IPC: 1.86705 cumulative IPC: 1.86037 (Simulation time: 0 hr 1 min 45 sec) 
Heartbeat CPU  2 instructions:   13000001 cycles:    7545327 heartbeat IPC: 1.78287 cumulative IPC: 1.72292 (Simulation time: 0 hr 1 min 46 sec) 
Heartbeat CPU  0 instructions:   15000001 cycles:    8038718 heartbeat IPC: 1.94812 cumulative IPC: 1.86597 (Simulation time: 0 hr 1 min 53 sec) 
Heartbeat CPU  1 instructions:   15000003 cycles:    8056247 heartbeat IPC: 1.87171 cumulative IPC: 1.86191 (Simulation time: 0 hr 1 min 53 sec) 
Heartbeat CPU  3 instructions:   15000003 cycles:    8083358 heartbeat IPC: 1.75932 cumulative IPC: 1.85566 (Simulation time: 0 hr 1 min 54 sec) 
Heartbeat CPU  2 instructions:   14000003 cycles:    8123682 heartbeat IPC: 1.72905 cumulative IPC: 1.72336 (Simulation time: 0 hr 1 min 54 sec) 
Heartbeat CPU  0 instructions:   16000000 cycles:    8570896 heartbeat IPC: 1.87907 cumulative IPC: 1.86678 (Simulation time: 0 hr 2 min 1 sec) 
Heartbeat CPU  1 instructions:   16000000 cycles:    8596931 heartbeat IPC: 1.84950 cumulative IPC: 1.86113 (Simulation time: 0 hr 2 min 1 sec) 
Heartbeat CPU  3 instructions:   16000000 cycles:    8618321 heartbeat IPC: 1.86928 cumulative IPC: 1.85651 (Simulation time: 0 hr 2 min 1 sec) 
Heartbeat CPU  2 instructions:   15000002 cycles:    8685487 heartbeat IPC: 1.77998 cumulative IPC: 1.72702 (Simulation time: 0 hr 2 min 2 sec) 
Heartbeat CPU  0 instructions:   17000001 cycles:    9072714 heartbeat IPC: 1.99276 cumulative IPC: 1.87375 (Simulation time: 0 hr 2 min 8 sec) 
Heartbeat CPU  1 instructions:   17000003 cycles:    9139609 heartbeat IPC: 1.84272 cumulative IPC: 1.86004 (Simulation time: 0 hr 2 min 9 sec) 
Heartbeat CPU  3 instructions:   17000002 cycles:    9162469 heartbeat IPC: 1.83774 cumulative IPC: 1.85540 (Simulation time: 0 hr 2 min 10 sec) 
Heartbeat CPU  2 instructions:   16000000 cycles:    9238837 heartbeat IPC: 1.80717 cumulative IPC: 1.73182 (Simulation time: 0 hr 2 min 11 sec) 
Heartbeat CPU  0 instructions:   18000001 cycles:    9617432 heartbeat IPC: 1.83581 cumulative IPC: 1.87160 (Simulation time: 0 hr 2 min 16 sec) 
Heartbeat CPU  1 instructions:   18000001 cycles:    9659997 heartbeat IPC: 1.92164 cumulative IPC: 1.86335 (Simulation time: 0 hr 2 min 17 sec) 
Heartbeat CPU  3 instructions:   18000001 cycles:    9676031 heartbeat IPC: 1.94718 cumulative IPC: 1.86027 (Simulation time: 0 hr 2 min 17 sec) 
Heartbeat CPU  2 instructions:   17000002 cycles:    9783155 heartbeat IPC: 1.83716 cumulative IPC: 1.73768 (Simulation time: 0 hr 2 min 19 sec) 
Heartbeat CPU  0 instructions:   19000000 cycles:   10126642 heartbeat IPC: 1.96382 cumulative IPC: 1.87624 (Simulation time: 0 hr 2 min 24 sec) 
Heartbeat CPU  1 instructions:   19000000 cycles:   10191617 heartbeat IPC: 1.88104 cumulative IPC: 1.86428 (Simulation time: 0 hr 2 min 25 sec) 
Heartbeat CPU  3 instructions:   19000000 cycles:   10215134 heartbeat IPC: 1.85493 cumulative IPC: 1.85999 (Simulation time: 0 hr 2 min 25 sec) 
Heartbeat CPU  2 instructions:   18000003 cycles:   10339596 heartbeat IPC: 1.79714 cumulative IPC: 1.74088 (Simulation time: 0 hr 2 min 27 sec) 
Heartbeat CPU  0 instructions:   20000000 cycles:   10631360 heartbeat IPC: 1.98130 cumulative IPC: 1.88123 (Simulation time: 0 hr 2 min 32 sec) 
Heartbeat CPU  1 instructions:   20000000 cycles:   10697246 heartbeat IPC: 1.97773 cumulative IPC: 1.86964 (Simulation time: 0 hr 2 min 33 sec) 
Heartbeat CPU  3 instructions:   20000000 cycles:   10753124 heartbeat IPC: 1.85877 cumulative IPC: 1.85992 (Simulation time: 0 hr 2 min 34 sec) 
Heartbeat CPU  2 instructions:   19000000 cycles:   10877755 heartbeat IPC: 1.85818 cumulative IPC: 1.74668 (Simulation time: 0 hr 2 min 36 sec) 
Heartbeat CPU  0 instructions:   21000003 cycles:   11211624 heartbeat IPC: 1.72336 cumulative IPC: 1.87306 (Simulation time: 0 hr 2 min 40 sec) 
Heartbeat CPU  1 instructions:   21000003 cycles:   11227425 heartbeat IPC: 1.88616 cumulative IPC: 1.87042 (Simulation time: 0 hr 2 min 40 sec) 
Heartbeat CPU  3 instructions:   21000001 cycles:   11387055 heartbeat IPC: 1.57746 cumulative IPC: 1.84420 (Simulation time: 0 hr 2 min 43 sec) 
Heartbeat CPU  2 instructions:   20000000 cycles:   11440013 heartbeat IPC: 1.77854 cumulative IPC: 1.74825 (Simulation time: 0 hr 2 min 44 sec) 
Heartbeat CPU  0 instructions:   22000002 cycles:   11722197 heartbeat IPC: 1.95858 cumulative IPC: 1.87678 (Simulation time: 0 hr 2 min 48 sec) 
Heartbeat CPU  1 instructions:   22000001 cycles:   11748499 heartbeat IPC: 1.91911 cumulative IPC: 1.87258 (Simulation time: 0 hr 2 min 48 sec) 
Heartbeat CPU  3 instructions:   22000003 cycles:   11899582 heartbeat IPC: 1.95112 cumulative IPC: 1.84880 (Simulation time: 0 hr 2 min 51 sec) 
Heartbeat CPU  2 instructions:   21000002 cycles:   11992085 heartbeat IPC: 1.81136 cumulative IPC: 1.75116 (Simulation time: 0 hr 2 min 52 sec) 
Heartbeat CPU  0 instructions:   23000000 cycles:   12259008 heartbeat IPC: 1.86285 cumulative IPC: 1.87617 (Simulation time: 0 hr 2 min 56 sec) 
Heartbeat CPU  1 instructions:   23000000 cycles:   12386294 heartbeat IPC: 1.56790 cumulative IPC: 1.85689 (Simulation time: 0 hr 2 min 57 sec) 
Heartbeat CPU  3 instructions:   23000001 cycles:   12432457 heartbeat IPC: 1.87661 cumulative IPC: 1.85000 (Simulation time: 0 hr 2 min 58 sec) 
Heartbeat CPU  2 instructions:   22000002 cycles:   12557255 heartbeat IPC: 1.76938 cumulative IPC: 1.75198 (Simulation time: 0 hr 3 min 0 sec) 
Heartbeat CPU  0 instructions:   24000000 cycles:   12821111 heartbeat IPC: 1.77903 cumulative IPC: 1.87191 (Simulation time: 0 hr 3 min 4 sec) 
Heartbeat CPU  1 instructions:   24000000 cycles:   12918235 heartbeat IPC: 1.87991 cumulative IPC: 1.85784 (Simulation time: 0 hr 3 min 5 sec) 
Heartbeat CPU  3 instructions:   24000000 cycles:   12955792 heartbeat IPC: 1.91082 cumulative IPC: 1.85245 (Simulation time: 0 hr 3 min 6 sec) 
Heartbeat CPU  2 instructions:   23000000 cycles:   13136385 heartbeat IPC: 1.72672 cumulative IPC: 1.75086 (Simulation time: 0 hr 3 min 8 sec) 
Heartbeat CPU  0 instructions:   25000002 cycles:   13379904 heartbeat IPC: 1.78957 cumulative IPC: 1.86847 (Simulation time: 0 hr 3 min 12 sec) 
Heartbeat CPU  1 instructions:   25000002 cycles:   13448850 heartbeat IPC: 1.88461 cumulative IPC: 1.85890 (Simulation time: 0 hr 3 min 13 sec) 
Heartbeat CPU  3 instructions:   25000003 cycles:   13516789 heartbeat IPC: 1.78255 cumulative IPC: 1.84955 (Simulation time: 0 hr 3 min 14 sec) 
Heartbeat CPU  2 instructions:   24000000 cycles:   13680619 heartbeat IPC: 1.83744 cumulative IPC: 1.75431 (Simulation time: 0 hr 3 min 17 sec) 
Heartbeat CPU  0 instructions:   26000002 cycles:   13910540 heartbeat IPC: 1.88453 cumulative IPC: 1.86909 (Simulation time: 0 hr 3 min 20 sec) 
Heartbeat CPU  1 instructions:   26000000 cycles:   13975173 heartbeat IPC: 1.89997 cumulative IPC: 1.86044 (Simulation time: 0 hr 3 min 21 sec) 
Heartbeat CPU  3 instructions:   26000001 cycles:   14041203 heartbeat IPC: 1.90689 cumulative IPC: 1.85169 (Simulation time: 0 hr 3 min 22 sec) 
Heartbeat CPU  2 instructions:   25000000 cycles:   14255954 heartbeat IPC: 1.73812 cumulative IPC: 1.75365 (Simulation time: 0 hr 3 min 25 sec) 
Heartbeat CPU  0 instructions:   27000000 cycles:   14436548 heartbeat IPC: 1.90111 cumulative IPC: 1.87025 (Simulation time: 0 hr 3 min 28 sec) 
Heartbeat CPU  1 instructions:   27000000 cycles:   14480487 heartbeat IPC: 1.97897 cumulative IPC: 1.86458 (Simulation time: 0 hr 3 min 29 sec) 
Heartbeat CPU  3 instructions:   27000000 cycles:   14573577 heartbeat IPC: 1.87838 cumulative IPC: 1.85267 (Simulation time: 0 hr 3 min 30 sec) 
Heartbeat CPU  2 instructions:   26000001 cycles:   14826930 heartbeat IPC: 1.75139 cumulative IPC: 1.75357 (Simulation time: 0 hr 3 min 34 sec) 
Heartbeat CPU  0 instructions:   28000000 cycles:   14950743 heartbeat IPC: 1.94479 cumulative IPC: 1.87282 (Simulation time: 0 hr 3 min 36 sec) 
Heartbeat CPU  1 instructions:   28000000 cycles:   14982319 heartbeat IPC: 1.99270 cumulative IPC: 1.86887 (Simulation time: 0 hr 3 min 36 sec) 
Heartbeat CPU  3 instructions:   28000000 cycles:   15076954 heartbeat IPC: 1.98658 cumulative IPC: 1.85714 (Simulation time: 0 hr 3 min 38 sec) 
Heartbeat CPU  2 instructions:   27000000 cycles:   15404283 heartbeat IPC: 1.73204 cumulative IPC: 1.75276 (Simulation time: 0 hr 3 min 43 sec) 
Heartbeat CPU  0 instructions:   29000001 cycles:   15448620 heartbeat IPC: 2.00853 cumulative IPC: 1.87719 (Simulation time: 0 hr 3 min 43 sec) 
Heartbeat CPU  1 instructions:   29000002 cycles:   15488649 heartbeat IPC: 1.97500 cumulative IPC: 1.87234 (Simulation time: 0 hr 3 min 44 sec) 
Heartbeat CPU  3 instructions:   29000003 cycles:   15584240 heartbeat IPC: 1.97128 cumulative IPC: 1.86085 (Simulation time: 0 hr 3 min 46 sec) 
Heartbeat CPU  2 instructions:   28000000 cycles:   15960976 heartbeat IPC: 1.79632 cumulative IPC: 1.75428 (Simulation time: 0 hr 3 min 51 sec) 
Heartbeat CPU  0 instructions:   30000002 cycles:   15963374 heartbeat IPC: 1.94268 cumulative IPC: 1.87930 (Simulation time: 0 hr 3 min 51 sec) 
Heartbeat CPU  1 instructions:   30000002 cycles:   16001559 heartbeat IPC: 1.94966 cumulative IPC: 1.87482 (Simulation time: 0 hr 3 min 52 sec) 
Heartbeat CPU  3 instructions:   30000001 cycles:   16104633 heartbeat IPC: 1.92162 cumulative IPC: 1.86282 (Simulation time: 0 hr 3 min 53 sec) 
Heartbeat CPU  0 instructions:   31000000 cycles:   16461873 heartbeat IPC: 2.00602 cumulative IPC: 1.88314 (Simulation time: 0 hr 3 min 59 sec) 
Heartbeat CPU  2 instructions:   29000001 cycles:   16494755 heartbeat IPC: 1.87344 cumulative IPC: 1.75813 (Simulation time: 0 hr 4 min 0 sec) 
Heartbeat CPU  1 instructions:   31000003 cycles:   16527928 heartbeat IPC: 1.89981 cumulative IPC: 1.87561 (Simulation time: 0 hr 4 min 0 sec) 
Heartbeat CPU  3 instructions:   31000002 cycles:   16611076 heartbeat IPC: 1.97456 cumulative IPC: 1.86622 (Simulation time: 0 hr 4 min 1 sec) 
Heartbeat CPU  1 instructions:   32000000 cycles:   17068184 heartbeat IPC: 1.85097 cumulative IPC: 1.87483 (Simulation time: 0 hr 4 min 8 sec) 
Heartbeat CPU  2 instructions:   30000002 cycles:   17071842 heartbeat IPC: 1.73284 cumulative IPC: 1.75728 (Simulation time: 0 hr 4 min 8 sec) 
Heartbeat CPU  0 instructions:   32000000 cycles:   17101046 heartbeat IPC: 1.56452 cumulative IPC: 1.87123 (Simulation time: 0 hr 4 min 8 sec) 
Heartbeat CPU  3 instructions:   32000000 cycles:   17115127 heartbeat IPC: 1.98392 cumulative IPC: 1.86969 (Simulation time: 0 hr 4 min 9 sec) 
Heartbeat CPU  1 instructions:   33000003 cycles:   17593298 heartbeat IPC: 1.90435 cumulative IPC: 1.87571 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  0 instructions:   33000000 cycles:   17606731 heartbeat IPC: 1.97752 cumulative IPC: 1.87428 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  2 instructions:   31000001 cycles:   17636777 heartbeat IPC: 1.77011 cumulative IPC: 1.75769 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  3 instructions:   33000001 cycles:   17657985 heartbeat IPC: 1.84210 cumulative IPC: 1.86884 (Simulation time: 0 hr 4 min 17 sec) 
Heartbeat CPU  0 instructions:   34000003 cycles:   18102267 heartbeat IPC: 2.01802 cumulative IPC: 1.87822 (Simulation time: 0 hr 4 min 24 sec) 
Heartbeat CPU  1 instructions:   34000003 cycles:   18104138 heartbeat IPC: 1.95756 cumulative IPC: 1.87802 (Simulation time: 0 hr 4 min 24 sec) 
Heartbeat CPU  3 instructions:   34000000 cycles:   18149340 heartbeat IPC: 2.03519 cumulative IPC: 1.87335 (Simulation time: 0 hr 4 min 24 sec) 
Heartbeat CPU  2 instructions:   32000000 cycles:   18222758 heartbeat IPC: 1.70654 cumulative IPC: 1.75605 (Simulation time: 0 hr 4 min 26 sec) 
Heartbeat CPU  0 instructions:   35000003 cycles:   18610086 heartbeat IPC: 1.96921 cumulative IPC: 1.88070 (Simulation time: 0 hr 4 min 32 sec) 
Heartbeat CPU  1 instructions:   35000003 cycles:   18616936 heartbeat IPC: 1.95009 cumulative IPC: 1.88001 (Simulation time: 0 hr 4 min 32 sec) 
Heartbeat CPU  3 instructions:   35000000 cycles:   18670318 heartbeat IPC: 1.91947 cumulative IPC: 1.87463 (Simulation time: 0 hr 4 min 33 sec) 
Heartbeat CPU  2 instructions:   33000001 cycles:   18759398 heartbeat IPC: 1.86345 cumulative IPC: 1.75912 (Simulation time: 0 hr 4 min 34 sec) 
Heartbeat CPU  1 instructions:   36000000 cycles:   19103142 heartbeat IPC: 2.05674 cumulative IPC: 1.88451 (Simulation time: 0 hr 4 min 40 sec) 
Heartbeat CPU  0 instructions:   36000000 cycles:   19127077 heartbeat IPC: 1.93426 cumulative IPC: 1.88215 (Simulation time: 0 hr 4 min 40 sec) 
Heartbeat CPU  3 instructions:   36000000 cycles:   19173126 heartbeat IPC: 1.98883 cumulative IPC: 1.87763 (Simulation time: 0 hr 4 min 41 sec) 
Heartbeat CPU  2 instructions:   34000003 cycles:   19365489 heartbeat IPC: 1.64992 cumulative IPC: 1.75570 (Simulation time: 0 hr 4 min 43 sec) 
Heartbeat CPU  1 instructions:   37000003 cycles:   19630321 heartbeat IPC: 1.89689 cumulative IPC: 1.88484 (Simulation time: 0 hr 4 min 47 sec) 
Heartbeat CPU  0 instructions:   37000000 cycles:   19647504 heartbeat IPC: 1.92150 cumulative IPC: 1.88319 (Simulation time: 0 hr 4 min 48 sec) 
Heartbeat CPU  3 instructions:   37000003 cycles:   19711683 heartbeat IPC: 1.85682 cumulative IPC: 1.87706 (Simulation time: 0 hr 4 min 49 sec) 
Heartbeat CPU  2 instructions:   35000000 cycles:   19946150 heartbeat IPC: 1.72217 cumulative IPC: 1.75472 (Simulation time: 0 hr 4 min 52 sec) 
Heartbeat CPU  1 instructions:   38000003 cycles:   20156249 heartbeat IPC: 1.90140 cumulative IPC: 1.88527 (Simulation time: 0 hr 4 min 55 sec) 
