*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Mar 31 2025 20:14:32
*************************************************
parsing config file: /data3/config/dspatch.ini

trace_0 /data3/STREAMING/traces/streaming_phase4_core0.trace.xz
Heartbeat CPU  0 instructions:    4000000 cycles:    2158408 heartbeat IPC: 2.19202 cumulative IPC: 1.85322 (Simulation time: 0 hr 0 min 43 sec) 
Heartbeat CPU  3 instructions:    4000000 cycles:    2206557 heartbeat IPC: 2.21207 cumulative IPC: 1.81278 (Simulation time: 0 hr 0 min 45 sec) 
Heartbeat CPU  1 instructions:    4000000 cycles:    2234232 heartbeat IPC: 1.99362 cumulative IPC: 1.79032 (Simulation time: 0 hr 0 min 45 sec) 
Heartbeat CPU  2 instructions:    5000001 cycles:    2454678 heartbeat IPC: 3.10121 cumulative IPC: 2.03693 (Simulation time: 0 hr 0 min 51 sec) 
Heartbeat CPU  0 instructions:    5000003 cycles:    2616498 heartbeat IPC: 2.18298 cumulative IPC: 1.91095 (Simulation time: 0 hr 0 min 56 sec) 
Heartbeat CPU  3 instructions:    5000000 cycles:    2674085 heartbeat IPC: 2.13891 cumulative IPC: 1.86980 (Simulation time: 0 hr 0 min 58 sec) 
Heartbeat CPU  1 instructions:    5000002 cycles:    2718965 heartbeat IPC: 2.06300 cumulative IPC: 1.83894 (Simulation time: 0 hr 0 min 59 sec) 
Heartbeat CPU  2 instructions:    6000001 cycles:    2771940 heartbeat IPC: 3.15197 cumulative IPC: 2.16455 (Simulation time: 0 hr 1 min 0 sec) 
Heartbeat CPU  2 instructions:    7000001 cycles:    3074672 heartbeat IPC: 3.30325 cumulative IPC: 2.27667 (Simulation time: 0 hr 1 min 8 sec) 
Heartbeat CPU  0 instructions:    6000000 cycles:    3095372 heartbeat IPC: 2.08823 cumulative IPC: 1.93838 (Simulation time: 0 hr 1 min 8 sec) 
Heartbeat CPU  3 instructions:    6000000 cycles:    3171501 heartbeat IPC: 2.01039 cumulative IPC: 1.89185 (Simulation time: 0 hr 1 min 10 sec) 
Heartbeat CPU  1 instructions:    6000002 cycles:    3192296 heartbeat IPC: 2.11269 cumulative IPC: 1.87953 (Simulation time: 0 hr 1 min 11 sec) 
Heartbeat CPU  2 instructions:    8000000 cycles:    3376144 heartbeat IPC: 3.31705 cumulative IPC: 2.36957 (Simulation time: 0 hr 1 min 16 sec) 
Heartbeat CPU  0 instructions:    7000003 cycles:    3573581 heartbeat IPC: 2.09114 cumulative IPC: 1.95882 (Simulation time: 0 hr 1 min 21 sec) 
Heartbeat CPU  3 instructions:    7000000 cycles:    3646604 heartbeat IPC: 2.10481 cumulative IPC: 1.91959 (Simulation time: 0 hr 1 min 23 sec) 
Heartbeat CPU  1 instructions:    7000000 cycles:    3666625 heartbeat IPC: 2.10824 cumulative IPC: 1.90911 (Simulation time: 0 hr 1 min 23 sec) 
Heartbeat CPU  2 instructions:    9000002 cycles:    3677173 heartbeat IPC: 3.32195 cumulative IPC: 2.44753 (Simulation time: 0 hr 1 min 23 sec) 
Heartbeat CPU  2 instructions:   10000001 cycles:    3979008 heartbeat IPC: 3.31307 cumulative IPC: 2.51319 (Simulation time: 0 hr 1 min 32 sec) 
Heartbeat CPU  0 instructions:    8000000 cycles:    4077876 heartbeat IPC: 1.98296 cumulative IPC: 1.96181 (Simulation time: 0 hr 1 min 34 sec) 
Heartbeat CPU  3 instructions:    8000000 cycles:    4105138 heartbeat IPC: 2.18086 cumulative IPC: 1.94878 (Simulation time: 0 hr 1 min 35 sec) 
Heartbeat CPU  1 instructions:    8000000 cycles:    4120413 heartbeat IPC: 2.20367 cumulative IPC: 1.94155 (Simulation time: 0 hr 1 min 36 sec) 
Heartbeat CPU  2 instructions:   11000001 cycles:    4278906 heartbeat IPC: 3.33447 cumulative IPC: 2.57075 (Simulation time: 0 hr 1 min 40 sec) 
Heartbeat CPU  0 instructions:    9000000 cycles:    4570102 heartbeat IPC: 2.03159 cumulative IPC: 1.96932 (Simulation time: 0 hr 1 min 48 sec) 
Heartbeat CPU  2 instructions:   12000000 cycles:    4579367 heartbeat IPC: 3.32822 cumulative IPC: 2.62045 (Simulation time: 0 hr 1 min 48 sec) 
Heartbeat CPU  3 instructions:    9000003 cycles:    4592889 heartbeat IPC: 2.05023 cumulative IPC: 1.95955 (Simulation time: 0 hr 1 min 48 sec) 
Heartbeat CPU  1 instructions:    9000003 cycles:    4603084 heartbeat IPC: 2.07181 cumulative IPC: 1.95521 (Simulation time: 0 hr 1 min 49 sec) 
Heartbeat CPU  2 instructions:   13000000 cycles:    4945859 heartbeat IPC: 2.72857 cumulative IPC: 2.62846 (Simulation time: 0 hr 1 min 57 sec) 
Heartbeat CPU  0 instructions:   10000001 cycles:    5059132 heartbeat IPC: 2.04487 cumulative IPC: 1.97662 (Simulation time: 0 hr 2 min 0 sec) 
Heartbeat CPU  1 instructions:   10000003 cycles:    5068553 heartbeat IPC: 2.14837 cumulative IPC: 1.97295 (Simulation time: 0 hr 2 min 0 sec) 
Heartbeat CPU  3 instructions:   10000000 cycles:    5080693 heartbeat IPC: 2.05000 cumulative IPC: 1.96824 (Simulation time: 0 hr 2 min 0 sec) 
Heartbeat CPU  0 instructions:   11000000 cycles:    5514928 heartbeat IPC: 2.19396 cumulative IPC: 1.99459 (Simulation time: 0 hr 2 min 11 sec) 
Heartbeat CPU  2 instructions:   14000001 cycles:    5535555 heartbeat IPC: 1.69579 cumulative IPC: 2.52911 (Simulation time: 0 hr 2 min 11 sec) 
Heartbeat CPU  3 instructions:   11000003 cycles:    5544349 heartbeat IPC: 2.15678 cumulative IPC: 1.98400 (Simulation time: 0 hr 2 min 11 sec) 
Heartbeat CPU  1 instructions:   11000000 cycles:    5544857 heartbeat IPC: 2.09949 cumulative IPC: 1.98382 (Simulation time: 0 hr 2 min 11 sec) 
Heartbeat CPU  0 instructions:   12000000 cycles:    5969201 heartbeat IPC: 2.20132 cumulative IPC: 2.01032 (Simulation time: 0 hr 2 min 22 sec) 
Heartbeat CPU  3 instructions:   12000000 cycles:    5987802 heartbeat IPC: 2.25502 cumulative IPC: 2.00407 (Simulation time: 0 hr 2 min 22 sec) 
Heartbeat CPU  1 instructions:   12000000 cycles:    6018287 heartbeat IPC: 2.11224 cumulative IPC: 1.99392 (Simulation time: 0 hr 2 min 23 sec) 
Heartbeat CPU  2 instructions:   15000001 cycles:    6110287 heartbeat IPC: 1.73994 cumulative IPC: 2.45488 (Simulation time: 0 hr 2 min 25 sec) 
Heartbeat CPU  0 instructions:   13000001 cycles:    6426195 heartbeat IPC: 2.18821 cumulative IPC: 2.02297 (Simulation time: 0 hr 2 min 33 sec) 
Heartbeat CPU  3 instructions:   13000002 cycles:    6456199 heartbeat IPC: 2.13495 cumulative IPC: 2.01357 (Simulation time: 0 hr 2 min 34 sec) 
Heartbeat CPU  1 instructions:   13000001 cycles:    6515782 heartbeat IPC: 2.01007 cumulative IPC: 1.99516 (Simulation time: 0 hr 2 min 35 sec) 
Heartbeat CPU  2 instructions:   16000000 cycles:    6602804 heartbeat IPC: 2.03038 cumulative IPC: 2.42321 (Simulation time: 0 hr 2 min 37 sec) 
Heartbeat CPU  2 instructions:   17000000 cycles:    6914551 heartbeat IPC: 3.20773 cumulative IPC: 2.45858 (Simulation time: 0 hr 2 min 45 sec) 
Heartbeat CPU  0 instructions:   14000001 cycles:    6944521 heartbeat IPC: 1.92929 cumulative IPC: 2.01598 (Simulation time: 0 hr 2 min 45 sec) 
Heartbeat CPU  3 instructions:   14000003 cycles:    6983794 heartbeat IPC: 1.89540 cumulative IPC: 2.00464 (Simulation time: 0 hr 2 min 46 sec) 
Heartbeat CPU  1 instructions:   14000002 cycles:    7055188 heartbeat IPC: 1.85389 cumulative IPC: 1.98436 (Simulation time: 0 hr 2 min 48 sec) 
Heartbeat CPU  2 instructions:   18000003 cycles:    7217859 heartbeat IPC: 3.29699 cumulative IPC: 2.49381 (Simulation time: 0 hr 2 min 53 sec) 
Heartbeat CPU  0 instructions:   15000002 cycles:    7480730 heartbeat IPC: 1.86495 cumulative IPC: 2.00515 (Simulation time: 0 hr 2 min 59 sec) 
Heartbeat CPU  3 instructions:   15000002 cycles:    7496252 heartbeat IPC: 1.95138 cumulative IPC: 2.00100 (Simulation time: 0 hr 3 min 0 sec) 
Heartbeat CPU  2 instructions:   19000000 cycles:    7523516 heartbeat IPC: 3.27163 cumulative IPC: 2.52541 (Simulation time: 0 hr 3 min 0 sec) 
Heartbeat CPU  1 instructions:   15000000 cycles:    7567724 heartbeat IPC: 1.95108 cumulative IPC: 1.98210 (Simulation time: 0 hr 3 min 1 sec) 
Heartbeat CPU  2 instructions:   20000000 cycles:    7822923 heartbeat IPC: 3.33994 cumulative IPC: 2.55659 (Simulation time: 0 hr 3 min 8 sec) 
Heartbeat CPU  0 instructions:   16000000 cycles:    7967137 heartbeat IPC: 2.05589 cumulative IPC: 2.00825 (Simulation time: 0 hr 3 min 11 sec) 
Heartbeat CPU  1 instructions:   16000000 cycles:    8086443 heartbeat IPC: 1.92783 cumulative IPC: 1.97862 (Simulation time: 0 hr 3 min 14 sec) 
Heartbeat CPU  3 instructions:   16000000 cycles:    8106442 heartbeat IPC: 1.63883 cumulative IPC: 1.97374 (Simulation time: 0 hr 3 min 15 sec) 
Heartbeat CPU  2 instructions:   21000001 cycles:    8126143 heartbeat IPC: 3.29794 cumulative IPC: 2.58425 (Simulation time: 0 hr 3 min 15 sec) 
Heartbeat CPU  2 instructions:   22000003 cycles:    8422671 heartbeat IPC: 3.37237 cumulative IPC: 2.61200 (Simulation time: 0 hr 3 min 23 sec) 
Heartbeat CPU  0 instructions:   17000001 cycles:    8446850 heartbeat IPC: 2.08458 cumulative IPC: 2.01258 (Simulation time: 0 hr 3 min 24 sec) 
Heartbeat CPU  1 instructions:   17000000 cycles:    8568542 heartbeat IPC: 2.07426 cumulative IPC: 1.98400 (Simulation time: 0 hr 3 min 27 sec) 
Heartbeat CPU  3 instructions:   17000002 cycles:    8597182 heartbeat IPC: 2.03774 cumulative IPC: 1.97739 (Simulation time: 0 hr 3 min 28 sec) 
Heartbeat CPU  2 instructions:   23000002 cycles:    8722828 heartbeat IPC: 3.33159 cumulative IPC: 2.63676 (Simulation time: 0 hr 3 min 31 sec) 
Heartbeat CPU  0 instructions:   18000002 cycles:    8913671 heartbeat IPC: 2.14215 cumulative IPC: 2.01937 (Simulation time: 0 hr 3 min 36 sec) 
Heartbeat CPU  1 instructions:   18000001 cycles:    9009359 heartbeat IPC: 2.26852 cumulative IPC: 1.99792 (Simulation time: 0 hr 3 min 39 sec) 
Heartbeat CPU  2 instructions:   24000000 cycles:    9019611 heartbeat IPC: 3.36946 cumulative IPC: 2.66087 (Simulation time: 0 hr 3 min 39 sec) 
Heartbeat CPU  3 instructions:   18000003 cycles:    9098420 heartbeat IPC: 1.99506 cumulative IPC: 1.97837 (Simulation time: 0 hr 3 min 41 sec) 
Heartbeat CPU  0 instructions:   19000003 cycles:    9383735 heartbeat IPC: 2.12737 cumulative IPC: 2.02478 (Simulation time: 0 hr 3 min 48 sec) 
Heartbeat CPU  1 instructions:   19000001 cycles:    9483395 heartbeat IPC: 2.10954 cumulative IPC: 2.00350 (Simulation time: 0 hr 3 min 50 sec) 
Heartbeat CPU  2 instructions:   25000001 cycles:    9553718 heartbeat IPC: 1.87229 cumulative IPC: 2.61678 (Simulation time: 0 hr 3 min 52 sec) 
Heartbeat CPU  3 instructions:   19000003 cycles:    9587442 heartbeat IPC: 2.04490 cumulative IPC: 1.98176 (Simulation time: 0 hr 3 min 53 sec) 
Heartbeat CPU  0 instructions:   20000000 cycles:    9859802 heartbeat IPC: 2.10054 cumulative IPC: 2.02844 (Simulation time: 0 hr 3 min 59 sec) 
Heartbeat CPU  1 instructions:   20000000 cycles:    9954054 heartbeat IPC: 2.12468 cumulative IPC: 2.00923 (Simulation time: 0 hr 4 min 1 sec) 
Heartbeat CPU  3 instructions:   20000000 cycles:   10059018 heartbeat IPC: 2.12054 cumulative IPC: 1.98827 (Simulation time: 0 hr 4 min 4 sec) 
Heartbeat CPU  2 instructions:   26000003 cycles:   10162752 heartbeat IPC: 1.64195 cumulative IPC: 2.55836 (Simulation time: 0 hr 4 min 6 sec) 
Heartbeat CPU  0 instructions:   21000000 cycles:   10363470 heartbeat IPC: 1.98543 cumulative IPC: 2.02635 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  1 instructions:   21000001 cycles:   10438574 heartbeat IPC: 2.06390 cumulative IPC: 2.01177 (Simulation time: 0 hr 4 min 12 sec) 
Heartbeat CPU  3 instructions:   21000001 cycles:   10506296 heartbeat IPC: 2.23575 cumulative IPC: 1.99880 (Simulation time: 0 hr 4 min 14 sec) 
Heartbeat CPU  2 instructions:   27000000 cycles:   10754323 heartbeat IPC: 1.69041 cumulative IPC: 2.51062 (Simulation time: 0 hr 4 min 19 sec) 
Heartbeat CPU  0 instructions:   22000003 cycles:   10865836 heartbeat IPC: 1.99059 cumulative IPC: 2.02469 (Simulation time: 0 hr 4 min 22 sec) 
Heartbeat CPU  1 instructions:   22000001 cycles:   10911288 heartbeat IPC: 2.11544 cumulative IPC: 2.01626 (Simulation time: 0 hr 4 min 22 sec) 
Heartbeat CPU  3 instructions:   22000000 cycles:   10967648 heartbeat IPC: 2.16754 cumulative IPC: 2.00590 (Simulation time: 0 hr 4 min 24 sec) 
Heartbeat CPU  2 instructions:   28000000 cycles:   11345912 heartbeat IPC: 1.69036 cumulative IPC: 2.46785 (Simulation time: 0 hr 4 min 33 sec) 
Heartbeat CPU  1 instructions:   23000000 cycles:   11357418 heartbeat IPC: 2.24150 cumulative IPC: 2.02511 (Simulation time: 0 hr 4 min 33 sec) 
Heartbeat CPU  0 instructions:   23000000 cycles:   11386570 heartbeat IPC: 1.92036 cumulative IPC: 2.01992 (Simulation time: 0 hr 4 min 34 sec) 
Heartbeat CPU  3 instructions:   23000000 cycles:   11466150 heartbeat IPC: 2.00601 cumulative IPC: 2.00590 (Simulation time: 0 hr 4 min 36 sec) 
Heartbeat CPU  1 instructions:   24000000 cycles:   11802851 heartbeat IPC: 2.24501 cumulative IPC: 2.03341 (Simulation time: 0 hr 4 min 43 sec) 
Heartbeat CPU  0 instructions:   24000000 cycles:   11874168 heartbeat IPC: 2.05087 cumulative IPC: 2.02119 (Simulation time: 0 hr 4 min 45 sec) 
Heartbeat CPU  2 instructions:   29000003 cycles:   11937170 heartbeat IPC: 1.69131 cumulative IPC: 2.42939 (Simulation time: 0 hr 4 min 47 sec) 
Heartbeat CPU  3 instructions:   24000000 cycles:   11959745 heartbeat IPC: 2.02595 cumulative IPC: 2.00673 (Simulation time: 0 hr 4 min 47 sec) 
Heartbeat CPU  1 instructions:   25000001 cycles:   12356774 heartbeat IPC: 1.80531 cumulative IPC: 2.02318 (Simulation time: 0 hr 4 min 56 sec) 
Heartbeat CPU  0 instructions:   25000001 cycles:   12420679 heartbeat IPC: 1.82979 cumulative IPC: 2.01277 (Simulation time: 0 hr 4 min 57 sec) 
Heartbeat CPU  2 instructions:   30000003 cycles:   12424152 heartbeat IPC: 2.05346 cumulative IPC: 2.41465 (Simulation time: 0 hr 4 min 58 sec) 
Heartbeat CPU  3 instructions:   25000000 cycles:   12480536 heartbeat IPC: 1.92016 cumulative IPC: 2.00312 (Simulation time: 0 hr 4 min 59 sec) 
Heartbeat CPU  2 instructions:   31000000 cycles:   12738327 heartbeat IPC: 3.18293 cumulative IPC: 2.43360 (Simulation time: 0 hr 5 min 5 sec) 
Heartbeat CPU  1 instructions:   26000001 cycles:   12872546 heartbeat IPC: 1.93884 cumulative IPC: 2.01980 (Simulation time: 0 hr 5 min 9 sec) 
Heartbeat CPU  3 instructions:   26000002 cycles:   13019474 heartbeat IPC: 1.85550 cumulative IPC: 1.99701 (Simulation time: 0 hr 5 min 12 sec) 
Heartbeat CPU  0 instructions:   26000003 cycles:   13027274 heartbeat IPC: 1.64855 cumulative IPC: 1.99581 (Simulation time: 0 hr 5 min 12 sec) 
Heartbeat CPU  2 instructions:   32000000 cycles:   13046226 heartbeat IPC: 3.24782 cumulative IPC: 2.45282 (Simulation time: 0 hr 5 min 12 sec) 
Heartbeat CPU  1 instructions:   27000002 cycles:   13417915 heartbeat IPC: 1.83362 cumulative IPC: 2.01224 (Simulation time: 0 hr 5 min 21 sec) 
Heartbeat CPU  2 instructions:   33000000 cycles:   13462767 heartbeat IPC: 2.40072 cumulative IPC: 2.45120 (Simulation time: 0 hr 5 min 22 sec) 
Heartbeat CPU  3 instructions:   27000000 cycles:   13578267 heartbeat IPC: 1.78957 cumulative IPC: 1.98847 (Simulation time: 0 hr 5 min 24 sec) 
Heartbeat CPU  0 instructions:   27000001 cycles:   13672907 heartbeat IPC: 1.54886 cumulative IPC: 1.97471 (Simulation time: 0 hr 5 min 26 sec) 
Heartbeat CPU  1 instructions:   28000000 cycles:   13956355 heartbeat IPC: 1.85721 cumulative IPC: 2.00625 (Simulation time: 0 hr 5 min 32 sec) 
Heartbeat CPU  2 instructions:   34000000 cycles:   14017158 heartbeat IPC: 1.80378 cumulative IPC: 2.42560 (Simulation time: 0 hr 5 min 34 sec) 
Heartbeat CPU  3 instructions:   28000000 cycles:   14136537 heartbeat IPC: 1.79125 cumulative IPC: 1.98068 (Simulation time: 0 hr 5 min 36 sec) 
Heartbeat CPU  0 instructions:   28000000 cycles:   14231657 heartbeat IPC: 1.78971 cumulative IPC: 1.96744 (Simulation time: 0 hr 5 min 38 sec) 
Heartbeat CPU  1 instructions:   29000000 cycles:   14502955 heartbeat IPC: 1.82949 cumulative IPC: 1.99959 (Simulation time: 0 hr 5 min 44 sec) 
Heartbeat CPU  2 instructions:   35000002 cycles:   14575940 heartbeat IPC: 1.78961 cumulative IPC: 2.40122 (Simulation time: 0 hr 5 min 46 sec) 
Heartbeat CPU  3 instructions:   29000002 cycles:   14671510 heartbeat IPC: 1.86926 cumulative IPC: 1.97662 (Simulation time: 0 hr 5 min 48 sec) 
Heartbeat CPU  0 instructions:   29000001 cycles:   14772020 heartbeat IPC: 1.85061 cumulative IPC: 1.96317 (Simulation time: 0 hr 5 min 51 sec) 
Heartbeat CPU  1 instructions:   30000000 cycles:   15025006 heartbeat IPC: 1.91552 cumulative IPC: 1.99667 (Simulation time: 0 hr 5 min 56 sec) 
Heartbeat CPU  2 instructions:   36000000 cycles:   15074750 heartbeat IPC: 2.00477 cumulative IPC: 2.38810 (Simulation time: 0 hr 5 min 57 sec) 
Heartbeat CPU  3 instructions:   30000000 cycles:   15275273 heartbeat IPC: 1.65628 cumulative IPC: 1.96396 (Simulation time: 0 hr 6 min 2 sec) 
Heartbeat CPU  0 instructions:   30000002 cycles:   15307210 heartbeat IPC: 1.86850 cumulative IPC: 1.95986 (Simulation time: 0 hr 6 min 3 sec) 
Heartbeat CPU  2 instructions:   37000000 cycles:   15386242 heartbeat IPC: 3.21036 cumulative IPC: 2.40475 (Simulation time: 0 hr 6 min 5 sec) 
Heartbeat CPU  1 instructions:   31000002 cycles:   15495447 heartbeat IPC: 2.12567 cumulative IPC: 2.00059 (Simulation time: 0 hr 6 min 8 sec) 
Heartbeat CPU  2 instructions:   38000003 cycles:   15672178 heartbeat IPC: 3.49730 cumulative IPC: 2.42468 (Simulation time: 0 hr 6 min 13 sec) 
Heartbeat CPU  3 instructions:   31000003 cycles:   15742832 heartbeat IPC: 2.13877 cumulative IPC: 1.96915 (Simulation time: 0 hr 6 min 15 sec) 
Heartbeat CPU  0 instructions:   31000000 cycles:   15850505 heartbeat IPC: 1.84062 cumulative IPC: 1.95577 (Simulation time: 0 hr 6 min 18 sec) 
Heartbeat CPU  2 instructions:   39000001 cycles:   15983811 heartbeat IPC: 3.20890 cumulative IPC: 2.43997 (Simulation time: 0 hr 6 min 21 sec) 
Heartbeat CPU  1 instructions:   32000000 cycles:   15988182 heartbeat IPC: 2.02948 cumulative IPC: 2.00148 (Simulation time: 0 hr 6 min 21 sec) 
Heartbeat CPU  3 instructions:   32000000 cycles:   16211326 heartbeat IPC: 2.13449 cumulative IPC: 1.97393 (Simulation time: 0 hr 6 min 26 sec) 
Heartbeat CPU  0 instructions:   32000000 cycles:   16370413 heartbeat IPC: 1.92342 cumulative IPC: 1.95475 (Simulation time: 0 hr 6 min 30 sec) 
Heartbeat CPU  2 instructions:   40000000 cycles:   16480727 heartbeat IPC: 2.01241 cumulative IPC: 2.42708 (Simulation time: 0 hr 6 min 33 sec) 
Heartbeat CPU  1 instructions:   33000000 cycles:   16483336 heartbeat IPC: 2.01957 cumulative IPC: 2.00202 (Simulation time: 0 hr 6 min 33 sec) 
Heartbeat CPU  3 instructions:   33000000 cycles:   16700011 heartbeat IPC: 2.04631 cumulative IPC: 1.97605 (Simulation time: 0 hr 6 min 37 sec) 
Heartbeat CPU  2 instructions:   41000000 cycles:   16841835 heartbeat IPC: 2.76925 cumulative IPC: 2.43441 (Simulation time: 0 hr 6 min 41 sec) 
Heartbeat CPU  0 instructions:   33000002 cycles:   16944877 heartbeat IPC: 1.74076 cumulative IPC: 1.94749 (Simulation time: 0 hr 6 min 43 sec) 
Heartbeat CPU  1 instructions:   34000001 cycles:   17014769 heartbeat IPC: 1.88171 cumulative IPC: 1.99826 (Simulation time: 0 hr 6 min 45 sec) 
Heartbeat CPU  3 instructions:   34000001 cycles:   17230035 heartbeat IPC: 1.88671 cumulative IPC: 1.97330 (Simulation time: 0 hr 6 min 50 sec) 
Heartbeat CPU  2 instructions:   42000000 cycles:   17252450 heartbeat IPC: 2.43537 cumulative IPC: 2.43444 (Simulation time: 0 hr 6 min 50 sec) 
Heartbeat CPU  0 instructions:   34000003 cycles:   17459984 heartbeat IPC: 1.94135 cumulative IPC: 1.94731 (Simulation time: 0 hr 6 min 56 sec) 
Heartbeat CPU  2 instructions:   43000001 cycles:   17535512 heartbeat IPC: 3.53280 cumulative IPC: 2.45217 (Simulation time: 0 hr 6 min 58 sec) 
Heartbeat CPU  1 instructions:   35000003 cycles:   17542949 heartbeat IPC: 1.89330 cumulative IPC: 1.99510 (Simulation time: 0 hr 6 min 58 sec) 
Heartbeat CPU  3 instructions:   35000001 cycles:   17739429 heartbeat IPC: 1.96312 cumulative IPC: 1.97301 (Simulation time: 0 hr 7 min 3 sec) 
