*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Mar 31 2025 20:14:32
*************************************************
parsing config file: /data3/config/bingo.ini

trace_0 /data3/STREAMING/traces/streaming_phase3_core0.trace.xz
Heartbeat CPU  0 instructions:    5000000 cycles:    2843844 heartbeat IPC: 1.91782 cumulative IPC: 1.75818 (Simulation time: 0 hr 0 min 34 sec) 
Heartbeat CPU  2 instructions:    5000000 cycles:    3220397 heartbeat IPC: 1.68980 cumulative IPC: 1.55260 (Simulation time: 0 hr 0 min 39 sec) 
Heartbeat CPU  3 instructions:    6000003 cycles:    3309753 heartbeat IPC: 2.03210 cumulative IPC: 1.81282 (Simulation time: 0 hr 0 min 40 sec) 
Heartbeat CPU  0 instructions:    6000000 cycles:    3349423 heartbeat IPC: 1.97793 cumulative IPC: 1.79135 (Simulation time: 0 hr 0 min 40 sec) 
Heartbeat CPU  1 instructions:    6000001 cycles:    3355004 heartbeat IPC: 1.83918 cumulative IPC: 1.78837 (Simulation time: 0 hr 0 min 40 sec) 
Heartbeat CPU  2 instructions:    6000003 cycles:    3813413 heartbeat IPC: 1.68630 cumulative IPC: 1.57339 (Simulation time: 0 hr 0 min 47 sec) 
Heartbeat CPU  3 instructions:    7000002 cycles:    3817312 heartbeat IPC: 1.97021 cumulative IPC: 1.83375 (Simulation time: 0 hr 0 min 47 sec) 
Heartbeat CPU  0 instructions:    7000003 cycles:    3862555 heartbeat IPC: 1.94882 cumulative IPC: 1.81227 (Simulation time: 0 hr 0 min 47 sec) 
Heartbeat CPU  1 instructions:    7000001 cycles:    3892590 heartbeat IPC: 1.86017 cumulative IPC: 1.79829 (Simulation time: 0 hr 0 min 48 sec) 
Heartbeat CPU  3 instructions:    8000000 cycles:    4331138 heartbeat IPC: 1.94618 cumulative IPC: 1.84709 (Simulation time: 0 hr 0 min 53 sec) 
Heartbeat CPU  0 instructions:    8000000 cycles:    4384480 heartbeat IPC: 1.91598 cumulative IPC: 1.82462 (Simulation time: 0 hr 0 min 54 sec) 
Heartbeat CPU  1 instructions:    8000000 cycles:    4418654 heartbeat IPC: 1.90091 cumulative IPC: 1.81051 (Simulation time: 0 hr 0 min 55 sec) 
Heartbeat CPU  2 instructions:    7000001 cycles:    4435069 heartbeat IPC: 1.60860 cumulative IPC: 1.57833 (Simulation time: 0 hr 0 min 55 sec) 
Heartbeat CPU  3 instructions:    9000002 cycles:    4849299 heartbeat IPC: 1.92991 cumulative IPC: 1.85594 (Simulation time: 0 hr 1 min 0 sec) 
Heartbeat CPU  0 instructions:    9000003 cycles:    4938192 heartbeat IPC: 1.80600 cumulative IPC: 1.82253 (Simulation time: 0 hr 1 min 1 sec) 
Heartbeat CPU  1 instructions:    9000001 cycles:    4950159 heartbeat IPC: 1.88145 cumulative IPC: 1.81812 (Simulation time: 0 hr 1 min 1 sec) 
Heartbeat CPU  2 instructions:    8000000 cycles:    5041108 heartbeat IPC: 1.65006 cumulative IPC: 1.58695 (Simulation time: 0 hr 1 min 2 sec) 
Heartbeat CPU  3 instructions:   10000001 cycles:    5392620 heartbeat IPC: 1.84053 cumulative IPC: 1.85439 (Simulation time: 0 hr 1 min 7 sec) 
Heartbeat CPU  0 instructions:   10000002 cycles:    5473035 heartbeat IPC: 1.86971 cumulative IPC: 1.82714 (Simulation time: 0 hr 1 min 8 sec) 
Heartbeat CPU  1 instructions:   10000001 cycles:    5488198 heartbeat IPC: 1.85860 cumulative IPC: 1.82209 (Simulation time: 0 hr 1 min 8 sec) 
Heartbeat CPU  2 instructions:    9000000 cycles:    5607380 heartbeat IPC: 1.76594 cumulative IPC: 1.60503 (Simulation time: 0 hr 1 min 10 sec) 
Heartbeat CPU  3 instructions:   11000002 cycles:    5934505 heartbeat IPC: 1.84541 cumulative IPC: 1.85357 (Simulation time: 0 hr 1 min 14 sec) 
Heartbeat CPU  0 instructions:   11000000 cycles:    5943394 heartbeat IPC: 2.12603 cumulative IPC: 1.85079 (Simulation time: 0 hr 1 min 15 sec) 
Heartbeat CPU  1 instructions:   11000000 cycles:    6009595 heartbeat IPC: 1.91792 cumulative IPC: 1.83041 (Simulation time: 0 hr 1 min 16 sec) 
Heartbeat CPU  2 instructions:   10000003 cycles:    6169004 heartbeat IPC: 1.78056 cumulative IPC: 1.62101 (Simulation time: 0 hr 1 min 18 sec) 
Heartbeat CPU  3 instructions:   12000000 cycles:    6448786 heartbeat IPC: 1.94446 cumulative IPC: 1.86082 (Simulation time: 0 hr 1 min 22 sec) 
Heartbeat CPU  0 instructions:   12000000 cycles:    6457809 heartbeat IPC: 1.94396 cumulative IPC: 1.85822 (Simulation time: 0 hr 1 min 22 sec) 
Heartbeat CPU  2 instructions:   11000003 cycles:    6488844 heartbeat IPC: 3.12656 cumulative IPC: 1.69522 (Simulation time: 0 hr 1 min 23 sec) 
Heartbeat CPU  1 instructions:   12000000 cycles:    6500294 heartbeat IPC: 2.03791 cumulative IPC: 1.84607 (Simulation time: 0 hr 1 min 23 sec) 
Heartbeat CPU  2 instructions:   12000000 cycles:    6996482 heartbeat IPC: 1.96990 cumulative IPC: 1.71515 (Simulation time: 0 hr 1 min 30 sec) 
Heartbeat CPU  0 instructions:   13000003 cycles:    6999605 heartbeat IPC: 1.84572 cumulative IPC: 1.85725 (Simulation time: 0 hr 1 min 30 sec) 
Heartbeat CPU  1 instructions:   13000000 cycles:    6999752 heartbeat IPC: 2.00217 cumulative IPC: 1.85721 (Simulation time: 0 hr 1 min 30 sec) 
Heartbeat CPU  3 instructions:   13000000 cycles:    7000813 heartbeat IPC: 1.81151 cumulative IPC: 1.85693 (Simulation time: 0 hr 1 min 30 sec) 
Heartbeat CPU  3 instructions:   14000003 cycles:    7534683 heartbeat IPC: 1.87312 cumulative IPC: 1.85807 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  0 instructions:   14000003 cycles:    7536022 heartbeat IPC: 1.86422 cumulative IPC: 1.85774 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  1 instructions:   14000001 cycles:    7542127 heartbeat IPC: 1.84374 cumulative IPC: 1.85624 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  2 instructions:   13000001 cycles:    7559010 heartbeat IPC: 1.77769 cumulative IPC: 1.71980 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  0 instructions:   15000001 cycles:    8050102 heartbeat IPC: 1.94522 cumulative IPC: 1.86333 (Simulation time: 0 hr 1 min 43 sec) 
Heartbeat CPU  1 instructions:   15000003 cycles:    8077814 heartbeat IPC: 1.86677 cumulative IPC: 1.85694 (Simulation time: 0 hr 1 min 44 sec) 
Heartbeat CPU  3 instructions:   15000003 cycles:    8104489 heartbeat IPC: 1.75498 cumulative IPC: 1.85083 (Simulation time: 0 hr 1 min 44 sec) 
Heartbeat CPU  2 instructions:   14000002 cycles:    8138868 heartbeat IPC: 1.72456 cumulative IPC: 1.72014 (Simulation time: 0 hr 1 min 44 sec) 
Heartbeat CPU  0 instructions:   16000000 cycles:    8583035 heartbeat IPC: 1.87641 cumulative IPC: 1.86414 (Simulation time: 0 hr 1 min 50 sec) 
Heartbeat CPU  1 instructions:   16000000 cycles:    8620043 heartbeat IPC: 1.84423 cumulative IPC: 1.85614 (Simulation time: 0 hr 1 min 51 sec) 
Heartbeat CPU  3 instructions:   16000000 cycles:    8640931 heartbeat IPC: 1.86413 cumulative IPC: 1.85165 (Simulation time: 0 hr 1 min 51 sec) 
Heartbeat CPU  2 instructions:   15000002 cycles:    8702221 heartbeat IPC: 1.77509 cumulative IPC: 1.72370 (Simulation time: 0 hr 1 min 52 sec) 
Heartbeat CPU  0 instructions:   17000001 cycles:    9085855 heartbeat IPC: 1.98879 cumulative IPC: 1.87104 (Simulation time: 0 hr 1 min 57 sec) 
Heartbeat CPU  1 instructions:   17000003 cycles:    9164124 heartbeat IPC: 1.83797 cumulative IPC: 1.85506 (Simulation time: 0 hr 1 min 58 sec) 
Heartbeat CPU  3 instructions:   17000002 cycles:    9186850 heartbeat IPC: 1.83178 cumulative IPC: 1.85047 (Simulation time: 0 hr 1 min 58 sec) 
Heartbeat CPU  2 instructions:   16000000 cycles:    9256779 heartbeat IPC: 1.80323 cumulative IPC: 1.72846 (Simulation time: 0 hr 1 min 59 sec) 
Heartbeat CPU  0 instructions:   18000001 cycles:    9631602 heartbeat IPC: 1.83235 cumulative IPC: 1.86885 (Simulation time: 0 hr 2 min 4 sec) 
Heartbeat CPU  1 instructions:   18000001 cycles:    9686234 heartbeat IPC: 1.91530 cumulative IPC: 1.85831 (Simulation time: 0 hr 2 min 5 sec) 
Heartbeat CPU  3 instructions:   18000001 cycles:    9702682 heartbeat IPC: 1.93861 cumulative IPC: 1.85516 (Simulation time: 0 hr 2 min 5 sec) 
Heartbeat CPU  2 instructions:   17000002 cycles:    9802681 heartbeat IPC: 1.83183 cumulative IPC: 1.73422 (Simulation time: 0 hr 2 min 6 sec) 
Heartbeat CPU  0 instructions:   19000002 cycles:   10141486 heartbeat IPC: 1.96123 cumulative IPC: 1.87349 (Simulation time: 0 hr 2 min 11 sec) 
Heartbeat CPU  1 instructions:   19000000 cycles:   10219447 heartbeat IPC: 1.87542 cumulative IPC: 1.85920 (Simulation time: 0 hr 2 min 12 sec) 
Heartbeat CPU  3 instructions:   19000000 cycles:   10243111 heartbeat IPC: 1.85038 cumulative IPC: 1.85491 (Simulation time: 0 hr 2 min 12 sec) 
Heartbeat CPU  2 instructions:   18000003 cycles:   10360661 heartbeat IPC: 1.79218 cumulative IPC: 1.73734 (Simulation time: 0 hr 2 min 14 sec) 
Heartbeat CPU  0 instructions:   20000000 cycles:   10647473 heartbeat IPC: 1.97633 cumulative IPC: 1.87838 (Simulation time: 0 hr 2 min 18 sec) 
Heartbeat CPU  1 instructions:   20000000 cycles:   10726390 heartbeat IPC: 1.97261 cumulative IPC: 1.86456 (Simulation time: 0 hr 2 min 19 sec) 
Heartbeat CPU  3 instructions:   20000000 cycles:   10782451 heartbeat IPC: 1.85412 cumulative IPC: 1.85487 (Simulation time: 0 hr 2 min 19 sec) 
Heartbeat CPU  2 instructions:   19000000 cycles:   10900766 heartbeat IPC: 1.85149 cumulative IPC: 1.74300 (Simulation time: 0 hr 2 min 21 sec) 
Heartbeat CPU  0 instructions:   21000003 cycles:   11228770 heartbeat IPC: 1.72030 cumulative IPC: 1.87020 (Simulation time: 0 hr 2 min 25 sec) 
Heartbeat CPU  1 instructions:   21000003 cycles:   11257896 heartbeat IPC: 1.88145 cumulative IPC: 1.86536 (Simulation time: 0 hr 2 min 25 sec) 
Heartbeat CPU  3 instructions:   21000001 cycles:   11418828 heartbeat IPC: 1.57140 cumulative IPC: 1.83907 (Simulation time: 0 hr 2 min 27 sec) 
Heartbeat CPU  2 instructions:   20000000 cycles:   11465296 heartbeat IPC: 1.77139 cumulative IPC: 1.74439 (Simulation time: 0 hr 2 min 28 sec) 
Heartbeat CPU  0 instructions:   22000002 cycles:   11740554 heartbeat IPC: 1.95395 cumulative IPC: 1.87385 (Simulation time: 0 hr 2 min 32 sec) 
Heartbeat CPU  1 instructions:   22000001 cycles:   11780793 heartbeat IPC: 1.91242 cumulative IPC: 1.86745 (Simulation time: 0 hr 2 min 32 sec) 
Heartbeat CPU  3 instructions:   22000003 cycles:   11932946 heartbeat IPC: 1.94508 cumulative IPC: 1.84364 (Simulation time: 0 hr 2 min 34 sec) 
Heartbeat CPU  2 instructions:   21000002 cycles:   12019418 heartbeat IPC: 1.80466 cumulative IPC: 1.74717 (Simulation time: 0 hr 2 min 35 sec) 
Heartbeat CPU  0 instructions:   23000000 cycles:   12278423 heartbeat IPC: 1.85919 cumulative IPC: 1.87320 (Simulation time: 0 hr 2 min 39 sec) 
Heartbeat CPU  1 instructions:   23000000 cycles:   12421226 heartbeat IPC: 1.56144 cumulative IPC: 1.85167 (Simulation time: 0 hr 2 min 40 sec) 
Heartbeat CPU  3 instructions:   23000000 cycles:   12467590 heartbeat IPC: 1.87040 cumulative IPC: 1.84478 (Simulation time: 0 hr 2 min 41 sec) 
Heartbeat CPU  2 instructions:   22000002 cycles:   12586084 heartbeat IPC: 1.76471 cumulative IPC: 1.74796 (Simulation time: 0 hr 2 min 43 sec) 
Heartbeat CPU  0 instructions:   24000000 cycles:   12841383 heartbeat IPC: 1.77633 cumulative IPC: 1.86896 (Simulation time: 0 hr 2 min 46 sec) 
Heartbeat CPU  1 instructions:   24000000 cycles:   12954929 heartbeat IPC: 1.87370 cumulative IPC: 1.85258 (Simulation time: 0 hr 2 min 47 sec) 
Heartbeat CPU  3 instructions:   24000000 cycles:   12992373 heartbeat IPC: 1.90555 cumulative IPC: 1.84724 (Simulation time: 0 hr 2 min 48 sec) 
Heartbeat CPU  2 instructions:   23000000 cycles:   13166519 heartbeat IPC: 1.72284 cumulative IPC: 1.74686 (Simulation time: 0 hr 2 min 50 sec) 
Heartbeat CPU  0 instructions:   25000002 cycles:   13401401 heartbeat IPC: 1.78566 cumulative IPC: 1.86548 (Simulation time: 0 hr 2 min 53 sec) 
Heartbeat CPU  1 instructions:   25000000 cycles:   13487026 heartbeat IPC: 1.87936 cumulative IPC: 1.85363 (Simulation time: 0 hr 2 min 54 sec) 
Heartbeat CPU  3 instructions:   25000003 cycles:   13554400 heartbeat IPC: 1.77928 cumulative IPC: 1.84442 (Simulation time: 0 hr 2 min 55 sec) 
Heartbeat CPU  2 instructions:   24000000 cycles:   13712426 heartbeat IPC: 1.83181 cumulative IPC: 1.75024 (Simulation time: 0 hr 2 min 57 sec) 
Heartbeat CPU  0 instructions:   26000002 cycles:   13932720 heartbeat IPC: 1.88211 cumulative IPC: 1.86611 (Simulation time: 0 hr 3 min 0 sec) 
Heartbeat CPU  1 instructions:   26000000 cycles:   14014795 heartbeat IPC: 1.89477 cumulative IPC: 1.85518 (Simulation time: 0 hr 3 min 1 sec) 
Heartbeat CPU  3 instructions:   26000001 cycles:   14080069 heartbeat IPC: 1.90233 cumulative IPC: 1.84658 (Simulation time: 0 hr 3 min 2 sec) 
Heartbeat CPU  2 instructions:   25000000 cycles:   14289366 heartbeat IPC: 1.73328 cumulative IPC: 1.74955 (Simulation time: 0 hr 3 min 5 sec) 
Heartbeat CPU  0 instructions:   27000000 cycles:   14459615 heartbeat IPC: 1.89791 cumulative IPC: 1.86727 (Simulation time: 0 hr 3 min 7 sec) 
Heartbeat CPU  1 instructions:   27000000 cycles:   14521754 heartbeat IPC: 1.97255 cumulative IPC: 1.85928 (Simulation time: 0 hr 3 min 8 sec) 
Heartbeat CPU  3 instructions:   27000003 cycles:   14614117 heartbeat IPC: 1.87249 cumulative IPC: 1.84753 (Simulation time: 0 hr 3 min 9 sec) 
Heartbeat CPU  2 instructions:   26000001 cycles:   14862843 heartbeat IPC: 1.74375 cumulative IPC: 1.74933 (Simulation time: 0 hr 3 min 12 sec) 
Heartbeat CPU  0 instructions:   28000000 cycles:   14974736 heartbeat IPC: 1.94129 cumulative IPC: 1.86982 (Simulation time: 0 hr 3 min 14 sec) 
Heartbeat CPU  1 instructions:   28000000 cycles:   15025314 heartbeat IPC: 1.98586 cumulative IPC: 1.86352 (Simulation time: 0 hr 3 min 15 sec) 
Heartbeat CPU  3 instructions:   28000000 cycles:   15119350 heartbeat IPC: 1.97928 cumulative IPC: 1.85193 (Simulation time: 0 hr 3 min 16 sec) 
Heartbeat CPU  2 instructions:   27000000 cycles:   15441678 heartbeat IPC: 1.72761 cumulative IPC: 1.74851 (Simulation time: 0 hr 3 min 20 sec) 
Heartbeat CPU  0 instructions:   29000001 cycles:   15473546 heartbeat IPC: 2.00477 cumulative IPC: 1.87417 (Simulation time: 0 hr 3 min 21 sec) 
Heartbeat CPU  1 instructions:   29000002 cycles:   15533085 heartbeat IPC: 1.96940 cumulative IPC: 1.86698 (Simulation time: 0 hr 3 min 21 sec) 
Heartbeat CPU  3 instructions:   29000003 cycles:   15628071 heartbeat IPC: 1.96572 cumulative IPC: 1.85564 (Simulation time: 0 hr 3 min 23 sec) 
Heartbeat CPU  0 instructions:   30000002 cycles:   15989356 heartbeat IPC: 1.93870 cumulative IPC: 1.87625 (Simulation time: 0 hr 3 min 28 sec) 
Heartbeat CPU  2 instructions:   28000000 cycles:   15999804 heartbeat IPC: 1.79171 cumulative IPC: 1.75002 (Simulation time: 0 hr 3 min 28 sec) 
Heartbeat CPU  1 instructions:   30000002 cycles:   16047273 heartbeat IPC: 1.94481 cumulative IPC: 1.86948 (Simulation time: 0 hr 3 min 29 sec) 
Heartbeat CPU  3 instructions:   30000000 cycles:   16150488 heartbeat IPC: 1.91417 cumulative IPC: 1.85753 (Simulation time: 0 hr 3 min 30 sec) 
Heartbeat CPU  0 instructions:   31000000 cycles:   16488874 heartbeat IPC: 2.00193 cumulative IPC: 1.88006 (Simulation time: 0 hr 3 min 35 sec) 
Heartbeat CPU  2 instructions:   29000001 cycles:   16535576 heartbeat IPC: 1.86647 cumulative IPC: 1.75379 (Simulation time: 0 hr 3 min 35 sec) 
Heartbeat CPU  1 instructions:   31000003 cycles:   16575114 heartbeat IPC: 1.89451 cumulative IPC: 1.87027 (Simulation time: 0 hr 3 min 36 sec) 
Heartbeat CPU  3 instructions:   31000002 cycles:   16658431 heartbeat IPC: 1.96873 cumulative IPC: 1.86092 (Simulation time: 0 hr 3 min 37 sec) 
Heartbeat CPU  2 instructions:   30000001 cycles:   17114172 heartbeat IPC: 1.72832 cumulative IPC: 1.75293 (Simulation time: 0 hr 3 min 43 sec) 
Heartbeat CPU  1 instructions:   32000000 cycles:   17116944 heartbeat IPC: 1.84559 cumulative IPC: 1.86949 (Simulation time: 0 hr 3 min 43 sec) 
Heartbeat CPU  0 instructions:   32000000 cycles:   17130205 heartbeat IPC: 1.55926 cumulative IPC: 1.86805 (Simulation time: 0 hr 3 min 43 sec) 
Heartbeat CPU  3 instructions:   32000000 cycles:   17164060 heartbeat IPC: 1.97773 cumulative IPC: 1.86436 (Simulation time: 0 hr 3 min 43 sec) 
Heartbeat CPU  0 instructions:   33000000 cycles:   17637369 heartbeat IPC: 1.97175 cumulative IPC: 1.87103 (Simulation time: 0 hr 3 min 50 sec) 
Heartbeat CPU  1 instructions:   33000003 cycles:   17643427 heartbeat IPC: 1.89940 cumulative IPC: 1.87039 (Simulation time: 0 hr 3 min 50 sec) 
Heartbeat CPU  2 instructions:   31000001 cycles:   17681048 heartbeat IPC: 1.76405 cumulative IPC: 1.75329 (Simulation time: 0 hr 3 min 50 sec) 
Heartbeat CPU  3 instructions:   33000001 cycles:   17708591 heartbeat IPC: 1.83644 cumulative IPC: 1.86350 (Simulation time: 0 hr 3 min 51 sec) 
Heartbeat CPU  0 instructions:   34000003 cycles:   18134014 heartbeat IPC: 2.01352 cumulative IPC: 1.87493 (Simulation time: 0 hr 3 min 57 sec) 
Heartbeat CPU  1 instructions:   34000003 cycles:   18155802 heartbeat IPC: 1.95170 cumulative IPC: 1.87268 (Simulation time: 0 hr 3 min 57 sec) 
Heartbeat CPU  3 instructions:   34000000 cycles:   18201814 heartbeat IPC: 2.02748 cumulative IPC: 1.86795 (Simulation time: 0 hr 3 min 58 sec) 
Heartbeat CPU  2 instructions:   32000000 cycles:   18268550 heartbeat IPC: 1.70212 cumulative IPC: 1.75164 (Simulation time: 0 hr 3 min 59 sec) 
Heartbeat CPU  0 instructions:   35000003 cycles:   18642912 heartbeat IPC: 1.96503 cumulative IPC: 1.87739 (Simulation time: 0 hr 4 min 4 sec) 
Heartbeat CPU  1 instructions:   35000003 cycles:   18669743 heartbeat IPC: 1.94575 cumulative IPC: 1.87469 (Simulation time: 0 hr 4 min 4 sec) 
Heartbeat CPU  3 instructions:   35000000 cycles:   18724231 heartbeat IPC: 1.91418 cumulative IPC: 1.86924 (Simulation time: 0 hr 4 min 5 sec) 
Heartbeat CPU  2 instructions:   33000001 cycles:   18806977 heartbeat IPC: 1.85726 cumulative IPC: 1.75467 (Simulation time: 0 hr 4 min 6 sec) 
Heartbeat CPU  1 instructions:   36000000 cycles:   19158141 heartbeat IPC: 2.04750 cumulative IPC: 1.87910 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  0 instructions:   36000000 cycles:   19160988 heartbeat IPC: 1.93021 cumulative IPC: 1.87882 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  3 instructions:   36000000 cycles:   19228726 heartbeat IPC: 1.98218 cumulative IPC: 1.87220 (Simulation time: 0 hr 4 min 12 sec) 
Heartbeat CPU  2 instructions:   34000003 cycles:   19414857 heartbeat IPC: 1.64506 cumulative IPC: 1.75124 (Simulation time: 0 hr 4 min 15 sec) 
Heartbeat CPU  0 instructions:   37000000 cycles:   19682576 heartbeat IPC: 1.91722 cumulative IPC: 1.87984 (Simulation time: 0 hr 4 min 18 sec) 
Heartbeat CPU  1 instructions:   37000003 cycles:   19687125 heartbeat IPC: 1.89042 cumulative IPC: 1.87940 (Simulation time: 0 hr 4 min 18 sec) 
Heartbeat CPU  3 instructions:   37000003 cycles:   19769202 heartbeat IPC: 1.85023 cumulative IPC: 1.87160 (Simulation time: 0 hr 4 min 19 sec) 
Heartbeat CPU  2 instructions:   35000000 cycles:   19997289 heartbeat IPC: 1.71693 cumulative IPC: 1.75024 (Simulation time: 0 hr 4 min 22 sec) 
Heartbeat CPU  0 instructions:   38000003 cycles:   20212644 heartbeat IPC: 1.88656 cumulative IPC: 1.88001 (Simulation time: 0 hr 4 min 26 sec) 
