*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Mar 31 2025 20:14:32
*************************************************
parsing config file: /data3/config/mlop.ini

trace_0 /data3/NUTCH/traces/nutch_phase4_core0.trace.xz
Heartbeat CPU  0 instructions:  108000000 cycles:  183421522 heartbeat IPC: 0.32899 cumulative IPC: 0.33877 (Simulation time: 0 hr 12 min 37 sec) 
Heartbeat CPU  1 instructions:  104000000 cycles:  183872240 heartbeat IPC: 0.32285 cumulative IPC: 0.34695 (Simulation time: 0 hr 12 min 38 sec) 
Heartbeat CPU  3 instructions:  103000000 cycles:  184696760 heartbeat IPC: 0.27718 cumulative IPC: 0.32025 (Simulation time: 0 hr 12 min 40 sec) 
Heartbeat CPU  2 instructions:  112000000 cycles:  185549888 heartbeat IPC: 0.34451 cumulative IPC: 0.34012 (Simulation time: 0 hr 12 min 42 sec) 
Heartbeat CPU  0 instructions:  109000002 cycles:  186067292 heartbeat IPC: 0.37796 cumulative IPC: 0.33943 (Simulation time: 0 hr 12 min 44 sec) 
Heartbeat CPU  1 instructions:  105000001 cycles:  186599237 heartbeat IPC: 0.36670 cumulative IPC: 0.34729 (Simulation time: 0 hr 12 min 46 sec) 
Heartbeat CPU  3 instructions:  104000000 cycles:  187739265 heartbeat IPC: 0.32868 cumulative IPC: 0.32041 (Simulation time: 0 hr 12 min 49 sec) 
Heartbeat CPU  2 instructions:  113000002 cycles:  188919161 heartbeat IPC: 0.29680 cumulative IPC: 0.33921 (Simulation time: 0 hr 12 min 52 sec) 
Heartbeat CPU  0 instructions:  110000003 cycles:  189121185 heartbeat IPC: 0.32745 cumulative IPC: 0.33920 (Simulation time: 0 hr 12 min 52 sec) 
Heartbeat CPU  1 instructions:  106000000 cycles:  189765459 heartbeat IPC: 0.31583 cumulative IPC: 0.34668 (Simulation time: 0 hr 12 min 54 sec) 
Heartbeat CPU  3 instructions:  105000001 cycles:  190937068 heartbeat IPC: 0.31272 cumulative IPC: 0.32025 (Simulation time: 0 hr 12 min 57 sec) 
Heartbeat CPU  0 instructions:  111000001 cycles:  191509799 heartbeat IPC: 0.41865 cumulative IPC: 0.34036 (Simulation time: 0 hr 12 min 59 sec) 
Heartbeat CPU  2 instructions:  114000000 cycles:  192011196 heartbeat IPC: 0.32341 cumulative IPC: 0.33892 (Simulation time: 0 hr 13 min 0 sec) 
Heartbeat CPU  1 instructions:  107000001 cycles:  192829945 heartbeat IPC: 0.32632 cumulative IPC: 0.34630 (Simulation time: 0 hr 13 min 3 sec) 
Heartbeat CPU  3 instructions:  106000003 cycles:  193784623 heartbeat IPC: 0.35118 cumulative IPC: 0.32079 (Simulation time: 0 hr 13 min 6 sec) 
Heartbeat CPU  2 instructions:  115000000 cycles:  194427162 heartbeat IPC: 0.41391 cumulative IPC: 0.34001 (Simulation time: 0 hr 13 min 7 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:  194540954 heartbeat IPC: 0.32991 cumulative IPC: 0.34017 (Simulation time: 0 hr 13 min 8 sec) 
Heartbeat CPU  1 instructions:  108000000 cycles:  195396207 heartbeat IPC: 0.38967 cumulative IPC: 0.34696 (Simulation time: 0 hr 13 min 10 sec) 
Heartbeat CPU  3 instructions:  107000002 cycles:  196874432 heartbeat IPC: 0.32364 cumulative IPC: 0.32084 (Simulation time: 0 hr 13 min 14 sec) 
Heartbeat CPU  2 instructions:  116000000 cycles:  197612022 heartbeat IPC: 0.31399 cumulative IPC: 0.33952 (Simulation time: 0 hr 13 min 15 sec) 
Heartbeat CPU  0 instructions:  113000003 cycles:  197721600 heartbeat IPC: 0.31440 cumulative IPC: 0.33969 (Simulation time: 0 hr 13 min 16 sec) 
Heartbeat CPU  1 instructions:  109000002 cycles:  199240401 heartbeat IPC: 0.26013 cumulative IPC: 0.34501 (Simulation time: 0 hr 13 min 20 sec) 
Heartbeat CPU  3 instructions:  108000000 cycles:  199900256 heartbeat IPC: 0.33049 cumulative IPC: 0.32101 (Simulation time: 0 hr 13 min 21 sec) 
Heartbeat CPU  2 instructions:  117000000 cycles:  200033943 heartbeat IPC: 0.41290 cumulative IPC: 0.34055 (Simulation time: 0 hr 13 min 22 sec) 
Heartbeat CPU  0 instructions:  114000002 cycles:  200828288 heartbeat IPC: 0.32189 cumulative IPC: 0.33937 (Simulation time: 0 hr 13 min 25 sec) 
Heartbeat CPU  1 instructions:  110000001 cycles:  201579938 heartbeat IPC: 0.42743 cumulative IPC: 0.34612 (Simulation time: 0 hr 13 min 27 sec) 
Heartbeat CPU  3 instructions:  109000000 cycles:  202314268 heartbeat IPC: 0.41425 cumulative IPC: 0.32230 (Simulation time: 0 hr 13 min 29 sec) 
Heartbeat CPU  2 instructions:  118000002 cycles:  203427541 heartbeat IPC: 0.29467 cumulative IPC: 0.33966 (Simulation time: 0 hr 13 min 32 sec) 
Heartbeat CPU  1 instructions:  111000002 cycles:  203642016 heartbeat IPC: 0.48495 cumulative IPC: 0.34775 (Simulation time: 0 hr 13 min 33 sec) 
Heartbeat CPU  0 instructions:  115000003 cycles:  203879596 heartbeat IPC: 0.32773 cumulative IPC: 0.33916 (Simulation time: 0 hr 13 min 33 sec) 
Heartbeat CPU  1 instructions:  112000000 cycles:  205541929 heartbeat IPC: 0.52634 cumulative IPC: 0.34967 (Simulation time: 0 hr 13 min 38 sec) 
Heartbeat CPU  3 instructions:  110000001 cycles:  205610053 heartbeat IPC: 0.30342 cumulative IPC: 0.32195 (Simulation time: 0 hr 13 min 38 sec) 
Heartbeat CPU  2 instructions:  119000001 cycles:  206730337 heartbeat IPC: 0.30277 cumulative IPC: 0.33898 (Simulation time: 0 hr 13 min 42 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:  206885294 heartbeat IPC: 0.33270 cumulative IPC: 0.33906 (Simulation time: 0 hr 13 min 42 sec) 
Heartbeat CPU  1 instructions:  113000001 cycles:  207653779 heartbeat IPC: 0.47352 cumulative IPC: 0.35113 (Simulation time: 0 hr 13 min 44 sec) 
Heartbeat CPU  3 instructions:  111000002 cycles:  208934575 heartbeat IPC: 0.30080 cumulative IPC: 0.32156 (Simulation time: 0 hr 13 min 48 sec) 
Heartbeat CPU  1 instructions:  114000003 cycles:  209523583 heartbeat IPC: 0.53482 cumulative IPC: 0.35302 (Simulation time: 0 hr 13 min 50 sec) 
Heartbeat CPU  2 instructions:  120000000 cycles:  209715704 heartbeat IPC: 0.33497 cumulative IPC: 0.33891 (Simulation time: 0 hr 13 min 51 sec) 
Heartbeat CPU  0 instructions:  117000001 cycles:  210077980 heartbeat IPC: 0.31322 cumulative IPC: 0.33860 (Simulation time: 0 hr 13 min 52 sec) 
Heartbeat CPU  1 instructions:  115000001 cycles:  211617607 heartbeat IPC: 0.47755 cumulative IPC: 0.35444 (Simulation time: 0 hr 13 min 57 sec) 
Heartbeat CPU  0 instructions:  118000002 cycles:  211625695 heartbeat IPC: 0.64611 cumulative IPC: 0.34120 (Simulation time: 0 hr 13 min 57 sec) 
Heartbeat CPU  3 instructions:  112000000 cycles:  212173539 heartbeat IPC: 0.30874 cumulative IPC: 0.32134 (Simulation time: 0 hr 13 min 58 sec) 
Heartbeat CPU  2 instructions:  121000001 cycles:  212615034 heartbeat IPC: 0.34491 cumulative IPC: 0.33901 (Simulation time: 0 hr 14 min 0 sec) 
Heartbeat CPU  1 instructions:  116000000 cycles:  214376348 heartbeat IPC: 0.36248 cumulative IPC: 0.35456 (Simulation time: 0 hr 14 min 5 sec) 
Heartbeat CPU  0 instructions:  119000000 cycles:  214745326 heartbeat IPC: 0.32055 cumulative IPC: 0.34085 (Simulation time: 0 hr 14 min 6 sec) 
Heartbeat CPU  2 instructions:  122000003 cycles:  214749199 heartbeat IPC: 0.46857 cumulative IPC: 0.34049 (Simulation time: 0 hr 14 min 6 sec) 
Heartbeat CPU  3 instructions:  113000003 cycles:  215531036 heartbeat IPC: 0.29784 cumulative IPC: 0.32092 (Simulation time: 0 hr 14 min 8 sec) 
Heartbeat CPU  1 instructions:  117000002 cycles:  217403762 heartbeat IPC: 0.33032 cumulative IPC: 0.35417 (Simulation time: 0 hr 14 min 12 sec) 
Heartbeat CPU  0 instructions:  120000000 cycles:  217774987 heartbeat IPC: 0.33007 cumulative IPC: 0.34068 (Simulation time: 0 hr 14 min 13 sec) 
Heartbeat CPU  2 instructions:  123000001 cycles:  218046036 heartbeat IPC: 0.30332 cumulative IPC: 0.33985 (Simulation time: 0 hr 14 min 14 sec) 
Heartbeat CPU  3 instructions:  114000002 cycles:  218211264 heartbeat IPC: 0.37310 cumulative IPC: 0.32165 (Simulation time: 0 hr 14 min 15 sec) 
Heartbeat CPU  1 instructions:  118000001 cycles:  220634242 heartbeat IPC: 0.30955 cumulative IPC: 0.35342 (Simulation time: 0 hr 14 min 21 sec) 
Heartbeat CPU  0 instructions:  121000000 cycles:  220910351 heartbeat IPC: 0.31894 cumulative IPC: 0.34033 (Simulation time: 0 hr 14 min 21 sec) 
Heartbeat CPU  2 instructions:  124000000 cycles:  221213058 heartbeat IPC: 0.31575 cumulative IPC: 0.33945 (Simulation time: 0 hr 14 min 22 sec) 
Heartbeat CPU  0 instructions:  122000000 cycles:  223969514 heartbeat IPC: 0.32689 cumulative IPC: 0.34012 (Simulation time: 0 hr 14 min 28 sec) 
Heartbeat CPU  3 instructions:  115000001 cycles:  224038601 heartbeat IPC: 0.17160 cumulative IPC: 0.31719 (Simulation time: 0 hr 14 min 29 sec) 
Heartbeat CPU  1 instructions:  119000000 cycles:  224047105 heartbeat IPC: 0.29301 cumulative IPC: 0.35237 (Simulation time: 0 hr 14 min 29 sec) 
Heartbeat CPU  2 instructions:  125000003 cycles:  224369004 heartbeat IPC: 0.31686 cumulative IPC: 0.33909 (Simulation time: 0 hr 14 min 29 sec) 
Heartbeat CPU  0 instructions:  123000000 cycles:  227033878 heartbeat IPC: 0.32633 cumulative IPC: 0.33990 (Simulation time: 0 hr 14 min 36 sec) 
Heartbeat CPU  2 instructions:  126000001 cycles:  227278879 heartbeat IPC: 0.34366 cumulative IPC: 0.33915 (Simulation time: 0 hr 14 min 36 sec) 
Heartbeat CPU  1 instructions:  120000000 cycles:  227863946 heartbeat IPC: 0.26200 cumulative IPC: 0.35064 (Simulation time: 0 hr 14 min 38 sec) 
Heartbeat CPU  3 instructions:  116000000 cycles:  228918412 heartbeat IPC: 0.20493 cumulative IPC: 0.31446 (Simulation time: 0 hr 14 min 40 sec) 
Heartbeat CPU  1 instructions:  121000002 cycles:  230158292 heartbeat IPC: 0.43585 cumulative IPC: 0.35161 (Simulation time: 0 hr 14 min 44 sec) 
Heartbeat CPU  0 instructions:  124000000 cycles:  230178367 heartbeat IPC: 0.31802 cumulative IPC: 0.33956 (Simulation time: 0 hr 14 min 44 sec) 
Heartbeat CPU  2 instructions:  127000001 cycles:  230503982 heartbeat IPC: 0.31007 cumulative IPC: 0.33869 (Simulation time: 0 hr 14 min 45 sec) 
Heartbeat CPU  1 instructions:  122000002 cycles:  232114997 heartbeat IPC: 0.51106 cumulative IPC: 0.35314 (Simulation time: 0 hr 14 min 50 sec) 
Heartbeat CPU  0 instructions:  125000002 cycles:  232688775 heartbeat IPC: 0.39834 cumulative IPC: 0.34028 (Simulation time: 0 hr 14 min 52 sec) 
Heartbeat CPU  3 instructions:  117000001 cycles:  232734431 heartbeat IPC: 0.26205 cumulative IPC: 0.31348 (Simulation time: 0 hr 14 min 52 sec) 
Heartbeat CPU  2 instructions:  128000000 cycles:  233683742 heartbeat IPC: 0.31449 cumulative IPC: 0.33832 (Simulation time: 0 hr 14 min 54 sec) 
Heartbeat CPU  1 instructions:  123000002 cycles:  234488588 heartbeat IPC: 0.42130 cumulative IPC: 0.35393 (Simulation time: 0 hr 14 min 57 sec) 
Heartbeat CPU  0 instructions:  126000000 cycles:  235529379 heartbeat IPC: 0.35204 cumulative IPC: 0.34045 (Simulation time: 0 hr 15 min 0 sec) 
Heartbeat CPU  3 instructions:  118000000 cycles:  235931342 heartbeat IPC: 0.31280 cumulative IPC: 0.31347 (Simulation time: 0 hr 15 min 1 sec) 
Heartbeat CPU  1 instructions:  124000000 cycles:  236455298 heartbeat IPC: 0.50846 cumulative IPC: 0.35539 (Simulation time: 0 hr 15 min 3 sec) 
Heartbeat CPU  2 instructions:  129000003 cycles:  237009361 heartbeat IPC: 0.30070 cumulative IPC: 0.33772 (Simulation time: 0 hr 15 min 4 sec) 
Heartbeat CPU  1 instructions:  125000000 cycles:  238487400 heartbeat IPC: 0.49210 cumulative IPC: 0.35671 (Simulation time: 0 hr 15 min 9 sec) 
Heartbeat CPU  0 instructions:  127000003 cycles:  238713892 heartbeat IPC: 0.31402 cumulative IPC: 0.34005 (Simulation time: 0 hr 15 min 10 sec) 
Heartbeat CPU  3 instructions:  119000000 cycles:  238831204 heartbeat IPC: 0.34484 cumulative IPC: 0.31390 (Simulation time: 0 hr 15 min 10 sec) 
Heartbeat CPU  2 instructions:  130000002 cycles:  239971075 heartbeat IPC: 0.33764 cumulative IPC: 0.33771 (Simulation time: 0 hr 15 min 14 sec) 
Heartbeat CPU  1 instructions:  126000000 cycles:  240969093 heartbeat IPC: 0.40295 cumulative IPC: 0.35725 (Simulation time: 0 hr 15 min 17 sec) 
Heartbeat CPU  3 instructions:  120000000 cycles:  241043092 heartbeat IPC: 0.45210 cumulative IPC: 0.31534 (Simulation time: 0 hr 15 min 17 sec) 
Heartbeat CPU  0 instructions:  128000000 cycles:  241379130 heartbeat IPC: 0.37520 cumulative IPC: 0.34049 (Simulation time: 0 hr 15 min 18 sec) 
Heartbeat CPU  3 instructions:  121000000 cycles:  243246181 heartbeat IPC: 0.45391 cumulative IPC: 0.31676 (Simulation time: 0 hr 15 min 23 sec) 
Heartbeat CPU  2 instructions:  131000003 cycles:  244163055 heartbeat IPC: 0.23855 cumulative IPC: 0.33579 (Simulation time: 0 hr 15 min 25 sec) 
Heartbeat CPU  0 instructions:  129000001 cycles:  244524199 heartbeat IPC: 0.31796 cumulative IPC: 0.34016 (Simulation time: 0 hr 15 min 26 sec) 
Heartbeat CPU  3 instructions:  122000002 cycles:  245153638 heartbeat IPC: 0.52426 cumulative IPC: 0.31858 (Simulation time: 0 hr 15 min 28 sec) 
Heartbeat CPU  1 instructions:  127000003 cycles:  245725079 heartbeat IPC: 0.21026 cumulative IPC: 0.35403 (Simulation time: 0 hr 15 min 30 sec) 
Heartbeat CPU  2 instructions:  132000000 cycles:  247023989 heartbeat IPC: 0.34954 cumulative IPC: 0.33597 (Simulation time: 0 hr 15 min 34 sec) 
Heartbeat CPU  3 instructions:  123000001 cycles:  247732732 heartbeat IPC: 0.38773 cumulative IPC: 0.31939 (Simulation time: 0 hr 15 min 35 sec) 
Heartbeat CPU  0 instructions:  130000002 cycles:  247947192 heartbeat IPC: 0.29214 cumulative IPC: 0.33941 (Simulation time: 0 hr 15 min 35 sec) 
Heartbeat CPU  1 instructions:  128000000 cycles:  249454881 heartbeat IPC: 0.26811 cumulative IPC: 0.35258 (Simulation time: 0 hr 15 min 39 sec) 
Heartbeat CPU  2 instructions:  133000003 cycles:  250632269 heartbeat IPC: 0.27714 cumulative IPC: 0.33502 (Simulation time: 0 hr 15 min 42 sec) 
Heartbeat CPU  3 instructions:  124000000 cycles:  250976815 heartbeat IPC: 0.30825 cumulative IPC: 0.31923 (Simulation time: 0 hr 15 min 43 sec) 
Heartbeat CPU  0 instructions:  131000002 cycles:  252345242 heartbeat IPC: 0.22737 cumulative IPC: 0.33721 (Simulation time: 0 hr 15 min 47 sec) 
Heartbeat CPU  1 instructions:  129000000 cycles:  252807207 heartbeat IPC: 0.29830 cumulative IPC: 0.35177 (Simulation time: 0 hr 15 min 48 sec) 
Heartbeat CPU  2 instructions:  134000001 cycles:  253125402 heartbeat IPC: 0.40110 cumulative IPC: 0.33575 (Simulation time: 0 hr 15 min 49 sec) 
Heartbeat CPU  3 instructions:  125000001 cycles:  253779663 heartbeat IPC: 0.35678 cumulative IPC: 0.31970 (Simulation time: 0 hr 15 min 51 sec) 
Heartbeat CPU  2 instructions:  135000001 cycles:  255589718 heartbeat IPC: 0.40579 cumulative IPC: 0.33651 (Simulation time: 0 hr 15 min 55 sec) 
Heartbeat CPU  1 instructions:  130000002 cycles:  255821225 heartbeat IPC: 0.33178 cumulative IPC: 0.35151 (Simulation time: 0 hr 15 min 56 sec) 
Heartbeat CPU  3 instructions:  126000000 cycles:  256484946 heartbeat IPC: 0.36965 cumulative IPC: 0.32029 (Simulation time: 0 hr 15 min 58 sec) 
Heartbeat CPU  0 instructions:  132000000 cycles:  256934498 heartbeat IPC: 0.21790 cumulative IPC: 0.33482 (Simulation time: 0 hr 15 min 59 sec) 
Heartbeat CPU  2 instructions:  136000000 cycles:  257590864 heartbeat IPC: 0.49971 cumulative IPC: 0.33793 (Simulation time: 0 hr 16 min 1 sec) 
Heartbeat CPU  3 instructions:  127000002 cycles:  258826427 heartbeat IPC: 0.42708 cumulative IPC: 0.32137 (Simulation time: 0 hr 16 min 5 sec) 
Heartbeat CPU  0 instructions:  133000002 cycles:  259201597 heartbeat IPC: 0.44109 cumulative IPC: 0.33586 (Simulation time: 0 hr 16 min 6 sec) 
Heartbeat CPU  1 instructions:  131000001 cycles:  259819878 heartbeat IPC: 0.25008 cumulative IPC: 0.34976 (Simulation time: 0 hr 16 min 8 sec) 
Heartbeat CPU  2 instructions:  137000002 cycles:  260756774 heartbeat IPC: 0.31587 cumulative IPC: 0.33763 (Simulation time: 0 hr 16 min 11 sec) 
Heartbeat CPU  3 instructions:  128000000 cycles:  260826076 heartbeat IPC: 0.50009 cumulative IPC: 0.32291 (Simulation time: 0 hr 16 min 11 sec) 
Heartbeat CPU  0 instructions:  134000001 cycles:  262288127 heartbeat IPC: 0.32399 cumulative IPC: 0.33570 (Simulation time: 0 hr 16 min 16 sec) 
Heartbeat CPU  1 instructions:  132000000 cycles:  262451067 heartbeat IPC: 0.38006 cumulative IPC: 0.35010 (Simulation time: 0 hr 16 min 16 sec) 
Heartbeat CPU  3 instructions:  129000003 cycles:  262772912 heartbeat IPC: 0.51366 cumulative IPC: 0.32449 (Simulation time: 0 hr 16 min 17 sec) 
Heartbeat CPU  2 instructions:  138000003 cycles:  263961749 heartbeat IPC: 0.31202 cumulative IPC: 0.33728 (Simulation time: 0 hr 16 min 21 sec) 
Heartbeat CPU  3 instructions:  130000002 cycles:  265917295 heartbeat IPC: 0.31803 cumulative IPC: 0.32441 (Simulation time: 0 hr 16 min 25 sec) 
Heartbeat CPU  0 instructions:  135000001 cycles:  266003639 heartbeat IPC: 0.26914 cumulative IPC: 0.33466 (Simulation time: 0 hr 16 min 25 sec) 
Heartbeat CPU  2 instructions:  139000002 cycles:  266077650 heartbeat IPC: 0.47261 cumulative IPC: 0.33849 (Simulation time: 0 hr 16 min 26 sec) 
Heartbeat CPU  1 instructions:  133000002 cycles:  266198239 heartbeat IPC: 0.26687 cumulative IPC: 0.34879 (Simulation time: 0 hr 16 min 26 sec) 
Heartbeat CPU  1 instructions:  134000002 cycles:  268822667 heartbeat IPC: 0.38104 cumulative IPC: 0.34914 (Simulation time: 0 hr 16 min 33 sec) 
Heartbeat CPU  3 instructions:  131000000 cycles:  269079261 heartbeat IPC: 0.31626 cumulative IPC: 0.32430 (Simulation time: 0 hr 16 min 34 sec) 
Heartbeat CPU  2 instructions:  140000000 cycles:  269149767 heartbeat IPC: 0.32551 cumulative IPC: 0.33832 (Simulation time: 0 hr 16 min 34 sec) 
Heartbeat CPU  0 instructions:  136000000 cycles:  269162515 heartbeat IPC: 0.31657 cumulative IPC: 0.33443 (Simulation time: 0 hr 16 min 34 sec) 
Heartbeat CPU  3 instructions:  132000000 cycles:  271966626 heartbeat IPC: 0.34634 cumulative IPC: 0.32456 (Simulation time: 0 hr 16 min 41 sec) 
Heartbeat CPU  1 instructions:  135000002 cycles:  272371985 heartbeat IPC: 0.28174 cumulative IPC: 0.34816 (Simulation time: 0 hr 16 min 42 sec) 
Heartbeat CPU  0 instructions:  137000000 cycles:  272500534 heartbeat IPC: 0.29958 cumulative IPC: 0.33395 (Simulation time: 0 hr 16 min 43 sec) 
Heartbeat CPU  2 instructions:  141000002 cycles:  272670474 heartbeat IPC: 0.28403 cumulative IPC: 0.33754 (Simulation time: 0 hr 16 min 43 sec) 
Heartbeat CPU  3 instructions:  133000000 cycles:  274445949 heartbeat IPC: 0.40334 cumulative IPC: 0.32536 (Simulation time: 0 hr 16 min 48 sec) 
Heartbeat CPU  1 instructions:  136000000 cycles:  275514405 heartbeat IPC: 0.31823 cumulative IPC: 0.34778 (Simulation time: 0 hr 16 min 51 sec) 
Heartbeat CPU  0 instructions:  138000001 cycles:  275893188 heartbeat IPC: 0.29475 cumulative IPC: 0.33341 (Simulation time: 0 hr 16 min 52 sec) 
Heartbeat CPU  2 instructions:  142000002 cycles:  276165997 heartbeat IPC: 0.28608 cumulative IPC: 0.33681 (Simulation time: 0 hr 16 min 53 sec) 
Heartbeat CPU  3 instructions:  134000001 cycles:  276671920 heartbeat IPC: 0.44924 cumulative IPC: 0.32647 (Simulation time: 0 hr 16 min 55 sec) 
Heartbeat CPU  3 instructions:  135000001 cycles:  278652268 heartbeat IPC: 0.50496 cumulative IPC: 0.32788 (Simulation time: 0 hr 17 min 0 sec) 
Heartbeat CPU  0 instructions:  139000001 cycles:  278753501 heartbeat IPC: 0.34961 cumulative IPC: 0.33360 (Simulation time: 0 hr 17 min 0 sec) 
Heartbeat CPU  1 instructions:  137000002 cycles:  279674625 heartbeat IPC: 0.24037 cumulative IPC: 0.34600 (Simulation time: 0 hr 17 min 3 sec) 
Heartbeat CPU  2 instructions:  143000003 cycles:  279759681 heartbeat IPC: 0.27827 cumulative IPC: 0.33598 (Simulation time: 0 hr 17 min 3 sec) 
Heartbeat CPU  0 instructions:  140000000 cycles:  280921839 heartbeat IPC: 0.46118 cumulative IPC: 0.33469 (Simulation time: 0 hr 17 min 6 sec) 
Heartbeat CPU  3 instructions:  136000000 cycles:  282860201 heartbeat IPC: 0.23765 cumulative IPC: 0.32639 (Simulation time: 0 hr 17 min 11 sec) 
Heartbeat CPU  0 instructions:  141000001 cycles:  283051276 heartbeat IPC: 0.46961 cumulative IPC: 0.33582 (Simulation time: 0 hr 17 min 11 sec) 
Heartbeat CPU  2 instructions:  144000000 cycles:  283204857 heartbeat IPC: 0.29026 cumulative IPC: 0.33536 (Simulation time: 0 hr 17 min 12 sec) 
Heartbeat CPU  1 instructions:  138000002 cycles:  284059437 heartbeat IPC: 0.22806 cumulative IPC: 0.34398 (Simulation time: 0 hr 17 min 14 sec) 
Heartbeat CPU  0 instructions:  142000001 cycles:  284978055 heartbeat IPC: 0.51900 cumulative IPC: 0.33720 (Simulation time: 0 hr 17 min 16 sec) 
Heartbeat CPU  3 instructions:  137000001 cycles:  286238379 heartbeat IPC: 0.29602 cumulative IPC: 0.32599 (Simulation time: 0 hr 17 min 20 sec) 
Heartbeat CPU  2 instructions:  145000003 cycles:  286361502 heartbeat IPC: 0.31679 cumulative IPC: 0.33513 (Simulation time: 0 hr 17 min 20 sec) 
Heartbeat CPU  0 instructions:  143000001 cycles:  287286926 heartbeat IPC: 0.43311 cumulative IPC: 0.33805 (Simulation time: 0 hr 17 min 23 sec) 
Heartbeat CPU  1 instructions:  139000001 cycles:  287769055 heartbeat IPC: 0.26957 cumulative IPC: 0.34292 (Simulation time: 0 hr 17 min 24 sec) 
Heartbeat CPU  2 instructions:  146000003 cycles:  289299035 heartbeat IPC: 0.34042 cumulative IPC: 0.33519 (Simulation time: 0 hr 17 min 28 sec) 
Heartbeat CPU  3 instructions:  138000001 cycles:  289974964 heartbeat IPC: 0.26762 cumulative IPC: 0.32516 (Simulation time: 0 hr 17 min 30 sec) 
Heartbeat CPU  0 instructions:  144000000 cycles:  290940160 heartbeat IPC: 0.27373 cumulative IPC: 0.33716 (Simulation time: 0 hr 17 min 32 sec) 
Heartbeat CPU  1 instructions:  140000000 cycles:  290964175 heartbeat IPC: 0.31298 cumulative IPC: 0.34255 (Simulation time: 0 hr 17 min 32 sec) 
Heartbeat CPU  2 instructions:  147000002 cycles:  292412605 heartbeat IPC: 0.32117 cumulative IPC: 0.33503 (Simulation time: 0 hr 17 min 35 sec) 
Heartbeat CPU  3 instructions:  139000001 cycles:  293645180 heartbeat IPC: 0.27246 cumulative IPC: 0.32443 (Simulation time: 0 hr 17 min 39 sec) 
Heartbeat CPU  0 instructions:  145000000 cycles:  293725975 heartbeat IPC: 0.35896 cumulative IPC: 0.33738 (Simulation time: 0 hr 17 min 39 sec) 
Heartbeat CPU  1 instructions:  141000002 cycles:  294209885 heartbeat IPC: 0.30810 cumulative IPC: 0.34213 (Simulation time: 0 hr 17 min 41 sec) 
Heartbeat CPU  2 instructions:  148000000 cycles:  295352135 heartbeat IPC: 0.34019 cumulative IPC: 0.33508 (Simulation time: 0 hr 17 min 44 sec) 
Heartbeat CPU  0 instructions:  146000000 cycles:  295790074 heartbeat IPC: 0.48447 cumulative IPC: 0.33852 (Simulation time: 0 hr 17 min 45 sec) 
Heartbeat CPU  3 instructions:  140000000 cycles:  297099488 heartbeat IPC: 0.28949 cumulative IPC: 0.32398 (Simulation time: 0 hr 17 min 49 sec) 
Heartbeat CPU  1 instructions:  142000001 cycles:  297480761 heartbeat IPC: 0.30573 cumulative IPC: 0.34169 (Simulation time: 0 hr 17 min 50 sec) 
Heartbeat CPU  0 instructions:  147000001 cycles:  297803446 heartbeat IPC: 0.49668 cumulative IPC: 0.33970 (Simulation time: 0 hr 17 min 51 sec) 
Heartbeat CPU  2 instructions:  149000002 cycles:  298640918 heartbeat IPC: 0.30406 cumulative IPC: 0.33471 (Simulation time: 0 hr 17 min 53 sec) 
Heartbeat CPU  3 instructions:  141000002 cycles:  299225297 heartbeat IPC: 0.47041 cumulative IPC: 0.32513 (Simulation time: 0 hr 17 min 55 sec) 
Heartbeat CPU  0 instructions:  148000000 cycles:  299857755 heartbeat IPC: 0.48678 cumulative IPC: 0.34081 (Simulation time: 0 hr 17 min 58 sec) 
Heartbeat CPU  1 instructions:  143000000 cycles:  300776524 heartbeat IPC: 0.30342 cumulative IPC: 0.34123 (Simulation time: 0 hr 18 min 0 sec) 
Heartbeat CPU  3 instructions:  142000002 cycles:  301768615 heartbeat IPC: 0.39319 cumulative IPC: 0.32576 (Simulation time: 0 hr 18 min 3 sec) 
Heartbeat CPU  2 instructions:  150000002 cycles:  301906776 heartbeat IPC: 0.30620 cumulative IPC: 0.33437 (Simulation time: 0 hr 18 min 3 sec) 
Heartbeat CPU  0 instructions:  149000003 cycles:  302322417 heartbeat IPC: 0.40574 cumulative IPC: 0.34140 (Simulation time: 0 hr 18 min 4 sec) 
Heartbeat CPU  1 instructions:  144000000 cycles:  303542721 heartbeat IPC: 0.36151 cumulative IPC: 0.34143 (Simulation time: 0 hr 18 min 8 sec) 
Heartbeat CPU  3 instructions:  143000002 cycles:  305033789 heartbeat IPC: 0.30626 cumulative IPC: 0.32553 (Simulation time: 0 hr 18 min 11 sec) 
Heartbeat CPU  2 instructions:  151000002 cycles:  305154965 heartbeat IPC: 0.30786 cumulative IPC: 0.33405 (Simulation time: 0 hr 18 min 11 sec) 
Heartbeat CPU  0 instructions:  150000001 cycles:  305710050 heartbeat IPC: 0.29519 cumulative IPC: 0.34083 (Simulation time: 0 hr 18 min 13 sec) 
Heartbeat CPU  1 instructions:  145000001 cycles:  307602083 heartbeat IPC: 0.24634 cumulative IPC: 0.34005 (Simulation time: 0 hr 18 min 18 sec) 
Heartbeat CPU  2 instructions:  152000000 cycles:  307879487 heartbeat IPC: 0.36704 cumulative IPC: 0.33438 (Simulation time: 0 hr 18 min 19 sec) 
