*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Mar 31 2025 20:14:32
*************************************************
parsing config file: /data3/config/dspatch.ini

trace_0 /data3/CASSANDRA/traces/cassandra_phase0_core0.trace.xz
Heartbeat CPU  1 instructions:   35000001 cycles:   14143890 heartbeat IPC: 2.38128 cumulative IPC: 2.47457 (Simulation time: 0 hr 3 min 56 sec) 
Heartbeat CPU  2 instructions:   36000000 cycles:   14257933 heartbeat IPC: 2.04308 cumulative IPC: 2.52491 (Simulation time: 0 hr 3 min 57 sec) 
Heartbeat CPU  3 instructions:   40000000 cycles:   14390654 heartbeat IPC: 2.66318 cumulative IPC: 2.77958 (Simulation time: 0 hr 3 min 59 sec) 
Heartbeat CPU  0 instructions:   39000002 cycles:   14429834 heartbeat IPC: 3.06218 cumulative IPC: 2.70273 (Simulation time: 0 hr 4 min 0 sec) 
Heartbeat CPU  2 instructions:   37000003 cycles:   14680300 heartbeat IPC: 2.36762 cumulative IPC: 2.52038 (Simulation time: 0 hr 4 min 4 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   14756419 heartbeat IPC: 3.06198 cumulative IPC: 2.71068 (Simulation time: 0 hr 4 min 5 sec) 
Heartbeat CPU  3 instructions:   41000001 cycles:   14763057 heartbeat IPC: 2.68527 cumulative IPC: 2.77720 (Simulation time: 0 hr 4 min 5 sec) 
Heartbeat CPU  1 instructions:   36000000 cycles:   14866199 heartbeat IPC: 1.38445 cumulative IPC: 2.42160 (Simulation time: 0 hr 4 min 7 sec) 
Heartbeat CPU  2 instructions:   38000003 cycles:   15007273 heartbeat IPC: 3.05836 cumulative IPC: 2.53211 (Simulation time: 0 hr 4 min 10 sec) 
Heartbeat CPU  0 instructions:   41000003 cycles:   15080446 heartbeat IPC: 3.08617 cumulative IPC: 2.71875 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  3 instructions:   42000002 cycles:   15093908 heartbeat IPC: 3.02251 cumulative IPC: 2.78258 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  1 instructions:   37000000 cycles:   15194188 heartbeat IPC: 3.04888 cumulative IPC: 2.43514 (Simulation time: 0 hr 4 min 13 sec) 
Heartbeat CPU  2 instructions:   39000001 cycles:   15405782 heartbeat IPC: 2.50935 cumulative IPC: 2.53152 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  3 instructions:   43000002 cycles:   15559206 heartbeat IPC: 2.14916 cumulative IPC: 2.76364 (Simulation time: 0 hr 4 min 18 sec) 
Heartbeat CPU  1 instructions:   38000003 cycles:   15571396 heartbeat IPC: 2.65107 cumulative IPC: 2.44037 (Simulation time: 0 hr 4 min 18 sec) 
Heartbeat CPU  2 instructions:   40000000 cycles:   15733690 heartbeat IPC: 3.04963 cumulative IPC: 2.54232 (Simulation time: 0 hr 4 min 21 sec) 
Heartbeat CPU  0 instructions:   42000001 cycles:   15768668 heartbeat IPC: 1.45302 cumulative IPC: 2.66351 (Simulation time: 0 hr 4 min 21 sec) 
Heartbeat CPU  3 instructions:   44000000 cycles:   15902665 heartbeat IPC: 2.91155 cumulative IPC: 2.76683 (Simulation time: 0 hr 4 min 23 sec) 
Heartbeat CPU  2 instructions:   41000001 cycles:   16061067 heartbeat IPC: 3.05459 cumulative IPC: 2.55276 (Simulation time: 0 hr 4 min 26 sec) 
Heartbeat CPU  1 instructions:   39000002 cycles:   16080113 heartbeat IPC: 1.96573 cumulative IPC: 2.42536 (Simulation time: 0 hr 4 min 26 sec) 
Heartbeat CPU  0 instructions:   43000000 cycles:   16158584 heartbeat IPC: 2.56465 cumulative IPC: 2.66112 (Simulation time: 0 hr 4 min 28 sec) 
Heartbeat CPU  3 instructions:   45000001 cycles:   16232912 heartbeat IPC: 3.02804 cumulative IPC: 2.77215 (Simulation time: 0 hr 4 min 29 sec) 
Heartbeat CPU  2 instructions:   42000003 cycles:   16380382 heartbeat IPC: 3.13171 cumulative IPC: 2.56404 (Simulation time: 0 hr 4 min 32 sec) 
Heartbeat CPU  1 instructions:   40000000 cycles:   16470456 heartbeat IPC: 2.56184 cumulative IPC: 2.42859 (Simulation time: 0 hr 4 min 33 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   16531518 heartbeat IPC: 2.68144 cumulative IPC: 2.66158 (Simulation time: 0 hr 4 min 35 sec) 
Heartbeat CPU  3 instructions:   46000003 cycles:   16580237 heartbeat IPC: 2.87915 cumulative IPC: 2.77439 (Simulation time: 0 hr 4 min 35 sec) 
Heartbeat CPU  2 instructions:   43000001 cycles:   16710896 heartbeat IPC: 3.02558 cumulative IPC: 2.57317 (Simulation time: 0 hr 4 min 38 sec) 
Heartbeat CPU  1 instructions:   41000003 cycles:   16799306 heartbeat IPC: 3.04091 cumulative IPC: 2.44058 (Simulation time: 0 hr 4 min 39 sec) 
Heartbeat CPU  3 instructions:   47000000 cycles:   16901474 heartbeat IPC: 3.11296 cumulative IPC: 2.78082 (Simulation time: 0 hr 4 min 41 sec) 
Heartbeat CPU  0 instructions:   45000000 cycles:   16990707 heartbeat IPC: 2.17775 cumulative IPC: 2.64851 (Simulation time: 0 hr 4 min 43 sec) 
Heartbeat CPU  2 instructions:   44000000 cycles:   17035602 heartbeat IPC: 3.07971 cumulative IPC: 2.58283 (Simulation time: 0 hr 4 min 43 sec) 
Heartbeat CPU  3 instructions:   48000000 cycles:   17230432 heartbeat IPC: 3.03990 cumulative IPC: 2.78577 (Simulation time: 0 hr 4 min 46 sec) 
Heartbeat CPU  1 instructions:   42000002 cycles:   17276602 heartbeat IPC: 2.09513 cumulative IPC: 2.43103 (Simulation time: 0 hr 4 min 47 sec) 
Heartbeat CPU  0 instructions:   46000001 cycles:   17439828 heartbeat IPC: 2.22657 cumulative IPC: 2.63764 (Simulation time: 0 hr 4 min 50 sec) 
Heartbeat CPU  2 instructions:   45000000 cycles:   17448563 heartbeat IPC: 2.42154 cumulative IPC: 2.57901 (Simulation time: 0 hr 4 min 50 sec) 
Heartbeat CPU  3 instructions:   49000003 cycles:   17640861 heartbeat IPC: 2.43648 cumulative IPC: 2.77764 (Simulation time: 0 hr 4 min 52 sec) 
Heartbeat CPU  0 instructions:   47000000 cycles:   17769406 heartbeat IPC: 3.03418 cumulative IPC: 2.64500 (Simulation time: 0 hr 4 min 54 sec) 
Heartbeat CPU  1 instructions:   43000000 cycles:   17862579 heartbeat IPC: 1.70655 cumulative IPC: 2.40727 (Simulation time: 0 hr 4 min 56 sec) 
Heartbeat CPU  3 instructions:   50000003 cycles:   17953271 heartbeat IPC: 3.20092 cumulative IPC: 2.78501 (Simulation time: 0 hr 4 min 57 sec) 
Heartbeat CPU  2 instructions:   46000002 cycles:   17985770 heartbeat IPC: 1.86148 cumulative IPC: 2.55758 (Simulation time: 0 hr 4 min 58 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   18096322 heartbeat IPC: 3.05889 cumulative IPC: 2.65247 (Simulation time: 0 hr 5 min 0 sec) 
Heartbeat CPU  1 instructions:   44000000 cycles:   18212621 heartbeat IPC: 2.85680 cumulative IPC: 2.41591 (Simulation time: 0 hr 5 min 2 sec) 
Heartbeat CPU  3 instructions:   51000003 cycles:   18278035 heartbeat IPC: 3.07916 cumulative IPC: 0.05471 (Simulation time: 0 hr 5 min 3 sec) 
Heartbeat CPU  0 instructions:   49000003 cycles:   18424503 heartbeat IPC: 3.04711 cumulative IPC: 2.65950 (Simulation time: 0 hr 5 min 5 sec) 
Heartbeat CPU  1 instructions:   45000000 cycles:   18539835 heartbeat IPC: 3.05610 cumulative IPC: 2.42721 (Simulation time: 0 hr 5 min 7 sec) 
Heartbeat CPU  2 instructions:   47000002 cycles:   18544682 heartbeat IPC: 1.78919 cumulative IPC: 2.53442 (Simulation time: 0 hr 5 min 7 sec) 
Heartbeat CPU  3 instructions:   52000000 cycles:   18711899 heartbeat IPC: 2.30486 cumulative IPC: 0.10688 (Simulation time: 0 hr 5 min 10 sec) 
Heartbeat CPU  0 instructions:   50000002 cycles:   18736561 heartbeat IPC: 3.20453 cumulative IPC: 2.66858 (Simulation time: 0 hr 5 min 11 sec) 
Heartbeat CPU  1 instructions:   46000002 cycles:   18892289 heartbeat IPC: 2.83726 cumulative IPC: 2.43486 (Simulation time: 0 hr 5 min 13 sec) 
Heartbeat CPU  2 instructions:   48000000 cycles:   18949828 heartbeat IPC: 2.46824 cumulative IPC: 2.53300 (Simulation time: 0 hr 5 min 14 sec) 
Heartbeat CPU  0 instructions:   51000001 cycles:   19054543 heartbeat IPC: 3.14483 cumulative IPC: 0.05248 (Simulation time: 0 hr 5 min 16 sec) 
Heartbeat CPU  3 instructions:   53000003 cycles:   19158026 heartbeat IPC: 2.24152 cumulative IPC: 0.15659 (Simulation time: 0 hr 5 min 18 sec) 
Heartbeat CPU  1 instructions:   47000002 cycles:   19244088 heartbeat IPC: 2.84253 cumulative IPC: 2.44231 (Simulation time: 0 hr 5 min 19 sec) 
Heartbeat CPU  2 instructions:   49000000 cycles:   19287783 heartbeat IPC: 2.95897 cumulative IPC: 2.54047 (Simulation time: 0 hr 5 min 20 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   19382469 heartbeat IPC: 3.04947 cumulative IPC: 0.10319 (Simulation time: 0 hr 5 min 22 sec) 
Heartbeat CPU  3 instructions:   54000000 cycles:   19544961 heartbeat IPC: 2.58441 cumulative IPC: 0.20466 (Simulation time: 0 hr 5 min 25 sec) 
Heartbeat CPU  1 instructions:   48000000 cycles:   19574566 heartbeat IPC: 3.02591 cumulative IPC: 2.45216 (Simulation time: 0 hr 5 min 25 sec) 
Heartbeat CPU  2 instructions:   50000002 cycles:   19651353 heartbeat IPC: 2.75051 cumulative IPC: 2.54435 (Simulation time: 0 hr 5 min 27 sec) 
Heartbeat CPU  0 instructions:   53000001 cycles:   19762778 heartbeat IPC: 2.62944 cumulative IPC: 0.15180 (Simulation time: 0 hr 5 min 29 sec) 
Heartbeat CPU  3 instructions:   55000000 cycles:   19885390 heartbeat IPC: 2.93747 cumulative IPC: 0.25144 (Simulation time: 0 hr 5 min 31 sec) 
Heartbeat CPU  2 instructions:   51000000 cycles:   19978386 heartbeat IPC: 3.05779 cumulative IPC: 0.05005 (Simulation time: 0 hr 5 min 32 sec) 
Heartbeat CPU  1 instructions:   49000003 cycles:   20207477 heartbeat IPC: 1.58001 cumulative IPC: 2.42485 (Simulation time: 0 hr 5 min 35 sec) 
Heartbeat CPU  3 instructions:   56000000 cycles:   20218204 heartbeat IPC: 3.00468 cumulative IPC: 0.29676 (Simulation time: 0 hr 5 min 35 sec) 
Heartbeat CPU  0 instructions:   54000001 cycles:   20254122 heartbeat IPC: 2.03523 cumulative IPC: 0.19749 (Simulation time: 0 hr 5 min 36 sec) 
Heartbeat CPU  2 instructions:   52000000 cycles:   20416160 heartbeat IPC: 2.28428 cumulative IPC: 0.09796 (Simulation time: 0 hr 5 min 38 sec) 
Heartbeat CPU  3 instructions:   57000001 cycles:   20550821 heartbeat IPC: 3.00646 cumulative IPC: 0.34062 (Simulation time: 0 hr 5 min 40 sec) 
Heartbeat CPU  1 instructions:   50000003 cycles:   20643588 heartbeat IPC: 2.29299 cumulative IPC: 2.42206 (Simulation time: 0 hr 5 min 41 sec) 

Warmup complete CPU  0 instructions:   54734755 cycles:   20643587 (Simulation time: 0 hr 5 min 41 sec) 
Warmup complete CPU  1 instructions:   50000003 cycles:   20643588 (Simulation time: 0 hr 5 min 41 sec) 
Warmup complete CPU  2 instructions:   52255282 cycles:   20643588 (Simulation time: 0 hr 5 min 41 sec) 
Warmup complete CPU  3 instructions:   57284506 cycles:   20643588 (Simulation time: 0 hr 5 min 41 sec) 

Heartbeat CPU  0 instructions:   55000000 cycles:   21432093 heartbeat IPC: 0.84892 cumulative IPC: 0.33639 (Simulation time: 0 hr 5 min 43 sec) 
Heartbeat CPU  3 instructions:   58000001 cycles:   22543571 heartbeat IPC: 0.50182 cumulative IPC: 0.37658 (Simulation time: 0 hr 5 min 46 sec) 
Heartbeat CPU  1 instructions:   51000000 cycles:   23307951 heartbeat IPC: 0.37532 cumulative IPC: 0.37532 (Simulation time: 0 hr 5 min 49 sec) 
Heartbeat CPU  2 instructions:   53000001 cycles:   23762187 heartbeat IPC: 0.29886 cumulative IPC: 0.23880 (Simulation time: 0 hr 5 min 50 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   24425837 heartbeat IPC: 0.33403 cumulative IPC: 0.33452 (Simulation time: 0 hr 5 min 52 sec) 
Heartbeat CPU  3 instructions:   59000002 cycles:   25232007 heartbeat IPC: 0.37196 cumulative IPC: 0.37388 (Simulation time: 0 hr 5 min 54 sec) 
Heartbeat CPU  2 instructions:   54000001 cycles:   26485934 heartbeat IPC: 0.36714 cumulative IPC: 0.29863 (Simulation time: 0 hr 5 min 57 sec) 
Heartbeat CPU  1 instructions:   52000000 cycles:   27317008 heartbeat IPC: 0.24944 cumulative IPC: 0.29970 (Simulation time: 0 hr 6 min 0 sec) 
Heartbeat CPU  0 instructions:   57000000 cycles:   27358996 heartbeat IPC: 0.34093 cumulative IPC: 0.33732 (Simulation time: 0 hr 6 min 0 sec) 
Heartbeat CPU  3 instructions:   60000000 cycles:   27873357 heartbeat IPC: 0.37859 cumulative IPC: 0.37560 (Simulation time: 0 hr 6 min 2 sec) 
Heartbeat CPU  2 instructions:   55000003 cycles:   28879306 heartbeat IPC: 0.41782 cumulative IPC: 0.33327 (Simulation time: 0 hr 6 min 5 sec) 
Heartbeat CPU  1 instructions:   53000003 cycles:   29953488 heartbeat IPC: 0.37929 cumulative IPC: 0.32224 (Simulation time: 0 hr 6 min 8 sec) 
Heartbeat CPU  0 instructions:   58000000 cycles:   30306727 heartbeat IPC: 0.33924 cumulative IPC: 0.33791 (Simulation time: 0 hr 6 min 9 sec) 
Heartbeat CPU  2 instructions:   56000000 cycles:   31677638 heartbeat IPC: 0.35735 cumulative IPC: 0.33938 (Simulation time: 0 hr 6 min 12 sec) 
Heartbeat CPU  1 instructions:   54000000 cycles:   32636238 heartbeat IPC: 0.37275 cumulative IPC: 0.33354 (Simulation time: 0 hr 6 min 15 sec) 
Heartbeat CPU  3 instructions:   61000002 cycles:   32974207 heartbeat IPC: 0.19605 cumulative IPC: 0.30132 (Simulation time: 0 hr 6 min 16 sec) 
Heartbeat CPU  0 instructions:   59000003 cycles:   33281698 heartbeat IPC: 0.33614 cumulative IPC: 0.33749 (Simulation time: 0 hr 6 min 17 sec) 
Heartbeat CPU  1 instructions:   55000000 cycles:   34716887 heartbeat IPC: 0.48062 cumulative IPC: 0.35528 (Simulation time: 0 hr 6 min 21 sec) 
Heartbeat CPU  2 instructions:   57000003 cycles:   34764729 heartbeat IPC: 0.32393 cumulative IPC: 0.33600 (Simulation time: 0 hr 6 min 21 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   36237039 heartbeat IPC: 0.33837 cumulative IPC: 0.33766 (Simulation time: 0 hr 6 min 25 sec) 
Heartbeat CPU  1 instructions:   56000000 cycles:   37202017 heartbeat IPC: 0.40239 cumulative IPC: 0.36235 (Simulation time: 0 hr 6 min 28 sec) 
Heartbeat CPU  2 instructions:   58000002 cycles:   37422447 heartbeat IPC: 0.37626 cumulative IPC: 0.34238 (Simulation time: 0 hr 6 min 29 sec) 
Heartbeat CPU  3 instructions:   62000002 cycles:   37616474 heartbeat IPC: 0.21541 cumulative IPC: 0.27783 (Simulation time: 0 hr 6 min 29 sec) 
Heartbeat CPU  0 instructions:   61000003 cycles:   39528273 heartbeat IPC: 0.30384 cumulative IPC: 0.33176 (Simulation time: 0 hr 6 min 34 sec) 
Heartbeat CPU  1 instructions:   57000000 cycles:   39708645 heartbeat IPC: 0.39894 cumulative IPC: 0.36716 (Simulation time: 0 hr 6 min 35 sec) 
Heartbeat CPU  2 instructions:   59000001 cycles:   39990416 heartbeat IPC: 0.38941 cumulative IPC: 0.34862 (Simulation time: 0 hr 6 min 36 sec) 
Heartbeat CPU  1 instructions:   58000000 cycles:   42706796 heartbeat IPC: 0.33354 cumulative IPC: 0.36259 (Simulation time: 0 hr 6 min 43 sec) 
Heartbeat CPU  0 instructions:   62000002 cycles:   42744675 heartbeat IPC: 0.31091 cumulative IPC: 0.32873 (Simulation time: 0 hr 6 min 43 sec) 
Heartbeat CPU  2 instructions:   60000000 cycles:   42996485 heartbeat IPC: 0.33266 cumulative IPC: 0.34647 (Simulation time: 0 hr 6 min 43 sec) 
Heartbeat CPU  3 instructions:   63000001 cycles:   44357152 heartbeat IPC: 0.14835 cumulative IPC: 0.24102 (Simulation time: 0 hr 6 min 47 sec) 
Heartbeat CPU  1 instructions:   59000003 cycles:   45175537 heartbeat IPC: 0.40507 cumulative IPC: 0.36687 (Simulation time: 0 hr 6 min 49 sec) 
Heartbeat CPU  2 instructions:   61000000 cycles:   45517364 heartbeat IPC: 0.39669 cumulative IPC: 0.35156 (Simulation time: 0 hr 6 min 50 sec) 
Heartbeat CPU  0 instructions:   63000002 cycles:   45521782 heartbeat IPC: 0.36009 cumulative IPC: 0.33223 (Simulation time: 0 hr 6 min 50 sec) 
Heartbeat CPU  1 instructions:   60000000 cycles:   47676452 heartbeat IPC: 0.39985 cumulative IPC: 0.36992 (Simulation time: 0 hr 6 min 57 sec) 
Heartbeat CPU  2 instructions:   62000001 cycles:   48459725 heartbeat IPC: 0.33986 cumulative IPC: 0.35033 (Simulation time: 0 hr 6 min 59 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:   48573553 heartbeat IPC: 0.32768 cumulative IPC: 0.33173 (Simulation time: 0 hr 6 min 59 sec) 
Heartbeat CPU  3 instructions:   64000000 cycles:   48874179 heartbeat IPC: 0.22138 cumulative IPC: 0.23788 (Simulation time: 0 hr 7 min 0 sec) 
Heartbeat CPU  1 instructions:   61000002 cycles:   50475877 heartbeat IPC: 0.35722 cumulative IPC: 0.36873 (Simulation time: 0 hr 7 min 5 sec) 
Heartbeat CPU  2 instructions:   63000000 cycles:   51071988 heartbeat IPC: 0.38281 cumulative IPC: 0.35311 (Simulation time: 0 hr 7 min 6 sec) 
Heartbeat CPU  0 instructions:   65000000 cycles:   51307918 heartbeat IPC: 0.36572 cumulative IPC: 0.33476 (Simulation time: 0 hr 7 min 7 sec) 
Heartbeat CPU  3 instructions:   65000002 cycles:   52136707 heartbeat IPC: 0.30651 cumulative IPC: 0.24499 (Simulation time: 0 hr 7 min 9 sec) 
Heartbeat CPU  1 instructions:   62000001 cycles:   53760379 heartbeat IPC: 0.30446 cumulative IPC: 0.36235 (Simulation time: 0 hr 7 min 14 sec) 
Heartbeat CPU  2 instructions:   64000000 cycles:   53952736 heartbeat IPC: 0.34713 cumulative IPC: 0.35260 (Simulation time: 0 hr 7 min 14 sec) 
Heartbeat CPU  0 instructions:   66000000 cycles:   54664643 heartbeat IPC: 0.29791 cumulative IPC: 0.33113 (Simulation time: 0 hr 7 min 16 sec) 
Heartbeat CPU  3 instructions:   66000000 cycles:   55274959 heartbeat IPC: 0.31865 cumulative IPC: 0.25166 (Simulation time: 0 hr 7 min 18 sec) 
Heartbeat CPU  2 instructions:   65000003 cycles:   57047548 heartbeat IPC: 0.32312 cumulative IPC: 0.35009 (Simulation time: 0 hr 7 min 23 sec) 
Heartbeat CPU  1 instructions:   63000000 cycles:   57464297 heartbeat IPC: 0.26998 cumulative IPC: 0.35306 (Simulation time: 0 hr 7 min 24 sec) 
Heartbeat CPU  0 instructions:   67000002 cycles:   57703159 heartbeat IPC: 0.32911 cumulative IPC: 0.33096 (Simulation time: 0 hr 7 min 25 sec) 
Heartbeat CPU  3 instructions:   67000001 cycles:   59043704 heartbeat IPC: 0.26534 cumulative IPC: 0.25301 (Simulation time: 0 hr 7 min 29 sec) 
Heartbeat CPU  2 instructions:   66000001 cycles:   59620641 heartbeat IPC: 0.38864 cumulative IPC: 0.35264 (Simulation time: 0 hr 7 min 30 sec) 
Heartbeat CPU  1 instructions:   64000000 cycles:   60851934 heartbeat IPC: 0.29519 cumulative IPC: 0.34819 (Simulation time: 0 hr 7 min 34 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:   60982675 heartbeat IPC: 0.30492 cumulative IPC: 0.32884 (Simulation time: 0 hr 7 min 34 sec) 
Heartbeat CPU  3 instructions:   68000000 cycles:   61741669 heartbeat IPC: 0.37065 cumulative IPC: 0.26073 (Simulation time: 0 hr 7 min 37 sec) 
Heartbeat CPU  2 instructions:   67000001 cycles:   62213119 heartbeat IPC: 0.38573 cumulative IPC: 0.35470 (Simulation time: 0 hr 7 min 38 sec) 
Heartbeat CPU  1 instructions:   65000001 cycles:   63415023 heartbeat IPC: 0.39015 cumulative IPC: 0.35070 (Simulation time: 0 hr 7 min 42 sec) 
Heartbeat CPU  0 instructions:   69000002 cycles:   63652391 heartbeat IPC: 0.37457 cumulative IPC: 0.33168 (Simulation time: 0 hr 7 min 43 sec) 
Heartbeat CPU  3 instructions:   69000001 cycles:   64117628 heartbeat IPC: 0.42088 cumulative IPC: 0.26948 (Simulation time: 0 hr 7 min 45 sec) 
Heartbeat CPU  2 instructions:   68000000 cycles:   64792548 heartbeat IPC: 0.38768 cumulative IPC: 0.35663 (Simulation time: 0 hr 7 min 47 sec) 
Heartbeat CPU  0 instructions:   70000001 cycles:   66053399 heartbeat IPC: 0.41649 cumulative IPC: 0.33617 (Simulation time: 0 hr 7 min 50 sec) 
Heartbeat CPU  1 instructions:   66000000 cycles:   66217426 heartbeat IPC: 0.35684 cumulative IPC: 0.35108 (Simulation time: 0 hr 7 min 51 sec) 
Heartbeat CPU  3 instructions:   70000003 cycles:   66718666 heartbeat IPC: 0.38446 cumulative IPC: 0.27597 (Simulation time: 0 hr 7 min 52 sec) 
Heartbeat CPU  2 instructions:   69000002 cycles:   68175253 heartbeat IPC: 0.29562 cumulative IPC: 0.35229 (Simulation time: 0 hr 7 min 57 sec) 
Heartbeat CPU  0 instructions:   71000002 cycles:   68362660 heartbeat IPC: 0.43304 cumulative IPC: 0.34085 (Simulation time: 0 hr 7 min 58 sec) 
Heartbeat CPU  1 instructions:   67000003 cycles:   68627504 heartbeat IPC: 0.41493 cumulative IPC: 0.35429 (Simulation time: 0 hr 7 min 59 sec) 
Heartbeat CPU  3 instructions:   71000001 cycles:   69563827 heartbeat IPC: 0.35147 cumulative IPC: 0.28036 (Simulation time: 0 hr 8 min 1 sec) 
Heartbeat CPU  2 instructions:   70000003 cycles:   70580918 heartbeat IPC: 0.41569 cumulative IPC: 0.35534 (Simulation time: 0 hr 8 min 4 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:   71096399 heartbeat IPC: 0.36580 cumulative IPC: 0.34221 (Simulation time: 0 hr 8 min 6 sec) 
Heartbeat CPU  1 instructions:   68000000 cycles:   71401402 heartbeat IPC: 0.36050 cumulative IPC: 0.35463 (Simulation time: 0 hr 8 min 7 sec) 
Heartbeat CPU  3 instructions:   72000000 cycles:   72342828 heartbeat IPC: 0.35984 cumulative IPC: 0.28464 (Simulation time: 0 hr 8 min 10 sec) 
Heartbeat CPU  2 instructions:   71000003 cycles:   72980752 heartbeat IPC: 0.41670 cumulative IPC: 0.35815 (Simulation time: 0 hr 8 min 12 sec) 
Heartbeat CPU  0 instructions:   73000000 cycles:   74111202 heartbeat IPC: 0.33170 cumulative IPC: 0.34161 (Simulation time: 0 hr 8 min 15 sec) 
Heartbeat CPU  1 instructions:   69000001 cycles:   74358286 heartbeat IPC: 0.33819 cumulative IPC: 0.35372 (Simulation time: 0 hr 8 min 16 sec) 
Heartbeat CPU  2 instructions:   72000000 cycles:   75238275 heartbeat IPC: 0.44296 cumulative IPC: 0.36166 (Simulation time: 0 hr 8 min 18 sec) 
Heartbeat CPU  3 instructions:   73000002 cycles:   75517527 heartbeat IPC: 0.31499 cumulative IPC: 0.28639 (Simulation time: 0 hr 8 min 19 sec) 
Heartbeat CPU  0 instructions:   74000002 cycles:   76699214 heartbeat IPC: 0.38640 cumulative IPC: 0.34368 (Simulation time: 0 hr 8 min 23 sec) 
Heartbeat CPU  1 instructions:   70000003 cycles:   76978596 heartbeat IPC: 0.38164 cumulative IPC: 0.35502 (Simulation time: 0 hr 8 min 24 sec) 
Heartbeat CPU  3 instructions:   74000003 cycles:   78263469 heartbeat IPC: 0.36417 cumulative IPC: 0.29010 (Simulation time: 0 hr 8 min 28 sec) 
Heartbeat CPU  2 instructions:   73000000 cycles:   78304556 heartbeat IPC: 0.32613 cumulative IPC: 0.35977 (Simulation time: 0 hr 8 min 28 sec) 
Heartbeat CPU  0 instructions:   75000002 cycles:   79144002 heartbeat IPC: 0.40903 cumulative IPC: 0.34641 (Simulation time: 0 hr 8 min 30 sec) 
Heartbeat CPU  1 instructions:   71000002 cycles:   80064246 heartbeat IPC: 0.32408 cumulative IPC: 0.35341 (Simulation time: 0 hr 8 min 33 sec) 
Heartbeat CPU  2 instructions:   74000003 cycles:   80845117 heartbeat IPC: 0.39362 cumulative IPC: 0.36120 (Simulation time: 0 hr 8 min 36 sec) 
Heartbeat CPU  0 instructions:   76000000 cycles:   81277409 heartbeat IPC: 0.46873 cumulative IPC: 0.35072 (Simulation time: 0 hr 8 min 37 sec) 
Heartbeat CPU  3 instructions:   75000002 cycles:   82021340 heartbeat IPC: 0.26611 cumulative IPC: 0.28863 (Simulation time: 0 hr 8 min 39 sec) 
Heartbeat CPU  1 instructions:   72000000 cycles:   82803726 heartbeat IPC: 0.36503 cumulative IPC: 0.35392 (Simulation time: 0 hr 8 min 41 sec) 
Heartbeat CPU  2 instructions:   75000002 cycles:   83340884 heartbeat IPC: 0.40068 cumulative IPC: 0.36277 (Simulation time: 0 hr 8 min 43 sec) 
Heartbeat CPU  0 instructions:   77000001 cycles:   84275230 heartbeat IPC: 0.33358 cumulative IPC: 0.34991 (Simulation time: 0 hr 8 min 46 sec) 
Heartbeat CPU  3 instructions:   76000000 cycles:   84343602 heartbeat IPC: 0.43061 cumulative IPC: 0.29381 (Simulation time: 0 hr 8 min 46 sec) 
Heartbeat CPU  1 instructions:   73000003 cycles:   85248684 heartbeat IPC: 0.40901 cumulative IPC: 0.35601 (Simulation time: 0 hr 8 min 49 sec) 
Heartbeat CPU  2 instructions:   76000000 cycles:   85255378 heartbeat IPC: 0.52233 cumulative IPC: 0.36750 (Simulation time: 0 hr 8 min 49 sec) 
Heartbeat CPU  0 instructions:   78000001 cycles:   87025561 heartbeat IPC: 0.36359 cumulative IPC: 0.35048 (Simulation time: 0 hr 8 min 55 sec) 
Heartbeat CPU  3 instructions:   77000002 cycles:   87254222 heartbeat IPC: 0.34357 cumulative IPC: 0.29598 (Simulation time: 0 hr 8 min 56 sec) 
Heartbeat CPU  2 instructions:   77000000 cycles:   87671345 heartbeat IPC: 0.41391 cumulative IPC: 0.36917 (Simulation time: 0 hr 8 min 57 sec) 
Heartbeat CPU  1 instructions:   74000003 cycles:   87708133 heartbeat IPC: 0.40660 cumulative IPC: 0.35786 (Simulation time: 0 hr 8 min 57 sec) 
Heartbeat CPU  0 instructions:   79000000 cycles:   89769312 heartbeat IPC: 0.36446 cumulative IPC: 0.35103 (Simulation time: 0 hr 9 min 3 sec) 
Heartbeat CPU  3 instructions:   78000003 cycles:   89813806 heartbeat IPC: 0.39069 cumulative IPC: 0.29949 (Simulation time: 0 hr 9 min 3 sec) 
Heartbeat CPU  1 instructions:   75000002 cycles:   90651336 heartbeat IPC: 0.33977 cumulative IPC: 0.35710 (Simulation time: 0 hr 9 min 6 sec) 
Heartbeat CPU  2 instructions:   78000001 cycles:   91051762 heartbeat IPC: 0.29582 cumulative IPC: 0.36565 (Simulation time: 0 hr 9 min 7 sec) 
