*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Mar 31 2025 20:14:32
*************************************************
parsing config file: /data3/config/bingo.ini

trace_0 /data3/NUTCH/traces/nutch_phase3_core0.trace.xz
Heartbeat CPU  1 instructions:   39000000 cycles:   18938907 heartbeat IPC: 2.13421 cumulative IPC: 2.05925 (Simulation time: 0 hr 3 min 44 sec) 
Heartbeat CPU  0 instructions:   38000003 cycles:   19150073 heartbeat IPC: 1.93014 cumulative IPC: 1.98433 (Simulation time: 0 hr 3 min 46 sec) 
Heartbeat CPU  2 instructions:   37000003 cycles:   19362093 heartbeat IPC: 1.72263 cumulative IPC: 1.91095 (Simulation time: 0 hr 3 min 48 sec) 
Heartbeat CPU  1 instructions:   40000000 cycles:   19362858 heartbeat IPC: 2.35876 cumulative IPC: 2.06581 (Simulation time: 0 hr 3 min 48 sec) 
Heartbeat CPU  3 instructions:   37000003 cycles:   19565924 heartbeat IPC: 1.14845 cumulative IPC: 1.89104 (Simulation time: 0 hr 3 min 50 sec) 
Heartbeat CPU  0 instructions:   39000003 cycles:   19629810 heartbeat IPC: 2.08448 cumulative IPC: 1.98677 (Simulation time: 0 hr 3 min 51 sec) 
Heartbeat CPU  1 instructions:   41000000 cycles:   19788614 heartbeat IPC: 2.34876 cumulative IPC: 2.07190 (Simulation time: 0 hr 3 min 53 sec) 
Heartbeat CPU  2 instructions:   38000000 cycles:   19898775 heartbeat IPC: 1.86330 cumulative IPC: 1.90967 (Simulation time: 0 hr 3 min 54 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   20114068 heartbeat IPC: 2.06501 cumulative IPC: 1.98866 (Simulation time: 0 hr 3 min 57 sec) 
Heartbeat CPU  3 instructions:   38000002 cycles:   20148053 heartbeat IPC: 1.71783 cumulative IPC: 1.88604 (Simulation time: 0 hr 3 min 58 sec) 
Heartbeat CPU  1 instructions:   42000002 cycles:   20182872 heartbeat IPC: 2.53642 cumulative IPC: 2.08097 (Simulation time: 0 hr 3 min 58 sec) 
Heartbeat CPU  2 instructions:   39000001 cycles:   20337844 heartbeat IPC: 2.27755 cumulative IPC: 1.91761 (Simulation time: 0 hr 4 min 0 sec) 
Heartbeat CPU  1 instructions:   43000003 cycles:   20568715 heartbeat IPC: 2.59173 cumulative IPC: 2.09055 (Simulation time: 0 hr 4 min 3 sec) 
Heartbeat CPU  3 instructions:   39000001 cycles:   20806706 heartbeat IPC: 1.51825 cumulative IPC: 1.87440 (Simulation time: 0 hr 4 min 5 sec) 
Heartbeat CPU  0 instructions:   41000001 cycles:   20811427 heartbeat IPC: 1.43398 cumulative IPC: 1.97007 (Simulation time: 0 hr 4 min 5 sec) 
Heartbeat CPU  2 instructions:   40000000 cycles:   20821091 heartbeat IPC: 2.06933 cumulative IPC: 1.92113 (Simulation time: 0 hr 4 min 6 sec) 
Heartbeat CPU  1 instructions:   44000000 cycles:   20963052 heartbeat IPC: 2.53589 cumulative IPC: 2.09893 (Simulation time: 0 hr 4 min 7 sec) 
Heartbeat CPU  2 instructions:   41000000 cycles:   21253856 heartbeat IPC: 2.31072 cumulative IPC: 1.92906 (Simulation time: 0 hr 4 min 11 sec) 
Heartbeat CPU  0 instructions:   42000000 cycles:   21303047 heartbeat IPC: 2.03409 cumulative IPC: 1.97155 (Simulation time: 0 hr 4 min 12 sec) 
Heartbeat CPU  1 instructions:   45000003 cycles:   21342834 heartbeat IPC: 2.63310 cumulative IPC: 2.10844 (Simulation time: 0 hr 4 min 12 sec) 
Heartbeat CPU  3 instructions:   40000000 cycles:   21407911 heartbeat IPC: 1.66332 cumulative IPC: 1.86847 (Simulation time: 0 hr 4 min 13 sec) 
Heartbeat CPU  2 instructions:   42000001 cycles:   21685886 heartbeat IPC: 2.31466 cumulative IPC: 1.93674 (Simulation time: 0 hr 4 min 17 sec) 
Heartbeat CPU  1 instructions:   46000002 cycles:   21714378 heartbeat IPC: 2.69147 cumulative IPC: 2.11841 (Simulation time: 0 hr 4 min 17 sec) 
Heartbeat CPU  0 instructions:   43000000 cycles:   21851011 heartbeat IPC: 1.82494 cumulative IPC: 1.96787 (Simulation time: 0 hr 4 min 19 sec) 
Heartbeat CPU  3 instructions:   41000003 cycles:   21934887 heartbeat IPC: 1.89763 cumulative IPC: 1.86917 (Simulation time: 0 hr 4 min 20 sec) 
Heartbeat CPU  1 instructions:   47000003 cycles:   22106805 heartbeat IPC: 2.54825 cumulative IPC: 2.12604 (Simulation time: 0 hr 4 min 22 sec) 
Heartbeat CPU  2 instructions:   43000000 cycles:   22143004 heartbeat IPC: 2.18762 cumulative IPC: 1.94192 (Simulation time: 0 hr 4 min 23 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   22356307 heartbeat IPC: 1.97904 cumulative IPC: 1.96812 (Simulation time: 0 hr 4 min 26 sec) 
Heartbeat CPU  3 instructions:   42000003 cycles:   22474712 heartbeat IPC: 1.85245 cumulative IPC: 1.86877 (Simulation time: 0 hr 4 min 27 sec) 
Heartbeat CPU  1 instructions:   48000000 cycles:   22494648 heartbeat IPC: 2.57836 cumulative IPC: 2.13384 (Simulation time: 0 hr 4 min 28 sec) 
Heartbeat CPU  2 instructions:   44000000 cycles:   22664352 heartbeat IPC: 1.91810 cumulative IPC: 1.94137 (Simulation time: 0 hr 4 min 29 sec) 
Heartbeat CPU  0 instructions:   45000001 cycles:   22843548 heartbeat IPC: 2.05237 cumulative IPC: 1.96992 (Simulation time: 0 hr 4 min 31 sec) 
Heartbeat CPU  1 instructions:   49000000 cycles:   22971000 heartbeat IPC: 2.09929 cumulative IPC: 2.13312 (Simulation time: 0 hr 4 min 33 sec) 
Heartbeat CPU  3 instructions:   43000000 cycles:   23096604 heartbeat IPC: 1.60799 cumulative IPC: 1.86175 (Simulation time: 0 hr 4 min 34 sec) 
Heartbeat CPU  2 instructions:   45000003 cycles:   23170700 heartbeat IPC: 1.97493 cumulative IPC: 1.94211 (Simulation time: 0 hr 4 min 35 sec) 
Heartbeat CPU  0 instructions:   46000002 cycles:   23327378 heartbeat IPC: 2.06684 cumulative IPC: 1.97193 (Simulation time: 0 hr 4 min 37 sec) 
Heartbeat CPU  1 instructions:   50000001 cycles:   23396826 heartbeat IPC: 2.34838 cumulative IPC: 2.13704 (Simulation time: 0 hr 4 min 38 sec) 
Heartbeat CPU  2 instructions:   46000001 cycles:   23677924 heartbeat IPC: 1.97151 cumulative IPC: 1.94274 (Simulation time: 0 hr 4 min 41 sec) 
Heartbeat CPU  3 instructions:   44000000 cycles:   23728834 heartbeat IPC: 1.58170 cumulative IPC: 1.85428 (Simulation time: 0 hr 4 min 42 sec) 
Heartbeat CPU  1 instructions:   51000003 cycles:   23811651 heartbeat IPC: 2.41066 cumulative IPC: 0.04200 (Simulation time: 0 hr 4 min 43 sec) 
Heartbeat CPU  0 instructions:   47000000 cycles:   23872694 heartbeat IPC: 1.83380 cumulative IPC: 1.96878 (Simulation time: 0 hr 4 min 44 sec) 
Heartbeat CPU  2 instructions:   47000003 cycles:   24077419 heartbeat IPC: 2.50317 cumulative IPC: 1.95204 (Simulation time: 0 hr 4 min 46 sec) 
Heartbeat CPU  3 instructions:   45000002 cycles:   24188734 heartbeat IPC: 2.17439 cumulative IPC: 1.86037 (Simulation time: 0 hr 4 min 48 sec) 
Heartbeat CPU  1 instructions:   52000000 cycles:   24226684 heartbeat IPC: 2.40944 cumulative IPC: 0.08255 (Simulation time: 0 hr 4 min 49 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   24412700 heartbeat IPC: 1.85183 cumulative IPC: 1.96619 (Simulation time: 0 hr 4 min 51 sec) 
Heartbeat CPU  2 instructions:   48000000 cycles:   24493689 heartbeat IPC: 2.40228 cumulative IPC: 1.95969 (Simulation time: 0 hr 4 min 52 sec) 
Heartbeat CPU  1 instructions:   53000002 cycles:   24665008 heartbeat IPC: 2.28142 cumulative IPC: 0.12163 (Simulation time: 0 hr 4 min 54 sec) 
Heartbeat CPU  3 instructions:   46000000 cycles:   24739037 heartbeat IPC: 1.81718 cumulative IPC: 1.85941 (Simulation time: 0 hr 4 min 55 sec) 
Heartbeat CPU  2 instructions:   49000003 cycles:   24898594 heartbeat IPC: 2.46972 cumulative IPC: 1.96798 (Simulation time: 0 hr 4 min 57 sec) 
Heartbeat CPU  0 instructions:   49000002 cycles:   24914441 heartbeat IPC: 1.99306 cumulative IPC: 1.96673 (Simulation time: 0 hr 4 min 57 sec) 
Heartbeat CPU  1 instructions:   54000001 cycles:   25100225 heartbeat IPC: 2.29770 cumulative IPC: 0.15936 (Simulation time: 0 hr 5 min 0 sec) 
Heartbeat CPU  3 instructions:   47000001 cycles:   25167354 heartbeat IPC: 2.33472 cumulative IPC: 1.86750 (Simulation time: 0 hr 5 min 1 sec) 
Heartbeat CPU  2 instructions:   50000002 cycles:   25286861 heartbeat IPC: 2.57554 cumulative IPC: 1.97731 (Simulation time: 0 hr 5 min 2 sec) 
Heartbeat CPU  0 instructions:   50000002 cycles:   25399943 heartbeat IPC: 2.05972 cumulative IPC: 1.96851 (Simulation time: 0 hr 5 min 4 sec) 
Heartbeat CPU  1 instructions:   55000003 cycles:   25545168 heartbeat IPC: 2.24748 cumulative IPC: 0.19573 (Simulation time: 0 hr 5 min 6 sec) 
Heartbeat CPU  2 instructions:   51000000 cycles:   25679459 heartbeat IPC: 2.54713 cumulative IPC: 0.03894 (Simulation time: 0 hr 5 min 7 sec) 
Heartbeat CPU  3 instructions:   48000000 cycles:   25775015 heartbeat IPC: 1.64565 cumulative IPC: 1.86227 (Simulation time: 0 hr 5 min 8 sec) 
Heartbeat CPU  0 instructions:   51000001 cycles:   25868688 heartbeat IPC: 2.13335 cumulative IPC: 0.03866 (Simulation time: 0 hr 5 min 10 sec) 
Heartbeat CPU  2 instructions:   52000000 cycles:   26060682 heartbeat IPC: 2.62314 cumulative IPC: 0.07674 (Simulation time: 0 hr 5 min 12 sec) 
Heartbeat CPU  1 instructions:   56000000 cycles:   26120410 heartbeat IPC: 1.73839 cumulative IPC: 0.22971 (Simulation time: 0 hr 5 min 13 sec) 
Heartbeat CPU  3 instructions:   49000002 cycles:   26207245 heartbeat IPC: 2.31359 cumulative IPC: 1.86971 (Simulation time: 0 hr 5 min 14 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   26347998 heartbeat IPC: 2.08633 cumulative IPC: 0.07591 (Simulation time: 0 hr 5 min 16 sec) 
Heartbeat CPU  2 instructions:   53000001 cycles:   26441445 heartbeat IPC: 2.62631 cumulative IPC: 0.11346 (Simulation time: 0 hr 5 min 17 sec) 
Heartbeat CPU  3 instructions:   50000000 cycles:   26619885 heartbeat IPC: 2.42342 cumulative IPC: 1.87830 (Simulation time: 0 hr 5 min 19 sec) 

Warmup complete CPU  0 instructions:   52281838 cycles:   26619886 (Simulation time: 0 hr 5 min 19 sec) 
Warmup complete CPU  1 instructions:   56782857 cycles:   26619886 (Simulation time: 0 hr 5 min 19 sec) 
Warmup complete CPU  2 instructions:   53455850 cycles:   26619885 (Simulation time: 0 hr 5 min 19 sec) 
Warmup complete CPU  3 instructions:   50000004 cycles:   26619886 (Simulation time: 0 hr 5 min 19 sec) 

Heartbeat CPU  1 instructions:   57000003 cycles:   27313801 heartbeat IPC: 0.83795 cumulative IPC: 0.31293 (Simulation time: 0 hr 5 min 21 sec) 
Heartbeat CPU  2 instructions:   54000001 cycles:   28236730 heartbeat IPC: 0.55701 cumulative IPC: 0.33655 (Simulation time: 0 hr 5 min 23 sec) 
Heartbeat CPU  3 instructions:   51000003 cycles:   29772355 heartbeat IPC: 0.31721 cumulative IPC: 0.31721 (Simulation time: 0 hr 5 min 27 sec) 
Heartbeat CPU  0 instructions:   53000003 cycles:   30372503 heartbeat IPC: 0.24848 cumulative IPC: 0.19138 (Simulation time: 0 hr 5 min 28 sec) 
Heartbeat CPU  1 instructions:   58000001 cycles:   30464756 heartbeat IPC: 0.31736 cumulative IPC: 0.31656 (Simulation time: 0 hr 5 min 28 sec) 
Heartbeat CPU  2 instructions:   55000003 cycles:   31241063 heartbeat IPC: 0.33285 cumulative IPC: 0.33415 (Simulation time: 0 hr 5 min 30 sec) 
Heartbeat CPU  1 instructions:   59000001 cycles:   32883039 heartbeat IPC: 0.41352 cumulative IPC: 0.35400 (Simulation time: 0 hr 5 min 35 sec) 
Heartbeat CPU  3 instructions:   52000000 cycles:   32978223 heartbeat IPC: 0.31193 cumulative IPC: 0.31455 (Simulation time: 0 hr 5 min 35 sec) 
Heartbeat CPU  2 instructions:   56000000 cycles:   34132670 heartbeat IPC: 0.34583 cumulative IPC: 0.33864 (Simulation time: 0 hr 5 min 38 sec) 
Heartbeat CPU  0 instructions:   54000000 cycles:   35280346 heartbeat IPC: 0.20375 cumulative IPC: 0.19839 (Simulation time: 0 hr 5 min 42 sec) 
Heartbeat CPU  1 instructions:   60000000 cycles:   35983107 heartbeat IPC: 0.32257 cumulative IPC: 0.34359 (Simulation time: 0 hr 5 min 43 sec) 
Heartbeat CPU  3 instructions:   53000001 cycles:   36049261 heartbeat IPC: 0.32562 cumulative IPC: 0.31815 (Simulation time: 0 hr 5 min 44 sec) 
Heartbeat CPU  2 instructions:   57000002 cycles:   36339976 heartbeat IPC: 0.45304 cumulative IPC: 0.36462 (Simulation time: 0 hr 5 min 44 sec) 
Heartbeat CPU  2 instructions:   58000001 cycles:   38639035 heartbeat IPC: 0.43496 cumulative IPC: 0.37808 (Simulation time: 0 hr 5 min 51 sec) 
Heartbeat CPU  1 instructions:   61000003 cycles:   39129169 heartbeat IPC: 0.31786 cumulative IPC: 0.33712 (Simulation time: 0 hr 5 min 52 sec) 
Heartbeat CPU  0 instructions:   55000001 cycles:   39437505 heartbeat IPC: 0.24055 cumulative IPC: 0.21206 (Simulation time: 0 hr 5 min 53 sec) 
Heartbeat CPU  3 instructions:   54000002 cycles:   39722433 heartbeat IPC: 0.27224 cumulative IPC: 0.30528 (Simulation time: 0 hr 5 min 54 sec) 
Heartbeat CPU  2 instructions:   59000000 cycles:   40981266 heartbeat IPC: 0.42694 cumulative IPC: 0.38605 (Simulation time: 0 hr 5 min 57 sec) 
Heartbeat CPU  1 instructions:   62000000 cycles:   42194107 heartbeat IPC: 0.32627 cumulative IPC: 0.33499 (Simulation time: 0 hr 6 min 1 sec) 
Heartbeat CPU  3 instructions:   55000001 cycles:   42903245 heartbeat IPC: 0.31438 cumulative IPC: 0.30706 (Simulation time: 0 hr 6 min 3 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   43263062 heartbeat IPC: 0.26140 cumulative IPC: 0.22340 (Simulation time: 0 hr 6 min 3 sec) 
Heartbeat CPU  2 instructions:   60000000 cycles:   44128405 heartbeat IPC: 0.31775 cumulative IPC: 0.37377 (Simulation time: 0 hr 6 min 6 sec) 
Heartbeat CPU  0 instructions:   57000002 cycles:   45306422 heartbeat IPC: 0.48939 cumulative IPC: 0.25249 (Simulation time: 0 hr 6 min 9 sec) 
Heartbeat CPU  1 instructions:   63000002 cycles:   45630664 heartbeat IPC: 0.29099 cumulative IPC: 0.32703 (Simulation time: 0 hr 6 min 10 sec) 
Heartbeat CPU  3 instructions:   56000000 cycles:   46120802 heartbeat IPC: 0.31079 cumulative IPC: 0.30768 (Simulation time: 0 hr 6 min 11 sec) 
Heartbeat CPU  2 instructions:   61000000 cycles:   47114402 heartbeat IPC: 0.33490 cumulative IPC: 0.36811 (Simulation time: 0 hr 6 min 14 sec) 
Heartbeat CPU  0 instructions:   58000003 cycles:   47371603 heartbeat IPC: 0.48422 cumulative IPC: 0.27555 (Simulation time: 0 hr 6 min 15 sec) 
Heartbeat CPU  1 instructions:   64000000 cycles:   49033608 heartbeat IPC: 0.29386 cumulative IPC: 0.32200 (Simulation time: 0 hr 6 min 20 sec) 
Heartbeat CPU  3 instructions:   57000001 cycles:   49297385 heartbeat IPC: 0.31480 cumulative IPC: 0.30868 (Simulation time: 0 hr 6 min 21 sec) 
Heartbeat CPU  0 instructions:   59000000 cycles:   49556693 heartbeat IPC: 0.45765 cumulative IPC: 0.29290 (Simulation time: 0 hr 6 min 22 sec) 
Heartbeat CPU  2 instructions:   62000003 cycles:   49564061 heartbeat IPC: 0.40822 cumulative IPC: 0.37239 (Simulation time: 0 hr 6 min 22 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   51756497 heartbeat IPC: 0.45459 cumulative IPC: 0.30705 (Simulation time: 0 hr 6 min 29 sec) 
Heartbeat CPU  2 instructions:   63000002 cycles:   51853057 heartbeat IPC: 0.43687 cumulative IPC: 0.37824 (Simulation time: 0 hr 6 min 30 sec) 
Heartbeat CPU  3 instructions:   58000001 cycles:   52119856 heartbeat IPC: 0.35430 cumulative IPC: 0.31373 (Simulation time: 0 hr 6 min 30 sec) 
Heartbeat CPU  1 instructions:   65000003 cycles:   52124999 heartbeat IPC: 0.32348 cumulative IPC: 0.32218 (Simulation time: 0 hr 6 min 31 sec) 
Heartbeat CPU  0 instructions:   61000001 cycles:   54280199 heartbeat IPC: 0.39624 cumulative IPC: 0.31519 (Simulation time: 0 hr 6 min 37 sec) 
Heartbeat CPU  2 instructions:   64000000 cycles:   54810494 heartbeat IPC: 0.33813 cumulative IPC: 0.37403 (Simulation time: 0 hr 6 min 38 sec) 
Heartbeat CPU  1 instructions:   66000002 cycles:   54930432 heartbeat IPC: 0.35645 cumulative IPC: 0.32557 (Simulation time: 0 hr 6 min 39 sec) 
Heartbeat CPU  3 instructions:   59000000 cycles:   55065449 heartbeat IPC: 0.33949 cumulative IPC: 0.31639 (Simulation time: 0 hr 6 min 39 sec) 
Heartbeat CPU  0 instructions:   62000000 cycles:   57822259 heartbeat IPC: 0.28232 cumulative IPC: 0.31146 (Simulation time: 0 hr 6 min 46 sec) 
Heartbeat CPU  1 instructions:   67000000 cycles:   58028471 heartbeat IPC: 0.32278 cumulative IPC: 0.32530 (Simulation time: 0 hr 6 min 47 sec) 
Heartbeat CPU  2 instructions:   65000002 cycles:   58144109 heartbeat IPC: 0.29998 cumulative IPC: 0.36620 (Simulation time: 0 hr 6 min 47 sec) 
Heartbeat CPU  3 instructions:   60000000 cycles:   58341683 heartbeat IPC: 0.30523 cumulative IPC: 0.31524 (Simulation time: 0 hr 6 min 47 sec) 
Heartbeat CPU  1 instructions:   68000000 cycles:   60611380 heartbeat IPC: 0.38716 cumulative IPC: 0.33000 (Simulation time: 0 hr 6 min 54 sec) 
Heartbeat CPU  2 instructions:   66000003 cycles:   60628099 heartbeat IPC: 0.40258 cumulative IPC: 0.36886 (Simulation time: 0 hr 6 min 54 sec) 
Heartbeat CPU  0 instructions:   63000003 cycles:   61520949 heartbeat IPC: 0.27037 cumulative IPC: 0.30710 (Simulation time: 0 hr 6 min 57 sec) 
Heartbeat CPU  3 instructions:   61000003 cycles:   61575234 heartbeat IPC: 0.30926 cumulative IPC: 0.31469 (Simulation time: 0 hr 6 min 57 sec) 
Heartbeat CPU  2 instructions:   67000003 cycles:   62980396 heartbeat IPC: 0.42512 cumulative IPC: 0.37250 (Simulation time: 0 hr 7 min 1 sec) 
Heartbeat CPU  1 instructions:   69000003 cycles:   63202652 heartbeat IPC: 0.38591 cumulative IPC: 0.33396 (Simulation time: 0 hr 7 min 1 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:   65126272 heartbeat IPC: 0.27737 cumulative IPC: 0.30432 (Simulation time: 0 hr 7 min 7 sec) 
Heartbeat CPU  3 instructions:   62000003 cycles:   65182076 heartbeat IPC: 0.27725 cumulative IPC: 0.31119 (Simulation time: 0 hr 7 min 7 sec) 
Heartbeat CPU  2 instructions:   68000000 cycles:   65248148 heartbeat IPC: 0.44096 cumulative IPC: 0.37652 (Simulation time: 0 hr 7 min 7 sec) 
Heartbeat CPU  1 instructions:   70000002 cycles:   65859005 heartbeat IPC: 0.37646 cumulative IPC: 0.33684 (Simulation time: 0 hr 7 min 9 sec) 
Heartbeat CPU  2 instructions:   69000000 cycles:   67209743 heartbeat IPC: 0.50979 cumulative IPC: 0.38296 (Simulation time: 0 hr 7 min 13 sec) 
Heartbeat CPU  3 instructions:   63000002 cycles:   68394651 heartbeat IPC: 0.31128 cumulative IPC: 0.31119 (Simulation time: 0 hr 7 min 17 sec) 
Heartbeat CPU  1 instructions:   71000003 cycles:   68487840 heartbeat IPC: 0.38040 cumulative IPC: 0.33957 (Simulation time: 0 hr 7 min 17 sec) 
Heartbeat CPU  0 instructions:   65000000 cycles:   68599897 heartbeat IPC: 0.28788 cumulative IPC: 0.30296 (Simulation time: 0 hr 7 min 17 sec) 
Heartbeat CPU  2 instructions:   70000002 cycles:   69071716 heartbeat IPC: 0.53707 cumulative IPC: 0.38972 (Simulation time: 0 hr 7 min 19 sec) 
Heartbeat CPU  2 instructions:   71000003 cycles:   71046441 heartbeat IPC: 0.50640 cumulative IPC: 0.39490 (Simulation time: 0 hr 7 min 24 sec) 
Heartbeat CPU  1 instructions:   72000000 cycles:   71718308 heartbeat IPC: 0.30955 cumulative IPC: 0.33742 (Simulation time: 0 hr 7 min 26 sec) 
Heartbeat CPU  3 instructions:   64000000 cycles:   71862452 heartbeat IPC: 0.28837 cumulative IPC: 0.30944 (Simulation time: 0 hr 7 min 26 sec) 
Heartbeat CPU  0 instructions:   66000000 cycles:   72085072 heartbeat IPC: 0.28693 cumulative IPC: 0.30173 (Simulation time: 0 hr 7 min 27 sec) 
Heartbeat CPU  2 instructions:   72000000 cycles:   74283099 heartbeat IPC: 0.30896 cumulative IPC: 0.38907 (Simulation time: 0 hr 7 min 33 sec) 
Heartbeat CPU  0 instructions:   67000000 cycles:   74826145 heartbeat IPC: 0.36482 cumulative IPC: 0.30532 (Simulation time: 0 hr 7 min 34 sec) 
Heartbeat CPU  1 instructions:   73000003 cycles:   74966365 heartbeat IPC: 0.30788 cumulative IPC: 0.33544 (Simulation time: 0 hr 7 min 34 sec) 
Heartbeat CPU  3 instructions:   65000001 cycles:   75965430 heartbeat IPC: 0.24373 cumulative IPC: 0.30398 (Simulation time: 0 hr 7 min 37 sec) 
Heartbeat CPU  2 instructions:   73000003 cycles:   77742635 heartbeat IPC: 0.28906 cumulative IPC: 0.38230 (Simulation time: 0 hr 7 min 41 sec) 
Heartbeat CPU  1 instructions:   74000003 cycles:   78729760 heartbeat IPC: 0.26572 cumulative IPC: 0.33040 (Simulation time: 0 hr 7 min 44 sec) 
Heartbeat CPU  3 instructions:   66000002 cycles:   78908339 heartbeat IPC: 0.33980 cumulative IPC: 0.30599 (Simulation time: 0 hr 7 min 44 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:   79053878 heartbeat IPC: 0.23653 cumulative IPC: 0.29977 (Simulation time: 0 hr 7 min 44 sec) 
Heartbeat CPU  2 instructions:   74000003 cycles:   80002449 heartbeat IPC: 0.44251 cumulative IPC: 0.38485 (Simulation time: 0 hr 7 min 47 sec) 
Heartbeat CPU  3 instructions:   67000002 cycles:   81349707 heartbeat IPC: 0.40961 cumulative IPC: 0.31062 (Simulation time: 0 hr 7 min 51 sec) 
Heartbeat CPU  1 instructions:   75000001 cycles:   81935110 heartbeat IPC: 0.31198 cumulative IPC: 0.32933 (Simulation time: 0 hr 7 min 53 sec) 
Heartbeat CPU  2 instructions:   75000002 cycles:   82312143 heartbeat IPC: 0.43296 cumulative IPC: 0.38684 (Simulation time: 0 hr 7 min 54 sec) 
Heartbeat CPU  0 instructions:   69000001 cycles:   82509759 heartbeat IPC: 0.28936 cumulative IPC: 0.29913 (Simulation time: 0 hr 7 min 55 sec) 
Heartbeat CPU  1 instructions:   76000000 cycles:   83338364 heartbeat IPC: 0.71263 cumulative IPC: 0.33882 (Simulation time: 0 hr 7 min 59 sec) 
Heartbeat CPU  3 instructions:   68000000 cycles:   83633457 heartbeat IPC: 0.43788 cumulative IPC: 0.31571 (Simulation time: 0 hr 8 min 0 sec) 
Heartbeat CPU  2 instructions:   76000000 cycles:   84135685 heartbeat IPC: 0.54838 cumulative IPC: 0.39196 (Simulation time: 0 hr 8 min 1 sec) 
Heartbeat CPU  0 instructions:   70000000 cycles:   85008133 heartbeat IPC: 0.40026 cumulative IPC: 0.30345 (Simulation time: 0 hr 8 min 4 sec) 
Heartbeat CPU  3 instructions:   69000001 cycles:   85842950 heartbeat IPC: 0.45259 cumulative IPC: 0.32082 (Simulation time: 0 hr 8 min 7 sec) 
Heartbeat CPU  2 instructions:   77000000 cycles:   86180904 heartbeat IPC: 0.48895 cumulative IPC: 0.39529 (Simulation time: 0 hr 8 min 8 sec) 
Heartbeat CPU  1 instructions:   77000000 cycles:   86280796 heartbeat IPC: 0.33985 cumulative IPC: 0.33887 (Simulation time: 0 hr 8 min 8 sec) 
Heartbeat CPU  0 instructions:   71000001 cycles:   87888164 heartbeat IPC: 0.34722 cumulative IPC: 0.30551 (Simulation time: 0 hr 8 min 13 sec) 
Heartbeat CPU  3 instructions:   70000001 cycles:   88159594 heartbeat IPC: 0.43166 cumulative IPC: 0.32499 (Simulation time: 0 hr 8 min 14 sec) 
Heartbeat CPU  1 instructions:   78000000 cycles:   89273966 heartbeat IPC: 0.33409 cumulative IPC: 0.33864 (Simulation time: 0 hr 8 min 16 sec) 
Heartbeat CPU  2 instructions:   78000002 cycles:   90106482 heartbeat IPC: 0.25474 cumulative IPC: 0.38660 (Simulation time: 0 hr 8 min 18 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:   90865592 heartbeat IPC: 0.33586 cumulative IPC: 0.30692 (Simulation time: 0 hr 8 min 20 sec) 
Heartbeat CPU  3 instructions:   71000003 cycles:   92221527 heartbeat IPC: 0.24619 cumulative IPC: 0.32011 (Simulation time: 0 hr 8 min 24 sec) 
Heartbeat CPU  1 instructions:   79000003 cycles:   92240626 heartbeat IPC: 0.33708 cumulative IPC: 0.33857 (Simulation time: 0 hr 8 min 24 sec) 
Heartbeat CPU  2 instructions:   79000000 cycles:   93202655 heartbeat IPC: 0.32298 cumulative IPC: 0.38365 (Simulation time: 0 hr 8 min 26 sec) 
Heartbeat CPU  0 instructions:   73000003 cycles:   94056708 heartbeat IPC: 0.31337 cumulative IPC: 0.30722 (Simulation time: 0 hr 8 min 28 sec) 
Heartbeat CPU  2 instructions:   80000000 cycles:   94515623 heartbeat IPC: 0.76163 cumulative IPC: 0.39095 (Simulation time: 0 hr 8 min 30 sec) 
Heartbeat CPU  1 instructions:   80000000 cycles:   95312915 heartbeat IPC: 0.32549 cumulative IPC: 0.33798 (Simulation time: 0 hr 8 min 32 sec) 
Heartbeat CPU  3 instructions:   72000000 cycles:   96010370 heartbeat IPC: 0.26393 cumulative IPC: 0.31705 (Simulation time: 0 hr 8 min 34 sec) 
Heartbeat CPU  0 instructions:   74000003 cycles:   97153884 heartbeat IPC: 0.32287 cumulative IPC: 0.30791 (Simulation time: 0 hr 8 min 37 sec) 
Heartbeat CPU  2 instructions:   81000003 cycles:   97155260 heartbeat IPC: 0.37884 cumulative IPC: 0.39050 (Simulation time: 0 hr 8 min 37 sec) 
Heartbeat CPU  1 instructions:   81000002 cycles:   98416618 heartbeat IPC: 0.32220 cumulative IPC: 0.33730 (Simulation time: 0 hr 8 min 41 sec) 
Heartbeat CPU  3 instructions:   73000003 cycles:   99227007 heartbeat IPC: 0.31088 cumulative IPC: 0.31677 (Simulation time: 0 hr 8 min 43 sec) 
Heartbeat CPU  2 instructions:   82000000 cycles:  100089165 heartbeat IPC: 0.34084 cumulative IPC: 0.38852 (Simulation time: 0 hr 8 min 46 sec) 
Heartbeat CPU  0 instructions:   75000003 cycles:  100175408 heartbeat IPC: 0.33096 cumulative IPC: 0.30886 (Simulation time: 0 hr 8 min 46 sec) 
