*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  2 2025 11:26:00
*************************************************
parsing config file: /data3/config/pythia_mod2.ini

trace_0 /data3/NUTCH/traces/nutch_phase0_core0.trace.xz
Heartbeat CPU  0 instructions:   43000000 cycles:   20672903 heartbeat IPC: 2.40006 cumulative IPC: 2.08002 (Simulation time: 0 hr 0 min 54 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   21081418 heartbeat IPC: 2.44789 cumulative IPC: 2.08715 (Simulation time: 0 hr 0 min 55 sec) 
Heartbeat CPU  0 instructions:   45000000 cycles:   21487720 heartbeat IPC: 2.46122 cumulative IPC: 2.09422 (Simulation time: 0 hr 0 min 57 sec) 
Heartbeat CPU  0 instructions:   46000001 cycles:   21977211 heartbeat IPC: 2.04294 cumulative IPC: 2.09308 (Simulation time: 0 hr 0 min 58 sec) 
Heartbeat CPU  0 instructions:   47000003 cycles:   22393013 heartbeat IPC: 2.40500 cumulative IPC: 2.09887 (Simulation time: 0 hr 0 min 59 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   22802512 heartbeat IPC: 2.44200 cumulative IPC: 2.10503 (Simulation time: 0 hr 1 min 0 sec) 
Heartbeat CPU  0 instructions:   49000001 cycles:   23210378 heartbeat IPC: 2.45179 cumulative IPC: 2.11112 (Simulation time: 0 hr 1 min 2 sec) 
Heartbeat CPU  0 instructions:   50000000 cycles:   23620145 heartbeat IPC: 2.44041 cumulative IPC: 2.11684 (Simulation time: 0 hr 1 min 3 sec) 

Warmup complete CPU  0 instructions:   50000004 cycles:   23620146 (Simulation time: 0 hr 1 min 3 sec) 

Heartbeat CPU  0 instructions:   51000001 cycles:   26741025 heartbeat IPC: 0.32042 cumulative IPC: 0.32042 (Simulation time: 0 hr 1 min 4 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   29513318 heartbeat IPC: 0.36071 cumulative IPC: 0.33938 (Simulation time: 0 hr 1 min 6 sec) 
Heartbeat CPU  0 instructions:   53000002 cycles:   33201430 heartbeat IPC: 0.27114 cumulative IPC: 0.31311 (Simulation time: 0 hr 1 min 8 sec) 
Heartbeat CPU  0 instructions:   54000000 cycles:   37179730 heartbeat IPC: 0.25136 cumulative IPC: 0.29499 (Simulation time: 0 hr 1 min 11 sec) 
Heartbeat CPU  0 instructions:   55000000 cycles:   41089500 heartbeat IPC: 0.25577 cumulative IPC: 0.28622 (Simulation time: 0 hr 1 min 13 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   45022250 heartbeat IPC: 0.25427 cumulative IPC: 0.28035 (Simulation time: 0 hr 1 min 15 sec) 
Heartbeat CPU  0 instructions:   57000002 cycles:   49377197 heartbeat IPC: 0.22962 cumulative IPC: 0.27177 (Simulation time: 0 hr 1 min 17 sec) 
Heartbeat CPU  0 instructions:   58000001 cycles:   52807197 heartbeat IPC: 0.29154 cumulative IPC: 0.27409 (Simulation time: 0 hr 1 min 20 sec) 
Heartbeat CPU  0 instructions:   59000001 cycles:   55190635 heartbeat IPC: 0.41956 cumulative IPC: 0.28508 (Simulation time: 0 hr 1 min 22 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   58244227 heartbeat IPC: 0.32748 cumulative IPC: 0.28882 (Simulation time: 0 hr 1 min 23 sec) 
Heartbeat CPU  0 instructions:   61000003 cycles:   61484969 heartbeat IPC: 0.30857 cumulative IPC: 0.29051 (Simulation time: 0 hr 1 min 25 sec) 
Heartbeat CPU  0 instructions:   62000001 cycles:   64795171 heartbeat IPC: 0.30210 cumulative IPC: 0.29144 (Simulation time: 0 hr 1 min 27 sec) 
Heartbeat CPU  0 instructions:   63000000 cycles:   68060908 heartbeat IPC: 0.30621 cumulative IPC: 0.29252 (Simulation time: 0 hr 1 min 28 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:   71313578 heartbeat IPC: 0.30744 cumulative IPC: 0.29354 (Simulation time: 0 hr 1 min 30 sec) 
Heartbeat CPU  0 instructions:   65000000 cycles:   74593393 heartbeat IPC: 0.30490 cumulative IPC: 0.29427 (Simulation time: 0 hr 1 min 32 sec) 
Heartbeat CPU  0 instructions:   66000000 cycles:   77308101 heartbeat IPC: 0.36836 cumulative IPC: 0.29802 (Simulation time: 0 hr 1 min 34 sec) 
Heartbeat CPU  0 instructions:   67000003 cycles:   80361103 heartbeat IPC: 0.32755 cumulative IPC: 0.29961 (Simulation time: 0 hr 1 min 35 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:   83552490 heartbeat IPC: 0.31334 cumulative IPC: 0.30034 (Simulation time: 0 hr 1 min 38 sec) 
Heartbeat CPU  0 instructions:   69000000 cycles:   86536278 heartbeat IPC: 0.33514 cumulative IPC: 0.30199 (Simulation time: 0 hr 1 min 40 sec) 
Heartbeat CPU  0 instructions:   70000001 cycles:   88496290 heartbeat IPC: 0.51020 cumulative IPC: 0.30828 (Simulation time: 0 hr 1 min 41 sec) 
Heartbeat CPU  0 instructions:   71000000 cycles:   91544188 heartbeat IPC: 0.32809 cumulative IPC: 0.30917 (Simulation time: 0 hr 1 min 43 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:   94930647 heartbeat IPC: 0.29529 cumulative IPC: 0.30851 (Simulation time: 0 hr 1 min 45 sec) 
Heartbeat CPU  0 instructions:   73000000 cycles:   97930001 heartbeat IPC: 0.33341 cumulative IPC: 0.30951 (Simulation time: 0 hr 1 min 47 sec) 
Heartbeat CPU  0 instructions:   74000000 cycles:  101378571 heartbeat IPC: 0.28998 cumulative IPC: 0.30865 (Simulation time: 0 hr 1 min 49 sec) 
Heartbeat CPU  0 instructions:   75000003 cycles:  104724545 heartbeat IPC: 0.29887 cumulative IPC: 0.30824 (Simulation time: 0 hr 1 min 50 sec) 
Heartbeat CPU  0 instructions:   76000000 cycles:  107782326 heartbeat IPC: 0.32703 cumulative IPC: 0.30893 (Simulation time: 0 hr 1 min 52 sec) 
Heartbeat CPU  0 instructions:   77000001 cycles:  110590428 heartbeat IPC: 0.35611 cumulative IPC: 0.31045 (Simulation time: 0 hr 1 min 54 sec) 
Heartbeat CPU  0 instructions:   78000000 cycles:  113980632 heartbeat IPC: 0.29497 cumulative IPC: 0.30987 (Simulation time: 0 hr 1 min 56 sec) 
Heartbeat CPU  0 instructions:   79000002 cycles:  116924311 heartbeat IPC: 0.33971 cumulative IPC: 0.31081 (Simulation time: 0 hr 1 min 58 sec) 
Heartbeat CPU  0 instructions:   80000000 cycles:  119903121 heartbeat IPC: 0.33570 cumulative IPC: 0.31158 (Simulation time: 0 hr 2 min 0 sec) 
Heartbeat CPU  0 instructions:   81000001 cycles:  122888115 heartbeat IPC: 0.33501 cumulative IPC: 0.31229 (Simulation time: 0 hr 2 min 2 sec) 
Heartbeat CPU  0 instructions:   82000001 cycles:  125130486 heartbeat IPC: 0.44596 cumulative IPC: 0.31524 (Simulation time: 0 hr 2 min 4 sec) 
Heartbeat CPU  0 instructions:   83000003 cycles:  126308205 heartbeat IPC: 0.84910 cumulative IPC: 0.32136 (Simulation time: 0 hr 2 min 5 sec) 
Heartbeat CPU  0 instructions:   84000000 cycles:  129507630 heartbeat IPC: 0.31256 cumulative IPC: 0.32110 (Simulation time: 0 hr 2 min 7 sec) 
Heartbeat CPU  0 instructions:   85000002 cycles:  132874932 heartbeat IPC: 0.29697 cumulative IPC: 0.32035 (Simulation time: 0 hr 2 min 9 sec) 
Heartbeat CPU  0 instructions:   86000001 cycles:  136224885 heartbeat IPC: 0.29851 cumulative IPC: 0.31970 (Simulation time: 0 hr 2 min 10 sec) 
Heartbeat CPU  0 instructions:   87000001 cycles:  139659838 heartbeat IPC: 0.29112 cumulative IPC: 0.31886 (Simulation time: 0 hr 2 min 12 sec) 
Heartbeat CPU  0 instructions:   88000000 cycles:  143040158 heartbeat IPC: 0.29583 cumulative IPC: 0.31820 (Simulation time: 0 hr 2 min 14 sec) 
Heartbeat CPU  0 instructions:   89000003 cycles:  145918587 heartbeat IPC: 0.34741 cumulative IPC: 0.31889 (Simulation time: 0 hr 2 min 16 sec) 
Heartbeat CPU  0 instructions:   90000003 cycles:  149032178 heartbeat IPC: 0.32117 cumulative IPC: 0.31895 (Simulation time: 0 hr 2 min 18 sec) 
Heartbeat CPU  0 instructions:   91000001 cycles:  152346402 heartbeat IPC: 0.30173 cumulative IPC: 0.31851 (Simulation time: 0 hr 2 min 20 sec) 
Heartbeat CPU  0 instructions:   92000000 cycles:  155213210 heartbeat IPC: 0.34882 cumulative IPC: 0.31917 (Simulation time: 0 hr 2 min 22 sec) 
Heartbeat CPU  0 instructions:   93000000 cycles:  158083410 heartbeat IPC: 0.34841 cumulative IPC: 0.31979 (Simulation time: 0 hr 2 min 24 sec) 
Heartbeat CPU  0 instructions:   94000001 cycles:  161249926 heartbeat IPC: 0.31580 cumulative IPC: 0.31970 (Simulation time: 0 hr 2 min 26 sec) 
Heartbeat CPU  0 instructions:   95000001 cycles:  164451552 heartbeat IPC: 0.31234 cumulative IPC: 0.31953 (Simulation time: 0 hr 2 min 28 sec) 
Heartbeat CPU  0 instructions:   96000000 cycles:  167305795 heartbeat IPC: 0.35036 cumulative IPC: 0.32014 (Simulation time: 0 hr 2 min 29 sec) 
Heartbeat CPU  0 instructions:   97000002 cycles:  170059900 heartbeat IPC: 0.36310 cumulative IPC: 0.32095 (Simulation time: 0 hr 2 min 31 sec) 
Heartbeat CPU  0 instructions:   98000000 cycles:  173580238 heartbeat IPC: 0.28406 cumulative IPC: 0.32009 (Simulation time: 0 hr 2 min 34 sec) 
Heartbeat CPU  0 instructions:   99000002 cycles:  177171331 heartbeat IPC: 0.27847 cumulative IPC: 0.31911 (Simulation time: 0 hr 2 min 36 sec) 
*** Reached end of trace for Core: 0 Repeating trace: /data3/NUTCH/traces/nutch_phase0_core0.trace.xz
Heartbeat CPU  0 instructions:  100000000 cycles:  179976050 heartbeat IPC: 0.35654 cumulative IPC: 0.31978 (Simulation time: 0 hr 2 min 37 sec) 
Heartbeat CPU  0 instructions:  101000002 cycles:  182660022 heartbeat IPC: 0.37258 cumulative IPC: 0.32067 (Simulation time: 0 hr 2 min 39 sec) 
Heartbeat CPU  0 instructions:  102000003 cycles:  187369576 heartbeat IPC: 0.21233 cumulative IPC: 0.31756 (Simulation time: 0 hr 2 min 41 sec) 
Heartbeat CPU  0 instructions:  103000001 cycles:  190809856 heartbeat IPC: 0.29067 cumulative IPC: 0.31701 (Simulation time: 0 hr 2 min 43 sec) 
Heartbeat CPU  0 instructions:  104000000 cycles:  193551785 heartbeat IPC: 0.36471 cumulative IPC: 0.31777 (Simulation time: 0 hr 2 min 45 sec) 
Heartbeat CPU  0 instructions:  105000000 cycles:  196584284 heartbeat IPC: 0.32976 cumulative IPC: 0.31798 (Simulation time: 0 hr 2 min 46 sec) 
Heartbeat CPU  0 instructions:  106000000 cycles:  198041892 heartbeat IPC: 0.68606 cumulative IPC: 0.32106 (Simulation time: 0 hr 2 min 48 sec) 
Heartbeat CPU  0 instructions:  107000000 cycles:  201323687 heartbeat IPC: 0.30471 cumulative IPC: 0.32076 (Simulation time: 0 hr 2 min 50 sec) 
Heartbeat CPU  0 instructions:  108000000 cycles:  204558337 heartbeat IPC: 0.30915 cumulative IPC: 0.32055 (Simulation time: 0 hr 2 min 51 sec) 
Heartbeat CPU  0 instructions:  109000000 cycles:  207801888 heartbeat IPC: 0.30830 cumulative IPC: 0.32034 (Simulation time: 0 hr 2 min 53 sec) 
Heartbeat CPU  0 instructions:  110000001 cycles:  211065543 heartbeat IPC: 0.30641 cumulative IPC: 0.32009 (Simulation time: 0 hr 2 min 55 sec) 
Heartbeat CPU  0 instructions:  111000003 cycles:  214308866 heartbeat IPC: 0.30833 cumulative IPC: 0.31989 (Simulation time: 0 hr 2 min 56 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:  217077981 heartbeat IPC: 0.36113 cumulative IPC: 0.32048 (Simulation time: 0 hr 2 min 58 sec) 
Heartbeat CPU  0 instructions:  113000001 cycles:  219747173 heartbeat IPC: 0.37465 cumulative IPC: 0.32122 (Simulation time: 0 hr 3 min 0 sec) 
Heartbeat CPU  0 instructions:  114000000 cycles:  221912706 heartbeat IPC: 0.46178 cumulative IPC: 0.32276 (Simulation time: 0 hr 3 min 2 sec) 
Heartbeat CPU  0 instructions:  115000001 cycles:  225223374 heartbeat IPC: 0.30205 cumulative IPC: 0.32242 (Simulation time: 0 hr 3 min 4 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:  228967670 heartbeat IPC: 0.26707 cumulative IPC: 0.32141 (Simulation time: 0 hr 3 min 6 sec) 
Heartbeat CPU  0 instructions:  117000001 cycles:  232364628 heartbeat IPC: 0.29438 cumulative IPC: 0.32097 (Simulation time: 0 hr 3 min 7 sec) 
Heartbeat CPU  0 instructions:  118000001 cycles:  235341182 heartbeat IPC: 0.33596 cumulative IPC: 0.32118 (Simulation time: 0 hr 3 min 9 sec) 
Heartbeat CPU  0 instructions:  119000000 cycles:  238394075 heartbeat IPC: 0.32756 cumulative IPC: 0.32127 (Simulation time: 0 hr 3 min 12 sec) 
Heartbeat CPU  0 instructions:  120000000 cycles:  239581079 heartbeat IPC: 0.84246 cumulative IPC: 0.32413 (Simulation time: 0 hr 3 min 13 sec) 
Heartbeat CPU  0 instructions:  121000002 cycles:  242579622 heartbeat IPC: 0.33350 cumulative IPC: 0.32426 (Simulation time: 0 hr 3 min 15 sec) 
Heartbeat CPU  0 instructions:  122000001 cycles:  245661914 heartbeat IPC: 0.32443 cumulative IPC: 0.32426 (Simulation time: 0 hr 3 min 16 sec) 
Heartbeat CPU  0 instructions:  123000003 cycles:  248838802 heartbeat IPC: 0.31477 cumulative IPC: 0.32413 (Simulation time: 0 hr 3 min 18 sec) 
Heartbeat CPU  0 instructions:  124000000 cycles:  251996108 heartbeat IPC: 0.31672 cumulative IPC: 0.32403 (Simulation time: 0 hr 3 min 19 sec) 
Heartbeat CPU  0 instructions:  125000002 cycles:  255316441 heartbeat IPC: 0.30118 cumulative IPC: 0.32370 (Simulation time: 0 hr 3 min 21 sec) 
Heartbeat CPU  0 instructions:  126000001 cycles:  258589602 heartbeat IPC: 0.30551 cumulative IPC: 0.32345 (Simulation time: 0 hr 3 min 23 sec) 
Heartbeat CPU  0 instructions:  127000000 cycles:  261184984 heartbeat IPC: 0.38530 cumulative IPC: 0.32412 (Simulation time: 0 hr 3 min 25 sec) 
Heartbeat CPU  0 instructions:  128000000 cycles:  264623740 heartbeat IPC: 0.29080 cumulative IPC: 0.32365 (Simulation time: 0 hr 3 min 27 sec) 
Heartbeat CPU  0 instructions:  129000003 cycles:  267888315 heartbeat IPC: 0.30632 cumulative IPC: 0.32342 (Simulation time: 0 hr 3 min 28 sec) 
Heartbeat CPU  0 instructions:  130000001 cycles:  271195850 heartbeat IPC: 0.30234 cumulative IPC: 0.32313 (Simulation time: 0 hr 3 min 30 sec) 
Heartbeat CPU  0 instructions:  131000000 cycles:  273956556 heartbeat IPC: 0.36223 cumulative IPC: 0.32356 (Simulation time: 0 hr 3 min 32 sec) 
Heartbeat CPU  0 instructions:  132000000 cycles:  277032522 heartbeat IPC: 0.32510 cumulative IPC: 0.32358 (Simulation time: 0 hr 3 min 34 sec) 
Heartbeat CPU  0 instructions:  133000000 cycles:  280098972 heartbeat IPC: 0.32611 cumulative IPC: 0.32361 (Simulation time: 0 hr 3 min 35 sec) 
