*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Mar 31 2025 20:14:32
*************************************************
parsing config file: /data3/config/mlop.ini

trace_0 /data3/STREAMING/traces/streaming_phase0_core0.trace.xz
Heartbeat CPU  1 instructions:  157000000 cycles:  415325304 heartbeat IPC: 0.20862 cumulative IPC: 0.27304 (Simulation time: 0 hr 20 min 45 sec) 
Heartbeat CPU  2 instructions:  202000002 cycles:  415975344 heartbeat IPC: 1.48945 cumulative IPC: 0.36349 (Simulation time: 0 hr 20 min 47 sec) 
Heartbeat CPU  2 instructions:  203000000 cycles:  416577209 heartbeat IPC: 1.66150 cumulative IPC: 0.36548 (Simulation time: 0 hr 20 min 50 sec) 
Heartbeat CPU  2 instructions:  204000000 cycles:  417098606 heartbeat IPC: 1.91792 cumulative IPC: 0.36754 (Simulation time: 0 hr 20 min 52 sec) 
Heartbeat CPU  2 instructions:  205000001 cycles:  417701849 heartbeat IPC: 1.65771 cumulative IPC: 0.36951 (Simulation time: 0 hr 20 min 54 sec) 
Heartbeat CPU  0 instructions:  138000001 cycles:  417807683 heartbeat IPC: 0.20643 cumulative IPC: 0.22330 (Simulation time: 0 hr 20 min 55 sec) 
Heartbeat CPU  2 instructions:  206000000 cycles:  418222396 heartbeat IPC: 1.92105 cumulative IPC: 0.37156 (Simulation time: 0 hr 20 min 56 sec) 
Heartbeat CPU  2 instructions:  207000001 cycles:  418795721 heartbeat IPC: 1.74421 cumulative IPC: 0.37355 (Simulation time: 0 hr 20 min 59 sec) 
Heartbeat CPU  2 instructions:  208000000 cycles:  419447072 heartbeat IPC: 1.53527 cumulative IPC: 0.37546 (Simulation time: 0 hr 21 min 1 sec) 
Heartbeat CPU  1 instructions:  158000002 cycles:  419986115 heartbeat IPC: 0.21456 cumulative IPC: 0.27235 (Simulation time: 0 hr 21 min 3 sec) 
Heartbeat CPU  2 instructions:  209000002 cycles:  420237032 heartbeat IPC: 1.26589 cumulative IPC: 0.37724 (Simulation time: 0 hr 21 min 4 sec) 
Finished CPU 2 instructions: 150000002 cycles: 396905649 cumulative IPC: 0.37792 (Simulation time: 0 hr 21 min 5 sec) 
Heartbeat CPU  2 instructions:  210000000 cycles:  421411630 heartbeat IPC: 0.85135 cumulative IPC: 0.37864 (Simulation time: 0 hr 21 min 7 sec) 
Heartbeat CPU  3 instructions:  142000003 cycles:  421741284 heartbeat IPC: 0.11812 cumulative IPC: 0.21668 (Simulation time: 0 hr 21 min 8 sec) 
Heartbeat CPU  0 instructions:  139000001 cycles:  422591159 heartbeat IPC: 0.20905 cumulative IPC: 0.22313 (Simulation time: 0 hr 21 min 10 sec) 
Heartbeat CPU  2 instructions:  211000000 cycles:  422898748 heartbeat IPC: 0.67244 cumulative IPC: 0.37973 (Simulation time: 0 hr 21 min 10 sec) 
Heartbeat CPU  2 instructions:  212000000 cycles:  424730242 heartbeat IPC: 0.54600 cumulative IPC: 0.38049 (Simulation time: 0 hr 21 min 15 sec) 
Heartbeat CPU  1 instructions:  159000001 cycles:  424793424 heartbeat IPC: 0.20802 cumulative IPC: 0.27158 (Simulation time: 0 hr 21 min 15 sec) 
Heartbeat CPU  2 instructions:  213000000 cycles:  425963282 heartbeat IPC: 0.81100 cumulative IPC: 0.38181 (Simulation time: 0 hr 21 min 18 sec) 
Heartbeat CPU  0 instructions:  140000000 cycles:  427231548 heartbeat IPC: 0.21550 cumulative IPC: 0.22305 (Simulation time: 0 hr 21 min 22 sec) 
Heartbeat CPU  2 instructions:  214000002 cycles:  427317969 heartbeat IPC: 0.73818 cumulative IPC: 0.38301 (Simulation time: 0 hr 21 min 22 sec) 
Heartbeat CPU  2 instructions:  215000000 cycles:  428727424 heartbeat IPC: 0.70949 cumulative IPC: 0.38414 (Simulation time: 0 hr 21 min 25 sec) 
Heartbeat CPU  3 instructions:  143000003 cycles:  429349463 heartbeat IPC: 0.13144 cumulative IPC: 0.21508 (Simulation time: 0 hr 21 min 27 sec) 
Heartbeat CPU  1 instructions:  160000000 cycles:  429493215 heartbeat IPC: 0.21278 cumulative IPC: 0.27090 (Simulation time: 0 hr 21 min 27 sec) 
Heartbeat CPU  2 instructions:  216000000 cycles:  430206829 heartbeat IPC: 0.67595 cumulative IPC: 0.38521 (Simulation time: 0 hr 21 min 29 sec) 
Heartbeat CPU  2 instructions:  217000003 cycles:  431540470 heartbeat IPC: 0.74983 cumulative IPC: 0.38640 (Simulation time: 0 hr 21 min 32 sec) 
Heartbeat CPU  0 instructions:  141000002 cycles:  432513564 heartbeat IPC: 0.18932 cumulative IPC: 0.22261 (Simulation time: 0 hr 21 min 35 sec) 
Heartbeat CPU  2 instructions:  218000003 cycles:  432895817 heartbeat IPC: 0.73782 cumulative IPC: 0.38756 (Simulation time: 0 hr 21 min 36 sec) 
Heartbeat CPU  1 instructions:  161000002 cycles:  433605472 heartbeat IPC: 0.24318 cumulative IPC: 0.27062 (Simulation time: 0 hr 21 min 38 sec) 
Heartbeat CPU  1 instructions:  162000002 cycles:  434282255 heartbeat IPC: 1.47758 cumulative IPC: 0.27261 (Simulation time: 0 hr 21 min 41 sec) 
Heartbeat CPU  2 instructions:  219000001 cycles:  434343889 heartbeat IPC: 0.69057 cumulative IPC: 0.38863 (Simulation time: 0 hr 21 min 41 sec) 
Heartbeat CPU  1 instructions:  163000003 cycles:  434919917 heartbeat IPC: 1.56823 cumulative IPC: 0.27462 (Simulation time: 0 hr 21 min 44 sec) 
Heartbeat CPU  1 instructions:  164000000 cycles:  435855257 heartbeat IPC: 1.06913 cumulative IPC: 0.27642 (Simulation time: 0 hr 21 min 47 sec) 
Heartbeat CPU  2 instructions:  220000000 cycles:  436312283 heartbeat IPC: 0.50803 cumulative IPC: 0.38920 (Simulation time: 0 hr 21 min 48 sec) 
Heartbeat CPU  1 instructions:  165000000 cycles:  436763106 heartbeat IPC: 1.10150 cumulative IPC: 0.27823 (Simulation time: 0 hr 21 min 50 sec) 
Heartbeat CPU  0 instructions:  142000003 cycles:  437154065 heartbeat IPC: 0.21549 cumulative IPC: 0.22253 (Simulation time: 0 hr 21 min 51 sec) 
Heartbeat CPU  3 instructions:  144000000 cycles:  437866980 heartbeat IPC: 0.11740 cumulative IPC: 0.21307 (Simulation time: 0 hr 21 min 53 sec) 
Heartbeat CPU  2 instructions:  221000001 cycles:  438092670 heartbeat IPC: 0.56168 cumulative IPC: 0.38994 (Simulation time: 0 hr 21 min 54 sec) 
Heartbeat CPU  1 instructions:  166000001 cycles:  439249981 heartbeat IPC: 0.40211 cumulative IPC: 0.27898 (Simulation time: 0 hr 21 min 57 sec) 
Heartbeat CPU  2 instructions:  222000000 cycles:  440080990 heartbeat IPC: 0.50294 cumulative IPC: 0.39048 (Simulation time: 0 hr 21 min 58 sec) 
Heartbeat CPU  0 instructions:  143000001 cycles:  441882900 heartbeat IPC: 0.21147 cumulative IPC: 0.22241 (Simulation time: 0 hr 22 min 3 sec) 
Heartbeat CPU  2 instructions:  223000000 cycles:  442127189 heartbeat IPC: 0.48871 cumulative IPC: 0.39096 (Simulation time: 0 hr 22 min 3 sec) 
Heartbeat CPU  3 instructions:  145000001 cycles:  443309882 heartbeat IPC: 0.18373 cumulative IPC: 0.21269 (Simulation time: 0 hr 22 min 6 sec) 
Heartbeat CPU  1 instructions:  167000003 cycles:  443914505 heartbeat IPC: 0.21438 cumulative IPC: 0.27826 (Simulation time: 0 hr 22 min 7 sec) 
Heartbeat CPU  0 instructions:  144000000 cycles:  446613984 heartbeat IPC: 0.21137 cumulative IPC: 0.22228 (Simulation time: 0 hr 22 min 12 sec) 
Heartbeat CPU  3 instructions:  146000000 cycles:  448004077 heartbeat IPC: 0.21303 cumulative IPC: 0.21270 (Simulation time: 0 hr 22 min 15 sec) 
Heartbeat CPU  2 instructions:  224000000 cycles:  448128382 heartbeat IPC: 0.16663 cumulative IPC: 0.38779 (Simulation time: 0 hr 22 min 15 sec) 
Heartbeat CPU  1 instructions:  168000000 cycles:  448844272 heartbeat IPC: 0.20285 cumulative IPC: 0.27738 (Simulation time: 0 hr 22 min 16 sec) 
Heartbeat CPU  3 instructions:  147000003 cycles:  452622202 heartbeat IPC: 0.21654 cumulative IPC: 0.21274 (Simulation time: 0 hr 22 min 23 sec) 
Heartbeat CPU  1 instructions:  169000001 cycles:  453719392 heartbeat IPC: 0.20512 cumulative IPC: 0.27656 (Simulation time: 0 hr 22 min 25 sec) 
Heartbeat CPU  2 instructions:  225000001 cycles:  453890538 heartbeat IPC: 0.17355 cumulative IPC: 0.38492 (Simulation time: 0 hr 22 min 26 sec) 
Heartbeat CPU  0 instructions:  145000000 cycles:  455105126 heartbeat IPC: 0.11777 cumulative IPC: 0.22022 (Simulation time: 0 hr 22 min 28 sec) 
Heartbeat CPU  3 instructions:  148000000 cycles:  457246715 heartbeat IPC: 0.21624 cumulative IPC: 0.21278 (Simulation time: 0 hr 22 min 32 sec) 
Heartbeat CPU  1 instructions:  170000000 cycles:  458399015 heartbeat IPC: 0.21369 cumulative IPC: 0.27589 (Simulation time: 0 hr 22 min 34 sec) 
Heartbeat CPU  2 instructions:  226000000 cycles:  459599837 heartbeat IPC: 0.17515 cumulative IPC: 0.38217 (Simulation time: 0 hr 22 min 37 sec) 
Heartbeat CPU  3 instructions:  149000002 cycles:  461877373 heartbeat IPC: 0.21595 cumulative IPC: 0.21281 (Simulation time: 0 hr 22 min 41 sec) 
Heartbeat CPU  0 instructions:  146000002 cycles:  461896547 heartbeat IPC: 0.14724 cumulative IPC: 0.21909 (Simulation time: 0 hr 22 min 41 sec) 
Heartbeat CPU  1 instructions:  171000000 cycles:  462985553 heartbeat IPC: 0.21803 cumulative IPC: 0.27528 (Simulation time: 0 hr 22 min 43 sec) 
Heartbeat CPU  2 instructions:  227000000 cycles:  465310129 heartbeat IPC: 0.17512 cumulative IPC: 0.37949 (Simulation time: 0 hr 22 min 48 sec) 
Heartbeat CPU  3 instructions:  150000002 cycles:  466571163 heartbeat IPC: 0.21305 cumulative IPC: 0.21281 (Simulation time: 0 hr 22 min 50 sec) 
Heartbeat CPU  1 instructions:  172000000 cycles:  467705566 heartbeat IPC: 0.21186 cumulative IPC: 0.27461 (Simulation time: 0 hr 22 min 52 sec) 
Heartbeat CPU  0 instructions:  147000001 cycles:  469879754 heartbeat IPC: 0.12526 cumulative IPC: 0.21741 (Simulation time: 0 hr 22 min 56 sec) 
Heartbeat CPU  2 instructions:  228000000 cycles:  471027837 heartbeat IPC: 0.17490 cumulative IPC: 0.37688 (Simulation time: 0 hr 22 min 58 sec) 
Heartbeat CPU  3 instructions:  151000003 cycles:  471282726 heartbeat IPC: 0.21224 cumulative IPC: 0.21281 (Simulation time: 0 hr 22 min 59 sec) 
Heartbeat CPU  1 instructions:  173000003 cycles:  472358444 heartbeat IPC: 0.21492 cumulative IPC: 0.27399 (Simulation time: 0 hr 23 min 1 sec) 
Heartbeat CPU  1 instructions:  174000001 cycles:  474578604 heartbeat IPC: 0.45042 cumulative IPC: 0.27486 (Simulation time: 0 hr 23 min 6 sec) 
Heartbeat CPU  1 instructions:  175000002 cycles:  475323514 heartbeat IPC: 1.34245 cumulative IPC: 0.27662 (Simulation time: 0 hr 23 min 8 sec) 
Heartbeat CPU  3 instructions:  152000000 cycles:  475859675 heartbeat IPC: 0.21849 cumulative IPC: 0.21286 (Simulation time: 0 hr 23 min 10 sec) 
Heartbeat CPU  1 instructions:  176000000 cycles:  476229231 heartbeat IPC: 1.10410 cumulative IPC: 0.27828 (Simulation time: 0 hr 23 min 11 sec) 
Heartbeat CPU  2 instructions:  229000003 cycles:  476824870 heartbeat IPC: 0.17250 cumulative IPC: 0.37426 (Simulation time: 0 hr 23 min 13 sec) 
Heartbeat CPU  1 instructions:  177000003 cycles:  476884654 heartbeat IPC: 1.52574 cumulative IPC: 0.28008 (Simulation time: 0 hr 23 min 13 sec) 
Heartbeat CPU  0 instructions:  148000000 cycles:  477401229 heartbeat IPC: 0.13295 cumulative IPC: 0.21601 (Simulation time: 0 hr 23 min 15 sec) 
Heartbeat CPU  1 instructions:  178000000 cycles:  477584813 heartbeat IPC: 1.42824 cumulative IPC: 0.28185 (Simulation time: 0 hr 23 min 16 sec) 
Heartbeat CPU  3 instructions:  153000000 cycles:  480573900 heartbeat IPC: 0.21212 cumulative IPC: 0.21286 (Simulation time: 0 hr 23 min 21 sec) 
Heartbeat CPU  1 instructions:  179000002 cycles:  480909069 heartbeat IPC: 0.30082 cumulative IPC: 0.28199 (Simulation time: 0 hr 23 min 22 sec) 
Heartbeat CPU  2 instructions:  230000002 cycles:  482550097 heartbeat IPC: 0.17467 cumulative IPC: 0.37177 (Simulation time: 0 hr 23 min 25 sec) 
Heartbeat CPU  3 instructions:  154000000 cycles:  485275787 heartbeat IPC: 0.21268 cumulative IPC: 0.21285 (Simulation time: 0 hr 23 min 30 sec) 
Heartbeat CPU  1 instructions:  180000000 cycles:  485561561 heartbeat IPC: 0.21494 cumulative IPC: 0.28131 (Simulation time: 0 hr 23 min 31 sec) 
Heartbeat CPU  0 instructions:  149000002 cycles:  485883777 heartbeat IPC: 0.11789 cumulative IPC: 0.21421 (Simulation time: 0 hr 23 min 31 sec) 
Heartbeat CPU  2 instructions:  231000003 cycles:  488275469 heartbeat IPC: 0.17466 cumulative IPC: 0.36934 (Simulation time: 0 hr 23 min 36 sec) 
Heartbeat CPU  3 instructions:  155000000 cycles:  489912426 heartbeat IPC: 0.21567 cumulative IPC: 0.21288 (Simulation time: 0 hr 23 min 39 sec) 
Heartbeat CPU  1 instructions:  181000000 cycles:  490154550 heartbeat IPC: 0.21772 cumulative IPC: 0.28069 (Simulation time: 0 hr 23 min 39 sec) 
Heartbeat CPU  2 instructions:  232000000 cycles:  493876815 heartbeat IPC: 0.17853 cumulative IPC: 0.36707 (Simulation time: 0 hr 23 min 46 sec) 
Heartbeat CPU  0 instructions:  150000000 cycles:  494500454 heartbeat IPC: 0.11605 cumulative IPC: 0.21242 (Simulation time: 0 hr 23 min 47 sec) 
Heartbeat CPU  3 instructions:  156000000 cycles:  494734503 heartbeat IPC: 0.20738 cumulative IPC: 0.21283 (Simulation time: 0 hr 23 min 47 sec) 
Heartbeat CPU  1 instructions:  182000003 cycles:  494830391 heartbeat IPC: 0.21387 cumulative IPC: 0.28002 (Simulation time: 0 hr 23 min 48 sec) 
Heartbeat CPU  2 instructions:  233000001 cycles:  496554751 heartbeat IPC: 0.37342 cumulative IPC: 0.36711 (Simulation time: 0 hr 23 min 51 sec) 
Heartbeat CPU  2 instructions:  234000000 cycles:  497995700 heartbeat IPC: 0.69399 cumulative IPC: 0.36810 (Simulation time: 0 hr 23 min 55 sec) 
Heartbeat CPU  1 instructions:  183000001 cycles:  499453906 heartbeat IPC: 0.21629 cumulative IPC: 0.27941 (Simulation time: 0 hr 23 min 59 sec) 
Heartbeat CPU  3 instructions:  157000003 cycles:  499521490 heartbeat IPC: 0.20890 cumulative IPC: 0.21279 (Simulation time: 0 hr 23 min 59 sec) 
Heartbeat CPU  2 instructions:  235000002 cycles:  501260073 heartbeat IPC: 0.30634 cumulative IPC: 0.36768 (Simulation time: 0 hr 24 min 2 sec) 
Heartbeat CPU  0 instructions:  151000000 cycles:  501568651 heartbeat IPC: 0.14148 cumulative IPC: 0.21137 (Simulation time: 0 hr 24 min 3 sec) 
Heartbeat CPU  2 instructions:  236000000 cycles:  502842136 heartbeat IPC: 0.63208 cumulative IPC: 0.36855 (Simulation time: 0 hr 24 min 6 sec) 
Heartbeat CPU  1 instructions:  184000000 cycles:  503971179 heartbeat IPC: 0.22137 cumulative IPC: 0.27886 (Simulation time: 0 hr 24 min 9 sec) 
Heartbeat CPU  3 instructions:  158000000 cycles:  504189920 heartbeat IPC: 0.21420 cumulative IPC: 0.21280 (Simulation time: 0 hr 24 min 10 sec) 
Heartbeat CPU  2 instructions:  237000002 cycles:  504191367 heartbeat IPC: 0.74116 cumulative IPC: 0.36960 (Simulation time: 0 hr 24 min 10 sec) 
Heartbeat CPU  2 instructions:  238000003 cycles:  508084841 heartbeat IPC: 0.25684 cumulative IPC: 0.36869 (Simulation time: 0 hr 24 min 17 sec) 
Heartbeat CPU  1 instructions:  185000003 cycles:  508734712 heartbeat IPC: 0.20993 cumulative IPC: 0.27818 (Simulation time: 0 hr 24 min 19 sec) 
Heartbeat CPU  3 instructions:  159000001 cycles:  508909643 heartbeat IPC: 0.21188 cumulative IPC: 0.21279 (Simulation time: 0 hr 24 min 19 sec) 
Heartbeat CPU  0 instructions:  152000000 cycles:  509147062 heartbeat IPC: 0.13195 cumulative IPC: 0.21013 (Simulation time: 0 hr 24 min 19 sec) 
Heartbeat CPU  1 instructions:  186000001 cycles:  512963900 heartbeat IPC: 0.23645 cumulative IPC: 0.27782 (Simulation time: 0 hr 24 min 26 sec) 
Heartbeat CPU  1 instructions:  187000001 cycles:  513530723 heartbeat IPC: 1.76422 cumulative IPC: 0.27954 (Simulation time: 0 hr 24 min 29 sec) 
Heartbeat CPU  3 instructions:  160000000 cycles:  513566148 heartbeat IPC: 0.21475 cumulative IPC: 0.21281 (Simulation time: 0 hr 24 min 29 sec) 
Heartbeat CPU  2 instructions:  239000002 cycles:  513828566 heartbeat IPC: 0.17410 cumulative IPC: 0.36641 (Simulation time: 0 hr 24 min 30 sec) 
Heartbeat CPU  1 instructions:  188000000 cycles:  514049872 heartbeat IPC: 1.92623 cumulative IPC: 0.28129 (Simulation time: 0 hr 24 min 31 sec) 
Heartbeat CPU  1 instructions:  189000001 cycles:  514586686 heartbeat IPC: 1.86284 cumulative IPC: 0.28301 (Simulation time: 0 hr 24 min 33 sec) 
Heartbeat CPU  0 instructions:  153000000 cycles:  516682908 heartbeat IPC: 0.13270 cumulative IPC: 0.20894 (Simulation time: 0 hr 24 min 37 sec) 
Heartbeat CPU  1 instructions:  190000000 cycles:  517152663 heartbeat IPC: 0.38971 cumulative IPC: 0.28357 (Simulation time: 0 hr 24 min 38 sec) 
Heartbeat CPU  3 instructions:  161000001 cycles:  518088419 heartbeat IPC: 0.22113 cumulative IPC: 0.21289 (Simulation time: 0 hr 24 min 40 sec) 
Heartbeat CPU  2 instructions:  240000000 cycles:  519599537 heartbeat IPC: 0.17328 cumulative IPC: 0.36416 (Simulation time: 0 hr 24 min 43 sec) 
Heartbeat CPU  1 instructions:  191000001 cycles:  521683209 heartbeat IPC: 0.22072 cumulative IPC: 0.28300 (Simulation time: 0 hr 24 min 47 sec) 
Heartbeat CPU  3 instructions:  162000000 cycles:  522733518 heartbeat IPC: 0.21528 cumulative IPC: 0.21291 (Simulation time: 0 hr 24 min 49 sec) 
Heartbeat CPU  0 instructions:  154000002 cycles:  525217456 heartbeat IPC: 0.11717 cumulative IPC: 0.20738 (Simulation time: 0 hr 24 min 53 sec) 
Heartbeat CPU  2 instructions:  241000001 cycles:  525367508 heartbeat IPC: 0.17337 cumulative IPC: 0.36197 (Simulation time: 0 hr 24 min 53 sec) 
Heartbeat CPU  1 instructions:  192000000 cycles:  526291543 heartbeat IPC: 0.21700 cumulative IPC: 0.28239 (Simulation time: 0 hr 24 min 55 sec) 
Heartbeat CPU  3 instructions:  163000001 cycles:  527402846 heartbeat IPC: 0.21416 cumulative IPC: 0.21292 (Simulation time: 0 hr 24 min 57 sec) 
Heartbeat CPU  1 instructions:  193000002 cycles:  530863983 heartbeat IPC: 0.21870 cumulative IPC: 0.28182 (Simulation time: 0 hr 25 min 3 sec) 
Heartbeat CPU  2 instructions:  242000002 cycles:  530988887 heartbeat IPC: 0.17789 cumulative IPC: 0.35993 (Simulation time: 0 hr 25 min 4 sec) 
Heartbeat CPU  3 instructions:  164000000 cycles:  532034700 heartbeat IPC: 0.21590 cumulative IPC: 0.21295 (Simulation time: 0 hr 25 min 5 sec) 
Heartbeat CPU  0 instructions:  155000000 cycles:  533733907 heartbeat IPC: 0.11742 cumulative IPC: 0.20588 (Simulation time: 0 hr 25 min 8 sec) 
Heartbeat CPU  1 instructions:  194000003 cycles:  536312941 heartbeat IPC: 0.18352 cumulative IPC: 0.28077 (Simulation time: 0 hr 25 min 13 sec) 
Heartbeat CPU  2 instructions:  243000001 cycles:  536643759 heartbeat IPC: 0.17684 cumulative IPC: 0.35791 (Simulation time: 0 hr 25 min 13 sec) 
Heartbeat CPU  3 instructions:  165000003 cycles:  536851777 heartbeat IPC: 0.20760 cumulative IPC: 0.21290 (Simulation time: 0 hr 25 min 14 sec) 
Heartbeat CPU  0 instructions:  156000000 cycles:  541240092 heartbeat IPC: 0.13322 cumulative IPC: 0.20483 (Simulation time: 0 hr 25 min 21 sec) 
Heartbeat CPU  3 instructions:  166000000 cycles:  541735766 heartbeat IPC: 0.20475 cumulative IPC: 0.21282 (Simulation time: 0 hr 25 min 22 sec) 
Heartbeat CPU  2 instructions:  244000000 cycles:  542391605 heartbeat IPC: 0.17398 cumulative IPC: 0.35587 (Simulation time: 0 hr 25 min 23 sec) 
Heartbeat CPU  1 instructions:  195000002 cycles:  544873637 heartbeat IPC: 0.11681 cumulative IPC: 0.27808 (Simulation time: 0 hr 25 min 28 sec) 
Heartbeat CPU  0 instructions:  157000002 cycles:  545901656 heartbeat IPC: 0.21452 cumulative IPC: 0.20491 (Simulation time: 0 hr 25 min 30 sec) 
Heartbeat CPU  3 instructions:  167000001 cycles:  546346811 heartbeat IPC: 0.21687 cumulative IPC: 0.21286 (Simulation time: 0 hr 25 min 31 sec) 
Heartbeat CPU  2 instructions:  245000000 cycles:  548045798 heartbeat IPC: 0.17686 cumulative IPC: 0.35394 (Simulation time: 0 hr 25 min 34 sec) 
Heartbeat CPU  0 instructions:  158000001 cycles:  550607456 heartbeat IPC: 0.21250 cumulative IPC: 0.20498 (Simulation time: 0 hr 25 min 39 sec) 
Heartbeat CPU  3 instructions:  168000000 cycles:  551269278 heartbeat IPC: 0.20315 cumulative IPC: 0.21277 (Simulation time: 0 hr 25 min 40 sec) 
Heartbeat CPU  1 instructions:  196000000 cycles:  553560155 heartbeat IPC: 0.11512 cumulative IPC: 0.27541 (Simulation time: 0 hr 25 min 44 sec) 
Heartbeat CPU  2 instructions:  246000003 cycles:  553702042 heartbeat IPC: 0.17680 cumulative IPC: 0.35205 (Simulation time: 0 hr 25 min 44 sec) 
Heartbeat CPU  0 instructions:  159000002 cycles:  555041992 heartbeat IPC: 0.22550 cumulative IPC: 0.20515 (Simulation time: 0 hr 25 min 48 sec) 
Heartbeat CPU  2 instructions:  247000001 cycles:  555428941 heartbeat IPC: 0.57907 cumulative IPC: 0.35279 (Simulation time: 0 hr 25 min 49 sec) 
Heartbeat CPU  3 instructions:  169000002 cycles:  556078817 heartbeat IPC: 0.20792 cumulative IPC: 0.21272 (Simulation time: 0 hr 25 min 50 sec) 
Heartbeat CPU  2 instructions:  248000000 cycles:  556822803 heartbeat IPC: 0.71743 cumulative IPC: 0.35374 (Simulation time: 0 hr 25 min 52 sec) 
Heartbeat CPU  2 instructions:  249000000 cycles:  558215323 heartbeat IPC: 0.71812 cumulative IPC: 0.35469 (Simulation time: 0 hr 25 min 56 sec) 
Heartbeat CPU  2 instructions:  250000002 cycles:  559254464 heartbeat IPC: 0.96234 cumulative IPC: 0.35587 (Simulation time: 0 hr 25 min 59 sec) 
Heartbeat CPU  0 instructions:  160000000 cycles:  559614599 heartbeat IPC: 0.21869 cumulative IPC: 0.20527 (Simulation time: 0 hr 26 min 0 sec) 
Heartbeat CPU  2 instructions:  251000000 cycles:  560447507 heartbeat IPC: 0.83819 cumulative IPC: 0.35694 (Simulation time: 0 hr 26 min 2 sec) 
Heartbeat CPU  3 instructions:  170000000 cycles:  560758728 heartbeat IPC: 0.21368 cumulative IPC: 0.21273 (Simulation time: 0 hr 26 min 3 sec) 
Heartbeat CPU  1 instructions:  197000000 cycles:  560951516 heartbeat IPC: 0.13529 cumulative IPC: 0.27348 (Simulation time: 0 hr 26 min 4 sec) 
Heartbeat CPU  2 instructions:  252000000 cycles:  561451756 heartbeat IPC: 0.99577 cumulative IPC: 0.35814 (Simulation time: 0 hr 26 min 5 sec) 
Heartbeat CPU  2 instructions:  253000003 cycles:  562572769 heartbeat IPC: 0.89205 cumulative IPC: 0.35925 (Simulation time: 0 hr 26 min 8 sec) 
Heartbeat CPU  2 instructions:  254000001 cycles:  563538181 heartbeat IPC: 1.03583 cumulative IPC: 0.36046 (Simulation time: 0 hr 26 min 11 sec) 
Heartbeat CPU  0 instructions:  161000002 cycles:  564441904 heartbeat IPC: 0.20716 cumulative IPC: 0.20528 (Simulation time: 0 hr 26 min 14 sec) 
Heartbeat CPU  2 instructions:  255000000 cycles:  564473316 heartbeat IPC: 1.06936 cumulative IPC: 0.36168 (Simulation time: 0 hr 26 min 14 sec) 
Heartbeat CPU  3 instructions:  171000003 cycles:  565409078 heartbeat IPC: 0.21504 cumulative IPC: 0.21275 (Simulation time: 0 hr 26 min 16 sec) 
Heartbeat CPU  2 instructions:  256000000 cycles:  567055311 heartbeat IPC: 0.38730 cumulative IPC: 0.36180 (Simulation time: 0 hr 26 min 20 sec) 
Heartbeat CPU  1 instructions:  198000001 cycles:  568366034 heartbeat IPC: 0.13487 cumulative IPC: 0.27159 (Simulation time: 0 hr 26 min 23 sec) 
Heartbeat CPU  2 instructions:  257000000 cycles:  569020238 heartbeat IPC: 0.50892 cumulative IPC: 0.36233 (Simulation time: 0 hr 26 min 24 sec) 
Heartbeat CPU  0 instructions:  162000003 cycles:  569295925 heartbeat IPC: 0.20601 cumulative IPC: 0.20529 (Simulation time: 0 hr 26 min 25 sec) 
Heartbeat CPU  3 instructions:  172000000 cycles:  569970821 heartbeat IPC: 0.21921 cumulative IPC: 0.21280 (Simulation time: 0 hr 26 min 26 sec) 
Heartbeat CPU  2 instructions:  258000000 cycles:  571944920 heartbeat IPC: 0.34192 cumulative IPC: 0.36223 (Simulation time: 0 hr 26 min 30 sec) 
Heartbeat CPU  0 instructions:  163000003 cycles:  573922326 heartbeat IPC: 0.21615 cumulative IPC: 0.20538 (Simulation time: 0 hr 26 min 34 sec) 
Heartbeat CPU  3 instructions:  173000002 cycles:  574646162 heartbeat IPC: 0.21389 cumulative IPC: 0.21281 (Simulation time: 0 hr 26 min 35 sec) 
Heartbeat CPU  1 instructions:  199000000 cycles:  576346383 heartbeat IPC: 0.12531 cumulative IPC: 0.26948 (Simulation time: 0 hr 26 min 39 sec) 
Heartbeat CPU  0 instructions:  164000000 cycles:  578239228 heartbeat IPC: 0.23165 cumulative IPC: 0.20559 (Simulation time: 0 hr 26 min 42 sec) 
Heartbeat CPU  3 instructions:  174000000 cycles:  579285209 heartbeat IPC: 0.21556 cumulative IPC: 0.21284 (Simulation time: 0 hr 26 min 44 sec) 
Heartbeat CPU  2 instructions:  259000000 cycles:  579562384 heartbeat IPC: 0.13128 cumulative IPC: 0.35906 (Simulation time: 0 hr 26 min 45 sec) 
Heartbeat CPU  0 instructions:  165000001 cycles:  582475869 heartbeat IPC: 0.23604 cumulative IPC: 0.20582 (Simulation time: 0 hr 26 min 50 sec) 
Heartbeat CPU  3 instructions:  175000000 cycles:  583866288 heartbeat IPC: 0.21829 cumulative IPC: 0.21288 (Simulation time: 0 hr 26 min 53 sec) 
*** Reached end of trace for Core: 1 Repeating trace: /data3/STREAMING/traces/streaming_phase0_core1.trace.xz
Heartbeat CPU  1 instructions:  200000000 cycles:  584233049 heartbeat IPC: 0.12680 cumulative IPC: 0.26747 (Simulation time: 0 hr 26 min 54 sec) 
Finished CPU 1 instructions: 150000001 cycles: 560542271 cumulative IPC: 0.26760 (Simulation time: 0 hr 26 min 54 sec) 
Heartbeat CPU  1 instructions:  201000000 cycles:  585275250 heartbeat IPC: 0.95951 cumulative IPC: 0.26876 (Simulation time: 0 hr 26 min 57 sec) 
