*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Mar 31 2025 20:14:32
*************************************************
parsing config file: /data3/config/bingo.ini

trace_0 /data3/CLOUD9/traces/cloud9_phase3_core0.trace.xz
Heartbeat CPU  2 instructions:   36000000 cycles:   16119380 heartbeat IPC: 2.03863 cumulative IPC: 2.23334 (Simulation time: 0 hr 4 min 7 sec) 
Heartbeat CPU  1 instructions:   36000000 cycles:   16208007 heartbeat IPC: 2.20974 cumulative IPC: 2.22112 (Simulation time: 0 hr 4 min 9 sec) 
Heartbeat CPU  0 instructions:   37000000 cycles:   16307570 heartbeat IPC: 2.34030 cumulative IPC: 2.26888 (Simulation time: 0 hr 4 min 10 sec) 
Heartbeat CPU  3 instructions:   42000003 cycles:   16501245 heartbeat IPC: 2.53660 cumulative IPC: 2.54526 (Simulation time: 0 hr 4 min 14 sec) 
Heartbeat CPU  2 instructions:   37000003 cycles:   16539007 heartbeat IPC: 2.38308 cumulative IPC: 2.23714 (Simulation time: 0 hr 4 min 14 sec) 
Heartbeat CPU  1 instructions:   37000000 cycles:   16662296 heartbeat IPC: 2.20124 cumulative IPC: 2.22058 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  0 instructions:   38000001 cycles:   16730053 heartbeat IPC: 2.36696 cumulative IPC: 2.27136 (Simulation time: 0 hr 4 min 17 sec) 
Heartbeat CPU  3 instructions:   43000003 cycles:   16892249 heartbeat IPC: 2.55752 cumulative IPC: 2.54555 (Simulation time: 0 hr 4 min 20 sec) 
Heartbeat CPU  2 instructions:   38000001 cycles:   16960305 heartbeat IPC: 2.37361 cumulative IPC: 2.24053 (Simulation time: 0 hr 4 min 21 sec) 
Heartbeat CPU  1 instructions:   38000000 cycles:   17089499 heartbeat IPC: 2.34081 cumulative IPC: 2.22359 (Simulation time: 0 hr 4 min 23 sec) 
Heartbeat CPU  0 instructions:   39000000 cycles:   17173875 heartbeat IPC: 2.25315 cumulative IPC: 2.27089 (Simulation time: 0 hr 4 min 25 sec) 
Heartbeat CPU  3 instructions:   44000000 cycles:   17284228 heartbeat IPC: 2.55115 cumulative IPC: 2.54567 (Simulation time: 0 hr 4 min 26 sec) 
Heartbeat CPU  2 instructions:   39000000 cycles:   17375617 heartbeat IPC: 2.40783 cumulative IPC: 2.24452 (Simulation time: 0 hr 4 min 28 sec) 
Heartbeat CPU  1 instructions:   39000000 cycles:   17513482 heartbeat IPC: 2.35859 cumulative IPC: 2.22686 (Simulation time: 0 hr 4 min 30 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   17625890 heartbeat IPC: 2.21232 cumulative IPC: 2.26939 (Simulation time: 0 hr 4 min 32 sec) 
Heartbeat CPU  3 instructions:   45000001 cycles:   17677388 heartbeat IPC: 2.54350 cumulative IPC: 2.54562 (Simulation time: 0 hr 4 min 33 sec) 
Heartbeat CPU  2 instructions:   40000000 cycles:   17952388 heartbeat IPC: 1.73379 cumulative IPC: 2.22812 (Simulation time: 0 hr 4 min 36 sec) 
Heartbeat CPU  1 instructions:   40000000 cycles:   18013838 heartbeat IPC: 1.99858 cumulative IPC: 2.22052 (Simulation time: 0 hr 4 min 37 sec) 
Heartbeat CPU  0 instructions:   41000001 cycles:   18062532 heartbeat IPC: 2.29021 cumulative IPC: 2.26989 (Simulation time: 0 hr 4 min 38 sec) 
Heartbeat CPU  3 instructions:   46000003 cycles:   18069496 heartbeat IPC: 2.55032 cumulative IPC: 2.54573 (Simulation time: 0 hr 4 min 38 sec) 
Heartbeat CPU  2 instructions:   41000003 cycles:   18378755 heartbeat IPC: 2.34540 cumulative IPC: 2.23084 (Simulation time: 0 hr 4 min 44 sec) 
Heartbeat CPU  1 instructions:   41000000 cycles:   18434381 heartbeat IPC: 2.37788 cumulative IPC: 2.22411 (Simulation time: 0 hr 4 min 45 sec) 
Heartbeat CPU  3 instructions:   47000002 cycles:   18469235 heartbeat IPC: 2.50163 cumulative IPC: 2.54477 (Simulation time: 0 hr 4 min 45 sec) 
Heartbeat CPU  0 instructions:   42000000 cycles:   18488848 heartbeat IPC: 2.34568 cumulative IPC: 2.27164 (Simulation time: 0 hr 4 min 45 sec) 
Heartbeat CPU  2 instructions:   42000001 cycles:   18807499 heartbeat IPC: 2.33239 cumulative IPC: 2.23315 (Simulation time: 0 hr 4 min 51 sec) 
Heartbeat CPU  1 instructions:   42000001 cycles:   18857747 heartbeat IPC: 2.36202 cumulative IPC: 2.22720 (Simulation time: 0 hr 4 min 52 sec) 
Heartbeat CPU  3 instructions:   48000000 cycles:   18861217 heartbeat IPC: 2.55113 cumulative IPC: 2.54490 (Simulation time: 0 hr 4 min 52 sec) 
Heartbeat CPU  0 instructions:   43000001 cycles:   18931445 heartbeat IPC: 2.25939 cumulative IPC: 2.27135 (Simulation time: 0 hr 4 min 53 sec) 
Heartbeat CPU  2 instructions:   43000003 cycles:   19230401 heartbeat IPC: 2.36462 cumulative IPC: 2.23604 (Simulation time: 0 hr 4 min 58 sec) 
Heartbeat CPU  3 instructions:   49000002 cycles:   19253520 heartbeat IPC: 2.54906 cumulative IPC: 2.54499 (Simulation time: 0 hr 4 min 58 sec) 
Heartbeat CPU  1 instructions:   43000002 cycles:   19278005 heartbeat IPC: 2.37949 cumulative IPC: 2.23052 (Simulation time: 0 hr 4 min 58 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   19384383 heartbeat IPC: 2.20781 cumulative IPC: 2.26987 (Simulation time: 0 hr 5 min 0 sec) 
Heartbeat CPU  3 instructions:   50000000 cycles:   19641871 heartbeat IPC: 2.57499 cumulative IPC: 2.54558 (Simulation time: 0 hr 5 min 4 sec) 
Heartbeat CPU  2 instructions:   44000000 cycles:   19685844 heartbeat IPC: 2.19566 cumulative IPC: 2.23511 (Simulation time: 0 hr 5 min 5 sec) 
Heartbeat CPU  1 instructions:   44000000 cycles:   19714411 heartbeat IPC: 2.29144 cumulative IPC: 2.23187 (Simulation time: 0 hr 5 min 5 sec) 
Heartbeat CPU  0 instructions:   45000000 cycles:   19840042 heartbeat IPC: 2.19462 cumulative IPC: 2.26814 (Simulation time: 0 hr 5 min 7 sec) 
Heartbeat CPU  3 instructions:   51000003 cycles:   20032943 heartbeat IPC: 2.55708 cumulative IPC: 0.04992 (Simulation time: 0 hr 5 min 9 sec) 
Heartbeat CPU  2 instructions:   45000003 cycles:   20139463 heartbeat IPC: 2.20450 cumulative IPC: 2.23442 (Simulation time: 0 hr 5 min 11 sec) 
Heartbeat CPU  0 instructions:   46000002 cycles:   20282387 heartbeat IPC: 2.26068 cumulative IPC: 2.26798 (Simulation time: 0 hr 5 min 13 sec) 
Heartbeat CPU  1 instructions:   45000000 cycles:   20294877 heartbeat IPC: 1.72275 cumulative IPC: 2.21731 (Simulation time: 0 hr 5 min 14 sec) 
Heartbeat CPU  3 instructions:   52000000 cycles:   20437982 heartbeat IPC: 2.46889 cumulative IPC: 0.09786 (Simulation time: 0 hr 5 min 16 sec) 
Heartbeat CPU  2 instructions:   46000002 cycles:   20564128 heartbeat IPC: 2.35479 cumulative IPC: 2.23691 (Simulation time: 0 hr 5 min 18 sec) 
Heartbeat CPU  1 instructions:   46000001 cycles:   20727906 heartbeat IPC: 2.30932 cumulative IPC: 2.21923 (Simulation time: 0 hr 5 min 20 sec) 
Heartbeat CPU  0 instructions:   47000000 cycles:   20742988 heartbeat IPC: 2.17107 cumulative IPC: 2.26583 (Simulation time: 0 hr 5 min 21 sec) 
Heartbeat CPU  3 instructions:   53000001 cycles:   20827794 heartbeat IPC: 2.56534 cumulative IPC: 0.14404 (Simulation time: 0 hr 5 min 22 sec) 
Heartbeat CPU  2 instructions:   47000001 cycles:   21002923 heartbeat IPC: 2.27897 cumulative IPC: 2.23778 (Simulation time: 0 hr 5 min 25 sec) 
Heartbeat CPU  1 instructions:   47000002 cycles:   21157434 heartbeat IPC: 2.32814 cumulative IPC: 2.22144 (Simulation time: 0 hr 5 min 27 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   21190718 heartbeat IPC: 2.23349 cumulative IPC: 2.26514 (Simulation time: 0 hr 5 min 28 sec) 
Heartbeat CPU  3 instructions:   54000001 cycles:   21219213 heartbeat IPC: 2.55481 cumulative IPC: 0.18851 (Simulation time: 0 hr 5 min 29 sec) 
Heartbeat CPU  2 instructions:   48000000 cycles:   21456806 heartbeat IPC: 2.20321 cumulative IPC: 2.23705 (Simulation time: 0 hr 5 min 32 sec) 
Heartbeat CPU  0 instructions:   49000000 cycles:   21586962 heartbeat IPC: 2.52370 cumulative IPC: 2.26989 (Simulation time: 0 hr 5 min 35 sec) 
Heartbeat CPU  3 instructions:   55000003 cycles:   21612212 heartbeat IPC: 2.54454 cumulative IPC: 0.23135 (Simulation time: 0 hr 5 min 35 sec) 
Heartbeat CPU  1 instructions:   48000000 cycles:   21614503 heartbeat IPC: 2.18785 cumulative IPC: 2.22073 (Simulation time: 0 hr 5 min 35 sec) 
Heartbeat CPU  2 instructions:   49000001 cycles:   21877079 heartbeat IPC: 2.37941 cumulative IPC: 2.23979 (Simulation time: 0 hr 5 min 40 sec) 
Heartbeat CPU  0 instructions:   50000002 cycles:   21978643 heartbeat IPC: 2.55310 cumulative IPC: 2.27494 (Simulation time: 0 hr 5 min 41 sec) 
Heartbeat CPU  3 instructions:   56000000 cycles:   22003084 heartbeat IPC: 2.55837 cumulative IPC: 0.27269 (Simulation time: 0 hr 5 min 42 sec) 
Heartbeat CPU  1 instructions:   49000003 cycles:   22075944 heartbeat IPC: 2.16713 cumulative IPC: 2.21961 (Simulation time: 0 hr 5 min 43 sec) 
Heartbeat CPU  2 instructions:   50000003 cycles:   22369363 heartbeat IPC: 2.03135 cumulative IPC: 2.23520 (Simulation time: 0 hr 5 min 48 sec) 
Heartbeat CPU  0 instructions:   51000002 cycles:   22371336 heartbeat IPC: 2.54652 cumulative IPC: 0.04470 (Simulation time: 0 hr 5 min 48 sec) 
Heartbeat CPU  3 instructions:   57000001 cycles:   22394513 heartbeat IPC: 2.55474 cumulative IPC: 0.31258 (Simulation time: 0 hr 5 min 48 sec) 
Heartbeat CPU  1 instructions:   50000003 cycles:   22505250 heartbeat IPC: 2.32934 cumulative IPC: 2.22170 (Simulation time: 0 hr 5 min 50 sec) 

Warmup complete CPU  0 instructions:   51337974 cycles:   22505249 (Simulation time: 0 hr 5 min 50 sec) 
Warmup complete CPU  1 instructions:   50000003 cycles:   22505250 (Simulation time: 0 hr 5 min 50 sec) 
Warmup complete CPU  2 instructions:   50319463 cycles:   22505249 (Simulation time: 0 hr 5 min 50 sec) 
Warmup complete CPU  3 instructions:   57284074 cycles:   22505249 (Simulation time: 0 hr 5 min 50 sec) 

Heartbeat CPU  3 instructions:   58000000 cycles:   27188466 heartbeat IPC: 0.20860 cumulative IPC: 0.15287 (Simulation time: 0 hr 5 min 57 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   27822661 heartbeat IPC: 0.18344 cumulative IPC: 0.12450 (Simulation time: 0 hr 5 min 58 sec) 
Heartbeat CPU  2 instructions:   51000003 cycles:   28118185 heartbeat IPC: 0.17395 cumulative IPC: 0.12124 (Simulation time: 0 hr 5 min 58 sec) 
Heartbeat CPU  1 instructions:   51000000 cycles:   30670018 heartbeat IPC: 0.12248 cumulative IPC: 0.12248 (Simulation time: 0 hr 6 min 2 sec) 
Heartbeat CPU  3 instructions:   59000001 cycles:   33693624 heartbeat IPC: 0.15372 cumulative IPC: 0.15337 (Simulation time: 0 hr 6 min 6 sec) 
Heartbeat CPU  0 instructions:   53000003 cycles:   35887682 heartbeat IPC: 0.12399 cumulative IPC: 0.12419 (Simulation time: 0 hr 6 min 9 sec) 
Heartbeat CPU  2 instructions:   52000000 cycles:   36311025 heartbeat IPC: 0.12206 cumulative IPC: 0.12173 (Simulation time: 0 hr 6 min 10 sec) 
Heartbeat CPU  1 instructions:   52000000 cycles:   38928295 heartbeat IPC: 0.12109 cumulative IPC: 0.12178 (Simulation time: 0 hr 6 min 13 sec) 
Heartbeat CPU  3 instructions:   60000000 cycles:   40214957 heartbeat IPC: 0.15334 cumulative IPC: 0.15336 (Simulation time: 0 hr 6 min 15 sec) 
Heartbeat CPU  0 instructions:   54000001 cycles:   43771220 heartbeat IPC: 0.12685 cumulative IPC: 0.12518 (Simulation time: 0 hr 6 min 20 sec) 
Heartbeat CPU  2 instructions:   53000003 cycles:   44560127 heartbeat IPC: 0.12123 cumulative IPC: 0.12154 (Simulation time: 0 hr 6 min 21 sec) 
Heartbeat CPU  3 instructions:   61000000 cycles:   46745625 heartbeat IPC: 0.15312 cumulative IPC: 0.15329 (Simulation time: 0 hr 6 min 25 sec) 
Heartbeat CPU  1 instructions:   53000003 cycles:   47185622 heartbeat IPC: 0.12110 cumulative IPC: 0.12155 (Simulation time: 0 hr 6 min 25 sec) 
Heartbeat CPU  0 instructions:   55000001 cycles:   51038099 heartbeat IPC: 0.13761 cumulative IPC: 0.12834 (Simulation time: 0 hr 6 min 31 sec) 
Heartbeat CPU  2 instructions:   54000001 cycles:   52822759 heartbeat IPC: 0.12103 cumulative IPC: 0.12140 (Simulation time: 0 hr 6 min 33 sec) 
Heartbeat CPU  3 instructions:   62000001 cycles:   53261164 heartbeat IPC: 0.15348 cumulative IPC: 0.15333 (Simulation time: 0 hr 6 min 34 sec) 
Heartbeat CPU  1 instructions:   54000001 cycles:   55511760 heartbeat IPC: 0.12010 cumulative IPC: 0.12119 (Simulation time: 0 hr 6 min 37 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   58719222 heartbeat IPC: 0.13019 cumulative IPC: 0.12874 (Simulation time: 0 hr 6 min 42 sec) 
Heartbeat CPU  3 instructions:   63000003 cycles:   59784926 heartbeat IPC: 0.15329 cumulative IPC: 0.15333 (Simulation time: 0 hr 6 min 43 sec) 
Heartbeat CPU  2 instructions:   55000000 cycles:   61356102 heartbeat IPC: 0.11719 cumulative IPC: 0.12047 (Simulation time: 0 hr 6 min 46 sec) 
Heartbeat CPU  1 instructions:   55000002 cycles:   63787886 heartbeat IPC: 0.12083 cumulative IPC: 0.12112 (Simulation time: 0 hr 6 min 49 sec) 
Heartbeat CPU  0 instructions:   57000003 cycles:   65767175 heartbeat IPC: 0.14189 cumulative IPC: 0.13088 (Simulation time: 0 hr 6 min 52 sec) 
Heartbeat CPU  3 instructions:   64000000 cycles:   66288808 heartbeat IPC: 0.15375 cumulative IPC: 0.15339 (Simulation time: 0 hr 6 min 53 sec) 
Heartbeat CPU  2 instructions:   56000000 cycles:   69633736 heartbeat IPC: 0.12081 cumulative IPC: 0.12053 (Simulation time: 0 hr 6 min 58 sec) 
Heartbeat CPU  1 instructions:   56000000 cycles:   72060865 heartbeat IPC: 0.12088 cumulative IPC: 0.12108 (Simulation time: 0 hr 7 min 1 sec) 
Heartbeat CPU  3 instructions:   65000001 cycles:   72835141 heartbeat IPC: 0.15276 cumulative IPC: 0.15331 (Simulation time: 0 hr 7 min 2 sec) 
Heartbeat CPU  0 instructions:   58000001 cycles:   73115855 heartbeat IPC: 0.13608 cumulative IPC: 0.13163 (Simulation time: 0 hr 7 min 3 sec) 
Heartbeat CPU  2 instructions:   57000000 cycles:   77940612 heartbeat IPC: 0.12038 cumulative IPC: 0.12051 (Simulation time: 0 hr 7 min 10 sec) 
Heartbeat CPU  3 instructions:   66000001 cycles:   79332054 heartbeat IPC: 0.15392 cumulative IPC: 0.15338 (Simulation time: 0 hr 7 min 12 sec) 
Heartbeat CPU  0 instructions:   59000000 cycles:   80154306 heartbeat IPC: 0.14208 cumulative IPC: 0.13291 (Simulation time: 0 hr 7 min 13 sec) 
Heartbeat CPU  1 instructions:   57000000 cycles:   80358463 heartbeat IPC: 0.12052 cumulative IPC: 0.12100 (Simulation time: 0 hr 7 min 13 sec) 
Heartbeat CPU  2 instructions:   58000002 cycles:   85517941 heartbeat IPC: 0.13197 cumulative IPC: 0.12189 (Simulation time: 0 hr 7 min 21 sec) 
Heartbeat CPU  3 instructions:   67000000 cycles:   85853148 heartbeat IPC: 0.15335 cumulative IPC: 0.15337 (Simulation time: 0 hr 7 min 21 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   86750211 heartbeat IPC: 0.15161 cumulative IPC: 0.13483 (Simulation time: 0 hr 7 min 23 sec) 
Heartbeat CPU  1 instructions:   58000000 cycles:   88695222 heartbeat IPC: 0.11995 cumulative IPC: 0.12086 (Simulation time: 0 hr 7 min 26 sec) 
Heartbeat CPU  2 instructions:   59000002 cycles:   90074392 heartbeat IPC: 0.21947 cumulative IPC: 0.12847 (Simulation time: 0 hr 7 min 29 sec) 
Heartbeat CPU  3 instructions:   68000000 cycles:   92367185 heartbeat IPC: 0.15351 cumulative IPC: 0.15339 (Simulation time: 0 hr 7 min 33 sec) 
Heartbeat CPU  0 instructions:   61000001 cycles:   93403547 heartbeat IPC: 0.15030 cumulative IPC: 0.13628 (Simulation time: 0 hr 7 min 34 sec) 
Heartbeat CPU  2 instructions:   60000000 cycles:   96925144 heartbeat IPC: 0.14597 cumulative IPC: 0.13008 (Simulation time: 0 hr 7 min 39 sec) 
Heartbeat CPU  1 instructions:   59000001 cycles:   97279624 heartbeat IPC: 0.11649 cumulative IPC: 0.12036 (Simulation time: 0 hr 7 min 40 sec) 
Heartbeat CPU  3 instructions:   69000003 cycles:   98886971 heartbeat IPC: 0.15338 cumulative IPC: 0.15339 (Simulation time: 0 hr 7 min 42 sec) 
Heartbeat CPU  0 instructions:   62000001 cycles:   99751327 heartbeat IPC: 0.15754 cumulative IPC: 0.13803 (Simulation time: 0 hr 7 min 43 sec) 
Heartbeat CPU  2 instructions:   61000002 cycles:  105109254 heartbeat IPC: 0.12219 cumulative IPC: 0.12930 (Simulation time: 0 hr 7 min 51 sec) 
Heartbeat CPU  3 instructions:   70000002 cycles:  105408151 heartbeat IPC: 0.15335 cumulative IPC: 0.15338 (Simulation time: 0 hr 7 min 52 sec) 
Heartbeat CPU  1 instructions:   60000000 cycles:  105570051 heartbeat IPC: 0.12062 cumulative IPC: 0.12039 (Simulation time: 0 hr 7 min 52 sec) 
Heartbeat CPU  0 instructions:   63000001 cycles:  106055367 heartbeat IPC: 0.15863 cumulative IPC: 0.13958 (Simulation time: 0 hr 7 min 53 sec) 
Heartbeat CPU  3 instructions:   71000002 cycles:  111966106 heartbeat IPC: 0.15249 cumulative IPC: 0.15332 (Simulation time: 0 hr 8 min 2 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:  112432340 heartbeat IPC: 0.15681 cumulative IPC: 0.14080 (Simulation time: 0 hr 8 min 2 sec) 
Heartbeat CPU  2 instructions:   62000003 cycles:  113298016 heartbeat IPC: 0.12212 cumulative IPC: 0.12865 (Simulation time: 0 hr 8 min 3 sec) 
Heartbeat CPU  1 instructions:   61000000 cycles:  113951513 heartbeat IPC: 0.11931 cumulative IPC: 0.12029 (Simulation time: 0 hr 8 min 4 sec) 
Heartbeat CPU  3 instructions:   72000000 cycles:  118526952 heartbeat IPC: 0.15242 cumulative IPC: 0.15326 (Simulation time: 0 hr 8 min 11 sec) 
Heartbeat CPU  0 instructions:   65000002 cycles:  118557267 heartbeat IPC: 0.16327 cumulative IPC: 0.14224 (Simulation time: 0 hr 8 min 11 sec) 
Heartbeat CPU  2 instructions:   63000002 cycles:  121556505 heartbeat IPC: 0.12109 cumulative IPC: 0.12802 (Simulation time: 0 hr 8 min 16 sec) 
Heartbeat CPU  1 instructions:   62000002 cycles:  122207463 heartbeat IPC: 0.12113 cumulative IPC: 0.12036 (Simulation time: 0 hr 8 min 17 sec) 
Heartbeat CPU  0 instructions:   66000003 cycles:  124715149 heartbeat IPC: 0.16239 cumulative IPC: 0.14345 (Simulation time: 0 hr 8 min 21 sec) 
Heartbeat CPU  3 instructions:   73000002 cycles:  125059716 heartbeat IPC: 0.15307 cumulative IPC: 0.15324 (Simulation time: 0 hr 8 min 22 sec) 
Heartbeat CPU  1 instructions:   63000000 cycles:  126830719 heartbeat IPC: 0.21630 cumulative IPC: 0.12461 (Simulation time: 0 hr 8 min 25 sec) 
Heartbeat CPU  2 instructions:   64000000 cycles:  129855360 heartbeat IPC: 0.12050 cumulative IPC: 0.12744 (Simulation time: 0 hr 8 min 30 sec) 
Heartbeat CPU  0 instructions:   67000001 cycles:  130838373 heartbeat IPC: 0.16331 cumulative IPC: 0.14457 (Simulation time: 0 hr 8 min 31 sec) 
Heartbeat CPU  3 instructions:   74000000 cycles:  131625136 heartbeat IPC: 0.15231 cumulative IPC: 0.15319 (Simulation time: 0 hr 8 min 33 sec) 
Heartbeat CPU  1 instructions:   64000000 cycles:  131890836 heartbeat IPC: 0.19762 cumulative IPC: 0.12799 (Simulation time: 0 hr 8 min 33 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:  137077663 heartbeat IPC: 0.16027 cumulative IPC: 0.14543 (Simulation time: 0 hr 8 min 41 sec) 
Heartbeat CPU  2 instructions:   65000002 cycles:  138116325 heartbeat IPC: 0.12105 cumulative IPC: 0.12698 (Simulation time: 0 hr 8 min 42 sec) 
Heartbeat CPU  3 instructions:   75000003 cycles:  138183775 heartbeat IPC: 0.15247 cumulative IPC: 0.15315 (Simulation time: 0 hr 8 min 42 sec) 
Heartbeat CPU  1 instructions:   65000001 cycles:  139946553 heartbeat IPC: 0.12414 cumulative IPC: 0.12772 (Simulation time: 0 hr 8 min 45 sec) 
Heartbeat CPU  0 instructions:   69000000 cycles:  143390823 heartbeat IPC: 0.15840 cumulative IPC: 0.14611 (Simulation time: 0 hr 8 min 50 sec) 
Heartbeat CPU  3 instructions:   76000000 cycles:  144807100 heartbeat IPC: 0.15098 cumulative IPC: 0.15303 (Simulation time: 0 hr 8 min 52 sec) 
Heartbeat CPU  2 instructions:   66000003 cycles:  146337466 heartbeat IPC: 0.12164 cumulative IPC: 0.12663 (Simulation time: 0 hr 8 min 54 sec) 
Heartbeat CPU  1 instructions:   66000003 cycles:  148131013 heartbeat IPC: 0.12218 cumulative IPC: 0.12736 (Simulation time: 0 hr 8 min 57 sec) 
Heartbeat CPU  0 instructions:   70000000 cycles:  149053675 heartbeat IPC: 0.17659 cumulative IPC: 0.14747 (Simulation time: 0 hr 8 min 59 sec) 
Heartbeat CPU  3 instructions:   77000003 cycles:  151434149 heartbeat IPC: 0.15090 cumulative IPC: 0.15292 (Simulation time: 0 hr 9 min 2 sec) 
Heartbeat CPU  2 instructions:   67000003 cycles:  154596161 heartbeat IPC: 0.12108 cumulative IPC: 0.12628 (Simulation time: 0 hr 9 min 7 sec) 
Heartbeat CPU  0 instructions:   71000001 cycles:  156293179 heartbeat IPC: 0.13813 cumulative IPC: 0.14696 (Simulation time: 0 hr 9 min 9 sec) 
Heartbeat CPU  1 instructions:   67000000 cycles:  156355615 heartbeat IPC: 0.12159 cumulative IPC: 0.12701 (Simulation time: 0 hr 9 min 10 sec) 
Heartbeat CPU  3 instructions:   78000001 cycles:  158043745 heartbeat IPC: 0.15129 cumulative IPC: 0.15284 (Simulation time: 0 hr 9 min 12 sec) 
Heartbeat CPU  2 instructions:   68000000 cycles:  162882872 heartbeat IPC: 0.12067 cumulative IPC: 0.12595 (Simulation time: 0 hr 9 min 19 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:  163710736 heartbeat IPC: 0.13482 cumulative IPC: 0.14633 (Simulation time: 0 hr 9 min 20 sec) 
Heartbeat CPU  1 instructions:   68000000 cycles:  164638136 heartbeat IPC: 0.12074 cumulative IPC: 0.12664 (Simulation time: 0 hr 9 min 21 sec) 
Heartbeat CPU  3 instructions:   79000003 cycles:  164645477 heartbeat IPC: 0.15148 cumulative IPC: 0.15278 (Simulation time: 0 hr 9 min 21 sec) 
Heartbeat CPU  0 instructions:   73000002 cycles:  170948551 heartbeat IPC: 0.13816 cumulative IPC: 0.14593 (Simulation time: 0 hr 9 min 31 sec) 
Heartbeat CPU  3 instructions:   80000000 cycles:  171253479 heartbeat IPC: 0.15133 cumulative IPC: 0.15271 (Simulation time: 0 hr 9 min 31 sec) 
Heartbeat CPU  2 instructions:   69000002 cycles:  171426733 heartbeat IPC: 0.11704 cumulative IPC: 0.12544 (Simulation time: 0 hr 9 min 31 sec) 
Heartbeat CPU  1 instructions:   69000000 cycles:  172991618 heartbeat IPC: 0.11971 cumulative IPC: 0.12626 (Simulation time: 0 hr 9 min 34 sec) 
Heartbeat CPU  3 instructions:   81000001 cycles:  177859300 heartbeat IPC: 0.15138 cumulative IPC: 0.15266 (Simulation time: 0 hr 9 min 41 sec) 
Heartbeat CPU  0 instructions:   74000001 cycles:  178081849 heartbeat IPC: 0.14019 cumulative IPC: 0.14566 (Simulation time: 0 hr 9 min 41 sec) 
Heartbeat CPU  2 instructions:   70000003 cycles:  179694242 heartbeat IPC: 0.12096 cumulative IPC: 0.12520 (Simulation time: 0 hr 9 min 43 sec) 
Heartbeat CPU  1 instructions:   70000000 cycles:  181277843 heartbeat IPC: 0.12068 cumulative IPC: 0.12597 (Simulation time: 0 hr 9 min 46 sec) 
Heartbeat CPU  3 instructions:   82000002 cycles:  184479070 heartbeat IPC: 0.15106 cumulative IPC: 0.15259 (Simulation time: 0 hr 9 min 50 sec) 
Heartbeat CPU  0 instructions:   75000003 cycles:  185145955 heartbeat IPC: 0.14156 cumulative IPC: 0.14549 (Simulation time: 0 hr 9 min 51 sec) 
Heartbeat CPU  2 instructions:   71000003 cycles:  187995107 heartbeat IPC: 0.12047 cumulative IPC: 0.12497 (Simulation time: 0 hr 9 min 55 sec) 
Heartbeat CPU  1 instructions:   71000000 cycles:  189519934 heartbeat IPC: 0.12133 cumulative IPC: 0.12574 (Simulation time: 0 hr 9 min 58 sec) 
Heartbeat CPU  3 instructions:   83000002 cycles:  191085548 heartbeat IPC: 0.15137 cumulative IPC: 0.15254 (Simulation time: 0 hr 10 min 0 sec) 
Heartbeat CPU  0 instructions:   76000000 cycles:  191936473 heartbeat IPC: 0.14726 cumulative IPC: 0.14556 (Simulation time: 0 hr 10 min 1 sec) 
Heartbeat CPU  2 instructions:   72000000 cycles:  196293132 heartbeat IPC: 0.12051 cumulative IPC: 0.12475 (Simulation time: 0 hr 10 min 8 sec) 
Heartbeat CPU  3 instructions:   84000000 cycles:  197697959 heartbeat IPC: 0.15123 cumulative IPC: 0.15249 (Simulation time: 0 hr 10 min 10 sec) 
Heartbeat CPU  1 instructions:   72000000 cycles:  197860947 heartbeat IPC: 0.11989 cumulative IPC: 0.12546 (Simulation time: 0 hr 10 min 10 sec) 
Heartbeat CPU  0 instructions:   77000002 cycles:  198442405 heartbeat IPC: 0.15371 cumulative IPC: 0.14586 (Simulation time: 0 hr 10 min 11 sec) 
Heartbeat CPU  2 instructions:   73000000 cycles:  201260514 heartbeat IPC: 0.20131 cumulative IPC: 0.12688 (Simulation time: 0 hr 10 min 16 sec) 
Heartbeat CPU  3 instructions:   85000000 cycles:  204291366 heartbeat IPC: 0.15167 cumulative IPC: 0.15246 (Simulation time: 0 hr 10 min 21 sec) 
Heartbeat CPU  0 instructions:   78000003 cycles:  204766791 heartbeat IPC: 0.15812 cumulative IPC: 0.14628 (Simulation time: 0 hr 10 min 21 sec) 
Heartbeat CPU  1 instructions:   73000003 cycles:  206176390 heartbeat IPC: 0.12026 cumulative IPC: 0.12522 (Simulation time: 0 hr 10 min 24 sec) 
Heartbeat CPU  2 instructions:   74000001 cycles:  206570916 heartbeat IPC: 0.18831 cumulative IPC: 0.12865 (Simulation time: 0 hr 10 min 24 sec) 
Heartbeat CPU  0 instructions:   79000002 cycles:  210705027 heartbeat IPC: 0.16840 cumulative IPC: 0.14698 (Simulation time: 0 hr 10 min 30 sec) 
