*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Mar 31 2025 20:14:32
*************************************************
parsing config file: /data3/config/dspatch.ini

trace_0 /data3/STREAMING/traces/streaming_phase0_core0.trace.xz
Heartbeat CPU  3 instructions:   40000000 cycles:   15795893 heartbeat IPC: 2.21239 cumulative IPC: 2.53230 (Simulation time: 0 hr 4 min 13 sec) 
Heartbeat CPU  2 instructions:   40000000 cycles:   15812755 heartbeat IPC: 1.80889 cumulative IPC: 2.52960 (Simulation time: 0 hr 4 min 13 sec) 
Heartbeat CPU  1 instructions:   36000000 cycles:   16009273 heartbeat IPC: 1.91104 cumulative IPC: 2.24870 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  0 instructions:   35000003 cycles:   16082608 heartbeat IPC: 2.06450 cumulative IPC: 2.17626 (Simulation time: 0 hr 4 min 17 sec) 
Heartbeat CPU  3 instructions:   41000000 cycles:   16256631 heartbeat IPC: 2.17043 cumulative IPC: 2.52205 (Simulation time: 0 hr 4 min 20 sec) 
Heartbeat CPU  2 instructions:   41000000 cycles:   16385777 heartbeat IPC: 1.74513 cumulative IPC: 2.50217 (Simulation time: 0 hr 4 min 22 sec) 
Heartbeat CPU  1 instructions:   37000002 cycles:   16497785 heartbeat IPC: 2.04704 cumulative IPC: 2.24273 (Simulation time: 0 hr 4 min 23 sec) 
Heartbeat CPU  0 instructions:   36000000 cycles:   16573932 heartbeat IPC: 2.03531 cumulative IPC: 2.17209 (Simulation time: 0 hr 4 min 24 sec) 
Heartbeat CPU  3 instructions:   42000002 cycles:   16702309 heartbeat IPC: 2.24378 cumulative IPC: 2.51462 (Simulation time: 0 hr 4 min 26 sec) 
Heartbeat CPU  2 instructions:   42000001 cycles:   16943371 heartbeat IPC: 1.79342 cumulative IPC: 2.47885 (Simulation time: 0 hr 4 min 30 sec) 
Heartbeat CPU  1 instructions:   38000003 cycles:   17059113 heartbeat IPC: 1.78149 cumulative IPC: 2.22755 (Simulation time: 0 hr 4 min 31 sec) 
Heartbeat CPU  0 instructions:   37000000 cycles:   17062249 heartbeat IPC: 2.04785 cumulative IPC: 2.16853 (Simulation time: 0 hr 4 min 31 sec) 
Heartbeat CPU  3 instructions:   43000001 cycles:   17142488 heartbeat IPC: 2.27180 cumulative IPC: 2.50839 (Simulation time: 0 hr 4 min 33 sec) 
Heartbeat CPU  2 instructions:   43000001 cycles:   17535556 heartbeat IPC: 1.68866 cumulative IPC: 2.45216 (Simulation time: 0 hr 4 min 39 sec) 
Heartbeat CPU  0 instructions:   38000001 cycles:   17573465 heartbeat IPC: 1.95612 cumulative IPC: 2.16235 (Simulation time: 0 hr 4 min 39 sec) 
Heartbeat CPU  3 instructions:   44000000 cycles:   17575763 heartbeat IPC: 2.30800 cumulative IPC: 2.50345 (Simulation time: 0 hr 4 min 39 sec) 
Heartbeat CPU  1 instructions:   39000000 cycles:   17584076 heartbeat IPC: 1.90489 cumulative IPC: 2.21792 (Simulation time: 0 hr 4 min 39 sec) 
Heartbeat CPU  1 instructions:   40000000 cycles:   18088277 heartbeat IPC: 1.98334 cumulative IPC: 2.21138 (Simulation time: 0 hr 4 min 47 sec) 
Heartbeat CPU  0 instructions:   39000000 cycles:   18096287 heartbeat IPC: 1.91269 cumulative IPC: 2.15514 (Simulation time: 0 hr 4 min 47 sec) 
Heartbeat CPU  2 instructions:   44000000 cycles:   18099846 heartbeat IPC: 1.77214 cumulative IPC: 2.43096 (Simulation time: 0 hr 4 min 47 sec) 
Heartbeat CPU  3 instructions:   45000002 cycles:   18168199 heartbeat IPC: 1.68795 cumulative IPC: 2.47686 (Simulation time: 0 hr 4 min 48 sec) 
Heartbeat CPU  1 instructions:   41000002 cycles:   18625140 heartbeat IPC: 1.86268 cumulative IPC: 2.20133 (Simulation time: 0 hr 4 min 54 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   18625574 heartbeat IPC: 1.88933 cumulative IPC: 2.14758 (Simulation time: 0 hr 4 min 54 sec) 
Heartbeat CPU  2 instructions:   45000002 cycles:   18689900 heartbeat IPC: 1.69476 cumulative IPC: 2.40772 (Simulation time: 0 hr 4 min 55 sec) 
Heartbeat CPU  3 instructions:   46000001 cycles:   18732471 heartbeat IPC: 1.77219 cumulative IPC: 2.45563 (Simulation time: 0 hr 4 min 55 sec) 
Heartbeat CPU  1 instructions:   42000002 cycles:   19161595 heartbeat IPC: 1.86409 cumulative IPC: 2.19188 (Simulation time: 0 hr 5 min 1 sec) 
Heartbeat CPU  3 instructions:   47000000 cycles:   19235572 heartbeat IPC: 1.98767 cumulative IPC: 2.44339 (Simulation time: 0 hr 5 min 2 sec) 
Heartbeat CPU  2 instructions:   46000001 cycles:   19254921 heartbeat IPC: 1.76984 cumulative IPC: 2.38900 (Simulation time: 0 hr 5 min 2 sec) 
Heartbeat CPU  0 instructions:   41000001 cycles:   19350233 heartbeat IPC: 1.37996 cumulative IPC: 2.11884 (Simulation time: 0 hr 5 min 4 sec) 
Heartbeat CPU  2 instructions:   47000003 cycles:   19619347 heartbeat IPC: 2.74405 cumulative IPC: 2.39559 (Simulation time: 0 hr 5 min 8 sec) 
Heartbeat CPU  1 instructions:   43000000 cycles:   19676477 heartbeat IPC: 1.94219 cumulative IPC: 2.18535 (Simulation time: 0 hr 5 min 9 sec) 
Heartbeat CPU  3 instructions:   48000000 cycles:   19714895 heartbeat IPC: 2.08628 cumulative IPC: 2.43471 (Simulation time: 0 hr 5 min 10 sec) 
Heartbeat CPU  0 instructions:   42000003 cycles:   19881230 heartbeat IPC: 1.88325 cumulative IPC: 2.11255 (Simulation time: 0 hr 5 min 12 sec) 
Heartbeat CPU  2 instructions:   48000000 cycles:   19920481 heartbeat IPC: 3.32077 cumulative IPC: 2.40958 (Simulation time: 0 hr 5 min 13 sec) 
Heartbeat CPU  1 instructions:   44000000 cycles:   20186463 heartbeat IPC: 1.96084 cumulative IPC: 2.17968 (Simulation time: 0 hr 5 min 17 sec) 
Heartbeat CPU  2 instructions:   49000000 cycles:   20217190 heartbeat IPC: 3.37031 cumulative IPC: 2.42368 (Simulation time: 0 hr 5 min 18 sec) 
Heartbeat CPU  3 instructions:   49000001 cycles:   20233484 heartbeat IPC: 1.92831 cumulative IPC: 2.42173 (Simulation time: 0 hr 5 min 18 sec) 
Heartbeat CPU  0 instructions:   43000000 cycles:   20430019 heartbeat IPC: 1.82219 cumulative IPC: 2.10475 (Simulation time: 0 hr 5 min 21 sec) 
Heartbeat CPU  2 instructions:   50000000 cycles:   20502347 heartbeat IPC: 3.50684 cumulative IPC: 2.43875 (Simulation time: 0 hr 5 min 23 sec) 
Heartbeat CPU  1 instructions:   45000003 cycles:   20700805 heartbeat IPC: 1.94424 cumulative IPC: 2.17383 (Simulation time: 0 hr 5 min 26 sec) 
Heartbeat CPU  3 instructions:   50000002 cycles:   20751494 heartbeat IPC: 1.93047 cumulative IPC: 2.40947 (Simulation time: 0 hr 5 min 26 sec) 
Heartbeat CPU  2 instructions:   51000002 cycles:   20819444 heartbeat IPC: 3.15362 cumulative IPC: 0.04803 (Simulation time: 0 hr 5 min 28 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   20927486 heartbeat IPC: 2.01018 cumulative IPC: 2.10250 (Simulation time: 0 hr 5 min 29 sec) 
Heartbeat CPU  2 instructions:   52000000 cycles:   21091838 heartbeat IPC: 3.67115 cumulative IPC: 0.09482 (Simulation time: 0 hr 5 min 31 sec) 
Heartbeat CPU  3 instructions:   51000000 cycles:   21262798 heartbeat IPC: 1.95578 cumulative IPC: 0.04703 (Simulation time: 0 hr 5 min 34 sec) 
Heartbeat CPU  2 instructions:   53000002 cycles:   21390069 heartbeat IPC: 3.35311 cumulative IPC: 0.14025 (Simulation time: 0 hr 5 min 36 sec) 
Heartbeat CPU  0 instructions:   45000002 cycles:   21413110 heartbeat IPC: 2.05921 cumulative IPC: 2.10152 (Simulation time: 0 hr 5 min 37 sec) 
Heartbeat CPU  1 instructions:   46000001 cycles:   21447741 heartbeat IPC: 1.33880 cumulative IPC: 2.14475 (Simulation time: 0 hr 5 min 37 sec) 
Heartbeat CPU  2 instructions:   54000000 cycles:   21662562 heartbeat IPC: 3.66981 cumulative IPC: 0.18465 (Simulation time: 0 hr 5 min 41 sec) 
Heartbeat CPU  3 instructions:   52000000 cycles:   21728756 heartbeat IPC: 2.14612 cumulative IPC: 0.09204 (Simulation time: 0 hr 5 min 42 sec) 
Heartbeat CPU  0 instructions:   46000002 cycles:   21895398 heartbeat IPC: 2.07345 cumulative IPC: 2.10090 (Simulation time: 0 hr 5 min 45 sec) 
Heartbeat CPU  2 instructions:   55000001 cycles:   21935240 heartbeat IPC: 3.66733 cumulative IPC: 0.22794 (Simulation time: 0 hr 5 min 46 sec) 
Heartbeat CPU  1 instructions:   47000000 cycles:   21955624 heartbeat IPC: 1.96896 cumulative IPC: 2.14068 (Simulation time: 0 hr 5 min 46 sec) 
Heartbeat CPU  3 instructions:   53000001 cycles:   22218656 heartbeat IPC: 2.04123 cumulative IPC: 0.13502 (Simulation time: 0 hr 5 min 50 sec) 
Heartbeat CPU  2 instructions:   56000000 cycles:   22342209 heartbeat IPC: 2.45719 cumulative IPC: 0.26855 (Simulation time: 0 hr 5 min 52 sec) 
Heartbeat CPU  0 instructions:   47000001 cycles:   22352339 heartbeat IPC: 2.18846 cumulative IPC: 2.10269 (Simulation time: 0 hr 5 min 52 sec) 
Heartbeat CPU  1 instructions:   48000000 cycles:   22471245 heartbeat IPC: 1.93941 cumulative IPC: 2.13606 (Simulation time: 0 hr 5 min 54 sec) 
Heartbeat CPU  2 instructions:   57000000 cycles:   22664595 heartbeat IPC: 3.10187 cumulative IPC: 0.30885 (Simulation time: 0 hr 5 min 57 sec) 
Heartbeat CPU  3 instructions:   54000001 cycles:   22719014 heartbeat IPC: 1.99857 cumulative IPC: 0.17606 (Simulation time: 0 hr 5 min 58 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   22810346 heartbeat IPC: 2.18337 cumulative IPC: 2.10431 (Simulation time: 0 hr 6 min 0 sec) 
Heartbeat CPU  1 instructions:   49000002 cycles:   22941049 heartbeat IPC: 2.12855 cumulative IPC: 2.13591 (Simulation time: 0 hr 6 min 2 sec) 
Heartbeat CPU  2 instructions:   58000000 cycles:   23068975 heartbeat IPC: 2.47292 cumulative IPC: 0.34679 (Simulation time: 0 hr 6 min 4 sec) 
Heartbeat CPU  3 instructions:   55000003 cycles:   23198878 heartbeat IPC: 2.08393 cumulative IPC: 0.21553 (Simulation time: 0 hr 6 min 6 sec) 
Heartbeat CPU  0 instructions:   49000001 cycles:   23239726 heartbeat IPC: 2.32894 cumulative IPC: 2.10846 (Simulation time: 0 hr 6 min 7 sec) 
Heartbeat CPU  2 instructions:   59000000 cycles:   23520765 heartbeat IPC: 2.21342 cumulative IPC: 0.38264 (Simulation time: 0 hr 6 min 11 sec) 
Heartbeat CPU  1 instructions:   50000001 cycles:   23604508 heartbeat IPC: 1.50725 cumulative IPC: 2.11824 (Simulation time: 0 hr 6 min 12 sec) 
Heartbeat CPU  0 instructions:   50000001 cycles:   23685570 heartbeat IPC: 2.24294 cumulative IPC: 2.11099 (Simulation time: 0 hr 6 min 13 sec) 

Warmup complete CPU  0 instructions:   50000001 cycles:   23685570 (Simulation time: 0 hr 6 min 13 sec) 
Warmup complete CPU  1 instructions:   50132844 cycles:   23685570 (Simulation time: 0 hr 6 min 13 sec) 
Warmup complete CPU  2 instructions:   59371539 cycles:   23685570 (Simulation time: 0 hr 6 min 13 sec) 
Warmup complete CPU  3 instructions:   55710999 cycles:   23685570 (Simulation time: 0 hr 6 min 13 sec) 

Heartbeat CPU  3 instructions:   56000000 cycles:   25237530 heartbeat IPC: 0.49052 cumulative IPC: 0.18622 (Simulation time: 0 hr 6 min 16 sec) 
Heartbeat CPU  1 instructions:   51000002 cycles:   27001030 heartbeat IPC: 0.29442 cumulative IPC: 0.26155 (Simulation time: 0 hr 6 min 19 sec) 
Heartbeat CPU  1 instructions:   52000000 cycles:   27834562 heartbeat IPC: 1.19971 cumulative IPC: 0.45003 (Simulation time: 0 hr 6 min 22 sec) 
Heartbeat CPU  1 instructions:   53000000 cycles:   28586008 heartbeat IPC: 1.33077 cumulative IPC: 0.58508 (Simulation time: 0 hr 6 min 24 sec) 
Heartbeat CPU  2 instructions:   60000000 cycles:   29094863 heartbeat IPC: 0.17940 cumulative IPC: 0.11618 (Simulation time: 0 hr 6 min 26 sec) 
Heartbeat CPU  1 instructions:   54000001 cycles:   29256031 heartbeat IPC: 1.49249 cumulative IPC: 0.69423 (Simulation time: 0 hr 6 min 26 sec) 
Heartbeat CPU  1 instructions:   55000002 cycles:   29849162 heartbeat IPC: 1.68597 cumulative IPC: 0.78966 (Simulation time: 0 hr 6 min 29 sec) 
Heartbeat CPU  3 instructions:   57000003 cycles:   30102218 heartbeat IPC: 0.20556 cumulative IPC: 0.20088 (Simulation time: 0 hr 6 min 29 sec) 
Heartbeat CPU  0 instructions:   51000002 cycles:   30767979 heartbeat IPC: 0.14120 cumulative IPC: 0.14120 (Simulation time: 0 hr 6 min 31 sec) 
Heartbeat CPU  1 instructions:   56000000 cycles:   33330794 heartbeat IPC: 0.28722 cumulative IPC: 0.60830 (Simulation time: 0 hr 6 min 35 sec) 
Heartbeat CPU  3 instructions:   58000003 cycles:   34845729 heartbeat IPC: 0.21081 cumulative IPC: 0.20510 (Simulation time: 0 hr 6 min 38 sec) 
Heartbeat CPU  2 instructions:   61000001 cycles:   35530264 heartbeat IPC: 0.15539 cumulative IPC: 0.13748 (Simulation time: 0 hr 6 min 40 sec) 
Heartbeat CPU  2 instructions:   62000001 cycles:   37169866 heartbeat IPC: 0.60990 cumulative IPC: 0.19493 (Simulation time: 0 hr 6 min 44 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   38162200 heartbeat IPC: 0.13524 cumulative IPC: 0.13815 (Simulation time: 0 hr 6 min 46 sec) 
Heartbeat CPU  1 instructions:   57000002 cycles:   38225171 heartbeat IPC: 0.20432 cumulative IPC: 0.47231 (Simulation time: 0 hr 6 min 46 sec) 
Heartbeat CPU  2 instructions:   63000000 cycles:   38641847 heartbeat IPC: 0.67936 cumulative IPC: 0.24260 (Simulation time: 0 hr 6 min 47 sec) 
Heartbeat CPU  3 instructions:   59000003 cycles:   39601823 heartbeat IPC: 0.21026 cumulative IPC: 0.20664 (Simulation time: 0 hr 6 min 50 sec) 
Heartbeat CPU  2 instructions:   64000000 cycles:   39842253 heartbeat IPC: 0.83305 cumulative IPC: 0.28647 (Simulation time: 0 hr 6 min 51 sec) 
Heartbeat CPU  2 instructions:   65000002 cycles:   41211520 heartbeat IPC: 0.73032 cumulative IPC: 0.32115 (Simulation time: 0 hr 6 min 54 sec) 
Heartbeat CPU  1 instructions:   58000000 cycles:   42965564 heartbeat IPC: 0.21095 cumulative IPC: 0.40805 (Simulation time: 0 hr 6 min 58 sec) 
Heartbeat CPU  3 instructions:   60000000 cycles:   44286437 heartbeat IPC: 0.21346 cumulative IPC: 0.20820 (Simulation time: 0 hr 7 min 0 sec) 
Heartbeat CPU  2 instructions:   66000001 cycles:   44620922 heartbeat IPC: 0.29331 cumulative IPC: 0.31662 (Simulation time: 0 hr 7 min 1 sec) 
Heartbeat CPU  0 instructions:   53000000 cycles:   45572295 heartbeat IPC: 0.13495 cumulative IPC: 0.13707 (Simulation time: 0 hr 7 min 3 sec) 
Heartbeat CPU  1 instructions:   59000003 cycles:   47791479 heartbeat IPC: 0.20722 cumulative IPC: 0.36784 (Simulation time: 0 hr 7 min 7 sec) 
Heartbeat CPU  3 instructions:   61000000 cycles:   48909992 heartbeat IPC: 0.21628 cumulative IPC: 0.20968 (Simulation time: 0 hr 7 min 9 sec) 
Heartbeat CPU  2 instructions:   67000000 cycles:   50309860 heartbeat IPC: 0.17578 cumulative IPC: 0.28652 (Simulation time: 0 hr 7 min 12 sec) 
Heartbeat CPU  1 instructions:   60000000 cycles:   52503003 heartbeat IPC: 0.21224 cumulative IPC: 0.34240 (Simulation time: 0 hr 7 min 16 sec) 
Heartbeat CPU  3 instructions:   62000002 cycles:   53533953 heartbeat IPC: 0.21627 cumulative IPC: 0.21070 (Simulation time: 0 hr 7 min 18 sec) 
Heartbeat CPU  0 instructions:   54000000 cycles:   54023874 heartbeat IPC: 0.11832 cumulative IPC: 0.13185 (Simulation time: 0 hr 7 min 19 sec) 
Heartbeat CPU  2 instructions:   68000000 cycles:   56141937 heartbeat IPC: 0.17147 cumulative IPC: 0.26585 (Simulation time: 0 hr 7 min 23 sec) 
Heartbeat CPU  1 instructions:   61000001 cycles:   56837210 heartbeat IPC: 0.23072 cumulative IPC: 0.32780 (Simulation time: 0 hr 7 min 24 sec) 
Heartbeat CPU  1 instructions:   62000001 cycles:   57701038 heartbeat IPC: 1.15764 cumulative IPC: 0.34888 (Simulation time: 0 hr 7 min 27 sec) 
Heartbeat CPU  3 instructions:   63000000 cycles:   58225840 heartbeat IPC: 0.21313 cumulative IPC: 0.21103 (Simulation time: 0 hr 7 min 29 sec) 
Heartbeat CPU  1 instructions:   63000002 cycles:   58355020 heartbeat IPC: 1.52910 cumulative IPC: 0.37114 (Simulation time: 0 hr 7 min 29 sec) 
Heartbeat CPU  1 instructions:   64000000 cycles:   59275823 heartbeat IPC: 1.08601 cumulative IPC: 0.38963 (Simulation time: 0 hr 7 min 32 sec) 
Heartbeat CPU  2 instructions:   69000003 cycles:   59375629 heartbeat IPC: 0.30924 cumulative IPC: 0.26978 (Simulation time: 0 hr 7 min 33 sec) 
Heartbeat CPU  1 instructions:   65000003 cycles:   60264447 heartbeat IPC: 1.01151 cumulative IPC: 0.40644 (Simulation time: 0 hr 7 min 36 sec) 
Heartbeat CPU  2 instructions:   70000003 cycles:   61340901 heartbeat IPC: 0.50884 cumulative IPC: 0.28226 (Simulation time: 0 hr 7 min 39 sec) 
Heartbeat CPU  0 instructions:   55000003 cycles:   62417812 heartbeat IPC: 0.11913 cumulative IPC: 0.12909 (Simulation time: 0 hr 7 min 41 sec) 
Heartbeat CPU  1 instructions:   66000000 cycles:   62638099 heartbeat IPC: 0.42129 cumulative IPC: 0.40735 (Simulation time: 0 hr 7 min 42 sec) 
Heartbeat CPU  3 instructions:   64000000 cycles:   62906023 heartbeat IPC: 0.21367 cumulative IPC: 0.21134 (Simulation time: 0 hr 7 min 42 sec) 
Heartbeat CPU  2 instructions:   71000000 cycles:   63242966 heartbeat IPC: 0.52574 cumulative IPC: 0.29396 (Simulation time: 0 hr 7 min 43 sec) 
Heartbeat CPU  2 instructions:   72000000 cycles:   65015332 heartbeat IPC: 0.56422 cumulative IPC: 0.30555 (Simulation time: 0 hr 7 min 47 sec) 
Heartbeat CPU  2 instructions:   73000003 cycles:   67050302 heartbeat IPC: 0.49141 cumulative IPC: 0.31428 (Simulation time: 0 hr 7 min 52 sec) 
Heartbeat CPU  1 instructions:   67000001 cycles:   67358830 heartbeat IPC: 0.21183 cumulative IPC: 0.38621 (Simulation time: 0 hr 7 min 52 sec) 
Heartbeat CPU  3 instructions:   65000000 cycles:   67803217 heartbeat IPC: 0.20420 cumulative IPC: 0.21055 (Simulation time: 0 hr 7 min 53 sec) 
Heartbeat CPU  2 instructions:   74000002 cycles:   68685421 heartbeat IPC: 0.61158 cumulative IPC: 0.32508 (Simulation time: 0 hr 7 min 56 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   70060079 heartbeat IPC: 0.13085 cumulative IPC: 0.12938 (Simulation time: 0 hr 7 min 59 sec) 
Heartbeat CPU  2 instructions:   75000000 cycles:   70174754 heartbeat IPC: 0.67144 cumulative IPC: 0.33617 (Simulation time: 0 hr 7 min 59 sec) 
Heartbeat CPU  2 instructions:   76000000 cycles:   71859588 heartbeat IPC: 0.59353 cumulative IPC: 0.34517 (Simulation time: 0 hr 8 min 4 sec) 
Heartbeat CPU  1 instructions:   68000000 cycles:   72346808 heartbeat IPC: 0.20048 cumulative IPC: 0.36717 (Simulation time: 0 hr 8 min 5 sec) 
Heartbeat CPU  3 instructions:   66000001 cycles:   72745399 heartbeat IPC: 0.20234 cumulative IPC: 0.20972 (Simulation time: 0 hr 8 min 6 sec) 
Heartbeat CPU  2 instructions:   77000000 cycles:   73534873 heartbeat IPC: 0.59691 cumulative IPC: 0.35364 (Simulation time: 0 hr 8 min 8 sec) 
Heartbeat CPU  0 instructions:   57000002 cycles:   74810729 heartbeat IPC: 0.21050 cumulative IPC: 0.13692 (Simulation time: 0 hr 8 min 11 sec) 
Heartbeat CPU  2 instructions:   78000001 cycles:   75261305 heartbeat IPC: 0.57923 cumulative IPC: 0.36119 (Simulation time: 0 hr 8 min 13 sec) 
Heartbeat CPU  2 instructions:   79000000 cycles:   77306487 heartbeat IPC: 0.48895 cumulative IPC: 0.36606 (Simulation time: 0 hr 8 min 18 sec) 
Heartbeat CPU  1 instructions:   69000000 cycles:   77309725 heartbeat IPC: 0.20149 cumulative IPC: 0.35184 (Simulation time: 0 hr 8 min 18 sec) 
Heartbeat CPU  3 instructions:   67000000 cycles:   77417870 heartbeat IPC: 0.21402 cumulative IPC: 0.21010 (Simulation time: 0 hr 8 min 18 sec) 
Heartbeat CPU  2 instructions:   80000000 cycles:   79223229 heartbeat IPC: 0.52172 cumulative IPC: 0.37143 (Simulation time: 0 hr 8 min 22 sec) 
Heartbeat CPU  0 instructions:   58000001 cycles:   79465620 heartbeat IPC: 0.21483 cumulative IPC: 0.14342 (Simulation time: 0 hr 8 min 23 sec) 
Heartbeat CPU  2 instructions:   81000000 cycles:   81073997 heartbeat IPC: 0.54032 cumulative IPC: 0.37688 (Simulation time: 0 hr 8 min 27 sec) 
Heartbeat CPU  1 instructions:   70000000 cycles:   82061128 heartbeat IPC: 0.21046 cumulative IPC: 0.34033 (Simulation time: 0 hr 8 min 30 sec) 
Heartbeat CPU  3 instructions:   68000000 cycles:   82403036 heartbeat IPC: 0.20060 cumulative IPC: 0.20929 (Simulation time: 0 hr 8 min 30 sec) 
Heartbeat CPU  2 instructions:   82000003 cycles:   82899386 heartbeat IPC: 0.54783 cumulative IPC: 0.38215 (Simulation time: 0 hr 8 min 32 sec) 
Heartbeat CPU  0 instructions:   59000001 cycles:   84098717 heartbeat IPC: 0.21584 cumulative IPC: 0.14897 (Simulation time: 0 hr 8 min 35 sec) 
Heartbeat CPU  2 instructions:   83000000 cycles:   84804140 heartbeat IPC: 0.52500 cumulative IPC: 0.38660 (Simulation time: 0 hr 8 min 36 sec) 
Heartbeat CPU  1 instructions:   71000003 cycles:   86663276 heartbeat IPC: 0.21729 cumulative IPC: 0.33134 (Simulation time: 0 hr 8 min 41 sec) 
Heartbeat CPU  2 instructions:   84000000 cycles:   86709397 heartbeat IPC: 0.52486 cumulative IPC: 0.39078 (Simulation time: 0 hr 8 min 41 sec) 
Heartbeat CPU  3 instructions:   69000000 cycles:   87244402 heartbeat IPC: 0.20655 cumulative IPC: 0.20908 (Simulation time: 0 hr 8 min 42 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   88735583 heartbeat IPC: 0.21566 cumulative IPC: 0.15373 (Simulation time: 0 hr 8 min 46 sec) 
Heartbeat CPU  2 instructions:   85000001 cycles:   88756081 heartbeat IPC: 0.48860 cumulative IPC: 0.39386 (Simulation time: 0 hr 8 min 46 sec) 
Heartbeat CPU  2 instructions:   86000002 cycles:   90573912 heartbeat IPC: 0.55011 cumulative IPC: 0.39810 (Simulation time: 0 hr 8 min 51 sec) 
Heartbeat CPU  1 instructions:   72000000 cycles:   91406783 heartbeat IPC: 0.21081 cumulative IPC: 0.32290 (Simulation time: 0 hr 8 min 53 sec) 
Heartbeat CPU  3 instructions:   70000003 cycles:   91919439 heartbeat IPC: 0.21390 cumulative IPC: 0.20941 (Simulation time: 0 hr 8 min 54 sec) 
Heartbeat CPU  2 instructions:   87000002 cycles:   92041410 heartbeat IPC: 0.68143 cumulative IPC: 0.40419 (Simulation time: 0 hr 8 min 55 sec) 
Heartbeat CPU  2 instructions:   88000000 cycles:   93277514 heartbeat IPC: 0.80899 cumulative IPC: 0.41138 (Simulation time: 0 hr 8 min 58 sec) 
Heartbeat CPU  0 instructions:   61000001 cycles:   93511115 heartbeat IPC: 0.20940 cumulative IPC: 0.15754 (Simulation time: 0 hr 8 min 59 sec) 
Heartbeat CPU  2 instructions:   89000000 cycles:   94236883 heartbeat IPC: 1.04235 cumulative IPC: 0.41996 (Simulation time: 0 hr 9 min 1 sec) 
Heartbeat CPU  2 instructions:   90000003 cycles:   95928416 heartbeat IPC: 0.59118 cumulative IPC: 0.42397 (Simulation time: 0 hr 9 min 5 sec) 
Heartbeat CPU  1 instructions:   73000003 cycles:   96126895 heartbeat IPC: 0.21186 cumulative IPC: 0.31566 (Simulation time: 0 hr 9 min 6 sec) 
Heartbeat CPU  3 instructions:   71000001 cycles:   96548598 heartbeat IPC: 0.21602 cumulative IPC: 0.20983 (Simulation time: 0 hr 9 min 7 sec) 
Heartbeat CPU  2 instructions:   91000001 cycles:   97753843 heartbeat IPC: 0.54782 cumulative IPC: 0.42702 (Simulation time: 0 hr 9 min 10 sec) 
Heartbeat CPU  0 instructions:   62000001 cycles:   98369302 heartbeat IPC: 0.20584 cumulative IPC: 0.16068 (Simulation time: 0 hr 9 min 11 sec) 
Heartbeat CPU  1 instructions:   74000000 cycles:   98781680 heartbeat IPC: 0.37668 cumulative IPC: 0.31782 (Simulation time: 0 hr 9 min 13 sec) 
Heartbeat CPU  1 instructions:   75000001 cycles:   99847391 heartbeat IPC: 0.93834 cumulative IPC: 0.32650 (Simulation time: 0 hr 9 min 16 sec) 
Heartbeat CPU  1 instructions:   76000000 cycles:  100789135 heartbeat IPC: 1.06186 cumulative IPC: 0.33549 (Simulation time: 0 hr 9 min 19 sec) 
Heartbeat CPU  3 instructions:   72000000 cycles:  101129220 heartbeat IPC: 0.21831 cumulative IPC: 0.21033 (Simulation time: 0 hr 9 min 20 sec) 
Heartbeat CPU  1 instructions:   77000003 cycles:  101457301 heartbeat IPC: 1.49664 cumulative IPC: 0.34546 (Simulation time: 0 hr 9 min 21 sec) 
Heartbeat CPU  1 instructions:   78000003 cycles:  102190859 heartbeat IPC: 1.36322 cumulative IPC: 0.35497 (Simulation time: 0 hr 9 min 23 sec) 
Heartbeat CPU  2 instructions:   92000000 cycles:  103001657 heartbeat IPC: 0.19056 cumulative IPC: 0.41137 (Simulation time: 0 hr 9 min 26 sec) 
Heartbeat CPU  0 instructions:   63000003 cycles:  103013068 heartbeat IPC: 0.21534 cumulative IPC: 0.16388 (Simulation time: 0 hr 9 min 26 sec) 
Heartbeat CPU  1 instructions:   79000000 cycles:  105403905 heartbeat IPC: 0.31123 cumulative IPC: 0.35325 (Simulation time: 0 hr 9 min 30 sec) 
Heartbeat CPU  3 instructions:   73000003 cycles:  105809680 heartbeat IPC: 0.21365 cumulative IPC: 0.21052 (Simulation time: 0 hr 9 min 31 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:  107425167 heartbeat IPC: 0.22665 cumulative IPC: 0.16718 (Simulation time: 0 hr 9 min 35 sec) 
Heartbeat CPU  2 instructions:   93000000 cycles:  108711392 heartbeat IPC: 0.17514 cumulative IPC: 0.39551 (Simulation time: 0 hr 9 min 38 sec) 
Heartbeat CPU  1 instructions:   80000000 cycles:  110102267 heartbeat IPC: 0.21284 cumulative IPC: 0.34562 (Simulation time: 0 hr 9 min 41 sec) 
Heartbeat CPU  3 instructions:   74000002 cycles:  110413468 heartbeat IPC: 0.21721 cumulative IPC: 0.21088 (Simulation time: 0 hr 9 min 42 sec) 
