*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  2 2025 11:26:00
*************************************************
parsing config file: /data3/config/pythia_mod2.ini

trace_0 /data3/NUTCH/traces/nutch_phase1_core0.trace.xz
Heartbeat CPU  0 instructions:   43000003 cycles:   20110299 heartbeat IPC: 2.14216 cumulative IPC: 2.13821 (Simulation time: 0 hr 0 min 52 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   20644827 heartbeat IPC: 1.87080 cumulative IPC: 2.13128 (Simulation time: 0 hr 0 min 53 sec) 
Heartbeat CPU  0 instructions:   45000001 cycles:   21337435 heartbeat IPC: 1.44382 cumulative IPC: 2.10897 (Simulation time: 0 hr 0 min 54 sec) 
Heartbeat CPU  0 instructions:   46000000 cycles:   21803486 heartbeat IPC: 2.14569 cumulative IPC: 2.10975 (Simulation time: 0 hr 0 min 55 sec) 
Heartbeat CPU  0 instructions:   47000001 cycles:   22238681 heartbeat IPC: 2.29782 cumulative IPC: 2.11343 (Simulation time: 0 hr 0 min 57 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   22652389 heartbeat IPC: 2.41716 cumulative IPC: 2.11898 (Simulation time: 0 hr 0 min 58 sec) 
Heartbeat CPU  0 instructions:   49000000 cycles:   23062155 heartbeat IPC: 2.44042 cumulative IPC: 2.12469 (Simulation time: 0 hr 0 min 59 sec) 
Heartbeat CPU  0 instructions:   50000003 cycles:   23474618 heartbeat IPC: 2.42447 cumulative IPC: 2.12996 (Simulation time: 0 hr 1 min 0 sec) 

Warmup complete CPU  0 instructions:   50000003 cycles:   23474618 (Simulation time: 0 hr 1 min 0 sec) 

Heartbeat CPU  0 instructions:   51000002 cycles:   26827665 heartbeat IPC: 0.29824 cumulative IPC: 0.29824 (Simulation time: 0 hr 1 min 2 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   29732471 heartbeat IPC: 0.34426 cumulative IPC: 0.31960 (Simulation time: 0 hr 1 min 4 sec) 
Heartbeat CPU  0 instructions:   53000001 cycles:   32795851 heartbeat IPC: 0.32644 cumulative IPC: 0.32185 (Simulation time: 0 hr 1 min 6 sec) 
Heartbeat CPU  0 instructions:   54000003 cycles:   35849890 heartbeat IPC: 0.32744 cumulative IPC: 0.32323 (Simulation time: 0 hr 1 min 8 sec) 
Heartbeat CPU  0 instructions:   55000003 cycles:   38923426 heartbeat IPC: 0.32536 cumulative IPC: 0.32365 (Simulation time: 0 hr 1 min 9 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   41987823 heartbeat IPC: 0.32633 cumulative IPC: 0.32409 (Simulation time: 0 hr 1 min 11 sec) 
Heartbeat CPU  0 instructions:   57000000 cycles:   44987992 heartbeat IPC: 0.33331 cumulative IPC: 0.32538 (Simulation time: 0 hr 1 min 13 sec) 
Heartbeat CPU  0 instructions:   58000003 cycles:   48044076 heartbeat IPC: 0.32722 cumulative IPC: 0.32561 (Simulation time: 0 hr 1 min 15 sec) 
Heartbeat CPU  0 instructions:   59000000 cycles:   51032536 heartbeat IPC: 0.33462 cumulative IPC: 0.32658 (Simulation time: 0 hr 1 min 16 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   54670014 heartbeat IPC: 0.27492 cumulative IPC: 0.32056 (Simulation time: 0 hr 1 min 19 sec) 
Heartbeat CPU  0 instructions:   61000000 cycles:   57381968 heartbeat IPC: 0.36874 cumulative IPC: 0.32441 (Simulation time: 0 hr 1 min 21 sec) 
Heartbeat CPU  0 instructions:   62000000 cycles:   60702576 heartbeat IPC: 0.30115 cumulative IPC: 0.32234 (Simulation time: 0 hr 1 min 23 sec) 
Heartbeat CPU  0 instructions:   63000002 cycles:   63765375 heartbeat IPC: 0.32650 cumulative IPC: 0.32265 (Simulation time: 0 hr 1 min 25 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:   66593857 heartbeat IPC: 0.35355 cumulative IPC: 0.32468 (Simulation time: 0 hr 1 min 27 sec) 
Heartbeat CPU  0 instructions:   65000003 cycles:   69605820 heartbeat IPC: 0.33201 cumulative IPC: 0.32516 (Simulation time: 0 hr 1 min 29 sec) 
Heartbeat CPU  0 instructions:   66000001 cycles:   72509056 heartbeat IPC: 0.34444 cumulative IPC: 0.32630 (Simulation time: 0 hr 1 min 31 sec) 
Heartbeat CPU  0 instructions:   67000000 cycles:   75475054 heartbeat IPC: 0.33715 cumulative IPC: 0.32692 (Simulation time: 0 hr 1 min 33 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:   79896516 heartbeat IPC: 0.22617 cumulative IPC: 0.31903 (Simulation time: 0 hr 1 min 35 sec) 
Heartbeat CPU  0 instructions:   69000001 cycles:   82460448 heartbeat IPC: 0.39003 cumulative IPC: 0.32211 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  0 instructions:   70000003 cycles:   84360735 heartbeat IPC: 0.52624 cumulative IPC: 0.32848 (Simulation time: 0 hr 1 min 38 sec) 
Heartbeat CPU  0 instructions:   71000003 cycles:   87365294 heartbeat IPC: 0.33283 cumulative IPC: 0.32869 (Simulation time: 0 hr 1 min 40 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:   90606645 heartbeat IPC: 0.30851 cumulative IPC: 0.32771 (Simulation time: 0 hr 1 min 42 sec) 
Heartbeat CPU  0 instructions:   73000003 cycles:   93885002 heartbeat IPC: 0.30503 cumulative IPC: 0.32666 (Simulation time: 0 hr 1 min 43 sec) 
Heartbeat CPU  0 instructions:   74000001 cycles:   97122372 heartbeat IPC: 0.30889 cumulative IPC: 0.32588 (Simulation time: 0 hr 1 min 45 sec) 
Heartbeat CPU  0 instructions:   75000003 cycles:  100336473 heartbeat IPC: 0.31113 cumulative IPC: 0.32526 (Simulation time: 0 hr 1 min 47 sec) 
Heartbeat CPU  0 instructions:   76000000 cycles:  102970247 heartbeat IPC: 0.37968 cumulative IPC: 0.32706 (Simulation time: 0 hr 1 min 49 sec) 
Heartbeat CPU  0 instructions:   77000001 cycles:  105882633 heartbeat IPC: 0.34336 cumulative IPC: 0.32764 (Simulation time: 0 hr 1 min 51 sec) 
Heartbeat CPU  0 instructions:   78000000 cycles:  108419505 heartbeat IPC: 0.39419 cumulative IPC: 0.32963 (Simulation time: 0 hr 1 min 53 sec) 
Heartbeat CPU  0 instructions:   79000001 cycles:  111421158 heartbeat IPC: 0.33315 cumulative IPC: 0.32975 (Simulation time: 0 hr 1 min 54 sec) 
Heartbeat CPU  0 instructions:   80000000 cycles:  114514519 heartbeat IPC: 0.32327 cumulative IPC: 0.32953 (Simulation time: 0 hr 1 min 56 sec) 
Heartbeat CPU  0 instructions:   81000002 cycles:  117541979 heartbeat IPC: 0.33031 cumulative IPC: 0.32955 (Simulation time: 0 hr 1 min 58 sec) 
Heartbeat CPU  0 instructions:   82000002 cycles:  120557611 heartbeat IPC: 0.33161 cumulative IPC: 0.32961 (Simulation time: 0 hr 2 min 0 sec) 
Heartbeat CPU  0 instructions:   83000001 cycles:  122767402 heartbeat IPC: 0.45253 cumulative IPC: 0.33235 (Simulation time: 0 hr 2 min 1 sec) 
Heartbeat CPU  0 instructions:   84000000 cycles:  125898361 heartbeat IPC: 0.31939 cumulative IPC: 0.33195 (Simulation time: 0 hr 2 min 3 sec) 
Heartbeat CPU  0 instructions:   85000003 cycles:  129094279 heartbeat IPC: 0.31290 cumulative IPC: 0.33138 (Simulation time: 0 hr 2 min 5 sec) 
Heartbeat CPU  0 instructions:   86000002 cycles:  132183831 heartbeat IPC: 0.32367 cumulative IPC: 0.33116 (Simulation time: 0 hr 2 min 6 sec) 
Heartbeat CPU  0 instructions:   87000001 cycles:  135377900 heartbeat IPC: 0.31308 cumulative IPC: 0.33064 (Simulation time: 0 hr 2 min 8 sec) 
Heartbeat CPU  0 instructions:   88000000 cycles:  138647936 heartbeat IPC: 0.30581 cumulative IPC: 0.32994 (Simulation time: 0 hr 2 min 10 sec) 
Heartbeat CPU  0 instructions:   89000003 cycles:  141178221 heartbeat IPC: 0.39521 cumulative IPC: 0.33134 (Simulation time: 0 hr 2 min 12 sec) 
Heartbeat CPU  0 instructions:   90000000 cycles:  144179502 heartbeat IPC: 0.33319 cumulative IPC: 0.33139 (Simulation time: 0 hr 2 min 14 sec) 
Heartbeat CPU  0 instructions:   91000003 cycles:  147345313 heartbeat IPC: 0.31588 cumulative IPC: 0.33099 (Simulation time: 0 hr 2 min 16 sec) 
Heartbeat CPU  0 instructions:   92000000 cycles:  150393348 heartbeat IPC: 0.32808 cumulative IPC: 0.33092 (Simulation time: 0 hr 2 min 18 sec) 
Heartbeat CPU  0 instructions:   93000000 cycles:  153516654 heartbeat IPC: 0.32017 cumulative IPC: 0.33066 (Simulation time: 0 hr 2 min 20 sec) 
Heartbeat CPU  0 instructions:   94000000 cycles:  156725197 heartbeat IPC: 0.31167 cumulative IPC: 0.33020 (Simulation time: 0 hr 2 min 21 sec) 
Heartbeat CPU  0 instructions:   95000003 cycles:  160025170 heartbeat IPC: 0.30303 cumulative IPC: 0.32955 (Simulation time: 0 hr 2 min 23 sec) 
Heartbeat CPU  0 instructions:   96000000 cycles:  163247611 heartbeat IPC: 0.31032 cumulative IPC: 0.32911 (Simulation time: 0 hr 2 min 25 sec) 
Heartbeat CPU  0 instructions:   97000000 cycles:  166309785 heartbeat IPC: 0.32657 cumulative IPC: 0.32905 (Simulation time: 0 hr 2 min 27 sec) 
Heartbeat CPU  0 instructions:   98000000 cycles:  167433178 heartbeat IPC: 0.89016 cumulative IPC: 0.33343 (Simulation time: 0 hr 2 min 28 sec) 
Heartbeat CPU  0 instructions:   99000001 cycles:  170575528 heartbeat IPC: 0.31823 cumulative IPC: 0.33310 (Simulation time: 0 hr 2 min 30 sec) 
*** Reached end of trace for Core: 0 Repeating trace: /data3/NUTCH/traces/nutch_phase1_core0.trace.xz
Heartbeat CPU  0 instructions:  100000000 cycles:  173138377 heartbeat IPC: 0.39019 cumulative IPC: 0.33408 (Simulation time: 0 hr 2 min 32 sec) 
Heartbeat CPU  0 instructions:  101000002 cycles:  174740157 heartbeat IPC: 0.62431 cumulative IPC: 0.33716 (Simulation time: 0 hr 2 min 33 sec) 
Heartbeat CPU  0 instructions:  102000000 cycles:  176656163 heartbeat IPC: 0.52192 cumulative IPC: 0.33947 (Simulation time: 0 hr 2 min 35 sec) 
Heartbeat CPU  0 instructions:  103000003 cycles:  179873582 heartbeat IPC: 0.31081 cumulative IPC: 0.33888 (Simulation time: 0 hr 2 min 37 sec) 
Heartbeat CPU  0 instructions:  104000000 cycles:  182607051 heartbeat IPC: 0.36583 cumulative IPC: 0.33934 (Simulation time: 0 hr 2 min 39 sec) 
Heartbeat CPU  0 instructions:  105000000 cycles:  184560917 heartbeat IPC: 0.51181 cumulative IPC: 0.34143 (Simulation time: 0 hr 2 min 40 sec) 
Heartbeat CPU  0 instructions:  106000003 cycles:  187879677 heartbeat IPC: 0.30132 cumulative IPC: 0.34062 (Simulation time: 0 hr 2 min 42 sec) 
Heartbeat CPU  0 instructions:  107000000 cycles:  191246418 heartbeat IPC: 0.29702 cumulative IPC: 0.33975 (Simulation time: 0 hr 2 min 44 sec) 
Heartbeat CPU  0 instructions:  108000000 cycles:  194698133 heartbeat IPC: 0.28971 cumulative IPC: 0.33874 (Simulation time: 0 hr 2 min 45 sec) 
Heartbeat CPU  0 instructions:  109000003 cycles:  198018930 heartbeat IPC: 0.30113 cumulative IPC: 0.33802 (Simulation time: 0 hr 2 min 47 sec) 
Heartbeat CPU  0 instructions:  110000003 cycles:  201367027 heartbeat IPC: 0.29868 cumulative IPC: 0.33728 (Simulation time: 0 hr 2 min 49 sec) 
Heartbeat CPU  0 instructions:  111000001 cycles:  203779100 heartbeat IPC: 0.41458 cumulative IPC: 0.33832 (Simulation time: 0 hr 2 min 51 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:  207022253 heartbeat IPC: 0.30834 cumulative IPC: 0.33779 (Simulation time: 0 hr 2 min 53 sec) 
Heartbeat CPU  0 instructions:  113000003 cycles:  209999059 heartbeat IPC: 0.33593 cumulative IPC: 0.33776 (Simulation time: 0 hr 2 min 55 sec) 
Heartbeat CPU  0 instructions:  114000003 cycles:  213018539 heartbeat IPC: 0.33118 cumulative IPC: 0.33765 (Simulation time: 0 hr 2 min 56 sec) 
Heartbeat CPU  0 instructions:  115000000 cycles:  216348765 heartbeat IPC: 0.30028 cumulative IPC: 0.33701 (Simulation time: 0 hr 2 min 58 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:  219188861 heartbeat IPC: 0.35210 cumulative IPC: 0.33723 (Simulation time: 0 hr 3 min 0 sec) 
Heartbeat CPU  0 instructions:  117000001 cycles:  222195774 heartbeat IPC: 0.33257 cumulative IPC: 0.33716 (Simulation time: 0 hr 3 min 2 sec) 
Heartbeat CPU  0 instructions:  118000003 cycles:  224104637 heartbeat IPC: 0.52387 cumulative IPC: 0.33893 (Simulation time: 0 hr 3 min 3 sec) 
Heartbeat CPU  0 instructions:  119000000 cycles:  227224952 heartbeat IPC: 0.32048 cumulative IPC: 0.33865 (Simulation time: 0 hr 3 min 5 sec) 
Heartbeat CPU  0 instructions:  120000000 cycles:  230368863 heartbeat IPC: 0.31808 cumulative IPC: 0.33834 (Simulation time: 0 hr 3 min 6 sec) 
Heartbeat CPU  0 instructions:  121000003 cycles:  233468430 heartbeat IPC: 0.32263 cumulative IPC: 0.33811 (Simulation time: 0 hr 3 min 8 sec) 
Heartbeat CPU  0 instructions:  122000000 cycles:  236590525 heartbeat IPC: 0.32030 cumulative IPC: 0.33784 (Simulation time: 0 hr 3 min 10 sec) 
Heartbeat CPU  0 instructions:  123000000 cycles:  239121426 heartbeat IPC: 0.39512 cumulative IPC: 0.33852 (Simulation time: 0 hr 3 min 12 sec) 
Heartbeat CPU  0 instructions:  124000000 cycles:  242155268 heartbeat IPC: 0.32962 cumulative IPC: 0.33839 (Simulation time: 0 hr 3 min 14 sec) 
Heartbeat CPU  0 instructions:  125000002 cycles:  245119248 heartbeat IPC: 0.33738 cumulative IPC: 0.33838 (Simulation time: 0 hr 3 min 15 sec) 
Heartbeat CPU  0 instructions:  126000001 cycles:  248204204 heartbeat IPC: 0.32415 cumulative IPC: 0.33818 (Simulation time: 0 hr 3 min 17 sec) 
Heartbeat CPU  0 instructions:  127000001 cycles:  249989453 heartbeat IPC: 0.56015 cumulative IPC: 0.33993 (Simulation time: 0 hr 3 min 19 sec) 
Heartbeat CPU  0 instructions:  128000000 cycles:  250620665 heartbeat IPC: 1.58425 cumulative IPC: 0.34339 (Simulation time: 0 hr 3 min 20 sec) 
Heartbeat CPU  0 instructions:  129000002 cycles:  252573346 heartbeat IPC: 0.51212 cumulative IPC: 0.34483 (Simulation time: 0 hr 3 min 22 sec) 
Heartbeat CPU  0 instructions:  130000001 cycles:  255757547 heartbeat IPC: 0.31405 cumulative IPC: 0.34441 (Simulation time: 0 hr 3 min 23 sec) 
Heartbeat CPU  0 instructions:  131000002 cycles:  259000176 heartbeat IPC: 0.30839 cumulative IPC: 0.34391 (Simulation time: 0 hr 3 min 25 sec) 
Heartbeat CPU  0 instructions:  132000000 cycles:  262243423 heartbeat IPC: 0.30833 cumulative IPC: 0.34343 (Simulation time: 0 hr 3 min 27 sec) 
Heartbeat CPU  0 instructions:  133000000 cycles:  265553504 heartbeat IPC: 0.30211 cumulative IPC: 0.34286 (Simulation time: 0 hr 3 min 29 sec) 
