*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Mar 31 2025 20:14:32
*************************************************
parsing config file: /data3/config/bingo.ini

trace_0 /data3/CLOUD9/traces/cloud9_phase4_core0.trace.xz
Heartbeat CPU  0 instructions:   34000003 cycles:   15521588 heartbeat IPC: 2.28830 cumulative IPC: 2.19050 (Simulation time: 0 hr 4 min 4 sec) 
Heartbeat CPU  1 instructions:   35000003 cycles:   15729944 heartbeat IPC: 2.30383 cumulative IPC: 2.22506 (Simulation time: 0 hr 4 min 7 sec) 
Heartbeat CPU  3 instructions:   41000002 cycles:   15797146 heartbeat IPC: 2.58667 cumulative IPC: 2.59541 (Simulation time: 0 hr 4 min 8 sec) 
Heartbeat CPU  2 instructions:   41000003 cycles:   15828302 heartbeat IPC: 2.62638 cumulative IPC: 2.59030 (Simulation time: 0 hr 4 min 9 sec) 
Heartbeat CPU  0 instructions:   35000003 cycles:   16128253 heartbeat IPC: 1.64836 cumulative IPC: 2.17010 (Simulation time: 0 hr 4 min 13 sec) 
Heartbeat CPU  1 instructions:   36000000 cycles:   16142319 heartbeat IPC: 2.42497 cumulative IPC: 2.23016 (Simulation time: 0 hr 4 min 13 sec) 
Heartbeat CPU  3 instructions:   42000002 cycles:   16184245 heartbeat IPC: 2.58332 cumulative IPC: 2.59512 (Simulation time: 0 hr 4 min 14 sec) 
Heartbeat CPU  2 instructions:   42000003 cycles:   16206966 heartbeat IPC: 2.64086 cumulative IPC: 2.59148 (Simulation time: 0 hr 4 min 14 sec) 
Heartbeat CPU  0 instructions:   36000000 cycles:   16564910 heartbeat IPC: 2.29012 cumulative IPC: 2.17327 (Simulation time: 0 hr 4 min 20 sec) 
Heartbeat CPU  1 instructions:   37000001 cycles:   16565366 heartbeat IPC: 2.36381 cumulative IPC: 2.23358 (Simulation time: 0 hr 4 min 20 sec) 
Heartbeat CPU  3 instructions:   43000000 cycles:   16570980 heartbeat IPC: 2.58574 cumulative IPC: 2.59490 (Simulation time: 0 hr 4 min 20 sec) 
Heartbeat CPU  2 instructions:   43000001 cycles:   16590813 heartbeat IPC: 2.60520 cumulative IPC: 2.59180 (Simulation time: 0 hr 4 min 20 sec) 
Heartbeat CPU  3 instructions:   44000000 cycles:   16957134 heartbeat IPC: 2.58964 cumulative IPC: 2.59478 (Simulation time: 0 hr 4 min 26 sec) 
Heartbeat CPU  2 instructions:   44000000 cycles:   16977534 heartbeat IPC: 2.58584 cumulative IPC: 2.59166 (Simulation time: 0 hr 4 min 27 sec) 
Heartbeat CPU  1 instructions:   38000002 cycles:   16987051 heartbeat IPC: 2.37144 cumulative IPC: 2.23700 (Simulation time: 0 hr 4 min 27 sec) 
Heartbeat CPU  0 instructions:   37000002 cycles:   17002091 heartbeat IPC: 2.28739 cumulative IPC: 2.17620 (Simulation time: 0 hr 4 min 27 sec) 
Heartbeat CPU  3 instructions:   45000002 cycles:   17344721 heartbeat IPC: 2.58007 cumulative IPC: 2.59445 (Simulation time: 0 hr 4 min 32 sec) 
Heartbeat CPU  2 instructions:   45000003 cycles:   17363882 heartbeat IPC: 2.58835 cumulative IPC: 2.59159 (Simulation time: 0 hr 4 min 33 sec) 
Heartbeat CPU  0 instructions:   38000003 cycles:   17433450 heartbeat IPC: 2.31826 cumulative IPC: 2.17972 (Simulation time: 0 hr 4 min 33 sec) 
Heartbeat CPU  1 instructions:   39000001 cycles:   17569204 heartbeat IPC: 1.71776 cumulative IPC: 2.21979 (Simulation time: 0 hr 4 min 35 sec) 
Heartbeat CPU  3 instructions:   46000000 cycles:   17730852 heartbeat IPC: 2.58979 cumulative IPC: 2.59435 (Simulation time: 0 hr 4 min 38 sec) 
Heartbeat CPU  2 instructions:   46000003 cycles:   17746496 heartbeat IPC: 2.61360 cumulative IPC: 2.59206 (Simulation time: 0 hr 4 min 38 sec) 
Heartbeat CPU  0 instructions:   39000002 cycles:   17895833 heartbeat IPC: 2.16271 cumulative IPC: 2.17928 (Simulation time: 0 hr 4 min 41 sec) 
Heartbeat CPU  1 instructions:   40000000 cycles:   17998540 heartbeat IPC: 2.32918 cumulative IPC: 2.22240 (Simulation time: 0 hr 4 min 42 sec) 
Heartbeat CPU  3 instructions:   47000003 cycles:   18117854 heartbeat IPC: 2.58397 cumulative IPC: 2.59413 (Simulation time: 0 hr 4 min 44 sec) 
Heartbeat CPU  2 instructions:   47000001 cycles:   18134099 heartbeat IPC: 2.57995 cumulative IPC: 2.59180 (Simulation time: 0 hr 4 min 44 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   18336233 heartbeat IPC: 2.27066 cumulative IPC: 2.18147 (Simulation time: 0 hr 4 min 48 sec) 
Heartbeat CPU  1 instructions:   41000000 cycles:   18433013 heartbeat IPC: 2.30164 cumulative IPC: 2.22427 (Simulation time: 0 hr 4 min 49 sec) 
Heartbeat CPU  3 instructions:   48000000 cycles:   18504170 heartbeat IPC: 2.58855 cumulative IPC: 2.59401 (Simulation time: 0 hr 4 min 50 sec) 
Heartbeat CPU  2 instructions:   48000000 cycles:   18518006 heartbeat IPC: 2.60479 cumulative IPC: 2.59207 (Simulation time: 0 hr 4 min 50 sec) 
Heartbeat CPU  0 instructions:   41000000 cycles:   18774285 heartbeat IPC: 2.28283 cumulative IPC: 2.18384 (Simulation time: 0 hr 4 min 55 sec) 
Heartbeat CPU  1 instructions:   42000000 cycles:   18858530 heartbeat IPC: 2.35008 cumulative IPC: 2.22711 (Simulation time: 0 hr 4 min 56 sec) 
Heartbeat CPU  3 instructions:   49000002 cycles:   18891514 heartbeat IPC: 2.58169 cumulative IPC: 2.59376 (Simulation time: 0 hr 4 min 56 sec) 
Heartbeat CPU  2 instructions:   49000000 cycles:   18897190 heartbeat IPC: 2.63724 cumulative IPC: 2.59298 (Simulation time: 0 hr 4 min 56 sec) 
Heartbeat CPU  0 instructions:   42000001 cycles:   19220553 heartbeat IPC: 2.24081 cumulative IPC: 2.18516 (Simulation time: 0 hr 5 min 1 sec) 
Heartbeat CPU  2 instructions:   50000003 cycles:   19272712 heartbeat IPC: 2.66297 cumulative IPC: 2.59434 (Simulation time: 0 hr 5 min 2 sec) 
Heartbeat CPU  3 instructions:   50000002 cycles:   19278317 heartbeat IPC: 2.58530 cumulative IPC: 2.59359 (Simulation time: 0 hr 5 min 2 sec) 
Heartbeat CPU  1 instructions:   43000003 cycles:   19323087 heartbeat IPC: 2.15259 cumulative IPC: 2.22532 (Simulation time: 0 hr 5 min 3 sec) 
Heartbeat CPU  2 instructions:   51000000 cycles:   19662529 heartbeat IPC: 2.56530 cumulative IPC: 0.05086 (Simulation time: 0 hr 5 min 8 sec) 
Heartbeat CPU  3 instructions:   51000000 cycles:   19664656 heartbeat IPC: 2.58840 cumulative IPC: 0.05085 (Simulation time: 0 hr 5 min 8 sec) 
Heartbeat CPU  0 instructions:   43000002 cycles:   19681777 heartbeat IPC: 2.16815 cumulative IPC: 2.18476 (Simulation time: 0 hr 5 min 9 sec) 
Heartbeat CPU  1 instructions:   44000000 cycles:   19767911 heartbeat IPC: 2.24807 cumulative IPC: 2.22583 (Simulation time: 0 hr 5 min 10 sec) 
Heartbeat CPU  3 instructions:   52000000 cycles:   20051585 heartbeat IPC: 2.58445 cumulative IPC: 0.09974 (Simulation time: 0 hr 5 min 14 sec) 
Heartbeat CPU  2 instructions:   52000000 cycles:   20068457 heartbeat IPC: 2.46349 cumulative IPC: 0.09966 (Simulation time: 0 hr 5 min 15 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   20119202 heartbeat IPC: 2.28610 cumulative IPC: 2.18697 (Simulation time: 0 hr 5 min 15 sec) 
Heartbeat CPU  1 instructions:   45000000 cycles:   20201278 heartbeat IPC: 2.30751 cumulative IPC: 2.22758 (Simulation time: 0 hr 5 min 17 sec) 
Heartbeat CPU  3 instructions:   53000000 cycles:   20439393 heartbeat IPC: 2.57860 cumulative IPC: 0.14678 (Simulation time: 0 hr 5 min 20 sec) 
Heartbeat CPU  2 instructions:   53000003 cycles:   20471543 heartbeat IPC: 2.48087 cumulative IPC: 0.14655 (Simulation time: 0 hr 5 min 21 sec) 
Heartbeat CPU  0 instructions:   45000000 cycles:   20615466 heartbeat IPC: 2.01506 cumulative IPC: 2.18283 (Simulation time: 0 hr 5 min 23 sec) 
Heartbeat CPU  1 instructions:   46000000 cycles:   20646324 heartbeat IPC: 2.24696 cumulative IPC: 2.22800 (Simulation time: 0 hr 5 min 24 sec) 
Heartbeat CPU  3 instructions:   54000001 cycles:   20819063 heartbeat IPC: 2.63387 cumulative IPC: 0.19213 (Simulation time: 0 hr 5 min 26 sec) 
Heartbeat CPU  2 instructions:   54000000 cycles:   20860803 heartbeat IPC: 2.56897 cumulative IPC: 0.19175 (Simulation time: 0 hr 5 min 27 sec) 
Heartbeat CPU  0 instructions:   46000000 cycles:   21048372 heartbeat IPC: 2.30997 cumulative IPC: 2.18544 (Simulation time: 0 hr 5 min 30 sec) 
Heartbeat CPU  1 instructions:   47000001 cycles:   21094539 heartbeat IPC: 2.23107 cumulative IPC: 2.22806 (Simulation time: 0 hr 5 min 31 sec) 
Heartbeat CPU  3 instructions:   55000001 cycles:   21204428 heartbeat IPC: 2.59494 cumulative IPC: 0.23580 (Simulation time: 0 hr 5 min 32 sec) 
Heartbeat CPU  2 instructions:   55000002 cycles:   21241860 heartbeat IPC: 2.62428 cumulative IPC: 0.23538 (Simulation time: 0 hr 5 min 33 sec) 
Heartbeat CPU  0 instructions:   47000001 cycles:   21493355 heartbeat IPC: 2.24728 cumulative IPC: 2.18672 (Simulation time: 0 hr 5 min 37 sec) 
Heartbeat CPU  1 instructions:   48000000 cycles:   21524126 heartbeat IPC: 2.32781 cumulative IPC: 2.23006 (Simulation time: 0 hr 5 min 38 sec) 
Heartbeat CPU  3 instructions:   56000000 cycles:   21591755 heartbeat IPC: 2.58180 cumulative IPC: 0.27788 (Simulation time: 0 hr 5 min 39 sec) 
Heartbeat CPU  2 instructions:   56000000 cycles:   21623392 heartbeat IPC: 2.62101 cumulative IPC: 0.27748 (Simulation time: 0 hr 5 min 39 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   21924645 heartbeat IPC: 2.31862 cumulative IPC: 2.18932 (Simulation time: 0 hr 5 min 44 sec) 
Heartbeat CPU  3 instructions:   57000001 cycles:   21980748 heartbeat IPC: 2.57074 cumulative IPC: 0.31846 (Simulation time: 0 hr 5 min 45 sec) 
Heartbeat CPU  1 instructions:   49000001 cycles:   22012197 heartbeat IPC: 2.04888 cumulative IPC: 2.22604 (Simulation time: 0 hr 5 min 45 sec) 
Heartbeat CPU  2 instructions:   57000003 cycles:   22014080 heartbeat IPC: 2.55959 cumulative IPC: 0.31798 (Simulation time: 0 hr 5 min 45 sec) 
Heartbeat CPU  0 instructions:   49000000 cycles:   22362034 heartbeat IPC: 2.28629 cumulative IPC: 2.19121 (Simulation time: 0 hr 5 min 51 sec) 
Heartbeat CPU  3 instructions:   58000000 cycles:   22368159 heartbeat IPC: 2.58124 cumulative IPC: 0.35765 (Simulation time: 0 hr 5 min 51 sec) 
Heartbeat CPU  2 instructions:   58000003 cycles:   22396696 heartbeat IPC: 2.61359 cumulative IPC: 0.35720 (Simulation time: 0 hr 5 min 51 sec) 
Heartbeat CPU  1 instructions:   50000002 cycles:   22440972 heartbeat IPC: 2.33223 cumulative IPC: 2.22807 (Simulation time: 0 hr 5 min 52 sec) 
Heartbeat CPU  3 instructions:   59000000 cycles:   22753987 heartbeat IPC: 2.59183 cumulative IPC: 0.39554 (Simulation time: 0 hr 5 min 56 sec) 
Heartbeat CPU  2 instructions:   59000002 cycles:   22778730 heartbeat IPC: 2.61757 cumulative IPC: 0.39511 (Simulation time: 0 hr 5 min 57 sec) 
Heartbeat CPU  1 instructions:   51000002 cycles:   22856916 heartbeat IPC: 2.40417 cumulative IPC: 0.04375 (Simulation time: 0 hr 5 min 58 sec) 
Heartbeat CPU  0 instructions:   50000002 cycles:   22964536 heartbeat IPC: 1.65975 cumulative IPC: 2.17727 (Simulation time: 0 hr 6 min 0 sec) 

Warmup complete CPU  0 instructions:   50000002 cycles:   22964536 (Simulation time: 0 hr 6 min 0 sec) 
Warmup complete CPU  1 instructions:   51256320 cycles:   22964536 (Simulation time: 0 hr 6 min 0 sec) 
Warmup complete CPU  2 instructions:   59486129 cycles:   22964535 (Simulation time: 0 hr 6 min 0 sec) 
Warmup complete CPU  3 instructions:   59548195 cycles:   22964536 (Simulation time: 0 hr 6 min 0 sec) 

Heartbeat CPU  2 instructions:   60000000 cycles:   25752050 heartbeat IPC: 0.33632 cumulative IPC: 0.18435 (Simulation time: 0 hr 6 min 4 sec) 
Heartbeat CPU  3 instructions:   60000000 cycles:   25900548 heartbeat IPC: 0.31781 cumulative IPC: 0.15388 (Simulation time: 0 hr 6 min 4 sec) 
Heartbeat CPU  1 instructions:   52000000 cycles:   29104649 heartbeat IPC: 0.16006 cumulative IPC: 0.12112 (Simulation time: 0 hr 6 min 9 sec) 
Heartbeat CPU  2 instructions:   61000000 cycles:   31413242 heartbeat IPC: 0.17664 cumulative IPC: 0.17918 (Simulation time: 0 hr 6 min 12 sec) 
Heartbeat CPU  0 instructions:   51000003 cycles:   31418369 heartbeat IPC: 0.11829 cumulative IPC: 0.11829 (Simulation time: 0 hr 6 min 12 sec) 
Heartbeat CPU  3 instructions:   61000003 cycles:   32381031 heartbeat IPC: 0.15431 cumulative IPC: 0.15418 (Simulation time: 0 hr 6 min 13 sec) 
Heartbeat CPU  2 instructions:   62000002 cycles:   37022047 heartbeat IPC: 0.17829 cumulative IPC: 0.17883 (Simulation time: 0 hr 6 min 20 sec) 
Heartbeat CPU  1 instructions:   53000003 cycles:   37335226 heartbeat IPC: 0.12150 cumulative IPC: 0.12134 (Simulation time: 0 hr 6 min 20 sec) 
Heartbeat CPU  3 instructions:   62000001 cycles:   38887837 heartbeat IPC: 0.15368 cumulative IPC: 0.15398 (Simulation time: 0 hr 6 min 23 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   39851591 heartbeat IPC: 0.11858 cumulative IPC: 0.11843 (Simulation time: 0 hr 6 min 24 sec) 
Heartbeat CPU  2 instructions:   63000003 cycles:   42720767 heartbeat IPC: 0.17548 cumulative IPC: 0.17786 (Simulation time: 0 hr 6 min 28 sec) 
Heartbeat CPU  3 instructions:   63000000 cycles:   45397066 heartbeat IPC: 0.15363 cumulative IPC: 0.15387 (Simulation time: 0 hr 6 min 32 sec) 
Heartbeat CPU  1 instructions:   54000000 cycles:   45747721 heartbeat IPC: 0.11887 cumulative IPC: 0.12043 (Simulation time: 0 hr 6 min 33 sec) 
Heartbeat CPU  0 instructions:   53000001 cycles:   46684025 heartbeat IPC: 0.14636 cumulative IPC: 0.12648 (Simulation time: 0 hr 6 min 34 sec) 
Heartbeat CPU  2 instructions:   64000000 cycles:   48382679 heartbeat IPC: 0.17662 cumulative IPC: 0.17758 (Simulation time: 0 hr 6 min 37 sec) 
Heartbeat CPU  0 instructions:   54000001 cycles:   51173242 heartbeat IPC: 0.22276 cumulative IPC: 0.14180 (Simulation time: 0 hr 6 min 42 sec) 
Heartbeat CPU  3 instructions:   64000000 cycles:   51899877 heartbeat IPC: 0.15378 cumulative IPC: 0.15385 (Simulation time: 0 hr 6 min 43 sec) 
Heartbeat CPU  1 instructions:   55000002 cycles:   53977521 heartbeat IPC: 0.12151 cumulative IPC: 0.12071 (Simulation time: 0 hr 6 min 46 sec) 
Heartbeat CPU  2 instructions:   65000003 cycles:   54103556 heartbeat IPC: 0.17480 cumulative IPC: 0.17707 (Simulation time: 0 hr 6 min 46 sec) 
Heartbeat CPU  0 instructions:   55000003 cycles:   57666155 heartbeat IPC: 0.15401 cumulative IPC: 0.14409 (Simulation time: 0 hr 6 min 51 sec) 
Heartbeat CPU  3 instructions:   65000002 cycles:   58391868 heartbeat IPC: 0.15404 cumulative IPC: 0.15389 (Simulation time: 0 hr 6 min 52 sec) 
Heartbeat CPU  2 instructions:   66000001 cycles:   59892717 heartbeat IPC: 0.17274 cumulative IPC: 0.17639 (Simulation time: 0 hr 6 min 55 sec) 
Heartbeat CPU  1 instructions:   56000000 cycles:   62276034 heartbeat IPC: 0.12050 cumulative IPC: 0.12067 (Simulation time: 0 hr 6 min 58 sec) 
Heartbeat CPU  3 instructions:   66000003 cycles:   64887597 heartbeat IPC: 0.15395 cumulative IPC: 0.15390 (Simulation time: 0 hr 7 min 2 sec) 
Heartbeat CPU  2 instructions:   67000003 cycles:   65411135 heartbeat IPC: 0.18121 cumulative IPC: 0.17702 (Simulation time: 0 hr 7 min 2 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   65761066 heartbeat IPC: 0.12353 cumulative IPC: 0.14020 (Simulation time: 0 hr 7 min 3 sec) 
Heartbeat CPU  1 instructions:   57000001 cycles:   69282040 heartbeat IPC: 0.14273 cumulative IPC: 0.12401 (Simulation time: 0 hr 7 min 8 sec) 
Heartbeat CPU  2 instructions:   68000000 cycles:   70866703 heartbeat IPC: 0.18330 cumulative IPC: 0.17773 (Simulation time: 0 hr 7 min 11 sec) 
Heartbeat CPU  3 instructions:   67000002 cycles:   71375474 heartbeat IPC: 0.15413 cumulative IPC: 0.15393 (Simulation time: 0 hr 7 min 12 sec) 
Heartbeat CPU  1 instructions:   58000001 cycles:   73856829 heartbeat IPC: 0.21859 cumulative IPC: 0.13251 (Simulation time: 0 hr 7 min 16 sec) 
Heartbeat CPU  0 instructions:   57000001 cycles:   74076805 heartbeat IPC: 0.12025 cumulative IPC: 0.13695 (Simulation time: 0 hr 7 min 17 sec) 
Heartbeat CPU  2 instructions:   69000002 cycles:   76626674 heartbeat IPC: 0.17361 cumulative IPC: 0.17729 (Simulation time: 0 hr 7 min 21 sec) 
Heartbeat CPU  3 instructions:   68000000 cycles:   77887521 heartbeat IPC: 0.15356 cumulative IPC: 0.15388 (Simulation time: 0 hr 7 min 22 sec) 
Heartbeat CPU  1 instructions:   59000003 cycles:   80139738 heartbeat IPC: 0.15916 cumulative IPC: 0.13544 (Simulation time: 0 hr 7 min 26 sec) 
Heartbeat CPU  2 instructions:   70000001 cycles:   82234027 heartbeat IPC: 0.17834 cumulative IPC: 0.17739 (Simulation time: 0 hr 7 min 29 sec) 
Heartbeat CPU  0 instructions:   58000001 cycles:   82326201 heartbeat IPC: 0.12122 cumulative IPC: 0.13477 (Simulation time: 0 hr 7 min 29 sec) 
Heartbeat CPU  3 instructions:   69000003 cycles:   84396156 heartbeat IPC: 0.15364 cumulative IPC: 0.15386 (Simulation time: 0 hr 7 min 32 sec) 
Heartbeat CPU  2 instructions:   71000003 cycles:   87645309 heartbeat IPC: 0.18480 cumulative IPC: 0.17801 (Simulation time: 0 hr 7 min 36 sec) 
Heartbeat CPU  1 instructions:   60000000 cycles:   88278396 heartbeat IPC: 0.12287 cumulative IPC: 0.13387 (Simulation time: 0 hr 7 min 37 sec) 
Heartbeat CPU  0 instructions:   59000003 cycles:   90669908 heartbeat IPC: 0.11985 cumulative IPC: 0.13293 (Simulation time: 0 hr 7 min 41 sec) 
Heartbeat CPU  3 instructions:   70000003 cycles:   90899487 heartbeat IPC: 0.15377 cumulative IPC: 0.15385 (Simulation time: 0 hr 7 min 41 sec) 
Heartbeat CPU  2 instructions:   72000000 cycles:   93354705 heartbeat IPC: 0.17515 cumulative IPC: 0.17778 (Simulation time: 0 hr 7 min 45 sec) 
Heartbeat CPU  1 instructions:   61000002 cycles:   96461245 heartbeat IPC: 0.12221 cumulative IPC: 0.13257 (Simulation time: 0 hr 7 min 49 sec) 
Heartbeat CPU  3 instructions:   71000001 cycles:   97393945 heartbeat IPC: 0.15398 cumulative IPC: 0.15386 (Simulation time: 0 hr 7 min 51 sec) 
Heartbeat CPU  2 instructions:   73000002 cycles:   98759068 heartbeat IPC: 0.18504 cumulative IPC: 0.17830 (Simulation time: 0 hr 7 min 53 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   98937262 heartbeat IPC: 0.12096 cumulative IPC: 0.13163 (Simulation time: 0 hr 7 min 53 sec) 
Heartbeat CPU  3 instructions:   72000000 cycles:  103894131 heartbeat IPC: 0.15384 cumulative IPC: 0.15386 (Simulation time: 0 hr 8 min 0 sec) 
Heartbeat CPU  2 instructions:   74000003 cycles:  104360187 heartbeat IPC: 0.17854 cumulative IPC: 0.17831 (Simulation time: 0 hr 8 min 1 sec) 
Heartbeat CPU  1 instructions:   62000002 cycles:  104631739 heartbeat IPC: 0.12239 cumulative IPC: 0.13155 (Simulation time: 0 hr 8 min 1 sec) 
Heartbeat CPU  0 instructions:   61000000 cycles:  107298069 heartbeat IPC: 0.11961 cumulative IPC: 0.13043 (Simulation time: 0 hr 8 min 5 sec) 
Heartbeat CPU  2 instructions:   75000002 cycles:  110320901 heartbeat IPC: 0.16776 cumulative IPC: 0.17759 (Simulation time: 0 hr 8 min 9 sec) 
Heartbeat CPU  3 instructions:   73000000 cycles:  110404904 heartbeat IPC: 0.15359 cumulative IPC: 0.15384 (Simulation time: 0 hr 8 min 9 sec) 
Heartbeat CPU  1 instructions:   63000001 cycles:  112872924 heartbeat IPC: 0.12134 cumulative IPC: 0.13062 (Simulation time: 0 hr 8 min 13 sec) 
Heartbeat CPU  0 instructions:   62000003 cycles:  115649736 heartbeat IPC: 0.11974 cumulative IPC: 0.12947 (Simulation time: 0 hr 8 min 17 sec) 
Heartbeat CPU  2 instructions:   76000000 cycles:  116202419 heartbeat IPC: 0.17002 cumulative IPC: 0.17712 (Simulation time: 0 hr 8 min 17 sec) 
Heartbeat CPU  3 instructions:   74000000 cycles:  116903277 heartbeat IPC: 0.15388 cumulative IPC: 0.15384 (Simulation time: 0 hr 8 min 18 sec) 
Heartbeat CPU  1 instructions:   64000000 cycles:  121126290 heartbeat IPC: 0.12116 cumulative IPC: 0.12982 (Simulation time: 0 hr 8 min 24 sec) 
Heartbeat CPU  2 instructions:   77000002 cycles:  121747943 heartbeat IPC: 0.18033 cumulative IPC: 0.17730 (Simulation time: 0 hr 8 min 25 sec) 
Heartbeat CPU  3 instructions:   75000000 cycles:  123429113 heartbeat IPC: 0.15324 cumulative IPC: 0.15380 (Simulation time: 0 hr 8 min 28 sec) 
Heartbeat CPU  0 instructions:   63000003 cycles:  124012492 heartbeat IPC: 0.11958 cumulative IPC: 0.12865 (Simulation time: 0 hr 8 min 29 sec) 
Heartbeat CPU  2 instructions:   78000000 cycles:  127177336 heartbeat IPC: 0.18418 cumulative IPC: 0.17765 (Simulation time: 0 hr 8 min 33 sec) 
Heartbeat CPU  1 instructions:   65000002 cycles:  129310520 heartbeat IPC: 0.12219 cumulative IPC: 0.12924 (Simulation time: 0 hr 8 min 36 sec) 
Heartbeat CPU  3 instructions:   76000000 cycles:  129960999 heartbeat IPC: 0.15310 cumulative IPC: 0.15376 (Simulation time: 0 hr 8 min 37 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:  132429240 heartbeat IPC: 0.11881 cumulative IPC: 0.12790 (Simulation time: 0 hr 8 min 41 sec) 
Heartbeat CPU  2 instructions:   79000001 cycles:  132637629 heartbeat IPC: 0.18314 cumulative IPC: 0.17793 (Simulation time: 0 hr 8 min 41 sec) 
Heartbeat CPU  3 instructions:   77000000 cycles:  136487275 heartbeat IPC: 0.15323 cumulative IPC: 0.15373 (Simulation time: 0 hr 8 min 47 sec) 
Heartbeat CPU  1 instructions:   66000001 cycles:  137520262 heartbeat IPC: 0.12181 cumulative IPC: 0.12870 (Simulation time: 0 hr 8 min 48 sec) 
Heartbeat CPU  2 instructions:   80000000 cycles:  138058435 heartbeat IPC: 0.18447 cumulative IPC: 0.17824 (Simulation time: 0 hr 8 min 49 sec) 
Heartbeat CPU  0 instructions:   65000002 cycles:  141013734 heartbeat IPC: 0.11649 cumulative IPC: 0.12707 (Simulation time: 0 hr 8 min 53 sec) 
Heartbeat CPU  3 instructions:   78000002 cycles:  143036671 heartbeat IPC: 0.15269 cumulative IPC: 0.15367 (Simulation time: 0 hr 8 min 56 sec) 
Heartbeat CPU  2 instructions:   81000000 cycles:  143639172 heartbeat IPC: 0.17919 cumulative IPC: 0.17828 (Simulation time: 0 hr 8 min 57 sec) 
Heartbeat CPU  1 instructions:   67000000 cycles:  145808309 heartbeat IPC: 0.12066 cumulative IPC: 0.12816 (Simulation time: 0 hr 9 min 0 sec) 
Heartbeat CPU  2 instructions:   82000003 cycles:  149124357 heartbeat IPC: 0.18231 cumulative IPC: 0.17846 (Simulation time: 0 hr 9 min 5 sec) 
Heartbeat CPU  0 instructions:   66000003 cycles:  149440407 heartbeat IPC: 0.11867 cumulative IPC: 0.12651 (Simulation time: 0 hr 9 min 6 sec) 
Heartbeat CPU  3 instructions:   79000000 cycles:  149621759 heartbeat IPC: 0.15186 cumulative IPC: 0.15358 (Simulation time: 0 hr 9 min 6 sec) 
Heartbeat CPU  1 instructions:   68000000 cycles:  154025812 heartbeat IPC: 0.12169 cumulative IPC: 0.12775 (Simulation time: 0 hr 9 min 12 sec) 
Heartbeat CPU  2 instructions:   83000001 cycles:  154665391 heartbeat IPC: 0.18047 cumulative IPC: 0.17854 (Simulation time: 0 hr 9 min 13 sec) 
Heartbeat CPU  3 instructions:   80000000 cycles:  156237771 heartbeat IPC: 0.15115 cumulative IPC: 0.15346 (Simulation time: 0 hr 9 min 15 sec) 
Heartbeat CPU  0 instructions:   67000002 cycles:  157887796 heartbeat IPC: 0.11838 cumulative IPC: 0.12600 (Simulation time: 0 hr 9 min 18 sec) 
Heartbeat CPU  2 instructions:   84000000 cycles:  160241543 heartbeat IPC: 0.17933 cumulative IPC: 0.17857 (Simulation time: 0 hr 9 min 21 sec) 
Heartbeat CPU  1 instructions:   69000000 cycles:  162453464 heartbeat IPC: 0.11866 cumulative IPC: 0.12720 (Simulation time: 0 hr 9 min 25 sec) 
Heartbeat CPU  3 instructions:   81000003 cycles:  162833314 heartbeat IPC: 0.15162 cumulative IPC: 0.15337 (Simulation time: 0 hr 9 min 26 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:  163572227 heartbeat IPC: 0.17592 cumulative IPC: 0.12802 (Simulation time: 0 hr 9 min 27 sec) 
Heartbeat CPU  2 instructions:   85000001 cycles:  165745975 heartbeat IPC: 0.18167 cumulative IPC: 0.17869 (Simulation time: 0 hr 9 min 30 sec) 
Heartbeat CPU  0 instructions:   69000000 cycles:  168408279 heartbeat IPC: 0.20678 cumulative IPC: 0.13063 (Simulation time: 0 hr 9 min 35 sec) 
Heartbeat CPU  3 instructions:   82000001 cycles:  169444188 heartbeat IPC: 0.15127 cumulative IPC: 0.15328 (Simulation time: 0 hr 9 min 36 sec) 
Heartbeat CPU  1 instructions:   70000001 cycles:  170666011 heartbeat IPC: 0.12177 cumulative IPC: 0.12690 (Simulation time: 0 hr 9 min 38 sec) 
Heartbeat CPU  2 instructions:   86000003 cycles:  171485532 heartbeat IPC: 0.17423 cumulative IPC: 0.17852 (Simulation time: 0 hr 9 min 39 sec) 
Heartbeat CPU  0 instructions:   70000003 cycles:  175831007 heartbeat IPC: 0.13472 cumulative IPC: 0.13083 (Simulation time: 0 hr 9 min 46 sec) 
Heartbeat CPU  3 instructions:   83000001 cycles:  176036562 heartbeat IPC: 0.15169 cumulative IPC: 0.15321 (Simulation time: 0 hr 9 min 46 sec) 
Heartbeat CPU  2 instructions:   87000003 cycles:  177030751 heartbeat IPC: 0.18034 cumulative IPC: 0.17858 (Simulation time: 0 hr 9 min 47 sec) 
Heartbeat CPU  1 instructions:   71000001 cycles:  178986089 heartbeat IPC: 0.12019 cumulative IPC: 0.12654 (Simulation time: 0 hr 9 min 50 sec) 
