*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Mar 31 2025 20:14:32
*************************************************
parsing config file: /data3/config/bingo.ini

trace_0 /data3/CASSANDRA/traces/cassandra_phase5_core0.trace.xz
Heartbeat CPU  3 instructions:    7000001 cycles:    2640745 heartbeat IPC: 2.60334 cumulative IPC: 2.65077 (Simulation time: 0 hr 0 min 43 sec) 
Heartbeat CPU  0 instructions:    7000002 cycles:    2674368 heartbeat IPC: 2.24898 cumulative IPC: 2.61744 (Simulation time: 0 hr 0 min 43 sec) 
Heartbeat CPU  2 instructions:    7000000 cycles:    2814583 heartbeat IPC: 2.83123 cumulative IPC: 2.48705 (Simulation time: 0 hr 0 min 45 sec) 
Heartbeat CPU  3 instructions:    8000000 cycles:    2975420 heartbeat IPC: 2.98797 cumulative IPC: 2.68870 (Simulation time: 0 hr 0 min 48 sec) 
Heartbeat CPU  1 instructions:    8000000 cycles:    2983994 heartbeat IPC: 2.25212 cumulative IPC: 2.68097 (Simulation time: 0 hr 0 min 48 sec) 
Heartbeat CPU  0 instructions:    8000000 cycles:    3005097 heartbeat IPC: 3.02362 cumulative IPC: 2.66214 (Simulation time: 0 hr 0 min 48 sec) 
Heartbeat CPU  2 instructions:    8000000 cycles:    3142693 heartbeat IPC: 3.04776 cumulative IPC: 2.54559 (Simulation time: 0 hr 0 min 50 sec) 
Heartbeat CPU  3 instructions:    9000002 cycles:    3303568 heartbeat IPC: 3.04741 cumulative IPC: 2.72433 (Simulation time: 0 hr 0 min 53 sec) 
Heartbeat CPU  0 instructions:    9000001 cycles:    3439789 heartbeat IPC: 2.30048 cumulative IPC: 2.61644 (Simulation time: 0 hr 0 min 55 sec) 
Heartbeat CPU  1 instructions:    9000000 cycles:    3458658 heartbeat IPC: 2.10675 cumulative IPC: 2.60217 (Simulation time: 0 hr 0 min 55 sec) 
Heartbeat CPU  2 instructions:    9000003 cycles:    3512969 heartbeat IPC: 2.70070 cumulative IPC: 2.56194 (Simulation time: 0 hr 0 min 56 sec) 
Heartbeat CPU  3 instructions:   10000001 cycles:    3669828 heartbeat IPC: 2.73030 cumulative IPC: 2.72492 (Simulation time: 0 hr 0 min 59 sec) 
Heartbeat CPU  0 instructions:   10000003 cycles:    3763174 heartbeat IPC: 3.09230 cumulative IPC: 2.65733 (Simulation time: 0 hr 1 min 0 sec) 
Heartbeat CPU  2 instructions:   10000002 cycles:    3899488 heartbeat IPC: 2.58719 cumulative IPC: 2.56444 (Simulation time: 0 hr 1 min 2 sec) 
Heartbeat CPU  1 instructions:   10000001 cycles:    3937421 heartbeat IPC: 2.08872 cumulative IPC: 2.53973 (Simulation time: 0 hr 1 min 3 sec) 
Heartbeat CPU  3 instructions:   11000001 cycles:    4084488 heartbeat IPC: 2.41161 cumulative IPC: 2.69312 (Simulation time: 0 hr 1 min 4 sec) 
Heartbeat CPU  0 instructions:   11000000 cycles:    4200979 heartbeat IPC: 2.28412 cumulative IPC: 2.61844 (Simulation time: 0 hr 1 min 6 sec) 
Heartbeat CPU  2 instructions:   11000001 cycles:    4246443 heartbeat IPC: 2.88222 cumulative IPC: 2.59040 (Simulation time: 0 hr 1 min 7 sec) 
Heartbeat CPU  1 instructions:   11000002 cycles:    4471986 heartbeat IPC: 1.87068 cumulative IPC: 2.45976 (Simulation time: 0 hr 1 min 10 sec) 
Heartbeat CPU  3 instructions:   12000000 cycles:    4549812 heartbeat IPC: 2.14904 cumulative IPC: 2.63747 (Simulation time: 0 hr 1 min 11 sec) 
Heartbeat CPU  2 instructions:   12000000 cycles:    4586668 heartbeat IPC: 2.93923 cumulative IPC: 2.61628 (Simulation time: 0 hr 1 min 12 sec) 
Heartbeat CPU  0 instructions:   12000000 cycles:    4625757 heartbeat IPC: 2.35417 cumulative IPC: 2.59417 (Simulation time: 0 hr 1 min 13 sec) 
Heartbeat CPU  1 instructions:   12000000 cycles:    4777792 heartbeat IPC: 3.27004 cumulative IPC: 2.51162 (Simulation time: 0 hr 1 min 16 sec) 
Heartbeat CPU  3 instructions:   13000000 cycles:    4880118 heartbeat IPC: 3.02750 cumulative IPC: 2.66387 (Simulation time: 0 hr 1 min 17 sec) 
Heartbeat CPU  2 instructions:   13000002 cycles:    4908863 heartbeat IPC: 3.10372 cumulative IPC: 2.64827 (Simulation time: 0 hr 1 min 18 sec) 
Heartbeat CPU  0 instructions:   13000000 cycles:    4957759 heartbeat IPC: 3.01203 cumulative IPC: 2.62215 (Simulation time: 0 hr 1 min 19 sec) 
Heartbeat CPU  1 instructions:   13000001 cycles:    5101949 heartbeat IPC: 3.08493 cumulative IPC: 2.54805 (Simulation time: 0 hr 1 min 21 sec) 
Heartbeat CPU  3 instructions:   14000003 cycles:    5256486 heartbeat IPC: 2.65698 cumulative IPC: 2.66338 (Simulation time: 0 hr 1 min 23 sec) 
Heartbeat CPU  0 instructions:   14000003 cycles:    5294194 heartbeat IPC: 2.97235 cumulative IPC: 2.64441 (Simulation time: 0 hr 1 min 24 sec) 
Heartbeat CPU  2 instructions:   14000002 cycles:    5462558 heartbeat IPC: 1.80605 cumulative IPC: 2.56290 (Simulation time: 0 hr 1 min 26 sec) 
Heartbeat CPU  1 instructions:   14000003 cycles:    5573704 heartbeat IPC: 2.11975 cumulative IPC: 2.51180 (Simulation time: 0 hr 1 min 28 sec) 
Heartbeat CPU  3 instructions:   15000001 cycles:    5577964 heartbeat IPC: 3.11063 cumulative IPC: 2.68915 (Simulation time: 0 hr 1 min 28 sec) 
Heartbeat CPU  0 instructions:   15000003 cycles:    5618808 heartbeat IPC: 3.08058 cumulative IPC: 2.66961 (Simulation time: 0 hr 1 min 29 sec) 
Heartbeat CPU  2 instructions:   15000003 cycles:    5805556 heartbeat IPC: 2.91547 cumulative IPC: 2.58373 (Simulation time: 0 hr 1 min 32 sec) 
Heartbeat CPU  3 instructions:   16000000 cycles:    5961674 heartbeat IPC: 2.60613 cumulative IPC: 2.68381 (Simulation time: 0 hr 1 min 34 sec) 
Heartbeat CPU  0 instructions:   16000000 cycles:    5982232 heartbeat IPC: 2.75160 cumulative IPC: 2.67459 (Simulation time: 0 hr 1 min 35 sec) 
Heartbeat CPU  1 instructions:   15000000 cycles:    6025380 heartbeat IPC: 2.21397 cumulative IPC: 2.48947 (Simulation time: 0 hr 1 min 35 sec) 
Heartbeat CPU  2 instructions:   16000000 cycles:    6126562 heartbeat IPC: 3.11520 cumulative IPC: 2.61158 (Simulation time: 0 hr 1 min 37 sec) 
Heartbeat CPU  3 instructions:   17000002 cycles:    6285743 heartbeat IPC: 3.08577 cumulative IPC: 2.70453 (Simulation time: 0 hr 1 min 40 sec) 
Heartbeat CPU  0 instructions:   17000002 cycles:    6312295 heartbeat IPC: 3.02973 cumulative IPC: 2.69316 (Simulation time: 0 hr 1 min 41 sec) 
Heartbeat CPU  1 instructions:   16000000 cycles:    6358987 heartbeat IPC: 2.99754 cumulative IPC: 2.51612 (Simulation time: 0 hr 1 min 41 sec) 
Heartbeat CPU  2 instructions:   17000000 cycles:    6520721 heartbeat IPC: 2.53705 cumulative IPC: 2.60707 (Simulation time: 0 hr 1 min 44 sec) 
Heartbeat CPU  0 instructions:   18000000 cycles:    6666039 heartbeat IPC: 2.82690 cumulative IPC: 2.70025 (Simulation time: 0 hr 1 min 46 sec) 
Heartbeat CPU  3 instructions:   18000003 cycles:    6678955 heartbeat IPC: 2.54316 cumulative IPC: 2.69503 (Simulation time: 0 hr 1 min 46 sec) 
Heartbeat CPU  1 instructions:   17000001 cycles:    6706161 heartbeat IPC: 2.88040 cumulative IPC: 2.53498 (Simulation time: 0 hr 1 min 47 sec) 
Heartbeat CPU  0 instructions:   19000000 cycles:    6989217 heartbeat IPC: 3.09427 cumulative IPC: 2.71847 (Simulation time: 0 hr 1 min 51 sec) 
Heartbeat CPU  3 instructions:   19000001 cycles:    7045442 heartbeat IPC: 2.72860 cumulative IPC: 2.69678 (Simulation time: 0 hr 1 min 52 sec) 
Heartbeat CPU  2 instructions:   18000000 cycles:    7065377 heartbeat IPC: 1.83602 cumulative IPC: 2.54763 (Simulation time: 0 hr 1 min 52 sec) 
Heartbeat CPU  1 instructions:   18000002 cycles:    7075765 heartbeat IPC: 2.70560 cumulative IPC: 2.54389 (Simulation time: 0 hr 1 min 52 sec) 
Heartbeat CPU  0 instructions:   20000000 cycles:    7340523 heartbeat IPC: 2.84652 cumulative IPC: 2.72460 (Simulation time: 0 hr 1 min 57 sec) 
Heartbeat CPU  3 instructions:   20000000 cycles:    7369097 heartbeat IPC: 3.08971 cumulative IPC: 2.71404 (Simulation time: 0 hr 1 min 57 sec) 
Heartbeat CPU  1 instructions:   19000002 cycles:    7503331 heartbeat IPC: 2.33882 cumulative IPC: 2.53221 (Simulation time: 0 hr 1 min 59 sec) 
Heartbeat CPU  2 instructions:   19000001 cycles:    7506054 heartbeat IPC: 2.26924 cumulative IPC: 2.53129 (Simulation time: 0 hr 1 min 59 sec) 
Heartbeat CPU  0 instructions:   21000001 cycles:    7652063 heartbeat IPC: 3.20986 cumulative IPC: 2.74436 (Simulation time: 0 hr 2 min 1 sec) 
Heartbeat CPU  1 instructions:   20000000 cycles:    7847643 heartbeat IPC: 2.90434 cumulative IPC: 2.54854 (Simulation time: 0 hr 2 min 5 sec) 
Heartbeat CPU  3 instructions:   21000002 cycles:    7859993 heartbeat IPC: 2.03710 cumulative IPC: 2.67176 (Simulation time: 0 hr 2 min 5 sec) 
Heartbeat CPU  2 instructions:   20000000 cycles:    7935017 heartbeat IPC: 2.33120 cumulative IPC: 2.52047 (Simulation time: 0 hr 2 min 6 sec) 
Heartbeat CPU  0 instructions:   22000002 cycles:    8065611 heartbeat IPC: 2.41810 cumulative IPC: 2.72763 (Simulation time: 0 hr 2 min 8 sec) 
Heartbeat CPU  3 instructions:   22000000 cycles:    8185926 heartbeat IPC: 3.06811 cumulative IPC: 2.68754 (Simulation time: 0 hr 2 min 10 sec) 
Heartbeat CPU  2 instructions:   21000002 cycles:    8262596 heartbeat IPC: 3.05270 cumulative IPC: 2.54157 (Simulation time: 0 hr 2 min 11 sec) 
Heartbeat CPU  1 instructions:   21000000 cycles:    8335692 heartbeat IPC: 2.04897 cumulative IPC: 2.51929 (Simulation time: 0 hr 2 min 12 sec) 
Heartbeat CPU  0 instructions:   23000001 cycles:    8485601 heartbeat IPC: 2.38101 cumulative IPC: 2.71047 (Simulation time: 0 hr 2 min 15 sec) 
Heartbeat CPU  2 instructions:   22000003 cycles:    8586744 heartbeat IPC: 3.08501 cumulative IPC: 2.56209 (Simulation time: 0 hr 2 min 16 sec) 
Heartbeat CPU  3 instructions:   23000001 cycles:    8616306 heartbeat IPC: 2.32353 cumulative IPC: 2.66936 (Simulation time: 0 hr 2 min 17 sec) 
Heartbeat CPU  1 instructions:   22000002 cycles:    8662303 heartbeat IPC: 3.06175 cumulative IPC: 2.53974 (Simulation time: 0 hr 2 min 18 sec) 
Heartbeat CPU  0 instructions:   24000000 cycles:    8810159 heartbeat IPC: 3.08111 cumulative IPC: 2.72413 (Simulation time: 0 hr 2 min 20 sec) 
Heartbeat CPU  2 instructions:   23000000 cycles:    8913019 heartbeat IPC: 3.06489 cumulative IPC: 2.58049 (Simulation time: 0 hr 2 min 22 sec) 
Heartbeat CPU  1 instructions:   23000001 cycles:    8983396 heartbeat IPC: 3.11436 cumulative IPC: 2.56028 (Simulation time: 0 hr 2 min 23 sec) 
Heartbeat CPU  0 instructions:   25000003 cycles:    9146271 heartbeat IPC: 2.97521 cumulative IPC: 2.73335 (Simulation time: 0 hr 2 min 25 sec) 
Heartbeat CPU  3 instructions:   24000000 cycles:    9325463 heartbeat IPC: 1.41012 cumulative IPC: 2.57360 (Simulation time: 0 hr 2 min 27 sec) 
Heartbeat CPU  2 instructions:   24000000 cycles:    9335918 heartbeat IPC: 2.36463 cumulative IPC: 2.57072 (Simulation time: 0 hr 2 min 27 sec) 
Heartbeat CPU  1 instructions:   24000000 cycles:    9379140 heartbeat IPC: 2.52688 cumulative IPC: 2.55887 (Simulation time: 0 hr 2 min 28 sec) 
Heartbeat CPU  0 instructions:   26000000 cycles:    9591475 heartbeat IPC: 2.24615 cumulative IPC: 2.71074 (Simulation time: 0 hr 2 min 31 sec) 
Heartbeat CPU  2 instructions:   25000001 cycles:    9657009 heartbeat IPC: 3.11439 cumulative IPC: 2.58879 (Simulation time: 0 hr 2 min 32 sec) 
Heartbeat CPU  1 instructions:   25000000 cycles:    9708556 heartbeat IPC: 3.03568 cumulative IPC: 2.57505 (Simulation time: 0 hr 2 min 33 sec) 
Heartbeat CPU  3 instructions:   25000000 cycles:    9798578 heartbeat IPC: 2.11365 cumulative IPC: 2.55139 (Simulation time: 0 hr 2 min 34 sec) 
Heartbeat CPU  0 instructions:   27000001 cycles:    9952288 heartbeat IPC: 2.77152 cumulative IPC: 2.71294 (Simulation time: 0 hr 2 min 37 sec) 
Heartbeat CPU  2 instructions:   26000003 cycles:    9978238 heartbeat IPC: 3.11305 cumulative IPC: 2.60567 (Simulation time: 0 hr 2 min 37 sec) 
Heartbeat CPU  1 instructions:   26000000 cycles:   10068187 heartbeat IPC: 2.78063 cumulative IPC: 2.58239 (Simulation time: 0 hr 2 min 39 sec) 
Heartbeat CPU  3 instructions:   26000002 cycles:   10283981 heartbeat IPC: 2.06015 cumulative IPC: 2.52820 (Simulation time: 0 hr 2 min 42 sec) 
Heartbeat CPU  0 instructions:   28000000 cycles:   10302499 heartbeat IPC: 2.85542 cumulative IPC: 2.71779 (Simulation time: 0 hr 2 min 43 sec) 
Heartbeat CPU  2 instructions:   27000002 cycles:   10306890 heartbeat IPC: 3.04273 cumulative IPC: 2.61961 (Simulation time: 0 hr 2 min 43 sec) 
Heartbeat CPU  1 instructions:   27000001 cycles:   10502144 heartbeat IPC: 2.30438 cumulative IPC: 2.57090 (Simulation time: 0 hr 2 min 46 sec) 
Heartbeat CPU  0 instructions:   29000000 cycles:   10625354 heartbeat IPC: 3.09737 cumulative IPC: 2.72932 (Simulation time: 0 hr 2 min 48 sec) 
Heartbeat CPU  2 instructions:   28000000 cycles:   10659506 heartbeat IPC: 2.83594 cumulative IPC: 2.62676 (Simulation time: 0 hr 2 min 49 sec) 
Heartbeat CPU  3 instructions:   27000002 cycles:   10678370 heartbeat IPC: 2.53557 cumulative IPC: 2.52848 (Simulation time: 0 hr 2 min 49 sec) 
Heartbeat CPU  1 instructions:   28000000 cycles:   10918430 heartbeat IPC: 2.40219 cumulative IPC: 2.56447 (Simulation time: 0 hr 2 min 52 sec) 
Heartbeat CPU  2 instructions:   29000000 cycles:   10981423 heartbeat IPC: 3.10639 cumulative IPC: 2.64082 (Simulation time: 0 hr 2 min 53 sec) 
Heartbeat CPU  0 instructions:   30000003 cycles:   11103856 heartbeat IPC: 2.08986 cumulative IPC: 2.70176 (Simulation time: 0 hr 2 min 55 sec) 
Heartbeat CPU  3 instructions:   28000000 cycles:   11145146 heartbeat IPC: 2.14235 cumulative IPC: 2.51230 (Simulation time: 0 hr 2 min 56 sec) 
Heartbeat CPU  1 instructions:   29000000 cycles:   11290923 heartbeat IPC: 2.68461 cumulative IPC: 2.56843 (Simulation time: 0 hr 2 min 58 sec) 
Heartbeat CPU  2 instructions:   30000002 cycles:   11302275 heartbeat IPC: 3.11671 cumulative IPC: 2.65433 (Simulation time: 0 hr 2 min 59 sec) 
Heartbeat CPU  0 instructions:   31000003 cycles:   11421241 heartbeat IPC: 3.15075 cumulative IPC: 2.71424 (Simulation time: 0 hr 3 min 1 sec) 
Heartbeat CPU  3 instructions:   29000000 cycles:   11480420 heartbeat IPC: 2.98264 cumulative IPC: 2.52604 (Simulation time: 0 hr 3 min 2 sec) 
Heartbeat CPU  1 instructions:   30000000 cycles:   11617341 heartbeat IPC: 3.06356 cumulative IPC: 2.58235 (Simulation time: 0 hr 3 min 4 sec) 
Heartbeat CPU  2 instructions:   31000000 cycles:   11624649 heartbeat IPC: 3.10198 cumulative IPC: 2.66675 (Simulation time: 0 hr 3 min 4 sec) 
Heartbeat CPU  0 instructions:   32000000 cycles:   11744207 heartbeat IPC: 3.09629 cumulative IPC: 2.72475 (Simulation time: 0 hr 3 min 7 sec) 
Heartbeat CPU  3 instructions:   30000000 cycles:   11811179 heartbeat IPC: 3.02335 cumulative IPC: 2.53997 (Simulation time: 0 hr 3 min 8 sec) 
Heartbeat CPU  1 instructions:   31000003 cycles:   11932412 heartbeat IPC: 3.17390 cumulative IPC: 2.59797 (Simulation time: 0 hr 3 min 9 sec) 
Heartbeat CPU  3 instructions:   31000002 cycles:   12140066 heartbeat IPC: 3.04056 cumulative IPC: 2.55353 (Simulation time: 0 hr 3 min 13 sec) 
Heartbeat CPU  2 instructions:   32000000 cycles:   12141123 heartbeat IPC: 1.93621 cumulative IPC: 2.63567 (Simulation time: 0 hr 3 min 13 sec) 
Heartbeat CPU  0 instructions:   33000003 cycles:   12165208 heartbeat IPC: 2.37530 cumulative IPC: 2.71265 (Simulation time: 0 hr 3 min 13 sec) 
Heartbeat CPU  1 instructions:   32000000 cycles:   12256535 heartbeat IPC: 3.08524 cumulative IPC: 2.61085 (Simulation time: 0 hr 3 min 14 sec) 
Heartbeat CPU  2 instructions:   33000000 cycles:   12530091 heartbeat IPC: 2.57091 cumulative IPC: 2.63366 (Simulation time: 0 hr 3 min 19 sec) 
Heartbeat CPU  3 instructions:   32000000 cycles:   12536578 heartbeat IPC: 2.52199 cumulative IPC: 2.55253 (Simulation time: 0 hr 3 min 19 sec) 
Heartbeat CPU  0 instructions:   34000003 cycles:   12547365 heartbeat IPC: 2.61673 cumulative IPC: 2.70973 (Simulation time: 0 hr 3 min 19 sec) 
Heartbeat CPU  1 instructions:   33000000 cycles:   12592564 heartbeat IPC: 2.97593 cumulative IPC: 2.62059 (Simulation time: 0 hr 3 min 20 sec) 
Heartbeat CPU  3 instructions:   33000001 cycles:   12892426 heartbeat IPC: 2.81019 cumulative IPC: 2.55964 (Simulation time: 0 hr 3 min 25 sec) 
Heartbeat CPU  0 instructions:   35000000 cycles:   12902106 heartbeat IPC: 2.81895 cumulative IPC: 2.71274 (Simulation time: 0 hr 3 min 25 sec) 
Heartbeat CPU  2 instructions:   34000000 cycles:   12928882 heartbeat IPC: 2.50758 cumulative IPC: 2.62977 (Simulation time: 0 hr 3 min 25 sec) 
Heartbeat CPU  1 instructions:   34000000 cycles:   13039267 heartbeat IPC: 2.23862 cumulative IPC: 2.60751 (Simulation time: 0 hr 3 min 27 sec) 
Heartbeat CPU  3 instructions:   34000000 cycles:   13276572 heartbeat IPC: 2.60317 cumulative IPC: 2.56090 (Simulation time: 0 hr 3 min 30 sec) 
Heartbeat CPU  2 instructions:   35000003 cycles:   13285714 heartbeat IPC: 2.80245 cumulative IPC: 2.63441 (Simulation time: 0 hr 3 min 30 sec) 
Heartbeat CPU  0 instructions:   36000000 cycles:   13299626 heartbeat IPC: 2.51560 cumulative IPC: 2.70684 (Simulation time: 0 hr 3 min 30 sec) 
Heartbeat CPU  1 instructions:   35000001 cycles:   13571940 heartbeat IPC: 1.87733 cumulative IPC: 2.57885 (Simulation time: 0 hr 3 min 34 sec) 
Heartbeat CPU  2 instructions:   36000000 cycles:   13658275 heartbeat IPC: 2.68412 cumulative IPC: 2.63576 (Simulation time: 0 hr 3 min 36 sec) 
Heartbeat CPU  3 instructions:   35000000 cycles:   13665535 heartbeat IPC: 2.57094 cumulative IPC: 2.56119 (Simulation time: 0 hr 3 min 36 sec) 
Heartbeat CPU  0 instructions:   37000002 cycles:   13689848 heartbeat IPC: 2.56265 cumulative IPC: 2.70273 (Simulation time: 0 hr 3 min 36 sec) 
Heartbeat CPU  3 instructions:   36000000 cycles:   13999773 heartbeat IPC: 2.99188 cumulative IPC: 2.57147 (Simulation time: 0 hr 3 min 41 sec) 
Heartbeat CPU  1 instructions:   36000000 cycles:   14046148 heartbeat IPC: 2.10878 cumulative IPC: 2.56298 (Simulation time: 0 hr 3 min 41 sec) 
Heartbeat CPU  0 instructions:   38000002 cycles:   14115161 heartbeat IPC: 2.35121 cumulative IPC: 2.69214 (Simulation time: 0 hr 3 min 42 sec) 
Heartbeat CPU  2 instructions:   37000002 cycles:   14140009 heartbeat IPC: 2.07584 cumulative IPC: 2.61669 (Simulation time: 0 hr 3 min 43 sec) 
